order_book_id,sell_price,option_type,entry_date,expiry_date,otm_level,strike,mult,etf_entry,etf_settle,mid_price,intrinsic,net_rmb,note
10000169,0.1496,Short Call,2015-04-23,2015-05-27,1,3.3,10000.0,3.212,3.285,0.1511,0.0,1493.89,expires_worthless
10000177,0.1174,Short Call,2015-04-23,2015-05-27,2,3.4,10000.0,3.212,3.285,0.1186,0.0,1172.14,expires_worthless
10000135,0.2504,Short Call,2015-05-28,2015-06-24,-2,2.9,10000.0,3.079,3.018,0.2529,0.118,1321.71,assigned ETF=3.0180 K=2.9000
10000136,0.2079,Short Call,2015-05-28,2015-06-24,-1,2.95,10000.0,3.079,3.018,0.21,0.068,1397.0,assigned ETF=3.0180 K=2.9500
10000147,0.181,Short Call,2015-05-28,2015-06-24,0,3.0,10000.0,3.079,3.018,0.1828,0.018,1627.72,assigned ETF=3.0180 K=3.0000
10000155,0.1386,Short Call,2015-05-28,2015-06-24,1,3.1,10000.0,3.079,3.018,0.14,0.0,1384.0,expires_worthless
10000163,0.1081,Short Call,2015-05-28,2015-06-24,2,3.2,10000.0,3.079,3.018,0.1092,0.0,1079.08,expires_worthless
10000171,0.0777,Short Call,2015-05-28,2015-06-24,3,3.3,10000.0,3.079,3.018,0.0785,0.0,775.15,expires_worthless
10000179,0.0663,Short Call,2015-05-28,2015-06-24,4,3.4,10000.0,3.079,3.018,0.067,0.0,661.3,expires_worthless
10000195,0.0544,Short Call,2015-05-28,2015-06-24,5,3.5,10000.0,3.079,3.018,0.055,0.0,542.5,expires_worthless
10000232,0.238,Short Call,2015-06-25,2015-07-22,-2,2.8,10000.0,2.919,2.737,0.2404,0.0,2377.96,expires_worthless
10000233,0.2176,Short Call,2015-06-25,2015-07-22,-1,2.85,10000.0,2.919,2.737,0.2198,0.0,2174.02,expires_worthless
10000229,0.1853,Short Call,2015-06-25,2015-07-22,0,2.9,10000.0,2.919,2.737,0.1872,0.0,1851.28,expires_worthless
10000217,0.1584,Short Call,2015-06-25,2015-07-22,1,2.95,10000.0,2.919,2.737,0.16,0.0,1582.0,expires_worthless
10000218,0.1392,Short Call,2015-06-25,2015-07-22,2,3.0,10000.0,2.919,2.737,0.1406,0.0,1389.94,expires_worthless
10000207,0.1059,Short Call,2015-06-25,2015-07-22,3,3.1,10000.0,2.919,2.737,0.107,0.0,1057.3,expires_worthless
10000208,0.0774,Short Call,2015-06-25,2015-07-22,4,3.2,10000.0,2.919,2.737,0.0782,0.0,772.18,expires_worthless
10000209,0.0644,Short Call,2015-06-25,2015-07-22,5,3.3,10000.0,2.919,2.737,0.065,0.0,641.5,expires_worthless
10000262,0.1584,Short Call,2015-07-23,2015-08-26,-2,2.65,10000.0,2.794,1.946,0.16,0.0,1582.0,expires_worthless
10000263,0.1288,Short Call,2015-07-23,2015-08-26,-1,2.7,10000.0,2.794,1.946,0.1301,0.0,1285.99,expires_worthless
10000264,0.1015,Short Call,2015-07-23,2015-08-26,0,2.75,10000.0,2.794,1.946,0.1025,0.0,1012.75,expires_worthless
10000251,0.0801,Short Call,2015-07-23,2015-08-26,1,2.8,10000.0,2.794,1.946,0.0809,0.0,798.91,expires_worthless
10000252,0.0604,Short Call,2015-07-23,2015-08-26,2,2.85,10000.0,2.794,1.946,0.061,0.0,601.9,expires_worthless
10000241,0.0495,Short Call,2015-07-23,2015-08-26,3,2.9,10000.0,2.794,1.946,0.05,0.0,493.0,expires_worthless
10000242,0.0372,Short Call,2015-07-23,2015-08-26,4,2.95,10000.0,2.794,1.946,0.0376,0.0,370.24,expires_worthless
10000243,0.0272,Short Call,2015-07-23,2015-08-26,5,3.0,10000.0,2.794,1.946,0.0275,0.0,270.25,expires_worthless
10000358,0.1494,Short Call,2015-08-27,2015-09-23,-2,2.0,10000.0,2.11,2.18,0.1509,0.18,-308.09,assigned ETF=2.1800 K=2.0000
10000359,0.1282,Short Call,2015-08-27,2015-09-23,-1,2.05,10000.0,2.11,2.18,0.1295,0.13,-19.95,assigned ETF=2.1800 K=2.0500
10000360,0.1099,Short Call,2015-08-27,2015-09-23,0,2.1,10000.0,2.11,2.18,0.111,0.08,296.9,assigned ETF=2.1800 K=2.1000
10000339,0.0875,Short Call,2015-08-27,2015-09-23,1,2.15,10000.0,2.11,2.18,0.0884,0.03,573.16,assigned ETF=2.1800 K=2.1500
10000031,0.0752,Short Call,2015-08-27,2015-09-23,2,2.2,10000.0,2.11,2.18,0.076,0.0,750.4,expires_worthless
10000032,0.0616,Short Call,2015-08-27,2015-09-23,3,2.25,10000.0,2.11,2.18,0.0622,0.0,613.78,expires_worthless
10000033,0.0508,Short Call,2015-08-27,2015-09-23,4,2.3,10000.0,2.11,2.18,0.0513,0.0,505.87,expires_worthless
10000034,0.0392,Short Call,2015-08-27,2015-09-23,5,2.35,10000.0,2.11,2.18,0.0396,0.0,390.04,expires_worthless
10000409,0.1583,Short Call,2015-09-24,2015-10-28,-2,2.05,10000.0,2.187,2.308,0.1599,0.258,-998.99,assigned ETF=2.3080 K=2.0500
10000415,0.1262,Short Call,2015-09-24,2015-10-28,-1,2.1,10000.0,2.187,2.308,0.1275,0.208,-819.75,assigned ETF=2.3080 K=2.1000
10000416,0.098,Short Call,2015-09-24,2015-10-28,0,2.15,10000.0,2.187,2.308,0.099,0.158,-601.9,assigned ETF=2.3080 K=2.1500
10000417,0.076,Short Call,2015-09-24,2015-10-28,1,2.2,10000.0,2.187,2.308,0.0768,0.108,-321.68,assigned ETF=2.3080 K=2.2000
10000421,0.0578,Short Call,2015-09-24,2015-10-28,2,2.25,10000.0,2.187,2.308,0.0584,0.058,-3.84,assigned ETF=2.3080 K=2.2500
10000423,0.0465,Short Call,2015-09-24,2015-10-28,3,2.3,10000.0,2.187,2.308,0.047,0.008,383.3,assigned ETF=2.3080 K=2.3000
10000425,0.035,Short Call,2015-09-24,2015-10-28,4,2.35,10000.0,2.187,2.308,0.0354,0.0,348.46,expires_worthless
10000429,0.1211,Short Call,2015-10-29,2015-11-25,-2,2.2,10000.0,2.311,2.454,0.1223,0.254,-1331.23,assigned ETF=2.4540 K=2.2000
10000430,0.0926,Short Call,2015-10-29,2015-11-25,-1,2.25,10000.0,2.311,2.454,0.0935,0.204,-1116.35,assigned ETF=2.4540 K=2.2500
10000431,0.0677,Short Call,2015-10-29,2015-11-25,0,2.3,10000.0,2.311,2.454,0.0684,0.154,-864.84,assigned ETF=2.4540 K=2.3000
10000441,0.0475,Short Call,2015-10-29,2015-11-25,1,2.35,10000.0,2.311,2.454,0.048,0.104,-566.8,assigned ETF=2.4540 K=2.3500
10000442,0.0305,Short Call,2015-10-29,2015-11-25,2,2.4,10000.0,2.311,2.454,0.0308,0.054,-237.08,assigned ETF=2.4540 K=2.4000
10000447,0.018,Short Call,2015-10-29,2015-11-25,3,2.45,10000.0,2.311,2.454,0.0182,0.004,138.18,assigned ETF=2.4540 K=2.4500
10000325,0.1531,Short Call,2015-11-26,2015-12-23,-2,2.3,10000.0,2.447,2.499,0.1546,0.199,-461.46,assigned ETF=2.4990 K=2.3000
10000319,0.1166,Short Call,2015-11-26,2015-12-23,-1,2.35,10000.0,2.447,2.499,0.1178,0.149,-325.78,assigned ETF=2.4990 K=2.3500
10000303,0.0849,Short Call,2015-11-26,2015-12-23,0,2.4,10000.0,2.447,2.499,0.0858,0.099,-142.58,assigned ETF=2.4990 K=2.4000
10000304,0.0583,Short Call,2015-11-26,2015-12-23,1,2.45,10000.0,2.447,2.499,0.0589,0.049,91.11,assigned ETF=2.4990 K=2.4500
10000285,0.0426,Short Call,2015-11-26,2015-12-23,2,2.5,10000.0,2.447,2.499,0.043,0.0,423.7,expires_worthless
10000279,0.0287,Short Call,2015-11-26,2015-12-23,3,2.55,10000.0,2.447,2.499,0.029,0.0,285.1,expires_worthless
10000269,0.02,Short Call,2015-11-26,2015-12-23,4,2.6,10000.0,2.447,2.499,0.0202,0.0,197.98,expires_worthless
10000270,0.0134,Short Call,2015-11-26,2015-12-23,5,2.65,10000.0,2.447,2.499,0.0135,0.0,131.65,expires_worthless
10000479,0.1477,Short Call,2015-12-24,2016-01-27,-2,2.35,10000.0,2.478,1.957,0.1492,0.0,1475.08,expires_worthless
10000480,0.1133,Short Call,2015-12-24,2016-01-27,-1,2.4,10000.0,2.478,1.957,0.1144,0.0,1130.56,expires_worthless
10000481,0.083,Short Call,2015-12-24,2016-01-27,0,2.45,10000.0,2.478,1.957,0.0838,0.0,827.62,expires_worthless
10000482,0.061,Short Call,2015-12-24,2016-01-27,1,2.5,10000.0,2.478,1.957,0.0616,0.0,607.84,expires_worthless
10000483,0.047,Short Call,2015-12-24,2016-01-27,2,2.55,10000.0,2.478,1.957,0.0475,0.0,468.25,expires_worthless
10000495,0.0336,Short Call,2015-12-24,2016-01-27,3,2.6,10000.0,2.478,1.957,0.0339,0.0,333.61,expires_worthless
10000547,0.1075,Short Call,2016-01-28,2016-02-24,-1,1.85,10000.0,1.915,2.039,0.1086,0.189,-816.86,assigned ETF=2.0390 K=1.8500
10000548,0.0778,Short Call,2016-01-28,2016-02-24,0,1.9,10000.0,1.915,2.039,0.0786,0.139,-613.86,assigned ETF=2.0390 K=1.9000
10000539,0.057,Short Call,2016-01-28,2016-02-24,1,1.95,10000.0,1.915,2.039,0.0576,0.089,-321.76,assigned ETF=2.0390 K=1.9500
10000533,0.0406,Short Call,2016-01-28,2016-02-24,2,2.0,10000.0,1.915,2.039,0.041,0.039,13.9,assigned ETF=2.0390 K=2.0000
10000527,0.0281,Short Call,2016-01-28,2016-02-24,3,2.05,10000.0,1.915,2.039,0.0284,0.0,279.16,expires_worthless
10000519,0.0199,Short Call,2016-01-28,2016-02-24,4,2.1,10000.0,1.915,2.039,0.0201,0.0,196.99,expires_worthless
10000520,0.0144,Short Call,2016-01-28,2016-02-24,5,2.15,10000.0,1.915,2.039,0.0145,0.0,141.55,expires_worthless
10000399,0.1444,Short Call,2016-02-25,2016-03-23,-2,1.8,10000.0,1.936,2.171,0.1459,0.371,-2267.59,assigned ETF=2.1710 K=1.8000
10000400,0.1086,Short Call,2016-02-25,2016-03-23,-1,1.85,10000.0,1.936,2.171,0.1097,0.321,-2125.97,assigned ETF=2.1710 K=1.8500
10000401,0.0747,Short Call,2016-02-25,2016-03-23,0,1.9,10000.0,1.936,2.171,0.0755,0.271,-1964.55,assigned ETF=2.1710 K=1.9000
10000373,0.0513,Short Call,2016-02-25,2016-03-23,1,1.95,10000.0,1.936,2.171,0.0518,0.221,-1699.18,assigned ETF=2.1710 K=1.9500
10000374,0.0332,Short Call,2016-02-25,2016-03-23,2,2.0,10000.0,1.936,2.171,0.0335,0.171,-1380.35,assigned ETF=2.1710 K=2.0000
10000375,0.0217,Short Call,2016-02-25,2016-03-23,3,2.05,10000.0,1.936,2.171,0.0219,0.121,-995.19,assigned ETF=2.1710 K=2.0500
10000376,0.0138,Short Call,2016-02-25,2016-03-23,4,2.1,10000.0,1.936,2.171,0.0139,0.071,-574.39,assigned ETF=2.1710 K=2.1000
10000345,0.0085,Short Call,2016-02-25,2016-03-23,5,2.15,10000.0,1.936,2.171,0.0086,0.021,-126.86,assigned ETF=2.1710 K=2.1500
10000576,0.1547,Short Call,2016-03-24,2016-04-27,-2,2.0,10000.0,2.14,2.144,0.1563,0.144,105.37,assigned ETF=2.1440 K=2.0000
10000577,0.1218,Short Call,2016-03-24,2016-04-27,-1,2.05,10000.0,2.14,2.144,0.123,0.094,275.7,assigned ETF=2.1440 K=2.0500
10000578,0.0922,Short Call,2016-03-24,2016-04-27,0,2.1,10000.0,2.14,2.144,0.0931,0.044,479.69,assigned ETF=2.1440 K=2.1000
10000579,0.0705,Short Call,2016-03-24,2016-04-27,1,2.15,10000.0,2.14,2.144,0.0712,0.0,702.88,expires_worthless
10000589,0.0518,Short Call,2016-03-24,2016-04-27,2,2.2,10000.0,2.14,2.144,0.0523,0.0,515.77,expires_worthless
10000593,0.0383,Short Call,2016-03-24,2016-04-27,3,2.25,10000.0,2.14,2.144,0.0387,0.0,381.13,expires_worthless
10000597,0.0276,Short Call,2016-03-24,2016-04-27,4,2.3,10000.0,2.14,2.144,0.0279,0.0,274.21,expires_worthless
10000611,0.1392,Short Call,2016-04-28,2016-05-25,-2,2.0,10000.0,2.142,2.074,0.1406,0.074,649.94,assigned ETF=2.0740 K=2.0000
10000601,0.1003,Short Call,2016-04-28,2016-05-25,-1,2.05,10000.0,2.142,2.074,0.1013,0.024,760.87,assigned ETF=2.0740 K=2.0500
10000602,0.0665,Short Call,2016-04-28,2016-05-25,0,2.1,10000.0,2.142,2.074,0.0672,0.0,663.28,expires_worthless
10000603,0.0403,Short Call,2016-04-28,2016-05-25,1,2.15,10000.0,2.142,2.074,0.0407,0.0,400.93,expires_worthless
10000604,0.0232,Short Call,2016-04-28,2016-05-25,2,2.2,10000.0,2.142,2.074,0.0234,0.0,229.66,expires_worthless
10000605,0.0115,Short Call,2016-04-28,2016-05-25,3,2.25,10000.0,2.142,2.074,0.0116,0.0,112.84,expires_worthless
10000613,0.0055,Short Call,2016-04-28,2016-05-25,4,2.3,10000.0,2.142,2.074,0.0056,0.0,53.44,expires_worthless
10000541,0.1182,Short Call,2016-05-26,2016-06-22,-2,1.95,10000.0,2.074,2.124,0.1194,0.174,-559.94,assigned ETF=2.1240 K=1.9500
10000535,0.0757,Short Call,2016-05-26,2016-06-22,-1,2.0,10000.0,2.074,2.124,0.0765,0.124,-484.65,assigned ETF=2.1240 K=2.0000
10000529,0.0405,Short Call,2016-05-26,2016-06-22,0,2.05,10000.0,2.074,2.124,0.0409,0.074,-337.09,assigned ETF=2.1240 K=2.0500
10000523,0.0175,Short Call,2016-05-26,2016-06-22,1,2.1,10000.0,2.074,2.124,0.0177,0.024,-66.77,assigned ETF=2.1240 K=2.1000
10000459,0.0077,Short Call,2016-05-26,2016-06-22,2,2.15,10000.0,2.074,2.124,0.0078,0.0,75.22,expires_worthless
10000449,0.003,Short Call,2016-05-26,2016-06-22,3,2.2,10000.0,2.074,2.124,0.003,0.0,27.7,expires_worthless
10000450,0.0015,Short Call,2016-05-26,2016-06-22,4,2.25,10000.0,2.074,2.124,0.0015,0.0,12.85,expires_worthless
10000451,0.0011,Short Call,2016-05-26,2016-06-22,5,2.3,10000.0,2.074,2.124,0.0011,0.0,8.89,expires_worthless
10000632,0.1166,Short Call,2016-06-23,2016-07-27,-2,2.0,10000.0,2.116,2.215,0.1178,0.215,-985.78,assigned ETF=2.2150 K=2.0000
10000633,0.0781,Short Call,2016-06-23,2016-07-27,-1,2.05,10000.0,2.116,2.215,0.0789,0.165,-870.89,assigned ETF=2.2150 K=2.0500
10000634,0.0481,Short Call,2016-06-23,2016-07-27,0,2.1,10000.0,2.116,2.215,0.0486,0.115,-670.86,assigned ETF=2.2150 K=2.1000
10000635,0.0273,Short Call,2016-06-23,2016-07-27,1,2.15,10000.0,2.116,2.215,0.0276,0.065,-378.76,assigned ETF=2.2150 K=2.1500
10000641,0.0148,Short Call,2016-06-23,2016-07-27,2,2.2,10000.0,2.116,2.215,0.0149,0.015,-4.49,assigned ETF=2.2150 K=2.2000
10000643,0.0072,Short Call,2016-06-23,2016-07-27,3,2.25,10000.0,2.116,2.215,0.0073,0.0,70.27,expires_worthless
10000647,0.1118,Short Call,2016-07-28,2016-08-24,-2,2.1,10000.0,2.211,2.28,0.1129,0.18,-684.29,assigned ETF=2.2800 K=2.1000
10000648,0.0713,Short Call,2016-07-28,2016-08-24,-1,2.15,10000.0,2.211,2.28,0.072,0.13,-589.2,assigned ETF=2.2800 K=2.1500
10000649,0.0391,Short Call,2016-07-28,2016-08-24,0,2.2,10000.0,2.211,2.28,0.0395,0.08,-410.95,assigned ETF=2.2800 K=2.2000
10000655,0.0194,Short Call,2016-07-28,2016-08-24,1,2.25,10000.0,2.211,2.28,0.0196,0.03,-107.96,assigned ETF=2.2800 K=2.2500
10000659,0.0089,Short Call,2016-07-28,2016-08-24,2,2.3,10000.0,2.211,2.28,0.009,0.0,87.1,expires_worthless
10000665,0.0045,Short Call,2016-07-28,2016-08-24,3,2.35,10000.0,2.211,2.28,0.0045,0.0,42.55,expires_worthless
10000573,0.1277,Short Call,2016-08-25,2016-09-28,-2,2.15,10000.0,2.269,2.219,0.129,0.069,585.1,assigned ETF=2.2190 K=2.1500
10000591,0.0869,Short Call,2016-08-25,2016-09-28,-1,2.2,10000.0,2.269,2.219,0.0878,0.019,677.22,assigned ETF=2.2190 K=2.2000
10000595,0.0546,Short Call,2016-08-25,2016-09-28,0,2.25,10000.0,2.269,2.219,0.0552,0.0,544.48,expires_worthless
10000599,0.0331,Short Call,2016-08-25,2016-09-28,1,2.3,10000.0,2.269,2.219,0.0334,0.0,328.66,expires_worthless
10000667,0.0198,Short Call,2016-08-25,2016-09-28,2,2.35,10000.0,2.269,2.219,0.02,0.0,196.0,expires_worthless
10000687,0.0106,Short Call,2016-08-25,2016-09-28,3,2.4,10000.0,2.269,2.219,0.0107,0.0,103.93,expires_worthless
10000688,0.0063,Short Call,2016-08-25,2016-09-28,4,2.45,10000.0,2.269,2.219,0.0064,0.0,61.36,expires_worthless
10000711,0.1319,Short Call,2016-09-29,2016-10-26,-2,2.1,10000.0,2.23,2.311,0.1332,0.211,-793.32,assigned ETF=2.3110 K=2.1000
10000709,0.0855,Short Call,2016-09-29,2016-10-26,-1,2.15,10000.0,2.23,2.311,0.0864,0.161,-756.64,assigned ETF=2.3110 K=2.1500
10000699,0.0455,Short Call,2016-09-29,2016-10-26,0,2.2,10000.0,2.23,2.311,0.046,0.111,-656.6,assigned ETF=2.3110 K=2.2000
10000700,0.0202,Short Call,2016-09-29,2016-10-26,1,2.25,10000.0,2.23,2.311,0.0204,0.061,-410.04,assigned ETF=2.3110 K=2.2500
10000701,0.0081,Short Call,2016-09-29,2016-10-26,2,2.3,10000.0,2.23,2.311,0.0082,0.011,-30.82,assigned ETF=2.3110 K=2.3000
10000702,0.0034,Short Call,2016-09-29,2016-10-26,3,2.35,10000.0,2.23,2.311,0.0034,0.0,31.66,expires_worthless
10000703,0.002,Short Call,2016-09-29,2016-10-26,4,2.4,10000.0,2.23,2.311,0.002,0.0,17.8,expires_worthless
10000715,0.1062,Short Call,2016-10-27,2016-11-23,-2,2.2,10000.0,2.305,2.415,0.1073,0.215,-1089.73,assigned ETF=2.4150 K=2.2000
10000716,0.0639,Short Call,2016-10-27,2016-11-23,-1,2.25,10000.0,2.305,2.415,0.0645,0.165,-1013.45,assigned ETF=2.4150 K=2.2500
10000717,0.0323,Short Call,2016-10-27,2016-11-23,0,2.3,10000.0,2.305,2.415,0.0326,0.115,-829.26,assigned ETF=2.4150 K=2.3000
10000723,0.0153,Short Call,2016-10-27,2016-11-23,1,2.35,10000.0,2.305,2.415,0.0155,0.065,-498.55,assigned ETF=2.4150 K=2.3500
10000725,0.0069,Short Call,2016-10-27,2016-11-23,2,2.4,10000.0,2.305,2.415,0.007,0.015,-82.7,assigned ETF=2.4150 K=2.4000
10000661,0.1176,Short Call,2016-11-24,2016-12-28,-2,2.3,10000.0,2.425,2.278,0.1188,0.0,1174.12,expires_worthless
10000669,0.0762,Short Call,2016-11-24,2016-12-28,-1,2.35,10000.0,2.425,2.278,0.077,0.0,760.3,expires_worthless
10000691,0.043,Short Call,2016-11-24,2016-12-28,0,2.4,10000.0,2.425,2.278,0.0434,0.0,427.66,expires_worthless
10000692,0.0216,Short Call,2016-11-24,2016-12-28,1,2.45,10000.0,2.425,2.278,0.0218,0.0,213.82,expires_worthless
10000743,0.0094,Short Call,2016-11-24,2016-12-28,2,2.5,10000.0,2.425,2.278,0.0095,0.0,92.05,expires_worthless
10000825,0.0904,Short Call,2016-12-29,2017-01-25,-2,2.2,10000.0,2.278,2.357,0.0913,0.157,-668.13,assigned ETF=2.3570 K=2.2000
10000817,0.0569,Short Call,2016-12-29,2017-01-25,-1,2.25,10000.0,2.278,2.357,0.0575,0.107,-502.75,assigned ETF=2.3570 K=2.2500
10000749,0.0574,Short Call,2016-12-29,2017-01-25,0,2.25,10220.0,2.278,2.357,0.058,0.107,-508.71,assigned ETF=2.3570 K=2.2500
10000750,0.034,Short Call,2016-12-29,2017-01-25,1,2.299,10220.0,2.278,2.357,0.0343,0.058,-247.72,assigned ETF=2.3570 K=2.2990
10000777,0.0332,Short Call,2016-12-29,2017-01-25,2,2.3,10000.0,2.278,2.357,0.0335,0.057,-240.35,assigned ETF=2.3570 K=2.3000
10000751,0.0192,Short Call,2016-12-29,2017-01-25,3,2.3480000000000003,10220.0,2.278,2.357,0.0194,0.009,102.31,assigned ETF=2.3570 K=2.3480
10000778,0.0188,Short Call,2016-12-29,2017-01-25,4,2.35,10000.0,2.278,2.357,0.019,0.007,116.1,assigned ETF=2.3570 K=2.3500
10000752,0.0103,Short Call,2016-12-29,2017-01-25,5,2.397,10220.0,2.278,2.357,0.0104,0.0,103.23,expires_worthless
10000832,0.1222,Short Call,2017-01-26,2017-02-22,-2,2.25,10000.0,2.366,2.396,0.1234,0.146,-240.34,assigned ETF=2.3960 K=2.2500
10000833,0.0765,Short Call,2017-01-26,2017-02-22,-1,2.3,10000.0,2.366,2.396,0.0773,0.096,-196.73,assigned ETF=2.3960 K=2.3000
10000834,0.0375,Short Call,2017-01-26,2017-02-22,0,2.35,10000.0,2.366,2.396,0.0379,0.046,-86.79,assigned ETF=2.3960 K=2.3500
10000835,0.0153,Short Call,2017-01-26,2017-02-22,1,2.4,10000.0,2.366,2.396,0.0155,0.0,151.45,expires_worthless
10000841,0.0049,Short Call,2017-01-26,2017-02-22,2,2.45,10000.0,2.366,2.396,0.0049,0.0,46.51,expires_worthless
10000787,0.0899,Short Call,2017-02-23,2017-03-22,-2,2.3,10000.0,2.387,2.336,0.0908,0.036,536.92,assigned ETF=2.3360 K=2.3000
10000695,0.0512,Short Call,2017-02-23,2017-03-22,-1,2.3480000000000003,10220.0,2.387,2.336,0.0517,0.0,521.09,expires_worthless
10000788,0.0493,Short Call,2017-02-23,2017-03-22,0,2.35,10000.0,2.387,2.336,0.0498,0.0,491.02,expires_worthless
10000696,0.023,Short Call,2017-02-23,2017-03-22,1,2.397,10220.0,2.387,2.336,0.0232,0.0,232.73,expires_worthless
10000789,0.0218,Short Call,2017-02-23,2017-03-22,2,2.4,10000.0,2.387,2.336,0.022,0.0,215.8,expires_worthless
10000745,0.0088,Short Call,2017-02-23,2017-03-22,3,2.446,10220.0,2.387,2.336,0.0089,0.0,88.05,expires_worthless
10000790,0.0077,Short Call,2017-02-23,2017-03-22,4,2.45,10000.0,2.387,2.336,0.0078,0.0,75.22,expires_worthless
10000763,0.0031,Short Call,2017-02-23,2017-03-22,5,2.495,10220.0,2.387,2.336,0.0031,0.0,29.37,expires_worthless
10000867,0.094,Short Call,2017-03-23,2017-04-26,-1,2.25,10000.0,2.344,2.339,0.0949,0.089,47.51,assigned ETF=2.3390 K=2.2500
10000857,0.0495,Short Call,2017-03-23,2017-04-26,0,2.3,10000.0,2.344,2.339,0.05,0.039,103.0,assigned ETF=2.3390 K=2.3000
10000858,0.0203,Short Call,2017-03-23,2017-04-26,1,2.35,10000.0,2.344,2.339,0.0205,0.0,200.95,expires_worthless
10000859,0.0072,Short Call,2017-03-23,2017-04-26,2,2.4,10000.0,2.344,2.339,0.0073,0.0,70.27,expires_worthless
10000860,0.0024,Short Call,2017-03-23,2017-04-26,3,2.45,10000.0,2.344,2.339,0.0024,0.0,21.76,expires_worthless
10000861,0.0013,Short Call,2017-03-23,2017-04-26,4,2.5,10000.0,2.344,2.339,0.0013,0.0,10.87,expires_worthless
10000883,0.142,Short Call,2017-04-27,2017-05-24,-2,2.2,10000.0,2.344,2.399,0.1434,0.199,-572.34,assigned ETF=2.3990 K=2.2000
10000869,0.0937,Short Call,2017-04-27,2017-05-24,-1,2.25,10000.0,2.344,2.399,0.0946,0.149,-555.46,assigned ETF=2.3990 K=2.2500
10000870,0.0473,Short Call,2017-04-27,2017-05-24,0,2.3,10000.0,2.344,2.399,0.0478,0.099,-518.78,assigned ETF=2.3990 K=2.3000
10000871,0.0167,Short Call,2017-04-27,2017-05-24,1,2.35,10000.0,2.344,2.399,0.0169,0.049,-324.69,assigned ETF=2.3990 K=2.3500
10000872,0.0047,Short Call,2017-04-27,2017-05-24,2,2.4,10000.0,2.344,2.399,0.0047,0.0,44.53,expires_worthless
10000873,0.0017,Short Call,2017-04-27,2017-05-24,3,2.45,10000.0,2.344,2.399,0.0017,0.0,14.83,expires_worthless
10000879,0.0011,Short Call,2017-04-27,2017-05-24,4,2.5,10000.0,2.344,2.399,0.0011,0.0,8.89,expires_worthless
10000799,0.0735,Short Call,2017-05-25,2017-06-28,-2,2.4,10000.0,2.47,2.548,0.0742,0.148,-747.42,assigned ETF=2.5480 K=2.4000
10000747,0.0436,Short Call,2017-05-25,2017-06-28,-1,2.446,10220.0,2.47,2.548,0.044,0.102,-599.26,assigned ETF=2.5480 K=2.4460
10000800,0.0422,Short Call,2017-05-25,2017-06-28,0,2.45,10000.0,2.47,2.548,0.0426,0.098,-560.26,assigned ETF=2.5480 K=2.4500
