rsi_thresh,bbl_mode,sma50,vol_high,roc10_thresh,macd_neg,baseline,placement_rate,n_placed,total_pnl,win_rate,sharpe,max_dd,filter_lift,score
55.0,0,False,True,-999.0,False,False,0.3717948717948718,29,-205.62573999999273,0.1724137931034483,-0.02708085835090654,-2018.1719479999988,85.44343308753342,0.8839260518011713
60.0,0,False,True,-999.0,False,False,0.41025641025641024,32,-890.6657399999928,0.15625,-0.11593540686365889,-2624.1519479999984,64.7006714711541,0.8252876643296471
50.0,0,False,True,-999.0,False,False,0.2948717948717949,23,-626.5257399999874,0.13043478260869565,-0.08666685495609991,-1996.8319479999989,65.293726280937,0.8192000578055495
55.0,0,False,False,-999.0,False,False,0.717948717948718,56,-2672.439317999999,0.10714285714285714,-0.33117019632986994,-3601.025525999999,44.811845167582455,0.7114416938282936
40.0,0,True,True,-999.0,False,False,0.11538461538461539,9,-906.6773679999962,0.1111111111111111,-0.2498200888828529,-1232.0400000000002,-8.207953931623521,0.6849143574476635
40.0,0,False,True,-999.0,False,False,0.11538461538461539,9,-906.6773679999962,0.1111111111111111,-0.2498200888828529,-1232.0400000000002,-8.207953931623521,0.6849143574476635
45.0,0,False,True,-999.0,False,False,0.1794871794871795,14,-1414.757367999993,0.14285714285714285,-0.30710802386454045,-2477.34,-8.520121868131326,0.6844733324360122
45.0,0,True,True,-999.0,False,False,0.1794871794871795,14,-1414.757367999993,0.14285714285714285,-0.30710802386454045,-2477.34,-8.520121868131326,0.6844733324360122
50.0,0,False,False,-999.0,False,False,0.5256410256410257,41,-2657.9856039999877,0.07317073170731707,-0.3608403574185166,-3187.2891799999934,27.70505867542245,0.6650557995367076
55.0,0,True,True,-999.0,False,False,0.2692307692307692,21,-2041.5693159999928,0.14285714285714285,-0.42590951940207256,-2477.34,-4.683610630036242,0.6514239891533133
60.0,0,True,True,-999.0,False,False,0.2692307692307692,21,-2041.5693159999928,0.14285714285714285,-0.42590951940207256,-2477.34,-4.683610630036242,0.6514239891533133
999.0,0,True,True,-999.0,False,False,0.2692307692307692,21,-2041.5693159999928,0.14285714285714285,-0.42590951940207256,-2477.34,-4.683610630036242,0.6514239891533133
40.0,0,True,False,-999.0,False,False,0.19230769230769232,15,-1491.2372319999963,0.06666666666666667,-0.40207521001835667,-1491.2372319999963,-6.881839620512551,0.6383957873871586
40.0,0,False,False,-999.0,False,False,0.19230769230769232,15,-1491.2372319999963,0.06666666666666667,-0.40207521001835667,-1491.2372319999963,-6.881839620512551,0.6383957873871586
60.0,0,False,False,-999.0,False,False,0.8333333333333334,65,-4046.7352180000007,0.1076923076923077,-0.49515594327801327,-4648.635217999996,30.276510953846163,0.6336092555797865
999.0,0,False,True,-999.0,False,False,0.5256410256410257,41,-3429.0857399999927,0.12195121951219512,-0.42776640100313007,-4225.311947999998,8.897738285178434,0.629171202549433
45.0,0,True,False,-999.0,False,False,0.32051282051282054,25,-2306.137231999993,0.08,-0.49359258304451553,-2586.44,0.28848656615414825,0.6235743106087867
50.0,0,False,True,-999.0,True,False,0.21794871794871795,17,-1991.9283719999935,0.058823529411764705,-0.32181567275383366,-2852.611947999999,-24.638281330316346,0.6198979982532319
45.0,0,False,False,-999.0,False,False,0.3333333333333333,26,-2458.077231999993,0.07692307692307693,-0.52503491122382,-2586.44,-2.0074561538458795,0.6104660509028215
50.0,0,True,True,-999.0,False,False,0.24358974358974358,19,-2324.629315999993,0.10526315789473684,-0.4929566952330781,-2477.34,-29.814935522266808,0.5917888331419847
55.0,0,False,True,-999.0,True,False,0.2564102564102564,20,-2594.6283719999933,0.05,-0.4141731900955127,-3077.9519479999985,-37.197442753845806,0.5706114737910722
60.0,0,True,False,-999.0,False,False,0.47435897435897434,37,-3981.309179999993,0.08108108108108109,-0.7981573703533102,-4030.829179999995,-15.06897496465676,0.5250849231974891
999.0,0,True,False,-999.0,False,False,0.47435897435897434,37,-3981.309179999993,0.08108108108108109,-0.7981573703533102,-4030.829179999995,-15.06897496465676,0.5250849231974891
55.0,0,True,False,-999.0,False,False,0.47435897435897434,37,-3981.309179999993,0.08108108108108109,-0.7981573703533102,-4030.829179999995,-15.06897496465676,0.5250849231974891
55.0,0,False,False,-999.0,True,False,0.5128205128205128,40,-4288.342853999999,0.05,-0.6371127928717516,-4288.342853999999,-14.674595503846106,0.5213214345912867
60.0,0,False,True,-999.0,True,False,0.28205128205128205,22,-3254.2083719999932,0.045454545454545456,-0.5123135241117733,-3737.5319479999985,-55.38458651748219,0.5186418201121628
50.0,0,False,False,-999.0,True,False,0.41025641025641024,32,-3923.5482359999933,0.03125,-0.6212043279004248,-4482.391812,-30.076906528845925,0.5161925446314246
55.0,3,False,False,-999.0,False,False,0.10256410256410256,8,-1282.159864,0.0,-0.8621346210624137,-1282.1598640000002,-67.73600715384616,0.5145682504432374
55.0,3,False,False,-999.0,True,False,0.10256410256410256,8,-1282.159864,0.0,-0.8621346210624137,-1282.1598640000002,-67.73600715384616,0.5145682504432374
999.0,3,False,False,-999.0,True,False,0.10256410256410256,8,-1282.159864,0.0,-0.8621346210624137,-1282.1598640000002,-67.73600715384616,0.5145682504432374
60.0,3,False,False,-999.0,False,False,0.10256410256410256,8,-1282.159864,0.0,-0.8621346210624137,-1282.1598640000002,-67.73600715384616,0.5145682504432374
60.0,3,False,False,-999.0,True,False,0.10256410256410256,8,-1282.159864,0.0,-0.8621346210624137,-1282.1598640000002,-67.73600715384616,0.5145682504432374
999.0,3,False,False,-999.0,False,False,0.10256410256410256,8,-1282.159864,0.0,-0.8621346210624137,-1282.1598640000002,-67.73600715384616,0.5145682504432374
50.0,0,True,False,-999.0,False,False,0.4230769230769231,33,-3805.4491799999932,0.06060606060606061,-0.7849197913221441,-3775.909179999994,-22.782665972027743,0.5144020692493735
999.0,3,True,False,-999.0,True,False,0.08974358974358974,7,-1219.979864,0.0,-0.8225898020157267,-1219.979864,-81.74886186813184,0.5044626741629602
60.0,3,True,False,-999.0,False,False,0.08974358974358974,7,-1219.979864,0.0,-0.8225898020157267,-1219.979864,-81.74886186813184,0.5044626741629602
999.0,3,True,False,-999.0,False,False,0.08974358974358974,7,-1219.979864,0.0,-0.8225898020157267,-1219.979864,-81.74886186813184,0.5044626741629602
50.0,3,False,False,-999.0,False,False,0.08974358974358974,7,-1219.979864,0.0,-0.8225898020157267,-1219.979864,-81.74886186813184,0.5044626741629602
55.0,3,True,False,-999.0,False,False,0.08974358974358974,7,-1219.979864,0.0,-0.8225898020157267,-1219.979864,-81.74886186813184,0.5044626741629602
55.0,3,True,False,-999.0,True,False,0.08974358974358974,7,-1219.979864,0.0,-0.8225898020157267,-1219.979864,-81.74886186813184,0.5044626741629602
40.0,3,False,False,-999.0,False,False,0.08974358974358974,7,-1219.979864,0.0,-0.8225898020157267,-1219.979864,-81.74886186813184,0.5044626741629602
50.0,3,True,False,-999.0,False,False,0.08974358974358974,7,-1219.979864,0.0,-0.8225898020157267,-1219.979864,-81.74886186813184,0.5044626741629602
50.0,3,False,False,-999.0,True,False,0.08974358974358974,7,-1219.979864,0.0,-0.8225898020157267,-1219.979864,-81.74886186813184,0.5044626741629602
50.0,3,True,False,-999.0,True,False,0.08974358974358974,7,-1219.979864,0.0,-0.8225898020157267,-1219.979864,-81.74886186813184,0.5044626741629602
60.0,3,True,False,-999.0,True,False,0.08974358974358974,7,-1219.979864,0.0,-0.8225898020157267,-1219.979864,-81.74886186813184,0.5044626741629602
45.0,3,False,False,-999.0,True,False,0.08974358974358974,7,-1219.979864,0.0,-0.8225898020157267,-1219.979864,-81.74886186813184,0.5044626741629602
45.0,3,True,False,-999.0,True,False,0.08974358974358974,7,-1219.979864,0.0,-0.8225898020157267,-1219.979864,-81.74886186813184,0.5044626741629602
45.0,3,True,False,-999.0,False,False,0.08974358974358974,7,-1219.979864,0.0,-0.8225898020157267,-1219.979864,-81.74886186813184,0.5044626741629602
45.0,3,False,False,-999.0,False,False,0.08974358974358974,7,-1219.979864,0.0,-0.8225898020157267,-1219.979864,-81.74886186813184,0.5044626741629602
40.0,3,True,False,-999.0,False,False,0.08974358974358974,7,-1219.979864,0.0,-0.8225898020157267,-1219.979864,-81.74886186813184,0.5044626741629602
