etf,type,condition,n_triggered,placement_rate,mean_14d,prob_neg_14d,p_val_14d,mean_30d,prob_neg_30d,p_val_30d,prob_p10,prob_p25,lift_p10,lift_p25
300ETF,combo,atr20 < q10 OR dist_sma200 < -2.0,626,0.350897,0.003478,0.501597,0.981855,0.005639,0.543131,0.204687,0.115016,0.313099,1.146304,1.252396
300ETF,combo,atr20 < q10 OR vol10 < q10,369,0.206839,0.005299,0.531165,0.387376,0.011903,0.525745,0.206186,0.056911,0.276423,0.567198,1.105691
300ETF,single,mfi14 < 20,31,0.017377,0.009524,0.419355,0.218058,-0.000145,0.709677,0.209328,0.032258,0.161290,0.321499,0.645161
300ETF,single,bb_width > q90,72,0.040359,0.008430,0.291667,0.134610,0.013871,0.375000,0.216592,0.055556,0.138889,0.553693,0.555556
300ETF,combo,kurt_20 < q10 AND atr20 > q90,42,0.023543,0.006164,0.404762,0.639146,0.001050,0.428571,0.219585,0.095238,0.285714,0.949189,1.142857
300ETF,single,dist_sma200 > 2.0,675,0.378363,0.001810,0.471111,0.148429,0.006085,0.460741,0.225467,0.093333,0.250370,0.930205,1.001481
300ETF,single,mfi14 > 80,72,0.040359,0.002730,0.458333,0.851633,0.002011,0.430556,0.227361,0.069444,0.194444,0.692117,0.777778
300ETF,combo,mfi14 < 20 OR bb_width < q10,274,0.153587,-0.002061,0.558394,0.002570,0.003921,0.587591,0.228722,0.080292,0.270073,0.800228,1.080292
300ETF,combo,rsi14 > 70 OR close > sma50,967,0.542040,0.003551,0.476732,0.959585,0.006632,0.508790,0.243018,0.104447,0.248190,1.040966,0.992761
300ETF,combo,vol20 < q10 OR natr14 < q10,331,0.185538,0.002319,0.564955,0.553337,0.011755,0.531722,0.245100,0.060423,0.250755,0.602204,1.003021
300ETF,combo,vol20 > q90 OR rsi14 > 65,322,0.180493,0.008881,0.422360,0.015311,0.011915,0.447205,0.247555,0.167702,0.276398,1.671397,1.105590
300ETF,single,williams_r14 > -20,457,0.256166,0.006881,0.450766,0.037548,0.010763,0.439825,0.248272,0.111597,0.234136,1.112233,0.936543
300ETF,single,williams_r14 < -80,329,0.184417,0.003254,0.498480,0.894549,0.011754,0.507599,0.251550,0.069909,0.246201,0.696745,0.984802
300ETF,single,vol10 > q90,74,0.041480,0.006514,0.337838,0.511699,0.014383,0.351351,0.269407,0.148649,0.229730,1.481504,0.918919
300ETF,combo,bb_width < q10 AND vol10 < q10,81,0.045404,0.000788,0.506173,0.363678,0.014667,0.395062,0.272086,0.037037,0.172840,0.369129,0.691358
300ETF,combo,atr20 < q10 AND macd_hist > 0,109,0.061099,-0.001728,0.596330,0.176819,0.002293,0.596330,0.274718,0.100917,0.394495,1.005792,1.577982
300ETF,combo,vol20 < q10 AND vol10 < q10,146,0.081839,0.004644,0.541096,0.767703,0.012955,0.465753,0.275809,0.047945,0.184932,0.477845,0.739726
300ETF,combo,bb_width < q10 OR skew_20 < q10,372,0.208520,0.001627,0.483871,0.223218,0.005040,0.537634,0.278160,0.091398,0.279570,0.910915,1.118280
300ETF,combo,bb_width < q10 OR atr20 < q10,403,0.225897,0.000580,0.590571,0.138031,0.005023,0.605459,0.279071,0.074442,0.327543,0.741922,1.310174
300ETF,combo,atr20 < q10 OR bb_width < q10,403,0.225897,0.000580,0.590571,0.138031,0.005023,0.605459,0.279071,0.074442,0.327543,0.741922,1.310174
300ETF,combo,vol20 > q90 OR cmf20 < 0,758,0.424888,0.001892,0.497361,0.139959,0.006364,0.522427,0.282613,0.106860,0.271768,1.065020,1.087071
300ETF,combo,vol20 > q90 OR rsi7 > 70,349,0.195628,0.009330,0.415473,0.003162,0.011183,0.429799,0.287352,0.126074,0.243553,1.256519,0.974212
300ETF,combo,bb_width < q10 OR skew_20 > q90,380,0.213004,-0.002578,0.568421,0.000337,0.005317,0.523684,0.292054,0.071053,0.257895,0.708145,1.031579
300ETF,combo,skew_20 < q10 OR dist_sma200 < -2.0,588,0.329596,0.004115,0.462585,0.667550,0.005890,0.523810,0.295440,0.144558,0.321429,1.440733,1.285714
300ETF,combo,rsi14 > 65 OR skew_20 < -0.3,648,0.363229,0.005768,0.445988,0.067735,0.009932,0.483025,0.297857,0.111111,0.256173,1.107387,1.024691
300ETF,single,cmf20 > 0,1051,0.589126,0.004200,0.464320,0.380202,0.006873,0.464320,0.299137,0.102759,0.240723,1.024148,0.962892
300ETF,single,stoch_k < 20,293,0.164238,0.004378,0.501706,0.696715,0.011700,0.501706,0.300892,0.081911,0.255973,0.816367,1.023891
300ETF,combo,bb_width < q10 OR natr14 < q10,392,0.219731,-0.000875,0.568878,0.009273,0.005314,0.563776,0.301025,0.076531,0.278061,0.762741,1.112245
300ETF,combo,bb_width < q10 AND dist_sma200 < -2.0,75,0.042040,-0.011703,0.666667,0.000059,0.019637,0.533333,0.306927,0.160000,0.280000,1.594637,1.120000
300ETF,combo,kurt_20 < q10 OR rsi7 > 70,475,0.266256,0.004093,0.492632,0.705187,0.005858,0.494737,0.313272,0.105263,0.252632,1.049103,1.010526
300ETF,combo,bb_width < q10 AND skew_20 > q90,28,0.015695,0.004957,0.428571,0.791600,0.002591,0.464286,0.319018,0.000000,0.178571,0.000000,0.714286
300ETF,single,roc5 < q10,137,0.076794,0.009431,0.379562,0.033647,0.011582,0.386861,0.325224,0.051095,0.197080,0.509236,0.788321
300ETF,single,close > sma20,919,0.515135,0.003286,0.482046,0.806264,0.006798,0.483134,0.326554,0.114255,0.247008,1.138716,0.988030
300ETF,combo,skew_20 > q90 OR cmf20 < 0,794,0.445067,0.001386,0.513854,0.044052,0.006615,0.527708,0.333592,0.093199,0.264484,0.928866,1.057935
300ETF,combo,bb_width < q10 OR vol20 < q10,407,0.228139,0.000002,0.579853,0.046113,0.005567,0.565111,0.342618,0.078624,0.270270,0.783605,1.081081
300ETF,single,bb_width < q10,243,0.136211,-0.003539,0.576132,0.000401,0.004440,0.572016,0.345271,0.086420,0.283951,0.861301,1.135802
300ETF,combo,atr20 < q10 AND skew_20 < q10,21,0.011771,0.008071,0.571429,0.562414,-0.001573,0.761905,0.352057,0.000000,0.333333,0.000000,1.333333
300ETF,combo,atr20 < q10 OR natr14 < q10,306,0.171525,0.004845,0.555556,0.592210,0.011415,0.581699,0.359782,0.045752,0.320261,0.455983,1.281046
300ETF,combo,atr20 < q10 OR adx14 < 25,1115,0.625000,0.003097,0.511211,0.570174,0.007124,0.521973,0.359982,0.072646,0.257399,0.724022,1.029596
300ETF,combo,atr20 < q10 AND natr14 < q10,163,0.091368,0.003984,0.533742,0.876997,0.012167,0.527607,0.360826,0.061350,0.263804,0.611441,1.055215
300ETF,combo,dist_sma200 < -2.0 AND cmf20 < 0,311,0.174327,0.001408,0.553055,0.409469,0.004617,0.598071,0.362642,0.170418,0.363344,1.698468,1.453376
300ETF,single,bb_percent_b > 0.8,410,0.229821,0.006417,0.468293,0.109032,0.010277,0.460976,0.365358,0.097561,0.236585,0.972340,0.946341
300ETF,combo,kurt_20 < q10 OR rsi14 > 70,333,0.186659,0.002679,0.522523,0.659768,0.005608,0.525526,0.366525,0.111111,0.273273,1.107387,1.093093
300ETF,combo,atr20 < q10 OR vol20 < q10,345,0.193386,0.003557,0.582609,0.982291,0.010938,0.562319,0.377455,0.057971,0.298551,0.577767,1.194203
300ETF,combo,bb_width < q10 OR adx14 < 25,1053,0.590247,0.002811,0.509022,0.363873,0.007112,0.517569,0.385899,0.079772,0.255461,0.795047,1.021842
300ETF,combo,atr20 < q10 AND vol10 < q10,122,0.068386,0.006179,0.598361,0.645041,0.013115,0.557377,0.388673,0.065574,0.278689,0.653540,1.114754
300ETF,single,skew_20 < -0.5,287,0.160874,0.003473,0.439024,0.985434,0.005643,0.505226,0.392656,0.090592,0.254355,0.902887,1.017422
300ETF,combo,natr14 < q10 AND macd_hist > 0,133,0.074552,0.002775,0.496241,0.746819,0.004843,0.496241,0.394645,0.075188,0.248120,0.749359,0.992481
300ETF,combo,kurt_20 < q10 AND atr20 < q10,21,0.011771,-0.006187,0.571429,0.025276,0.000266,0.571429,0.394959,0.000000,0.380952,0.000000,1.523810
300ETF,combo,kurt_20 < q10 AND natr14 < q10,22,0.012332,-0.002615,0.500000,0.153682,0.000742,0.590909,0.395184,0.000000,0.318182,0.000000,1.272727
300ETF,combo,close > sma50 OR rsi14 > 65,971,0.544283,0.003683,0.475798,0.837043,0.007047,0.506694,0.404049,0.104016,0.247168,1.036678,0.988671
300ETF,combo,bb_width < q10 OR vol10 < q10,419,0.234865,0.001400,0.558473,0.258122,0.005951,0.541766,0.405892,0.083532,0.260143,0.832522,1.040573
300ETF,combo,vol10 < q10 OR natr14 < q10,345,0.193386,0.006194,0.515942,0.223087,0.010299,0.492754,0.413489,0.060870,0.231884,0.606655,0.927536
300ETF,single,stoch_k > 80,444,0.248879,0.006809,0.450450,0.040790,0.009966,0.457207,0.414815,0.099099,0.222973,0.987669,0.891892
300ETF,combo,skew_20 > q90 AND cmf20 < 0,85,0.047646,0.000901,0.505882,0.494248,0.011427,0.376471,0.434170,0.035294,0.200000,0.351758,0.800000
300ETF,combo,skew_20 < -0.3 OR rsi7 > 70,671,0.376121,0.006073,0.444113,0.030403,0.009338,0.475410,0.456357,0.096870,0.245902,0.965456,0.983607
300ETF,combo,skew_20 > q90 AND macd_hist > 0,97,0.054372,-0.000665,0.567010,0.378239,0.004827,0.443299,0.459484,0.061856,0.288660,0.616483,1.154639
300ETF,single,roc10 > q90,95,0.053251,0.002826,0.410526,0.861267,0.011590,0.326316,0.460808,0.063158,0.178947,0.629462,0.715789
300ETF,combo,cmf20 < 0 AND macd_hist > 0,244,0.136771,-0.004292,0.557377,0.001590,0.005460,0.508197,0.467165,0.155738,0.323770,1.552157,1.295082
300ETF,combo,bb_width < q10 AND natr14 < q10,86,0.048206,0.004837,0.465116,0.650820,0.012585,0.465116,0.474392,0.034884,0.220930,0.347668,0.883721
300ETF,combo,atr20 < q10 OR skew_20 < q10,361,0.202354,0.005291,0.487535,0.405404,0.010372,0.567867,0.476312,0.072022,0.335180,0.717807,1.340720
300ETF,combo,close > sma50 AND rsi14 > 65,218,0.122197,0.003686,0.495413,0.950914,0.005304,0.490826,0.478967,0.160550,0.284404,1.600123,1.137615
300ETF,combo,vol10 < q10 AND adx14 < 25,165,0.092489,0.005428,0.569697,0.659652,0.011104,0.448485,0.495518,0.078788,0.236364,0.785238,0.945455
300ETF,combo,bb_width < q10 AND cmf20 < 0,114,0.063901,-0.002744,0.561404,0.020574,0.013111,0.596491,0.499695,0.043860,0.263158,0.437126,1.052632
300ETF,single,vol10 < q10,257,0.144058,0.005877,0.525292,0.403132,0.010127,0.466926,0.512369,0.066148,0.210117,0.659261,0.840467
300ETF,single,skew_20 > q90,165,0.092489,0.000115,0.533333,0.264615,0.006146,0.442424,0.519989,0.036364,0.206061,0.362417,0.824242
300ETF,combo,vol20 > q90 AND atr20 > q90,45,0.025224,0.013289,0.200000,0.015241,0.011192,0.355556,0.527066,0.022222,0.133333,0.221477,0.533333
300ETF,combo,skew_20 < -0.3 AND cmf20 < 0,197,0.110426,0.002704,0.467005,0.691909,0.006142,0.517766,0.532399,0.055838,0.274112,0.556504,1.096447
300ETF,single,dist_sma200 < -2.0,465,0.260650,0.003728,0.496774,0.900702,0.006461,0.531183,0.534270,0.152688,0.320430,1.521764,1.281720
300ETF,combo,skew_20 > q90 OR vol10 < q10,371,0.207960,0.004344,0.517520,0.700485,0.009561,0.450135,0.535167,0.061995,0.215633,0.617868,0.862534
300ETF,combo,atr20 < q10 OR macd_hist > 0,970,0.543722,0.002069,0.512371,0.085720,0.007329,0.493814,0.537011,0.115464,0.276289,1.150769,1.105155
300ETF,single,dist_sma50 < -1.0,583,0.326794,0.003171,0.492281,0.810833,0.009302,0.487136,0.546772,0.120069,0.284734,1.196661,1.138937
300ETF,combo,natr14 < q10 AND adx14 < 25,166,0.093049,0.000726,0.554217,0.364990,0.005573,0.542169,0.567374,0.072289,0.289157,0.720468,1.156627
300ETF,single,adx14 > 25,733,0.410874,0.003413,0.443383,0.931819,0.007185,0.457026,0.576398,0.135061,0.255116,1.346087,1.020464
300ETF,single,natr14 > q90,97,0.054372,-0.000780,0.412371,0.272698,0.005651,0.443299,0.577260,0.103093,0.268041,1.027472,1.072165
300ETF,single,close < sma20,846,0.474215,0.003018,0.482270,0.618345,0.007312,0.498818,0.589908,0.087470,0.258865,0.871773,1.035461
300ETF,combo,skew_20 < -0.3 AND dist_sma200 < -2.0,92,0.051570,0.007435,0.434783,0.285264,0.005298,0.532609,0.598464,0.086957,0.304348,0.866650,1.217391
300ETF,single,macd_hist < 0,906,0.507848,0.004144,0.466887,0.488719,0.007385,0.512141,0.602860,0.075055,0.239514,0.748036,0.958057
300ETF,combo,mfi14 < 20 OR dist_sma200 < -2.0,475,0.266256,0.004004,0.496842,0.774396,0.006801,0.532632,0.616838,0.149474,0.313684,1.489727,1.254737
300ETF,single,kurt_20 > q90,127,0.071188,0.002327,0.503937,0.752776,0.005706,0.472441,0.632987,0.086614,0.338583,0.863238,1.354331
300ETF,combo,atr20 < q10 OR skew_20 < -0.3,622,0.348655,0.003803,0.491961,0.824046,0.007174,0.546624,0.645436,0.090032,0.305466,0.897304,1.221865
300ETF,single,cmf20 < 0,714,0.400224,0.001622,0.508403,0.103961,0.007297,0.529412,0.645951,0.099440,0.270308,0.991065,1.081232
300ETF,combo,vol20 < q10 OR adx14 < 25,1133,0.635090,0.003271,0.510150,0.738281,0.007617,0.518976,0.655139,0.073257,0.248014,0.730113,0.992056
300ETF,combo,rsi14 > 70 OR skew_20 < -0.3,538,0.301570,0.005864,0.446097,0.086160,0.008960,0.492565,0.660007,0.105948,0.262082,1.055928,1.048327
300ETF,single,cmo14 < q10,218,0.122197,0.005908,0.444954,0.355909,0.006353,0.518349,0.673375,0.110092,0.279817,1.097227,1.119266
300ETF,combo,mfi14 < 20 OR cmf20 < 0,717,0.401906,0.001724,0.507671,0.122607,0.007390,0.528591,0.685113,0.099024,0.269177,0.986918,1.076709
300ETF,combo,atr20 < q10 OR vol20 > q90,304,0.170404,0.004267,0.532895,0.762452,0.006616,0.598684,0.703647,0.105263,0.368421,1.049103,1.473684
300ETF,combo,kurt_20 < q10 OR rsi14 > 65,448,0.251121,0.003607,0.495536,0.952811,0.007174,0.506696,0.706373,0.122768,0.267857,1.223563,1.071429
300ETF,combo,rsi14 > 70 AND close > sma50,94,0.052691,0.004717,0.531915,0.771879,0.005898,0.489362,0.706692,0.138298,0.276596,1.378343,1.106383
300ETF,single,close < sma50,806,0.451794,0.003069,0.482630,0.669218,0.008601,0.464020,0.717049,0.096774,0.255583,0.964498,1.022333
300ETF,combo,skew_20 < q10 OR cmf20 < 0,797,0.446749,0.002643,0.484316,0.407808,0.007548,0.519448,0.730546,0.102886,0.269762,1.025410,1.079046
300ETF,single,mom10 < 0,848,0.475336,0.002962,0.482311,0.578615,0.007608,0.507075,0.743078,0.091981,0.255896,0.916728,1.023585
300ETF,single,adx14 < 25,1038,0.581839,0.003208,0.506744,0.702590,0.007707,0.511561,0.747770,0.077071,0.249518,0.768130,0.998073
300ETF,single,roc5 > q90,98,0.054933,0.007991,0.418367,0.373284,0.009904,0.387755,0.753036,0.122449,0.214286,1.220385,0.857143
300ETF,combo,vol10 < q10 OR adx14 < 25,1130,0.633408,0.003491,0.501770,0.981062,0.007761,0.510619,0.763299,0.074336,0.242478,0.740871,0.969912
300ETF,combo,vol10 < q10 AND cmf20 < 0,124,0.069507,0.008772,0.556452,0.357062,0.009691,0.540323,0.772447,0.064516,0.233871,0.642999,0.935484
300ETF,combo,natr14 < q10 OR cmf20 < 0,855,0.479260,0.001960,0.507602,0.111400,0.007677,0.513450,0.779422,0.093567,0.269006,0.932536,1.076023
300ETF,combo,bb_width < q10 AND adx14 < 25,228,0.127803,-0.002149,0.570175,0.003250,0.006971,0.548246,0.785263,0.074561,0.258772,0.743115,1.035088
300ETF,single,mom10 > 0,923,0.517377,0.003689,0.476706,0.840456,0.007742,0.469122,0.800518,0.109426,0.247021,1.090590,0.988082
300ETF,combo,kurt_20 < q10 AND vol20 < q10,26,0.014574,-0.002214,0.461538,0.123080,0.009952,0.423077,0.800781,0.000000,0.230769,0.000000,0.923077
300ETF,combo,cmf20 < 0 AND close > sma50,200,0.112108,-0.003593,0.550000,0.002735,0.007182,0.575000,0.805781,0.080000,0.245000,0.797318,0.980000
300ETF,single,natr14 < q10,235,0.131726,0.003970,0.523404,0.844079,0.008879,0.519149,0.809125,0.051064,0.251064,0.508927,1.004255
300ETF,combo,skew_20 > q90 OR natr14 < q10,377,0.211323,0.002828,0.525199,0.710368,0.008576,0.482759,0.828904,0.047745,0.228117,0.475853,0.912467
300ETF,combo,natr14 < q10 OR adx14 < 25,1107,0.620516,0.003742,0.503162,0.747628,0.008275,0.508582,0.841487,0.072267,0.243902,0.720252,0.975610
300ETF,combo,dist_sma200 < -2.0 OR cmf20 < 0,868,0.486547,0.002827,0.486175,0.477636,0.007809,0.505760,0.850605,0.102535,0.263825,1.021909,1.055300
300ETF,combo,vol10 < q10 OR cmf20 < 0,847,0.474776,0.001866,0.506494,0.094080,0.007805,0.508855,0.851987,0.094451,0.257379,0.941344,1.029516
300ETF,single,dd_252 > q90,98,0.054933,0.006516,0.469388,0.294173,0.008765,0.459184,0.865829,0.030612,0.204082,0.305096,0.816327
300ETF,combo,kurt_20 > 1.0 OR close > sma50,1246,0.698430,0.002769,0.480738,0.247145,0.007956,0.481541,0.898825,0.098716,0.244783,0.983850,0.979133
300ETF,combo,vol10 < q10 AND natr14 < q10,147,0.082399,0.002085,0.544218,0.654080,0.007730,0.489796,0.932661,0.054422,0.224490,0.542393,0.897959
300ETF,combo,vol20 < q10 OR cmf20 < 0,860,0.482063,0.001690,0.517442,0.059840,0.007953,0.510465,0.934043,0.095349,0.262791,0.950292,1.051163
300ETF,combo,kurt_20 < q10 AND vol10 < q10,29,0.016256,0.000310,0.413793,0.312371,0.008559,0.482759,0.940911,0.000000,0.172414,0.000000,0.689655
300ETF,combo,vol20 < q10 OR macd_hist > 0,978,0.548206,0.002097,0.506135,0.091002,0.007981,0.477505,0.942492,0.116564,0.257669,1.161737,1.030675
300ETF,combo,natr14 < q10 AND cmf20 < 0,94,0.052691,0.004415,0.553191,0.853776,0.007790,0.648936,0.967657,0.031915,0.234043,0.318079,0.936170
300ETF,combo,close > sma50 AND rsi7 > 70,245,0.137332,0.006744,0.469388,0.196220,0.008202,0.453061,0.969761,0.110204,0.236735,1.098347,0.946939
300ETF,combo,kurt_20 > 1.0 AND atr20 > q90,57,0.031951,0.010453,0.263158,0.064120,0.007925,0.421053,0.970615,0.000000,0.122807,0.000000,0.491228
300ETF,single,zscore20 > 2,110,0.061659,0.008284,0.463636,0.197545,0.008127,0.472727,0.990838,0.109091,0.254545,1.087252,1.018182
300ETF,combo,vol10 < q10 AND macd_hist > 0,126,0.070628,0.002277,0.547619,0.732302,0.008036,0.428571,0.994540,0.103175,0.261905,1.028288,1.047619
300ETF,combo,skew_20 > q90 OR adx14 < 25,1094,0.613229,0.003238,0.504570,0.713064,0.008069,0.507313,0.998391,0.074040,0.244973,0.737920,0.979890
