entry_date,expiry_date,etf_entry,iv,ivr,rsi,bbu,filter_passed,filter_would_pass,call_offsets,put_offsets,num_contracts,total_premium,total_net_rmb,Put_Buy____(Level_2)_contract,Put_Buy____(Level_2)_K,Put_Buy____(Level_2)_side,Put_Buy____(Level_2)_exec_px,Put_Buy____(Level_2)_premium,Put_Buy____(Level_2)_exercise,Put_Buy____(Level_2)_net,Put_Buy____(Level_2)_note
2019-04-25,2019-05-22,2.913,0.2788,0.5756,53.41,4.6607,False,False,,,1,0.0,0.0,,,,,,,,
2019-05-23,2019-06-26,2.677,0.2151,0.3144,38.1,4.5407,True,True,,2,1,-520.3,-522.3,10001517,2.647,buy,0.051,-520.3,0.0,-522.3,expires_worthless
2019-06-27,2019-07-24,2.955,0.2639,0.5145,67.66,4.5652,False,False,,,1,0.0,0.0,,,,,,,,
2019-07-25,2019-08-28,2.977,0.1764,0.1561,61.32,4.5875,False,False,,,1,0.0,0.0,,,,,,,,
2019-08-29,2019-09-25,2.901,0.17,0.1298,49.74,4.5238,True,True,,2,1,-368.22,-370.22,10001747,2.85,buy,0.0368,-368.22,0.0,-370.22,expires_worthless
2019-09-26,2019-10-23,2.978,0.1622,0.0979,51.06,4.667,False,False,,,1,0.0,0.0,,,,,,,,
2019-10-24,2019-11-27,3.008,0.1289,0.0547,51.49,4.6732,False,False,,,1,0.0,0.0,,,,,,,,
2019-11-28,2019-12-25,2.978,0.1222,0.0299,42.03,4.7079,True,True,,2,1,-117.3,-119.3,10001839,2.9,buy,0.0117,-117.3,0.0,-119.3,expires_worthless
2019-12-26,2020-01-22,3.002,0.142,0.1035,57.54,4.7106,False,False,,,1,0.0,0.0,,,,,,,,
2020-01-23,2020-02-26,2.925,0.1684,0.2023,33.25,4.8106,True,True,,2,1,-263.16,-265.16,10002199,2.85,buy,0.0263,-263.16,0.0,-265.16,expires_worthless
2020-02-27,2020-03-25,2.898,0.1928,0.293,46.15,4.6391,True,True,,2,1,-402.9,1224.5,10002077,2.85,buy,0.0403,-402.9,1630.0,1224.5,exercised ETF=2.6870 K=2.8500
2020-03-26,2020-04-22,2.677,0.2956,0.6206,42.21,4.7264,True,True,,2,1,-690.54,-692.54,10002371,2.6,buy,0.0691,-690.54,0.0,-692.54,expires_worthless
2020-04-23,2020-05-27,2.787,0.1353,0.0723,54.56,4.3586,False,False,,,1,0.0,0.0,,,,,,,,
2020-05-28,2020-06-24,2.801,0.1464,0.11,48.63,4.4611,False,False,,,1,0.0,0.0,,,,,,,,
2020-06-29,2020-07-22,2.937,0.1453,0.1063,61.31,4.5795,False,False,,,1,0.0,0.0,,,,,,,,
2020-07-23,2020-08-26,3.331,0.2461,0.4124,61.26,5.5853,False,False,,,1,0.0,0.0,,,,,,,,
2020-08-27,2020-09-23,3.342,0.2324,0.3697,53.76,5.2609,False,False,,,1,0.0,0.0,,,,,,,,
2020-09-24,2020-10-28,3.271,0.2166,0.3201,43.11,5.3089,True,True,,2,1,-319.26,-321.26,10002782,3.1,buy,0.0319,-319.26,0.0,-321.26,expires_worthless
2020-10-29,2020-11-25,3.383,0.206,0.2871,51.79,5.3966,False,False,,,1,0.0,0.0,,,,,,,,
2020-11-26,2020-12-23,3.497,0.1712,0.1753,59.82,5.4731,False,False,,,1,0.0,0.0,,,,,,,,
2020-12-24,2021-01-27,3.485,0.1748,0.1801,52.67,5.5908,False,False,,,1,0.0,0.0,,,,,,,,
2021-01-28,2021-02-24,3.731,0.219,0.3199,50.39,6.1685,False,False,,,1,0.0,0.0,,,,,,,,
2021-02-25,2021-03-24,3.843,0.2019,0.2657,51.9,6.314,False,False,,,1,0.0,0.0,,,,,,,,
2021-03-25,2021-04-28,3.452,0.1883,0.2228,34.86,5.9679,True,True,,2,1,-302.94,-304.94,10003300,3.3,buy,0.0303,-302.94,0.0,-304.94,expires_worthless
2021-04-29,2021-05-26,3.513,0.1659,0.1518,49.85,5.6399,True,True,,2,1,-280.5,-282.5,10003337,3.4,buy,0.0281,-280.5,0.0,-282.5,expires_worthless
2021-05-27,2021-06-23,3.658,0.2227,0.3316,65.71,5.7203,False,False,,,1,0.0,0.0,,,,,,,,
2021-06-24,2021-07-28,3.488,0.1669,0.1548,44.18,5.8019,True,True,,2,1,-113.22,1054.18,10003425,3.3,buy,0.0113,-113.22,1170.0,1054.18,exercised ETF=3.1830 K=3.3000
2021-07-29,2021-08-25,3.212,0.1887,0.4819,32.53,5.5639,True,True,,2,1,-279.48,-281.48,10003470,3.1,buy,0.0279,-279.48,0.0,-281.48,expires_worthless
2021-08-26,2021-09-22,3.128,0.1806,0.4555,38.38,5.231,True,True,,2,1,-227.46,-229.46,10003372,3.0,buy,0.0227,-227.46,0.0,-229.46,expires_worthless
2021-09-23,2021-10-27,3.164,0.2047,0.6538,43.35,5.1783,True,True,,2,1,-222.36,-224.36,10003592,3.0,buy,0.0222,-222.36,0.0,-224.36,expires_worthless
2021-10-28,2021-11-24,3.286,0.1849,0.5385,50.75,5.289,False,False,,,1,0.0,0.0,,,,,,,,
2021-11-25,2021-12-22,3.254,0.1637,0.4151,49.29,5.174,True,True,,2,1,-96.9,-98.9,10003382,3.1,buy,0.0097,-96.9,0.0,-98.9,expires_worthless
2021-12-23,2022-01-26,3.275,0.1624,0.4073,52.97,5.3747,False,False,,,1,0.0,0.0,,,,,,,,
2022-01-27,2022-02-23,3.107,0.1988,0.6198,36.84,5.2062,True,True,,2,1,-263.16,-265.16,10003852,3.0,buy,0.0263,-263.16,0.0,-265.16,expires_worthless
2022-02-24,2022-03-23,3.043,0.1738,0.4739,37.03,5.0754,True,True,,2,1,-289.28,346.24,10003542,2.962,buy,0.0286,-289.28,638.13,346.24,exercised ETF=2.8990 K=2.9620
2022-03-24,2022-04-27,2.884,0.1607,0.2913,42.71,5.0013,True,True,,2,1,-334.56,522.84,10004072,2.8,buy,0.0335,-334.56,860.0,522.84,exercised ETF=2.7140 K=2.8000
2022-04-28,2022-05-25,2.749,0.2215,0.5397,41.22,4.7636,True,True,,2,1,-317.22,-319.22,10004202,2.65,buy,0.0317,-317.22,0.0,-319.22,expires_worthless
2022-05-26,2022-06-22,2.725,0.1864,0.393,45.24,4.4407,True,True,,2,1,-296.82,-298.82,10004120,2.65,buy,0.0297,-296.82,0.0,-298.82,expires_worthless
2022-06-23,2022-07-27,2.939,0.1899,0.4076,62.71,4.7345,False,False,,,1,0.0,0.0,,,,,,,,
2022-07-28,2022-08-24,2.866,0.1877,0.2397,41.21,4.8885,True,True,,2,1,-306.0,231.4,10004352,2.8,buy,0.0306,-306.0,540.0,231.4,exercised ETF=2.7460 K=2.8000
2022-08-25,2022-09-28,2.793,0.1681,0.0945,45.1,4.5228,True,True,,2,1,-209.1,278.3,10004106,2.7,buy,0.0209,-209.1,490.0,278.3,exercised ETF=2.6510 K=2.7000
2022-09-29,2022-10-26,2.651,0.1806,0.1636,33.19,4.4949,True,True,,2,1,-290.7,1316.7,10004467,2.6,buy,0.0291,-290.7,1610.0,1316.7,exercised ETF=2.4390 K=2.6000
2022-10-27,2022-11-23,2.419,0.2197,0.3803,22.13,4.3567,True,True,,2,1,-292.74,-294.74,10004650,2.35,buy,0.0293,-292.74,0.0,-294.74,expires_worthless
2022-11-24,2022-12-28,2.558,0.2064,0.3067,50.81,4.2537,False,False,,,1,0.0,0.0,,,,,,,,
2022-12-29,2023-01-30,2.635,0.1723,0.1132,52.07,4.3818,False,False,,,1,0.0,0.0,,,,,,,,
2023-01-31,2023-02-22,2.819,0.1939,0.2336,65.32,4.6813,False,False,,,1,0.0,0.0,,,,,,,,
2023-02-23,2023-03-22,2.774,0.1814,0.1637,51.8,4.6012,False,False,,,1,0.0,0.0,,,,,,,,
2023-03-23,2023-04-26,2.673,0.1674,0.0861,45.43,4.5098,True,True,,2,1,-222.36,-224.36,10005192,2.6,buy,0.0222,-222.36,0.0,-224.36,expires_worthless
2023-04-27,2023-05-24,2.656,0.1474,0.025,46.08,4.4224,True,True,,2,1,-182.58,44.82,10005273,2.6,buy,0.0183,-182.58,230.0,44.82,exercised ETF=2.5770 K=2.6000
2023-05-25,2023-06-28,2.565,0.172,0.2773,34.75,4.4028,True,True,,2,1,-397.8,-399.8,10004907,2.55,buy,0.0398,-397.8,0.0,-399.8,expires_worthless
2023-06-29,2023-07-26,2.535,0.1575,0.1396,42.05,4.2091,True,True,,2,1,-98.94,-100.94,10005409,2.45,buy,0.0099,-98.94,0.0,-100.94,expires_worthless
2023-07-27,2023-08-23,2.653,0.1415,0.0,63.81,4.2751,False,False,,,1,0.0,0.0,,,,,,,,
2023-08-24,2023-09-27,2.553,0.1938,0.4885,37.46,4.4994,True,True,,2,1,-295.8,-297.8,10005174,2.5,buy,0.0296,-295.8,0.0,-297.8,expires_worthless
2023-09-28,2023-10-25,2.583,0.1633,0.204,45.25,4.267,True,True,,2,1,-122.4,265.0,10005925,2.5,buy,0.0122,-122.4,390.0,265.0,exercised ETF=2.4610 K=2.5000
2023-10-26,2023-11-22,2.47,0.1572,0.1467,35.18,4.2877,True,True,,2,1,-137.7,-139.7,10006034,2.4,buy,0.0138,-137.7,0.0,-139.7,expires_worthless
2023-11-23,2023-12-27,2.48,0.1428,0.0141,43.61,4.0716,True,True,,2,1,-99.96,877.44,10005338,2.4,buy,0.01,-99.96,980.0,877.44,exercised ETF=2.3020 K=2.4000
2023-12-28,2024-01-24,2.354,0.1644,0.2638,53.94,3.8798,False,False,,,1,0.0,0.0,,,,,,,,
2024-01-25,2024-02-28,2.347,0.1551,0.1595,59.63,3.8639,False,False,,,1,0.0,0.0,,,,,,,,
2024-02-29,2024-03-27,2.444,0.1832,0.4743,63.78,4.0973,False,False,,,1,0.0,0.0,,,,,,,,
2024-03-28,2024-04-24,2.438,0.1421,0.0465,50.82,4.0699,False,False,,,1,0.0,0.0,,,,,,,,
2024-04-25,2024-05-22,2.466,0.135,0.0275,54.8,4.0718,False,False,,,1,0.0,0.0,,,,,,,,
2024-05-23,2024-06-26,2.537,0.1332,0.0306,56.62,4.2392,False,False,,,1,0.0,0.0,,,,,,,,
2024-06-27,2024-07-24,2.434,0.1279,0.0,33.81,4.1313,True,True,,2,1,-70.38,-72.38,10007342,2.35,buy,0.007,-70.38,0.0,-72.38,expires_worthless
2024-07-25,2024-08-28,2.45,0.1244,0.311,42.51,4.1503,True,True,,2,1,-90.78,-92.78,10007462,2.35,buy,0.0091,-90.78,0.0,-92.78,expires_worthless
2024-08-29,2024-09-25,2.407,0.1103,0.2193,41.15,4.0193,True,True,,2,1,-103.02,-105.02,10006743,2.35,buy,0.0103,-103.02,0.0,-105.02,expires_worthless
2024-09-26,2024-10-23,2.618,0.2319,1.0,79.67,4.1429,False,False,,,1,0.0,0.0,,,,,,,,
2024-10-24,2024-11-27,2.789,0.2341,0.2828,60.26,5.0313,False,False,,,1,0.0,0.0,,,,,,,,
2024-11-28,2024-12-25,2.716,0.196,0.2143,44.97,4.7719,False,False,,,1,0.0,0.0,,,,,,,,
2024-12-26,2025-01-22,2.757,0.1823,0.1897,57.59,4.6246,False,False,,,1,0.0,0.0,,,,,,,,
2025-01-23,2025-02-26,2.623,0.1708,0.169,41.48,4.6133,True,True,,2,1,-256.02,-258.02,10008582,2.55,buy,0.0256,-256.02,0.0,-258.02,expires_worthless
2025-02-27,2025-03-26,2.74,0.1542,0.1393,60.08,4.6264,False,False,,,1,0.0,0.0,,,,,,,,
2025-03-27,2025-04-23,2.75,0.1328,0.1007,52.42,4.7091,False,False,,,1,0.0,0.0,,,,,,,,
2025-04-24,2025-05-28,2.715,0.1251,0.087,51.69,4.6435,False,False,,,1,0.0,0.0,,,,,,,,
2025-05-29,2025-06-25,2.754,0.1268,0.0901,50.76,4.7167,False,False,,,1,0.0,0.0,,,,,,,,
2025-06-26,2025-07-23,2.826,0.136,0.1065,68.19,4.6968,False,False,,,1,0.0,0.0,,,,,,,,
2025-07-24,2025-08-27,2.933,0.1575,0.1452,77.64,4.8967,False,False,,,1,0.0,0.0,,,,,,,,
2025-08-28,2025-09-24,3.095,0.2266,0.2296,68.39,5.2131,False,False,,,1,0.0,0.0,,,,,,,,
2025-09-25,2025-10-22,3.087,0.1515,0.0821,57.16,5.2323,False,False,,,1,0.0,0.0,,,,,,,,
2025-10-23,2025-11-26,3.167,0.1517,0.1644,61.83,5.3173,False,False,,,1,0.0,0.0,,,,,,,,
2025-11-27,2025-12-24,3.112,0.1165,0.0514,42.99,5.3909,True,True,,2,1,-102.0,-104.0,10009318,3.0,buy,0.0102,-102.0,0.0,-104.0,expires_worthless
2025-12-25,2026-01-28,3.107,0.1113,0.0284,61.01,5.3313,False,False,,,1,0.0,0.0,,,,,,,,
2026-01-29,2026-02-25,3.196,0.1636,0.357,61.92,5.5671,False,False,,,1,0.0,0.0,,,,,,,,
2026-02-26,2026-03-25,3.115,0.1289,0.1389,45.98,5.4669,True,True,,2,1,-125.64,795.61,10009649,3.02,buy,0.0122,-125.64,923.85,795.61,exercised ETF=2.9300 K=3.0200
2026-03-26,2026-04-22,2.897,0.1642,0.3605,30.64,5.431,True,True,,2,1,-227.46,-229.46,10011214,2.8,buy,0.0227,-227.46,0.0,-229.46,expires_worthless
2026-04-23,2026-05-27,3.001,0.1313,0.1692,52.59,5.2237,False,False,,,1,0.0,0.0,,,,,,,,
2026-05-28,2026-06-24,2.985,0.1553,0.3336,42.34,5.3792,True,True,,2,1,-279.56,-281.56,10010307,2.923,buy,0.0272,-279.56,0.0,-281.56,expires_worthless
