rsi_thresh,bbl_mode,sma50,vol_high,roc10_thresh,macd_neg,baseline,placement_rate,n_placed,total_pnl,win_rate,sharpe,max_dd,filter_lift,score
40.0,0,True,True,-999.0,False,False,0.1111111111111111,5,-1430.8600000000001,0.0,-0.9306329694853251,-1238.1200000000001,-149.352277777778,0.48609235150038277
40.0,0,True,True,-999.0,True,False,0.1111111111111111,5,-1430.8600000000001,0.0,-0.9306329694853251,-1238.1200000000001,-149.352277777778,0.48609235150038277
40.0,0,True,True,-3.0,True,False,0.1111111111111111,5,-1430.8600000000001,0.0,-0.9306329694853251,-1238.1200000000001,-149.352277777778,0.48609235150038277
40.0,0,True,True,-3.0,False,False,0.1111111111111111,5,-1430.8600000000001,0.0,-0.9306329694853251,-1238.1200000000001,-149.352277777778,0.48609235150038277
40.0,0,False,True,-999.0,True,False,0.1111111111111111,5,-1430.8600000000001,0.0,-0.9306329694853251,-1238.1200000000001,-149.352277777778,0.48609235150038277
40.0,0,False,True,-999.0,False,False,0.1111111111111111,5,-1430.8600000000001,0.0,-0.9306329694853251,-1238.1200000000001,-149.352277777778,0.48609235150038277
45.0,0,True,True,-3.0,False,False,0.13333333333333333,6,-1614.42,0.0,-1.0327403566686075,-1421.68,-132.25027777777797,0.4855284659068482
45.0,0,True,True,-3.0,True,False,0.13333333333333333,6,-1614.42,0.0,-1.0327403566686075,-1421.68,-132.25027777777797,0.4855284659068482
60.0,0,True,True,-3.0,False,False,0.13333333333333333,6,-1614.42,0.0,-1.0327403566686075,-1421.68,-132.25027777777797,0.4855284659068482
60.0,0,True,True,-3.0,True,False,0.13333333333333333,6,-1614.42,0.0,-1.0327403566686075,-1421.68,-132.25027777777797,0.4855284659068482
999.0,0,True,True,-3.0,True,False,0.13333333333333333,6,-1614.42,0.0,-1.0327403566686075,-1421.68,-132.25027777777797,0.4855284659068482
999.0,0,True,True,-3.0,False,False,0.13333333333333333,6,-1614.42,0.0,-1.0327403566686075,-1421.68,-132.25027777777797,0.4855284659068482
50.0,0,True,True,-3.0,False,False,0.13333333333333333,6,-1614.42,0.0,-1.0327403566686075,-1421.68,-132.25027777777797,0.4855284659068482
50.0,0,True,True,-3.0,True,False,0.13333333333333333,6,-1614.42,0.0,-1.0327403566686075,-1421.68,-132.25027777777797,0.4855284659068482
55.0,0,True,True,-3.0,False,False,0.13333333333333333,6,-1614.42,0.0,-1.0327403566686075,-1421.68,-132.25027777777797,0.4855284659068482
55.0,0,True,True,-3.0,True,False,0.13333333333333333,6,-1614.42,0.0,-1.0327403566686075,-1421.68,-132.25027777777797,0.4855284659068482
45.0,0,False,False,-3.0,True,False,0.24444444444444444,11,-2296.6000000000004,0.0,-1.388680527858679,-2103.8600000000006,-71.96209595959618,0.4841437770108898
45.0,0,False,False,-3.0,False,False,0.24444444444444444,11,-2296.6000000000004,0.0,-1.388680527858679,-2103.8600000000006,-71.96209595959618,0.4841437770108898
50.0,0,True,True,-999.0,True,False,0.2,9,-2091.6600000000003,0.0,-1.2383060765450626,-1898.9199999999998,-95.58694444444461,0.4827995413388491
55.0,0,True,True,-999.0,True,False,0.2,9,-2091.6600000000003,0.0,-1.2383060765450626,-1898.9199999999998,-95.58694444444461,0.4827995413388491
60.0,0,True,True,-999.0,True,False,0.2,9,-2091.6600000000003,0.0,-1.2383060765450626,-1898.9199999999998,-95.58694444444461,0.4827995413388491
999.0,0,True,True,-999.0,True,False,0.2,9,-2091.6600000000003,0.0,-1.2383060765450626,-1898.9199999999998,-95.58694444444461,0.4827995413388491
45.0,0,False,True,-3.0,True,False,0.15555555555555556,7,-1802.0600000000002,0.0,-1.1346674043549594,-1609.32,-120.61742063492085,0.4812471793902916
45.0,0,False,True,-3.0,False,False,0.15555555555555556,7,-1802.0600000000002,0.0,-1.1346674043549594,-1609.32,-120.61742063492085,0.4812471793902916
45.0,0,True,True,-999.0,True,False,0.17777777777777778,8,-2018.2600000000002,0.0,-1.1938196114649773,-1825.5200000000002,-115.462777777778,0.4740110576634744
45.0,0,False,True,-999.0,True,False,0.2,9,-2205.9,0.0,-1.2900050564009202,-2013.16,-108.280277777778,0.46714786573194617
40.0,0,False,False,-999.0,True,False,0.24444444444444444,11,-2503.6600000000003,0.0,-1.3536021553165285,-2310.92,-90.78573232323254,0.465703008960547
40.0,0,False,False,-999.0,False,False,0.24444444444444444,11,-2503.6600000000003,0.0,-1.3536021553165285,-2310.92,-90.78573232323254,0.465703008960547
40.0,0,True,False,-999.0,True,False,0.24444444444444444,11,-2503.6600000000003,0.0,-1.3536021553165285,-2310.92,-90.78573232323254,0.465703008960547
40.0,0,True,False,-999.0,False,False,0.24444444444444444,11,-2503.6600000000003,0.0,-1.3536021553165285,-2310.92,-90.78573232323254,0.465703008960547
50.0,0,True,False,-999.0,True,False,0.37777777777777777,17,-3251.0800000000004,0.0,-1.676576089772025,-3058.34,-54.42027777777798,0.449187868169539
45.0,0,True,False,-999.0,True,False,0.3333333333333333,15,-3128.76,0.0,-1.6058579554385386,-2936.0199999999995,-71.764277777778,0.44424606429475366
50.0,0,False,False,-3.0,True,False,0.28888888888888886,13,-2953.4,0.0,-1.5066853504117546,-2760.66,-90.36489316239337,0.4421561859462224
50.0,0,False,False,-3.0,False,False,0.28888888888888886,13,-2953.4,0.0,-1.5066853504117546,-2760.66,-90.36489316239337,0.4421561859462224
999.0,0,True,False,-5.0,True,False,0.08888888888888889,4,-1434.98,0.0,-0.9232784809885046,-1434.9800000000002,-221.92527777777804,0.4404885485524421
50.0,0,True,False,-5.0,True,False,0.08888888888888889,4,-1434.98,0.0,-0.9232784809885046,-1434.9800000000002,-221.92527777777804,0.4404885485524421
50.0,0,True,False,-5.0,False,False,0.08888888888888889,4,-1434.98,0.0,-0.9232784809885046,-1434.9800000000002,-221.92527777777804,0.4404885485524421
40.0,0,False,False,-5.0,False,False,0.08888888888888889,4,-1434.98,0.0,-0.9232784809885046,-1434.9800000000002,-221.92527777777804,0.4404885485524421
40.0,0,False,False,-5.0,True,False,0.08888888888888889,4,-1434.98,0.0,-0.9232784809885046,-1434.9800000000002,-221.92527777777804,0.4404885485524421
999.0,0,True,False,-5.0,False,False,0.08888888888888889,4,-1434.98,0.0,-0.9232784809885046,-1434.9800000000002,-221.92527777777804,0.4404885485524421
60.0,0,True,False,-5.0,False,False,0.08888888888888889,4,-1434.98,0.0,-0.9232784809885046,-1434.9800000000002,-221.92527777777804,0.4404885485524421
60.0,0,True,False,-5.0,True,False,0.08888888888888889,4,-1434.98,0.0,-0.9232784809885046,-1434.9800000000002,-221.92527777777804,0.4404885485524421
55.0,0,True,False,-5.0,False,False,0.08888888888888889,4,-1434.98,0.0,-0.9232784809885046,-1434.9800000000002,-221.92527777777804,0.4404885485524421
55.0,0,True,False,-5.0,True,False,0.08888888888888889,4,-1434.98,0.0,-0.9232784809885046,-1434.9800000000002,-221.92527777777804,0.4404885485524421
45.0,0,True,False,-5.0,True,False,0.08888888888888889,4,-1434.98,0.0,-0.9232784809885046,-1434.9800000000002,-221.92527777777804,0.4404885485524421
40.0,0,True,False,-5.0,True,False,0.08888888888888889,4,-1434.98,0.0,-0.9232784809885046,-1434.9800000000002,-221.92527777777804,0.4404885485524421
40.0,0,True,False,-5.0,False,False,0.08888888888888889,4,-1434.98,0.0,-0.9232784809885046,-1434.9800000000002,-221.92527777777804,0.4404885485524421
45.0,0,False,False,-5.0,True,False,0.08888888888888889,4,-1434.98,0.0,-0.9232784809885046,-1434.9800000000002,-221.92527777777804,0.4404885485524421
45.0,0,True,False,-5.0,False,False,0.08888888888888889,4,-1434.98,0.0,-0.9232784809885046,-1434.9800000000002,-221.92527777777804,0.4404885485524421
45.0,0,False,False,-5.0,False,False,0.08888888888888889,4,-1434.98,0.0,-0.9232784809885046,-1434.9800000000002,-221.92527777777804,0.4404885485524421
60.0,0,True,True,-999.0,False,False,0.26666666666666666,12,-2860.62,0.0,-1.490048721135789,-2667.88,-101.56527777777796,0.43822995334157683
55.0,0,True,True,-999.0,False,False,0.26666666666666666,12,-2860.62,0.0,-1.490048721135789,-2667.88,-101.56527777777796,0.43822995334157683
999.0,0,True,True,-999.0,False,False,0.26666666666666666,12,-2860.62,0.0,-1.490048721135789,-2667.88,-101.56527777777796,0.43822995334157683
50.0,0,True,True,-999.0,False,False,0.26666666666666666,12,-2860.62,0.0,-1.490048721135789,-2667.88,-101.56527777777796,0.43822995334157683
45.0,0,False,False,-999.0,True,False,0.35555555555555557,16,-3316.4000000000005,0.0,-1.695201658354492,-3123.66,-70.45527777777798,0.43393418039956594
999.0,0,True,False,-999.0,True,False,0.4,18,-3512.2875000000004,0.0,-1.785668069950323,-3319.5475000000006,-58.307361111111305,0.43149645099368816
55.0,0,True,False,-999.0,True,False,0.4,18,-3512.2875000000004,0.0,-1.785668069950323,-3319.5475000000006,-58.307361111111305,0.43149645099368816
60.0,0,True,False,-999.0,True,False,0.4,18,-3512.2875000000004,0.0,-1.785668069950323,-3319.5475000000006,-58.307361111111305,0.43149645099368816
60.0,0,False,False,-3.0,True,False,0.3111111111111111,14,-3164.5,0.0,-1.6020248901131926,-2971.76,-89.21599206349225,0.43048429123723925
60.0,0,False,False,-3.0,False,False,0.3111111111111111,14,-3164.5,0.0,-1.6020248901131926,-2971.76,-89.21599206349225,0.43048429123723925
55.0,0,False,False,-3.0,False,False,0.3111111111111111,14,-3164.5,0.0,-1.6020248901131926,-2971.76,-89.21599206349225,0.43048429123723925
55.0,0,False,False,-3.0,True,False,0.3111111111111111,14,-3164.5,0.0,-1.6020248901131926,-2971.76,-89.21599206349225,0.43048429123723925
999.0,0,False,False,-3.0,True,False,0.3111111111111111,14,-3164.5,0.0,-1.6020248901131926,-2971.76,-89.21599206349225,0.43048429123723925
999.0,0,False,False,-3.0,False,False,0.3111111111111111,14,-3164.5,0.0,-1.6020248901131926,-2971.76,-89.21599206349225,0.43048429123723925
40.0,0,False,True,-5.0,False,False,0.06666666666666667,3,-1206.5400000000002,0.0,-0.8007735275918901,-1206.5400000000002,-265.36027777777804,0.4267769840091156
40.0,0,False,True,-5.0,True,False,0.06666666666666667,3,-1206.5400000000002,0.0,-0.8007735275918901,-1206.5400000000002,-265.36027777777804,0.4267769840091156
50.0,0,True,True,-5.0,True,False,0.06666666666666667,3,-1206.5400000000002,0.0,-0.8007735275918901,-1206.5400000000002,-265.36027777777804,0.4267769840091156
50.0,0,True,True,-5.0,False,False,0.06666666666666667,3,-1206.5400000000002,0.0,-0.8007735275918901,-1206.5400000000002,-265.36027777777804,0.4267769840091156
999.0,0,True,True,-5.0,True,False,0.06666666666666667,3,-1206.5400000000002,0.0,-0.8007735275918901,-1206.5400000000002,-265.36027777777804,0.4267769840091156
60.0,0,True,True,-5.0,True,False,0.06666666666666667,3,-1206.5400000000002,0.0,-0.8007735275918901,-1206.5400000000002,-265.36027777777804,0.4267769840091156
45.0,0,True,True,-5.0,False,False,0.06666666666666667,3,-1206.5400000000002,0.0,-0.8007735275918901,-1206.5400000000002,-265.36027777777804,0.4267769840091156
45.0,0,True,True,-5.0,True,False,0.06666666666666667,3,-1206.5400000000002,0.0,-0.8007735275918901,-1206.5400000000002,-265.36027777777804,0.4267769840091156
40.0,0,True,True,-5.0,False,False,0.06666666666666667,3,-1206.5400000000002,0.0,-0.8007735275918901,-1206.5400000000002,-265.36027777777804,0.4267769840091156
40.0,0,True,True,-5.0,True,False,0.06666666666666667,3,-1206.5400000000002,0.0,-0.8007735275918901,-1206.5400000000002,-265.36027777777804,0.4267769840091156
45.0,0,False,True,-5.0,False,False,0.06666666666666667,3,-1206.5400000000002,0.0,-0.8007735275918901,-1206.5400000000002,-265.36027777777804,0.4267769840091156
45.0,0,False,True,-5.0,True,False,0.06666666666666667,3,-1206.5400000000002,0.0,-0.8007735275918901,-1206.5400000000002,-265.36027777777804,0.4267769840091156
60.0,0,True,True,-5.0,False,False,0.06666666666666667,3,-1206.5400000000002,0.0,-0.8007735275918901,-1206.5400000000002,-265.36027777777804,0.4267769840091156
999.0,0,True,True,-5.0,False,False,0.06666666666666667,3,-1206.5400000000002,0.0,-0.8007735275918901,-1206.5400000000002,-265.36027777777804,0.4267769840091156
55.0,0,True,True,-5.0,True,False,0.06666666666666667,3,-1206.5400000000002,0.0,-0.8007735275918901,-1206.5400000000002,-265.36027777777804,0.4267769840091156
55.0,0,True,True,-5.0,False,False,0.06666666666666667,3,-1206.5400000000002,0.0,-0.8007735275918901,-1206.5400000000002,-265.36027777777804,0.4267769840091156
45.0,0,True,True,-999.0,False,False,0.2222222222222222,10,-2709.74,0.0,-1.406255066333514,-2517.0,-134.15427777777796,0.4251955819090327
50.0,0,False,True,-3.0,True,False,0.17777777777777778,8,-2409.94,0.0,-1.2537742991719074,-2217.2,-164.42277777777798,0.42335716756187064
50.0,0,False,True,-3.0,False,False,0.17777777777777778,8,-2409.94,0.0,-1.2537742991719074,-2217.2,-164.42277777777798,0.42335716756187064
50.0,0,False,True,-999.0,True,False,0.24444444444444444,11,-2887.1800000000003,0.0,-1.4362796011841907,-2694.4400000000005,-125.65118686868709,0.42329257194869285
45.0,0,False,True,-999.0,False,False,0.24444444444444444,11,-2897.38,0.0,-1.4947316737501912,-2704.6400000000003,-126.57845959595983,0.4190198933519901
60.0,0,False,True,-3.0,True,False,0.2,9,-2621.04,0.0,-1.3493205853547663,-2428.3,-154.40694444444466,0.4174574399267651
999.0,0,False,True,-3.0,True,False,0.2,9,-2621.04,0.0,-1.3493205853547663,-2428.3,-154.40694444444466,0.4174574399267651
999.0,0,False,True,-3.0,False,False,0.2,9,-2621.04,0.0,-1.3493205853547663,-2428.3,-154.40694444444466,0.4174574399267651
55.0,0,False,True,-3.0,True,False,0.2,9,-2621.04,0.0,-1.3493205853547663,-2428.3,-154.40694444444466,0.4174574399267651
55.0,0,False,True,-3.0,False,False,0.2,9,-2621.04,0.0,-1.3493205853547663,-2428.3,-154.40694444444466,0.4174574399267651
60.0,0,False,True,-3.0,False,False,0.2,9,-2621.04,0.0,-1.3493205853547663,-2428.3,-154.40694444444466,0.4174574399267651
50.0,0,True,False,-999.0,False,False,0.4888888888888889,22,-4102.58,0.0,-1.9554744321732063,-3909.840000000001,-49.66118686868711,0.40924669879333664
50.0,0,False,False,-999.0,True,False,0.4444444444444444,20,-4079.2000000000007,0.0,-1.8665580026428084,-3886.460000000001,-67.14027777777798,0.4013524605128404
45.0,0,True,False,-999.0,False,False,0.37777777777777777,17,-3820.2400000000002,0.0,-1.7962985244114476,-3627.5,-87.900277777778,0.39832707811607126
55.0,0,False,True,-999.0,True,False,0.28888888888888886,13,-3394.119999999994,0.0,-1.6423787211925849,-3201.3799999999937,-124.26643162393134,0.3951666271930195
60.0,0,False,True,-999.0,True,False,0.28888888888888886,13,-3394.119999999994,0.0,-1.6423787211925849,-3201.3799999999937,-124.26643162393134,0.3951666271930195
999.0,0,True,False,-999.0,False,False,0.5111111111111111,23,-4363.7875,0.0,-2.0632708683453913,-4171.047500000001,-52.910169082125805,0.3920439276078852
60.0,0,True,False,-999.0,False,False,0.5111111111111111,23,-4363.7875,0.0,-2.0632708683453913,-4171.047500000001,-52.910169082125805,0.3920439276078852
55.0,0,True,False,-999.0,False,False,0.5111111111111111,23,-4363.7875,0.0,-2.0632708683453913,-4171.047500000001,-52.910169082125805,0.3920439276078852
45.0,0,False,False,-999.0,False,False,0.4,18,-4007.88,0.0,-1.8825254983101216,-3815.1400000000003,-85.84027777777797,0.3886792922290799
60.0,0,False,False,-5.0,True,False,0.13333333333333333,6,-2253.96,0.0,-1.1691507130463423,-2253.96,-238.840277777778,0.3859604790068173
999.0,0,False,False,-5.0,False,False,0.13333333333333333,6,-2253.96,0.0,-1.1691507130463423,-2253.96,-238.840277777778,0.3859604790068173
55.0,0,False,False,-5.0,False,False,0.13333333333333333,6,-2253.96,0.0,-1.1691507130463423,-2253.96,-238.840277777778,0.3859604790068173
60.0,0,False,False,-5.0,False,False,0.13333333333333333,6,-2253.96,0.0,-1.1691507130463423,-2253.96,-238.840277777778,0.3859604790068173
999.0,0,False,False,-5.0,True,False,0.13333333333333333,6,-2253.96,0.0,-1.1691507130463423,-2253.96,-238.840277777778,0.3859604790068173
55.0,0,False,False,-5.0,True,False,0.13333333333333333,6,-2253.96,0.0,-1.1691507130463423,-2253.96,-238.840277777778,0.3859604790068173
