rsi_thresh,bbl_mode,sma50,vol_high,roc10_thresh,macd_neg,baseline,placement_rate,n_placed,total_pnl,win_rate,sharpe,max_dd,filter_lift,score
55.0,0,False,True,-999.0,False,False,0.3717948717948718,29,226.72992800000122,0.27586206896551724,0.019615635023169237,-2686.4889919999996,124.4524891741821,0.8760025106946149
60.0,0,False,True,-999.0,False,False,0.41025641025641024,32,-15.528271999994871,0.3125,-0.0013311584433277632,-2972.0415600000015,116.14895729487189,0.8704305945189363
50.0,0,False,True,-999.0,False,False,0.2948717948717949,23,-1275.2201519999971,0.21739130434782608,-0.12243714742212328,-2651.16,61.189861360089274,0.7504534820813851
55.0,0,False,False,-999.0,False,False,0.717948717948718,56,-2586.3100719999907,0.21428571428571427,-0.1978142617625486,-4739.081559999996,70.45010736630043,0.7443783890594693
45.0,0,False,True,-999.0,False,False,0.1794871794871795,14,-1364.4911599999966,0.21428571428571427,-0.18096036009192873,-3866.2311600000003,19.170561509157665,0.7206742767635221
45.0,0,True,True,-999.0,False,False,0.1794871794871795,14,-1364.4911599999966,0.21428571428571427,-0.18096036009192873,-3866.2311600000003,19.170561509157665,0.7206742767635221
60.0,0,False,False,-999.0,False,False,0.8333333333333334,65,-3579.788271999989,0.23076923076923078,-0.26781495072830164,-5450.081711999992,61.56055007179497,0.7107918660051167
45.0,0,True,False,-999.0,False,False,0.32051282051282054,25,-2025.9111599999933,0.2,-0.2531373083068818,-4093.65116,35.597769394871975,0.706902429928379
60.0,0,True,True,-999.0,False,False,0.2692307692307692,21,-2029.1795199999942,0.23809523809523808,-0.24869957079896587,-3866.2311600000003,20.006619604395837,0.6979965130600182
999.0,0,True,True,-999.0,False,False,0.2692307692307692,21,-2029.1795199999942,0.23809523809523808,-0.24869957079896587,-3866.2311600000003,20.006619604395837,0.6979965130600182
55.0,0,True,True,-999.0,False,False,0.2692307692307692,21,-2029.1795199999942,0.23809523809523808,-0.24869957079896587,-3866.2311600000003,20.006619604395837,0.6979965130600182
