entry_date,expiry_date,etf_entry,iv,ivr,rsi,bbu,filter_passed,filter_would_pass,call_offsets,put_offsets,num_contracts,total_premium,total_net_rmb,Call_Leg_A_(OTM2)_contract,Call_Leg_A_(OTM2)_K,Call_Leg_A_(OTM2)_side,Call_Leg_A_(OTM2)_exec_px,Call_Leg_A_(OTM2)_premium,Call_Leg_A_(OTM2)_exercise,Call_Leg_A_(OTM2)_net,Call_Leg_A_(OTM2)_note,Call_Leg_B_(OTM3)_contract,Call_Leg_B_(OTM3)_K,Call_Leg_B_(OTM3)_side,Call_Leg_B_(OTM3)_exec_px,Call_Leg_B_(OTM3)_premium,Call_Leg_B_(OTM3)_exercise,Call_Leg_B_(OTM3)_net,Call_Leg_B_(OTM3)_note
2023-07-27,2023-08-23,6.065,0.1284,0.1014,47.31,1.9792,False,False,,,1,0.0,0.0,,,,,,,,,,,,,,,,
2023-08-24,2023-09-27,5.754,0.1774,0.4648,28.52,2.0427,False,False,,,1,0.0,0.0,,,,,,,,,,,,,,,,
2023-09-28,2023-10-25,5.792,0.1425,0.2059,45.26,1.9022,False,False,,,1,0.0,0.0,,,,,,,,,,,,,,,,
2023-10-26,2023-11-22,5.491,0.135,0.1509,34.33,1.9023,False,False,,,1,0.0,0.0,,,,,,,,,,,,,,,,
2023-11-23,2023-12-27,5.719,0.1217,0.1178,52.73,1.86,True,True,2+3,,1,180.32,176.32,10005368,6.0,sell,0.0146,146.02,0.0,144.02,expires_worthless,10005369,6.25,sell,0.0034,34.3,0.0,32.3,expires_worthless
2023-12-28,2024-01-24,5.475,0.1449,0.316,43.86,1.8391,False,False,,,1,0.0,0.0,,,,,,,,,,,,,,,,
2024-01-25,2024-02-28,5.166,0.1732,0.3758,43.7,1.8026,False,False,,,1,0.0,0.0,,,,,,,,,,,,,,,,
2024-02-29,2024-03-27,5.431,0.2763,0.8741,60.49,1.7933,True,True,2+3,,1,816.34,812.34,10005804,5.75,sell,0.0581,581.14,0.0,579.14,expires_worthless,10005805,6.0,sell,0.0235,235.2,0.0,233.2,expires_worthless
2024-03-28,2024-04-24,5.303,0.2052,0.5048,44.9,1.8136,True,True,2+3,,1,172.48,168.48,10006957,5.75,sell,0.0134,134.26,0.0,132.26,expires_worthless,10006958,6.0,sell,0.0038,38.22,0.0,36.22,expires_worthless
2024-04-25,2024-05-22,5.341,0.1732,0.3393,47.51,1.7669,False,False,,,1,0.0,0.0,,,,,,,,,,,,,,,,
2024-05-23,2024-06-26,5.383,0.1779,0.3634,46.81,1.8391,False,False,,,1,0.0,0.0,,,,,,,,,,,,,,,,
2024-06-27,2024-07-24,4.988,0.1807,0.3781,30.49,1.7732,False,False,,,1,0.0,0.0,,,,,,,,,,,,,,,,
2024-07-25,2024-08-28,4.731,0.1538,0.2383,29.3,1.6613,False,False,,,1,0.0,0.0,,,,,,,,,,,,,,,,
2024-08-29,2024-09-25,4.632,0.1561,0.2503,38.49,1.6017,False,False,,,1,0.0,0.0,,,,,,,,,,,,,,,,
2024-09-26,2024-10-23,5.061,0.2395,0.6831,73.65,1.5941,False,False,,,1,0.0,0.0,,,,,,,,,,,,,,,,
2024-10-24,2024-11-27,5.818,0.274,0.3139,64.16,2.1046,True,True,2+3,,1,1111.32,1107.32,10008023,6.25,sell,0.0711,711.48,0.0,709.48,expires_worthless,10008024,6.5,sell,0.04,399.84,0.0,397.84,expires_worthless
2024-11-28,2024-12-25,5.858,0.2179,0.208,46.93,2.117,True,True,2+3,,1,1403.67,1399.67,10007321,6.0,sell,0.0886,885.92,0.0,883.92,expires_worthless,10007183,6.152,sell,0.051,517.75,0.0,515.75,expires_worthless
2024-12-26,2025-01-22,5.977,0.2034,0.1498,49.27,2.0097,False,False,,,1,0.0,0.0,,,,,,,,,,,,,,,,
2025-01-23,2025-02-26,5.584,0.2252,0.182,46.01,1.9531,False,False,,,1,0.0,0.0,,,,,,,,,,,,,,,,
2025-02-27,2025-03-26,6.029,0.1466,0.0258,62.24,2.0458,True,True,2+3,,1,620.96,616.96,10008756,6.25,sell,0.0402,401.8,0.0,399.8,expires_worthless,10008028,6.394,sell,0.0216,219.16,0.0,217.16,expires_worthless
2025-03-27,2025-04-23,5.956,0.139,0.0108,48.65,2.038,True,True,2+3,,1,283.22,279.22,10008972,6.25,sell,0.0211,210.7,0.0,208.7,expires_worthless,10008973,6.5,sell,0.0073,72.52,0.0,70.52,expires_worthless
2025-04-24,2025-05-28,5.605,0.1426,0.0842,43.49,1.9954,False,False,,,1,0.0,0.0,,,,,,,,,,,,,,,,
2025-05-29,2025-06-25,5.727,0.1396,0.0787,52.52,1.9308,False,False,,,1,0.0,0.0,,,,,,,,,,,,,,,,
2025-06-26,2025-07-23,5.888,0.1528,0.103,61.42,1.9551,True,True,2+3,,1,286.16,82.16,10009365,6.25,sell,0.0188,188.16,-200.0,-13.84,assigned  ETF=6.2700 K=6.2500,10009366,6.5,sell,0.0098,98.0,0.0,96.0,expires_worthless
2025-07-24,2025-08-27,6.363,0.1559,0.1088,80.63,2.0986,False,False,,,1,0.0,0.0,,,,,,,,,,,,,,,,
2025-08-28,2025-09-24,7.104,0.2236,0.2342,77.37,2.3759,True,True,2+3,,1,1268.12,1264.12,10009743,7.5,sell,0.0789,788.9,0.0,786.9,expires_worthless,10009767,7.75,sell,0.0479,479.22,0.0,477.22,expires_worthless
2025-09-25,2025-10-22,7.441,0.1871,0.1666,68.38,2.492,True,True,2+3,,1,818.3,814.3,10009932,7.75,sell,0.057,570.36,0.0,568.36,expires_worthless,10009933,8.0,sell,0.0248,247.94,0.0,245.94,expires_worthless
2025-10-23,2025-11-26,7.249,0.1831,0.2642,50.23,2.5226,True,True,2+3,,1,1144.64,1140.64,10010105,7.5,sell,0.0792,791.84,0.0,789.84,expires_worthless,10010106,7.75,sell,0.0353,352.8,0.0,350.8,expires_worthless
2025-11-27,2025-12-24,7.05,0.1438,0.181,39.85,2.5253,False,False,,,1,0.0,0.0,,,,,,,,,,,,,,,,
2025-12-25,2026-01-28,7.534,0.1516,0.2112,64.59,2.4787,False,False,,,1,0.0,0.0,,,,,,,,,,,,,,,,
2026-01-29,2026-02-25,8.591,0.2285,0.5095,70.13,2.9729,True,True,2+3,,1,2549.79,2545.79,10010819,8.75,sell,0.1519,1519.0,0.0,1517.0,expires_worthless,10010751,8.933,sell,0.1023,1030.79,0.0,1028.79,expires_worthless
2026-02-26,2026-03-25,8.63,0.1984,0.393,61.46,2.9355,True,True,2+3,,1,2151.06,2147.06,10010837,8.75,sell,0.1366,1366.12,0.0,1364.12,expires_worthless,10010753,8.933,sell,0.0779,784.94,0.0,782.94,expires_worthless
2026-03-26,2026-04-22,7.7,0.2265,0.5021,37.0,2.9667,False,False,,,1,0.0,0.0,,,,,,,,,,,,,,,,
2026-04-23,2026-05-27,8.375,0.1958,0.3982,59.95,2.8558,True,True,2+3,,1,1158.36,1154.36,10011335,8.75,sell,0.0788,787.92,0.0,785.92,expires_worthless,10011403,9.0,sell,0.037,370.44,0.0,368.44,expires_worthless
2026-05-28,2026-06-24,8.649,0.2103,0.4406,53.07,3.0127,True,True,2+3,,1,2578.99,-298.91,10010855,8.75,sell,0.1575,1574.86,-2350.0,-777.14,assigned  ETF=8.9850 K=8.7500,10010755,8.933,sell,0.0997,1004.13,-523.9,478.23,assigned  ETF=8.9850 K=8.9330
2026-06-25,2026-07-22,9.085,0.2045,0.4167,64.45,3.0477,True,True,2+3,,1,1216.18,1212.18,10011725,9.5,sell,0.0793,792.82,0.0,790.82,expires_worthless,10011771,9.75,sell,0.0423,423.36,0.0,421.36,expires_worthless
