order_book_id,sell_price,option_type,entry_date,expiry_date,otm_level,strike,mult,etf_entry,etf_settle,mid_price,intrinsic,net_rmb,note
10002791,0.1351,Short Call,2020-09-24,2020-10-28,0,4.6,10000.0,4.636,4.804,0.1365,0.204,-690.65,assigned ETF=4.8040 K=4.6000
10002792,0.0923,Short Call,2020-09-24,2020-10-28,1,4.7,10000.0,4.636,4.804,0.0932,0.104,-119.32,assigned ETF=4.8040 K=4.7000
10002793,0.0595,Short Call,2020-09-24,2020-10-28,2,4.8,10000.0,4.636,4.804,0.0601,0.004,552.99,assigned ETF=4.8040 K=4.8000
10002794,0.0401,Short Call,2020-09-24,2020-10-28,3,4.9,10000.0,4.636,4.804,0.0405,0.0,398.95,expires_worthless
10002795,0.0268,Short Call,2020-09-24,2020-10-28,4,5.0,10000.0,4.636,4.804,0.0271,0.0,266.29,expires_worthless
10002796,0.0105,Short Call,2020-09-24,2020-10-28,5,5.25,10000.0,4.636,4.804,0.0106,0.0,102.94,expires_worthless
10002836,0.2673,Short Call,2020-10-29,2020-11-25,-2,4.6,10000.0,4.848,4.978,0.27,0.378,-1109.0,assigned ETF=4.9780 K=4.6000
10002837,0.1898,Short Call,2020-10-29,2020-11-25,-1,4.7,10000.0,4.848,4.978,0.1917,0.278,-884.17,assigned ETF=4.9780 K=4.7000
10002838,0.1249,Short Call,2020-10-29,2020-11-25,0,4.8,10000.0,4.848,4.978,0.1262,0.178,-532.62,assigned ETF=4.9780 K=4.8000
10002839,0.0802,Short Call,2020-10-29,2020-11-25,1,4.9,10000.0,4.848,4.978,0.081,0.078,19.9,assigned ETF=4.9780 K=4.9000
10002840,0.0491,Short Call,2020-10-29,2020-11-25,2,5.0,10000.0,4.848,4.978,0.0496,0.0,489.04,expires_worthless
10002841,0.0137,Short Call,2020-10-29,2020-11-25,3,5.25,10000.0,4.848,4.978,0.0138,0.0,134.62,expires_worthless
10002855,0.0055,Short Call,2020-10-29,2020-11-25,4,5.5,10000.0,4.848,4.978,0.0056,0.0,53.44,expires_worthless
10002856,0.0033,Short Call,2020-10-29,2020-11-25,5,5.75,10000.0,4.848,4.978,0.0033,0.0,30.67,expires_worthless
10002635,0.2976,Short Call,2020-11-26,2020-12-23,-2,4.7,10000.0,4.985,5.074,0.3006,0.374,-766.06,assigned ETF=5.0740 K=4.7000
10002651,0.213,Short Call,2020-11-26,2020-12-23,-1,4.8,10000.0,4.985,5.074,0.2152,0.274,-611.52,assigned ETF=5.0740 K=4.8000
10002667,0.141,Short Call,2020-11-26,2020-12-23,0,4.9,10000.0,4.985,5.074,0.1424,0.174,-332.24,assigned ETF=5.0740 K=4.9000
10002711,0.0865,Short Call,2020-11-26,2020-12-23,1,5.0,10000.0,4.985,5.074,0.0874,0.074,123.26,assigned ETF=5.0740 K=5.0000
10002712,0.0252,Short Call,2020-11-26,2020-12-23,2,5.25,10000.0,4.985,5.074,0.0255,0.0,250.45,expires_worthless
10002713,0.0082,Short Call,2020-11-26,2020-12-23,3,5.5,10000.0,4.985,5.074,0.0083,0.0,80.17,expires_worthless
10002723,0.0045,Short Call,2020-11-26,2020-12-23,4,5.75,10000.0,4.985,5.074,0.0045,0.0,42.55,expires_worthless
10002901,0.0026,Short Call,2020-11-26,2020-12-23,5,6.0,10000.0,4.985,5.074,0.0026,0.0,23.74,expires_worthless
10002933,0.2886,Short Call,2020-12-24,2021-01-27,-2,4.8,10000.0,5.074,5.521,0.2915,0.721,-4326.15,assigned ETF=5.5210 K=4.8000
10002934,0.2099,Short Call,2020-12-24,2021-01-27,-1,4.9,10000.0,5.074,5.521,0.212,0.621,-4113.2,assigned ETF=5.5210 K=4.9000
10002935,0.1418,Short Call,2020-12-24,2021-01-27,0,5.0,10000.0,5.074,5.521,0.1432,0.521,-3794.32,assigned ETF=5.5210 K=5.0000
10002936,0.0413,Short Call,2020-12-24,2021-01-27,1,5.25,10000.0,5.074,5.521,0.0417,0.271,-2299.17,assigned ETF=5.5210 K=5.2500
10002937,0.0116,Short Call,2020-12-24,2021-01-27,2,5.5,10000.0,5.074,5.521,0.0117,0.021,-96.17,assigned ETF=5.5210 K=5.5000
10002938,0.0046,Short Call,2020-12-24,2021-01-27,3,5.75,10000.0,5.074,5.521,0.0046,0.0,43.54,expires_worthless
10002939,0.0028,Short Call,2020-12-24,2021-01-27,4,6.0,10000.0,5.074,5.521,0.0028,0.0,25.72,expires_worthless
10003031,0.0018,Short Call,2020-12-24,2021-01-27,5,6.25,10000.0,5.074,5.521,0.0018,0.0,15.82,expires_worthless
10003145,0.4009,Short Call,2021-01-28,2021-02-24,-2,5.0,10000.0,5.385,5.427,0.4049,0.427,-263.49,assigned ETF=5.4270 K=5.0000
10003068,0.2517,Short Call,2021-01-28,2021-02-24,-1,5.182,10132.0,5.385,5.427,0.2542,0.245,65.46,assigned ETF=5.4270 K=5.1820
10003146,0.2034,Short Call,2021-01-28,2021-02-24,0,5.25,10000.0,5.385,5.427,0.2055,0.177,262.45,assigned ETF=5.4270 K=5.2500
10003069,0.1084,Short Call,2021-01-28,2021-02-24,1,5.428,10132.0,5.385,5.427,0.1095,0.0,1096.36,expires_worthless
10003147,0.081,Short Call,2021-01-28,2021-02-24,2,5.5,10000.0,5.385,5.427,0.0818,0.0,807.82,expires_worthless
10003070,0.0395,Short Call,2021-01-28,2021-02-24,3,5.675,10132.0,5.385,5.427,0.0399,0.0,398.22,expires_worthless
10003148,0.0292,Short Call,2021-01-28,2021-02-24,4,5.75,10000.0,5.385,5.427,0.0295,0.0,290.05,expires_worthless
10003071,0.0148,Short Call,2021-01-28,2021-02-24,5,5.9220000000000015,10132.0,5.385,5.427,0.0149,0.0,147.46,expires_worthless
10002750,0.314,Short Call,2021-02-25,2021-03-24,-2,5.182,10132.0,5.478,4.933,0.3172,0.0,3179.73,expires_worthless
10003164,0.2652,Short Call,2021-02-25,2021-03-24,-1,5.25,10000.0,5.478,4.933,0.2679,0.0,2650.21,expires_worthless
10002751,0.148,Short Call,2021-02-25,2021-03-24,0,5.428,10132.0,5.478,4.933,0.1495,0.0,1497.59,expires_worthless
10003165,0.1144,Short Call,2021-02-25,2021-03-24,1,5.5,10000.0,5.478,4.933,0.1156,0.0,1142.44,expires_worthless
10002769,0.0554,Short Call,2021-02-25,2021-03-24,2,5.675,10132.0,5.478,4.933,0.056,0.0,559.72,expires_worthless
10003166,0.0396,Short Call,2021-02-25,2021-03-24,3,5.75,10000.0,5.478,4.933,0.04,0.0,394.0,expires_worthless
10002903,0.0186,Short Call,2021-02-25,2021-03-24,4,5.9220000000000015,10132.0,5.478,4.933,0.0188,0.0,186.58,expires_worthless
10003167,0.0143,Short Call,2021-02-25,2021-03-24,5,6.0,10000.0,5.478,4.933,0.0144,0.0,140.56,expires_worthless
10003301,0.2641,Short Call,2021-03-25,2021-04-28,-2,4.7,10000.0,4.929,5.127,0.2668,0.427,-1630.68,assigned ETF=5.1270 K=4.7000
10003281,0.1911,Short Call,2021-03-25,2021-04-28,-1,4.8,10000.0,4.929,5.127,0.193,0.327,-1361.3,assigned ETF=5.1270 K=4.8000
10003282,0.1307,Short Call,2021-03-25,2021-04-28,0,4.9,10000.0,4.929,5.127,0.132,0.227,-965.2,assigned ETF=5.1270 K=4.9000
10003283,0.084,Short Call,2021-03-25,2021-04-28,1,5.0,10000.0,4.929,5.127,0.0848,0.127,-432.48,assigned ETF=5.1270 K=5.0000
10003284,0.0256,Short Call,2021-03-25,2021-04-28,2,5.25,10000.0,4.929,5.127,0.0259,0.0,254.41,expires_worthless
10003285,0.0085,Short Call,2021-03-25,2021-04-28,3,5.5,10000.0,4.929,5.127,0.0086,0.0,83.14,expires_worthless
10003286,0.0041,Short Call,2021-03-25,2021-04-28,4,5.75,10000.0,4.929,5.127,0.0041,0.0,38.59,expires_worthless
10003287,0.0023,Short Call,2021-03-25,2021-04-28,5,6.0,10000.0,4.929,5.127,0.0023,0.0,20.77,expires_worthless
10003346,0.3712,Short Call,2021-04-29,2021-05-26,-2,4.8,10000.0,5.173,5.328,0.375,0.528,-1569.5,assigned ETF=5.3280 K=4.8000
10003347,0.283,Short Call,2021-04-29,2021-05-26,-1,4.9,10000.0,5.173,5.328,0.2859,0.428,-1451.59,assigned ETF=5.3280 K=4.9000
10003348,0.202,Short Call,2021-04-29,2021-05-26,0,5.0,10000.0,5.173,5.328,0.204,0.328,-1262.4,assigned ETF=5.3280 K=5.0000
10003349,0.0651,Short Call,2021-04-29,2021-05-26,1,5.25,10000.0,5.173,5.328,0.0658,0.078,-130.58,assigned ETF=5.3280 K=5.2500
10003350,0.015,Short Call,2021-04-29,2021-05-26,2,5.5,10000.0,5.173,5.328,0.0152,0.0,148.48,expires_worthless
10003351,0.0041,Short Call,2021-04-29,2021-05-26,3,5.75,10000.0,5.173,5.328,0.0041,0.0,38.59,expires_worthless
10003361,0.0016,Short Call,2021-04-29,2021-05-26,4,6.0,10000.0,5.173,5.328,0.0016,0.0,13.84,expires_worthless
10003365,0.0008,Short Call,2021-04-29,2021-05-26,5,6.25,10000.0,5.173,5.328,0.0008,0.0,5.92,expires_worthless
10003181,0.375,Short Call,2021-05-27,2021-06-23,-2,5.0,10000.0,5.347,5.176,0.3788,0.176,1988.12,assigned ETF=5.1760 K=5.0000
10002884,0.2273,Short Call,2021-05-27,2021-06-23,-1,5.182,10132.0,5.347,5.176,0.2296,0.0,2301.04,expires_worthless
10003182,0.1832,Short Call,2021-05-27,2021-06-23,0,5.25,10000.0,5.347,5.176,0.1851,0.0,1830.49,expires_worthless
10002885,0.0944,Short Call,2021-05-27,2021-06-23,1,5.428,10132.0,5.347,5.176,0.0954,0.0,954.93,expires_worthless
10003183,0.0712,Short Call,2021-05-27,2021-06-23,2,5.5,10000.0,5.347,5.176,0.0719,0.0,709.81,expires_worthless
10002897,0.0365,Short Call,2021-05-27,2021-06-23,3,5.675,10132.0,5.347,5.176,0.0369,0.0,368.13,expires_worthless
10003184,0.0252,Short Call,2021-05-27,2021-06-23,4,5.75,10000.0,5.347,5.176,0.0255,0.0,250.45,expires_worthless
10002905,0.013,Short Call,2021-05-27,2021-06-23,5,5.922,10132.0,5.347,5.176,0.0131,0.0,129.4,expires_worthless
10003434,0.4057,Short Call,2021-06-24,2021-07-28,-2,4.8,10000.0,5.189,4.819,0.4098,0.019,3865.02,assigned ETF=4.8190 K=4.8000
10003435,0.3146,Short Call,2021-06-24,2021-07-28,-1,4.9,10000.0,5.189,4.819,0.3178,0.0,3144.22,expires_worthless
10003436,0.2305,Short Call,2021-06-24,2021-07-28,0,5.0,10000.0,5.189,4.819,0.2328,0.0,2302.72,expires_worthless
10003437,0.0812,Short Call,2021-06-24,2021-07-28,1,5.25,10000.0,5.189,4.819,0.082,0.0,809.8,expires_worthless
10003438,0.0216,Short Call,2021-06-24,2021-07-28,2,5.5,10000.0,5.189,4.819,0.0218,0.0,213.82,expires_worthless
10003439,0.0068,Short Call,2021-06-24,2021-07-28,3,5.75,10000.0,5.189,4.819,0.0069,0.0,66.31,expires_worthless
10003440,0.0028,Short Call,2021-06-24,2021-07-28,4,6.0,10000.0,5.189,4.819,0.0028,0.0,25.72,expires_worthless
10003441,0.0015,Short Call,2021-06-24,2021-07-28,5,6.25,10000.0,5.189,4.819,0.0015,0.0,12.85,expires_worthless
10003479,0.2162,Short Call,2021-07-29,2021-08-25,-2,4.7,10000.0,4.906,4.971,0.2184,0.271,-549.84,assigned ETF=4.9710 K=4.7000
10003480,0.1442,Short Call,2021-07-29,2021-08-25,-1,4.8,10000.0,4.906,4.971,0.1457,0.171,-269.57,assigned ETF=4.9710 K=4.8000
10003481,0.0898,Short Call,2021-07-29,2021-08-25,0,4.9,10000.0,4.906,4.971,0.0907,0.071,185.93,assigned ETF=4.9710 K=4.9000
10003482,0.0488,Short Call,2021-07-29,2021-08-25,1,5.0,10000.0,4.906,4.971,0.0493,0.0,486.07,expires_worthless
10003483,0.0102,Short Call,2021-07-29,2021-08-25,2,5.25,10000.0,4.906,4.971,0.0103,0.0,99.97,expires_worthless
10003484,0.0044,Short Call,2021-07-29,2021-08-25,3,5.5,10000.0,4.906,4.971,0.0044,0.0,41.56,expires_worthless
10003485,0.0021,Short Call,2021-07-29,2021-08-25,4,5.75,10000.0,4.906,4.971,0.0021,0.0,18.79,expires_worthless
10003486,0.0013,Short Call,2021-07-29,2021-08-25,5,6.0,10000.0,4.906,4.971,0.0013,0.0,10.87,expires_worthless
10003313,0.2722,Short Call,2021-08-26,2021-09-22,-2,4.6,10000.0,4.886,4.895,0.275,0.295,-229.5,assigned ETF=4.8950 K=4.6000
10003249,0.1896,Short Call,2021-08-26,2021-09-22,-1,4.7,10000.0,4.886,4.895,0.1915,0.195,-56.15,assigned ETF=4.8950 K=4.7000
10003223,0.1218,Short Call,2021-08-26,2021-09-22,0,4.8,10000.0,4.886,4.895,0.123,0.095,265.7,assigned ETF=4.8950 K=4.8000
10003224,0.07,Short Call,2021-08-26,2021-09-22,1,4.9,10000.0,4.886,4.895,0.0707,0.0,697.93,expires_worthless
10003225,0.037,Short Call,2021-08-26,2021-09-22,2,5.0,10000.0,4.886,4.895,0.0374,0.0,368.26,expires_worthless
10003226,0.0071,Short Call,2021-08-26,2021-09-22,3,5.25,10000.0,4.886,4.895,0.0072,0.0,69.28,expires_worthless
10003227,0.0025,Short Call,2021-08-26,2021-09-22,4,5.5,10000.0,4.886,4.895,0.0025,0.0,22.75,expires_worthless
10003228,0.0017,Short Call,2021-08-26,2021-09-22,5,5.75,10000.0,4.886,4.895,0.0017,0.0,14.83,expires_worthless
10003600,0.2522,Short Call,2021-09-23,2021-10-27,-2,4.7,10000.0,4.924,4.97,0.2547,0.27,-180.47,assigned ETF=4.9700 K=4.7000
10003601,0.1787,Short Call,2021-09-23,2021-10-27,-1,4.8,10000.0,4.924,4.97,0.1805,0.17,84.95,assigned ETF=4.9700 K=4.8000
10003602,0.1208,Short Call,2021-09-23,2021-10-27,0,4.9,10000.0,4.924,4.97,0.122,0.07,505.8,assigned ETF=4.9700 K=4.9000
10003603,0.0764,Short Call,2021-09-23,2021-10-27,1,5.0,10000.0,4.924,4.97,0.0772,0.0,762.28,expires_worthless
10003604,0.0187,Short Call,2021-09-23,2021-10-27,2,5.25,10000.0,4.924,4.97,0.0189,0.0,185.11,expires_worthless
10003605,0.004,Short Call,2021-09-23,2021-10-27,3,5.5,10000.0,4.924,4.97,0.004,0.0,37.6,expires_worthless
10003606,0.0015,Short Call,2021-09-23,2021-10-27,4,5.75,10000.0,4.924,4.97,0.0015,0.0,12.85,expires_worthless
10003607,0.001,Short Call,2021-09-23,2021-10-27,5,6.0,10000.0,4.924,4.97,0.001,0.0,7.9,expires_worthless
10003643,0.2703,Short Call,2021-10-28,2021-11-24,-2,4.7,10000.0,4.949,4.997,0.273,0.297,-269.3,assigned ETF=4.9970 K=4.7000
10003644,0.1886,Short Call,2021-10-28,2021-11-24,-1,4.8,10000.0,4.949,4.997,0.1905,0.197,-86.05,assigned ETF=4.9970 K=4.8000
10003645,0.1208,Short Call,2021-10-28,2021-11-24,0,4.9,10000.0,4.949,4.997,0.122,0.097,235.8,assigned ETF=4.9970 K=4.9000
10003646,0.0707,Short Call,2021-10-28,2021-11-24,1,5.0,10000.0,4.949,4.997,0.0714,0.0,704.86,expires_worthless
10003647,0.0125,Short Call,2021-10-28,2021-11-24,2,5.25,10000.0,4.949,4.997,0.0126,0.0,122.74,expires_worthless
10003648,0.0025,Short Call,2021-10-28,2021-11-24,3,5.5,10000.0,4.949,4.997,0.0025,0.0,22.75,expires_worthless
10003649,0.0005,Short Call,2021-10-28,2021-11-24,4,5.75,10000.0,4.949,4.997,0.0005,0.0,2.95,expires_worthless
10003659,0.0004,Short Call,2021-10-28,2021-11-24,5,6.0,10000.0,4.949,4.997,0.0004,0.0,1.96,expires_worthless
10003391,0.283,Short Call,2021-11-25,2021-12-22,-2,4.7,10000.0,4.978,4.982,0.2859,0.282,8.41,assigned ETF=4.9820 K=4.7000
10003392,0.1941,Short Call,2021-11-25,2021-12-22,-1,4.8,10000.0,4.978,4.982,0.1961,0.182,119.39,assigned ETF=4.9820 K=4.8000
10003393,0.1208,Short Call,2021-11-25,2021-12-22,0,4.9,10000.0,4.978,4.982,0.122,0.082,385.8,assigned ETF=4.9820 K=4.9000
10003394,0.0658,Short Call,2021-11-25,2021-12-22,1,5.0,10000.0,4.978,4.982,0.0665,0.0,656.35,expires_worthless
10003395,0.0105,Short Call,2021-11-25,2021-12-22,2,5.25,10000.0,4.978,4.982,0.0106,0.0,102.94,expires_worthless
10003396,0.0023,Short Call,2021-11-25,2021-12-22,3,5.5,10000.0,4.978,4.982,0.0023,0.0,20.77,expires_worthless
10003397,0.0011,Short Call,2021-11-25,2021-12-22,4,5.75,10000.0,4.978,4.982,0.0011,0.0,8.89,expires_worthless
