date,etf,asset_type,scheme,z_composite,z_th,position,is_trade,trade_return,raw_pnl,fee,net_pnl,cum_pnl
2022-01-04,500ETF,Spot ETF,score,-1.711,1.0,-1.0,1,0.001398,-0.002064,0.0016,-0.003664,-0.003664
2022-01-05,500ETF,Spot ETF,score,-1.471,1.0,-1.0,1,-0.006532,0.006115,0.0016,0.004515,0.000851
2022-01-06,500ETF,Spot ETF,score,0.2249,1.0,0.0,0,0.002745,0.0,0.0,0.0,0.000851
2022-01-07,500ETF,Spot ETF,score,0.668,1.0,0.0,0,-0.010681,0.0,0.0,0.0,0.000851
2022-01-10,500ETF,Spot ETF,score,-0.8949,1.0,0.0,0,0.005297,0.0,0.0,0.0,0.000851
2022-01-11,500ETF,Spot ETF,score,0.2333,1.0,0.0,0,-0.00844,0.0,0.0,0.0,0.000851
2022-01-12,500ETF,Spot ETF,score,-0.0085,1.0,0.0,0,0.003935,0.0,0.0,0.0,0.000851
2022-01-13,500ETF,Spot ETF,score,-1.5718,1.0,-1.0,1,-0.006838,0.00535,0.0016,0.00375,0.004601
2022-01-14,500ETF,Spot ETF,score,-0.1787,1.0,0.0,0,0.00023,0.0,0.0,0.0,0.004601
2022-01-17,500ETF,Spot ETF,score,1.0376,1.0,1.0,1,0.005787,0.00487,0.0016,0.00327,0.007871
2022-01-18,500ETF,Spot ETF,score,0.0267,1.0,0.0,0,-0.003008,0.0,0.0,0.0,0.007871
2022-01-19,500ETF,Spot ETF,score,0.5839,1.0,0.0,0,-0.009514,0.0,0.0,0.0,0.007871
2022-01-20,500ETF,Spot ETF,score,-0.2763,1.0,0.0,0,-0.006493,0.0,0.0,0.0,0.007871
2022-01-21,500ETF,Spot ETF,score,-0.9965,1.0,0.0,0,-0.005028,0.0,0.0,0.0,0.007871
2022-01-24,500ETF,Spot ETF,score,0.5501,1.0,0.0,0,0.003186,0.0,0.0,0.0,0.007871
2022-01-25,500ETF,Spot ETF,score,-0.5297,1.0,0.0,0,-0.021122,0.0,0.0,0.0,0.007871
2022-01-26,500ETF,Spot ETF,score,0.0396,1.0,0.0,0,0.003795,0.0,0.0,0.0,0.007871
2022-01-27,500ETF,Spot ETF,score,-0.6798,1.0,0.0,0,-0.015741,0.0,0.0,0.0,0.007871
2022-01-28,500ETF,Spot ETF,score,-1.5283,1.0,-1.0,1,0.00591,-0.002704,0.0016,-0.004304,0.003567
2022-02-07,500ETF,Spot ETF,score,0.5811,1.0,0.0,0,-0.002989,0.0,0.0,0.0,0.003567
2022-02-08,500ETF,Spot ETF,score,-0.414,1.0,0.0,0,0.004553,0.0,0.0,0.0,0.003567
2022-02-09,500ETF,Spot ETF,score,0.7507,1.0,0.0,0,0.014388,0.0,0.0,0.0,0.003567
2022-02-10,500ETF,Spot ETF,score,0.2874,1.0,0.0,0,-0.001402,0.0,0.0,0.0,0.003567
2022-02-11,500ETF,Spot ETF,score,0.2308,1.0,0.0,0,-0.01052,0.0,0.0,0.0,0.003567
2022-02-14,500ETF,Spot ETF,score,0.706,1.0,0.0,0,-0.012567,0.0,0.0,0.0,0.003567
2022-02-15,500ETF,Spot ETF,score,-0.0398,1.0,0.0,0,0.001156,0.0,0.0,0.0,0.003567
2022-02-16,500ETF,Spot ETF,score,-0.7253,1.0,0.0,0,-0.002921,0.0,0.0,0.0,0.003567
2022-02-17,500ETF,Spot ETF,score,-0.8702,1.0,0.0,0,0.001675,0.0,0.0,0.0,0.003567
2022-02-18,500ETF,Spot ETF,score,0.9476,1.0,0.0,0,0.004937,0.0,0.0,0.0,0.003567
