date,etf,asset_type,scheme,z_composite,z_th,position,is_trade,trade_return,raw_pnl,fee,net_pnl,cum_pnl
2022-01-04,500ETF,Future (IC88 (CSI 500 Futures)),icw,-0.7865,0.8,0.0,0,0.002203,0.0,0.0,0.0,0.0
2022-01-05,500ETF,Future (IC88 (CSI 500 Futures)),icw,-1.1212,0.8,0.0,0,-0.005012,-0.0,0.0,-0.0,0.0
2022-01-06,500ETF,Future (IC88 (CSI 500 Futures)),icw,-0.0777,0.8,0.0,0,0.002217,0.0,0.0,0.0,0.0
2022-01-07,500ETF,Future (IC88 (CSI 500 Futures)),icw,0.795,0.8,0.0,0,-0.006981,-0.0,0.0,-0.0,0.0
2022-01-10,500ETF,Future (IC88 (CSI 500 Futures)),icw,-0.6881,0.8,0.0,0,0.005297,0.0,0.0,0.0,0.0
2022-01-11,500ETF,Future (IC88 (CSI 500 Futures)),icw,0.3596,0.8,0.0,0,-0.007003,-0.0,0.0,-0.0,0.0
2022-01-12,500ETF,Future (IC88 (CSI 500 Futures)),icw,0.2771,0.8,0.0,0,0.00323,0.0,0.0,0.0,0.0
2022-01-13,500ETF,Future (IC88 (CSI 500 Futures)),icw,-1.2784,0.8,0.0,0,-0.005573,-0.0,0.0,-0.0,0.0
2022-01-14,500ETF,Future (IC88 (CSI 500 Futures)),icw,-0.4177,0.8,0.0,0,2.8e-05,0.0,0.0,0.0,0.0
2022-01-17,500ETF,Future (IC88 (CSI 500 Futures)),icw,0.8908,0.8,1.0,1,0.004251,0.004251,0.0008,0.003451,0.003451
2022-01-18,500ETF,Future (IC88 (CSI 500 Futures)),icw,-0.3333,0.8,0.0,0,-0.000865,-0.0,0.0,-0.0,0.003451
2022-01-19,500ETF,Future (IC88 (CSI 500 Futures)),icw,0.645,0.8,0.0,0,-0.011228,-0.0,0.0,-0.0,0.003451
2022-01-20,500ETF,Future (IC88 (CSI 500 Futures)),icw,-0.2678,0.8,0.0,0,-0.004943,-0.0,0.0,-0.0,0.003451
2022-01-21,500ETF,Future (IC88 (CSI 500 Futures)),icw,-1.0227,0.8,0.0,0,-0.004617,-0.0,0.0,-0.0,0.003451
2022-01-24,500ETF,Future (IC88 (CSI 500 Futures)),icw,0.0359,0.8,0.0,0,0.000744,0.0,0.0,0.0,0.003451
2022-01-25,500ETF,Future (IC88 (CSI 500 Futures)),icw,-0.3579,0.8,0.0,0,-0.02033,-0.0,0.0,-0.0,0.003451
2022-01-26,500ETF,Future (IC88 (CSI 500 Futures)),icw,0.8639,0.8,1.0,1,0.001093,0.001093,0.0008,0.000293,0.003744
2022-01-27,500ETF,Future (IC88 (CSI 500 Futures)),icw,-0.6355,0.8,0.0,0,-0.01749,-0.0,0.0,-0.0,0.003744
2022-01-28,500ETF,Future (IC88 (CSI 500 Futures)),icw,-1.288,0.8,0.0,0,0.003681,0.0,0.0,0.0,0.003744
2022-02-07,500ETF,Future (IC88 (CSI 500 Futures)),icw,1.0949,0.8,1.0,1,-0.004785,-0.004785,0.0008,-0.005585,-0.001841
2022-02-08,500ETF,Future (IC88 (CSI 500 Futures)),icw,-0.3899,0.8,0.0,0,0.006312,0.0,0.0,0.0,-0.001841
2022-02-09,500ETF,Future (IC88 (CSI 500 Futures)),icw,0.8253,0.8,1.0,1,0.014964,0.014964,0.0008,0.014164,0.012323
2022-02-10,500ETF,Future (IC88 (CSI 500 Futures)),icw,-0.0131,0.8,0.0,0,-0.000469,-0.0,0.0,-0.0,0.012323
2022-02-11,500ETF,Future (IC88 (CSI 500 Futures)),icw,-0.06,0.8,0.0,0,-0.009994,-0.0,0.0,-0.0,0.012323
2022-02-14,500ETF,Future (IC88 (CSI 500 Futures)),icw,0.4633,0.8,0.0,0,-0.011956,-0.0,0.0,-0.0,0.012323
2022-02-15,500ETF,Future (IC88 (CSI 500 Futures)),icw,0.3885,0.8,0.0,0,0.001902,0.0,0.0,0.0,0.012323
2022-02-16,500ETF,Future (IC88 (CSI 500 Futures)),icw,-0.1972,0.8,0.0,0,-0.0013,-0.0,0.0,-0.0,0.012323
2022-02-17,500ETF,Future (IC88 (CSI 500 Futures)),icw,-0.8654,0.8,0.0,0,-5.9e-05,-0.0,0.0,-0.0,0.012323
