date,etf,asset_type,scheme,z_composite,z_th,position,is_trade,trade_return,raw_pnl,fee,net_pnl,cum_pnl
2025-01-02,300ETF,Spot ETF,sortino,-1.1294,1.6,0.0,0,-0.021304,0.0,0.0,0.0,0.0
2025-01-03,300ETF,Spot ETF,sortino,-0.632,1.6,0.0,0,-0.007734,0.0,0.0,0.0,0.0
2025-01-06,300ETF,Spot ETF,sortino,-0.1973,1.6,0.0,0,0.000522,0.0,0.0,0.0,0.0
2025-01-07,300ETF,Spot ETF,sortino,0.755,1.6,0.0,0,0.003879,0.0,0.0,0.0,0.0
2025-01-08,300ETF,Spot ETF,sortino,-0.9388,1.6,0.0,0,0.001293,0.0,0.0,0.0,0.0
2025-01-09,300ETF,Spot ETF,sortino,-0.5279,1.6,0.0,0,0.001807,0.0,0.0,0.0,0.0
2025-01-10,300ETF,Spot ETF,sortino,-0.4365,1.6,0.0,0,-0.003382,0.0,0.0,0.0,0.0
2025-01-13,300ETF,Spot ETF,sortino,1.3857,1.6,0.0,0,-0.003152,0.0,0.0,0.0,0.0
2025-01-14,300ETF,Spot ETF,sortino,0.727,1.6,0.0,0,0.01318,0.0,0.0,0.0,0.0
2025-01-15,300ETF,Spot ETF,sortino,-0.7216,1.6,0.0,0,-0.003086,0.0,0.0,0.0,0.0
2025-01-16,300ETF,Spot ETF,sortino,1.4577,1.6,0.0,0,-0.007448,0.0,0.0,0.0,0.0
2025-01-17,300ETF,Spot ETF,sortino,0.0487,1.6,0.0,0,0.00514,0.0,0.0,0.0,0.0
2025-01-20,300ETF,Spot ETF,sortino,0.8894,1.6,0.0,0,-0.006617,0.0,0.0,0.0,0.0
2025-01-21,300ETF,Spot ETF,sortino,-1.3221,1.6,-0.728,1,0.003066,-0.002422,0.001165,-0.003587,-0.003587
2025-01-22,300ETF,Spot ETF,sortino,-1.0575,1.6,0.0,0,0.001031,0.0,0.0,0.0,-0.003587
2025-01-23,300ETF,Spot ETF,sortino,0.7411,1.6,0.0,0,-0.008934,0.0,0.0,0.0,-0.003587
2025-01-24,300ETF,Spot ETF,sortino,0.7988,1.6,0.0,0,0.003314,0.0,0.0,0.0,-0.003587
2025-01-27,300ETF,Spot ETF,sortino,0.5254,1.6,0.0,0,-0.00051,0.0,0.0,0.0,-0.003587
2025-02-05,300ETF,Spot ETF,sortino,-1.5595,1.6,-0.9423,1,-0.002827,0.00266,0.001508,0.001152,-0.002435
2025-02-06,300ETF,Spot ETF,sortino,0.3508,1.6,0.0,0,0.010996,0.0,0.0,0.0,-0.002435
2025-02-07,300ETF,Spot ETF,sortino,-0.2867,1.6,0.0,0,0.002525,0.0,0.0,0.0,-0.002435
2025-02-10,300ETF,Spot ETF,sortino,-0.9834,1.6,0.0,0,-0.000752,0.0,0.0,0.0,-0.002435
2025-02-11,300ETF,Spot ETF,sortino,-1.3343,1.6,-0.7338,1,-0.000503,0.000554,0.001174,-0.000621,-0.003055
2025-02-12,300ETF,Spot ETF,sortino,-0.092,1.6,0.0,0,0.001005,0.0,0.0,0.0,-0.003055
2025-02-13,300ETF,Spot ETF,sortino,-0.0516,1.6,0.0,0,-0.001246,0.0,0.0,0.0,-0.003055
2025-02-14,300ETF,Spot ETF,sortino,0.4414,1.6,0.0,0,0.006726,0.0,0.0,0.0,-0.003055
2025-02-17,300ETF,Spot ETF,sortino,-0.5634,1.6,0.0,0,0.000744,0.0,0.0,0.0,-0.003055
2025-02-18,300ETF,Spot ETF,sortino,-0.2796,1.6,0.0,0,-0.00946,0.0,0.0,0.0,-0.003055
2025-02-19,300ETF,Spot ETF,sortino,0.0296,1.6,0.0,0,0.00348,0.0,0.0,0.0,-0.003055
2025-02-20,300ETF,Spot ETF,sortino,-0.7553,1.6,0.0,0,0.001988,0.0,0.0,0.0,-0.003055
2025-02-21,300ETF,Spot ETF,sortino,0.2799,1.6,0.0,0,0.013334,0.0,0.0,0.0,-0.003055
2025-02-24,300ETF,Spot ETF,sortino,0.2979,1.6,0.0,0,-0.003687,0.0,0.0,0.0,-0.003055
2025-02-25,300ETF,Spot ETF,sortino,-0.1412,1.6,0.0,0,-0.004224,0.0,0.0,0.0,-0.003055
2025-02-26,300ETF,Spot ETF,sortino,0.5821,1.6,0.0,0,0.002227,0.0,0.0,0.0,-0.003055
2025-02-27,300ETF,Spot ETF,sortino,0.1992,1.6,0.0,0,0.00148,0.0,0.0,0.0,-0.003055
2025-02-28,300ETF,Spot ETF,sortino,0.4147,1.6,0.0,0,-0.011955,0.0,0.0,0.0,-0.003055
2025-03-03,300ETF,Spot ETF,sortino,-0.3598,1.6,0.0,0,-0.007772,0.0,0.0,0.0,-0.003055
2025-03-04,300ETF,Spot ETF,sortino,-0.1155,1.6,0.0,0,0.003274,0.0,0.0,0.0,-0.003055
2025-03-05,300ETF,Spot ETF,sortino,-0.0535,1.6,0.0,0,0.004017,0.0,0.0,0.0,-0.003055
2025-03-06,300ETF,Spot ETF,sortino,-0.5301,1.6,0.0,0,0.006426,0.0,0.0,0.0,-0.003055
2025-03-07,300ETF,Spot ETF,sortino,-0.3285,1.6,0.0,0,-0.000496,0.0,0.0,0.0,-0.003055
2025-03-10,300ETF,Spot ETF,sortino,-0.5594,1.6,0.0,0,0.002988,0.0,0.0,0.0,-0.003055
2025-03-11,300ETF,Spot ETF,sortino,0.752,1.6,0.0,0,0.001246,0.0,0.0,0.0,-0.003055
2025-03-12,300ETF,Spot ETF,sortino,-1.4069,1.6,-0.7803,1,0.0,-0.0,0.001248,-0.001248,-0.004304
2025-03-13,300ETF,Spot ETF,sortino,0.1493,1.6,0.0,0,-0.001993,0.0,0.0,0.0,-0.004304
2025-03-14,300ETF,Spot ETF,sortino,1.7202,1.6,0.7271,1,0.009065,0.006441,0.001163,0.005277,0.000973
2025-03-17,300ETF,Spot ETF,sortino,-0.5089,1.6,0.0,0,-0.001221,0.0,0.0,0.0,0.000973
2025-03-18,300ETF,Spot ETF,sortino,-0.9042,1.6,0.0,0,-0.000731,0.0,0.0,0.0,0.000973
2025-03-19,300ETF,Spot ETF,sortino,-0.2428,1.6,0.0,0,0.003663,0.0,0.0,0.0,0.000973
2025-03-20,300ETF,Spot ETF,sortino,-1.1763,1.6,0.0,0,0.0,0.0,0.0,0.0,0.000973
2025-03-21,300ETF,Spot ETF,sortino,0.418,1.6,0.0,0,-0.013858,0.0,0.0,0.0,0.000973
2025-03-24,300ETF,Spot ETF,sortino,0.2601,1.6,0.0,0,0.000498,0.0,0.0,0.0,0.000973
2025-03-25,300ETF,Spot ETF,sortino,-0.256,1.6,0.0,0,0.0,0.0,0.0,0.0,0.000973
2025-03-26,300ETF,Spot ETF,sortino,0.0644,1.6,0.0,0,-0.005964,0.0,0.0,0.0,0.000973
2025-03-27,300ETF,Spot ETF,sortino,-0.0112,1.6,0.0,0,0.001492,0.0,0.0,0.0,0.000973
2025-03-28,300ETF,Spot ETF,sortino,-0.7163,1.6,0.0,0,0.0,0.0,0.0,0.0,0.000973
2025-03-31,300ETF,Spot ETF,sortino,0.3037,1.6,0.0,0,-0.007002,0.0,0.0,0.0,0.000973
2025-04-01,300ETF,Spot ETF,sortino,-0.5214,1.6,0.0,0,-0.001505,0.0,0.0,0.0,0.000973
2025-04-02,300ETF,Spot ETF,sortino,-0.0136,1.6,0.0,0,-0.003517,0.0,0.0,0.0,0.000973
2025-04-03,300ETF,Spot ETF,sortino,1.3182,1.6,0.0,0,-0.003282,0.0,0.0,0.0,0.000973
2025-04-07,300ETF,Spot ETF,sortino,1.0506,1.6,0.0,0,-0.022436,0.0,0.0,0.0,0.000973
2025-04-08,300ETF,Spot ETF,sortino,0.4579,1.6,0.0,0,0.00027,0.0,0.0,0.0,0.000973
2025-04-09,300ETF,Spot ETF,sortino,0.3188,1.6,0.0,0,0.018732,0.0,0.0,0.0,0.000973
2025-04-10,300ETF,Spot ETF,sortino,-0.9314,1.6,0.0,0,-0.003389,0.0,0.0,0.0,0.000973
2025-04-11,300ETF,Spot ETF,sortino,-0.687,1.6,0.0,0,0.007056,0.0,0.0,0.0,0.000973
