date,etf,period,position,z_composite,trade_return_target,r_1125,r_1305,r_1330,r_1435,pnl_at_1125,pnl_at_1305,pnl_at_1330,lunch_move,hold_benefit_1125,hold_benefit_1305,hold_benefit_1330,morning_vol,first30_vol,best_exit,gain_vs_1435,stop_hit,stop_minute,cut_is_better,u_noon_gap,u_reopen_drift,u_lunch_total,u_vol_ratio_reopen,u_vol_to_now,u_trend_consistency,u_drawdown_from_peak,u_range_position,x_abs_z,x_z_x_pnl1330,x_z_x_noongap,x_z_x_reopen,x_z_x_mvol,x_pnl_persist,x_gap_confirm,x_dd_x_vol,f_combo_tri_min__rbreaker_sell_setup_proximity_early__opening_drive_thrust_ratio__max_up_ret,f_combo_rank_min__rbreaker_sell_setup_proximity_early__bar_body_rng_0,f_combo_ratio__bar_body_rng_0__volume_weighted_price_position,f_combo_tri_min__rbreaker_sell_setup_proximity_early__max_up_ret__bar_body_rng_0,f_combo_tri_min__rbreaker_sell_setup_proximity_early__opening_drive_thrust_ratio__bar_body_rng_0,f_combo_rank_min__rbreaker_sell_setup_proximity_early__opening_drive_thrust_ratio,f_combo_min__rbreaker_sell_setup_proximity_early__max_up_ret,f_combo_mean__rbreaker_sell_setup_proximity_early__bar_body_rng_0,f_combo_tri_min__rbreaker_sell_setup_proximity_early__bar_ret_0__bar_body_rng_0,f_combo_min__star50_limit_proximity_early__opening_drive_thrust_ratio,f_combo_tri_mean__opening_drive_thrust_ratio__max_up_ret__limit_down_proximity_early,f_combo_tri_min__rbreaker_sell_setup_proximity_early__opening_drive_thrust_ratio__first_bar_return,f_combo_tri_mean__star50_limit_proximity_early__bar_ret_0__bar_body_rng_0,f_combo_tri_mean__rbreaker_sell_setup_proximity_early__opening_drive_thrust_ratio__bar_body_rng_0,f_combo_tri_max__max_up_ret__bar_ret_0__volume_weighted_price_position,f_combo_tri_mean__max_up_ret__first_bar_return__volume_weighted_price_position,f_combo_min__opening_drive_thrust_ratio__max_up_ret,f_rbreaker_sell_setup_proximity_early,f_combo_ratio__opening_drive_thrust_ratio__volume_weighted_price_position,f_combo_tri_mean__opening_drive_thrust_ratio__max_up_ret__volume_weighted_price_position,f_combo_rank_min__bar_body_rng_0__rbreaker_buy_setup_proximity_early,f_combo_tri_median__opening_drive_thrust_ratio__max_up_ret__volume_concentration,f_combo_min__star50_limit_proximity_early__bar_body_rng_0,f_star50_limit_proximity_early,f_combo_tri_min__max_up_ret__bar_body_rng_0__limit_down_proximity_early,f_combo_tri_max__rbreaker_sell_setup_proximity_early__bar_body_rng_0__rbreaker_buy_setup_proximity_early
2012-06-19,300ETF,IS,-0.5042672335118183,-1.727714653743594,-0.0018610316059885,0.0027116034433968,0.0038759738446928,0.0015485872239156,0.0034876997182852,0.0027116034433968,0.0038759738446928,0.0015485872239156,0.001164370401296,0.0007760962748884,-0.0003882741264076,0.0019391124943695,0.0003994385785227,0.0003933177732222,1305.0,0.0003882741264076,False,-1.0,0,0.00038797284676760416,-0.001550989066248734,-0.0011630162194813,0.5919988844926357,0.00039048712633603437,0.26666666666666666,-0.0027158115625419573,0.5,1.727714653743594,-0.002675516839359094,-0.0006703063726150076,0.0026796665375540315,-0.00069011588538418,4.199154448769832e-06,-6.017416433379495e-07,-1.0604894527271843e-06,-1.5723636996655013,-1.386935773790857,-2.2743437781516653,-1.5006319281637124,-1.4288741087649115,-1.3321403035770536,-0.8658489714882263,-1.51812158007519,-1.4419752502245426,-1.5528362742033588,-1.3905545181209142,-1.4786158071380393,-1.254337383984627,-1.8153888490554637,-1.3341076941236956,-1.4182100166021185,-1.787309369784571,-0.6878760836064268,-2.2615564111566466,-1.767978251493565,-1.3788639911742389,-1.6079823032874252,-1.4787272190141065,-0.43937953223872106,-1.4977595081709238,-0.825223054511446
2012-08-01,300ETF,IS,0.7235355330651401,1.700590119277409,0.0014618349309065,0.0041911209714621,0.0041911209714621,0.0033543008389468,0.0020977561709987,0.0041911209714621,0.0041911209714621,0.0033543008389468,0.0,-0.0020933648004633,-0.0020933648004633,-0.0012565446679481,0.0004961176423495,0.0005551393202165,1125.0,0.0020933648004633,False,-1.0,1,0.00041832253276833086,-0.0008368201325152779,-0.0004184975997469906,0.11758293376324988,0.0004587499719945286,0.2916666666666667,-0.005010448895443745,0.45454545454544903,1.700590119277409,0.0057042908637968525,0.0007113951658969237,-0.0014230880489678936,0.0008436927605787632,1.4058280590702848e-05,-3.500607173053213e-07,-2.2985432904648345e-06,1.4771547844711865,1.7898428469803926,0.9710157583477692,1.5742324170823285,1.560754766934554,1.6581755840422294,1.2826850334443214,1.4093280286632865,1.3880154677584509,1.2121492625252233,1.4059532258941725,1.5368618916455892,1.6001898595437845,1.5750795091666965,2.464799005628816,2.191212608282725,1.6089106879251478,0.730895373904236,0.921144066605592,2.0590170885886034,1.676337878951202,1.6040310968408498,1.2865082678194188,0.6845003534490387,1.5098829595909329,1.1906412160142583
2012-08-13,300ETF,IS,-0.5037755762181796,-1.7260692101773785,-0.0108974264713729,0.0012399257633203,0.0004131377873263,0.0008264463280311,0.0095456213505988,0.0012399257633203,0.0004131377873263,0.0008264463280311,-0.0008267879759939,0.0083056955872785,0.0091324835632724,0.0087191750225676,0.0004758747955206,0.0004118439490105,1435.0,0.0,False,-1.0,0,-0.000413137787326395,0.0008264463280311878,0.0004133085407048146,0.9969062894427433,0.0004523829513136934,0.325,-0.0016549445233541827,0.63636363636364,1.7260692101773785,-0.0014265035606786354,0.0007131044142649004,-0.001426503560678787,-0.0008213928324475636,1.0247320941272206e-06,-3.41436207306829e-07,-7.486686877353987e-07,-1.3453250614933996,-1.3199476601875921,-2.559970012933502,-1.4880252890183332,-1.313537907925712,-1.1806648043167483,-0.8738242567009096,-1.5755125340124214,-1.4350387695965323,-1.3481181550647483,-1.4643069189509714,-1.2610401854052782,-1.501285459784011,-1.7616830629887301,-1.6237352348735752,-1.7188301219421973,-1.5505622893337634,-0.8016538679045256,-2.294380478746594,-1.8444447889504112,-1.3143132952073044,-1.1655536535756676,-1.4704563199505827,-0.7067630864636372,-1.4881158963329388,-1.2494467059859076
2012-08-20,300ETF,IS,-0.562893916315748,-1.806399741244209,0.0084184237336868,-0.0004309416140814,-0.0008616975974813,0.0004311274048239,-0.0081563019238234,-0.0004309416140814,-0.0008616975974813,0.0004311274048239,-0.0004307559833997,-0.0077253603097419,-0.0072946043263421,-0.0085874293286474,0.0003766631131224,0.0004445421385465,1330.0,0.0085874293286474,False,-1.0,1,0.00043075598339974337,0.0008620690189054866,0.0012928250023051934,0.44635985132261824,0.0003753299990367975,0.21666666666666667,-0.0012944985626458082,0.6249999999999861,1.806399741244209,-0.0007787884325171803,-0.0007781174969526912,-0.00155724125268552,-0.0006804041500805416,-1.857907397095366e-07,3.713413879970848e-07,-4.858641442709869e-07,-1.3711406801989685,-1.2818858240651012,-3.0,-1.4394831826917138,-1.2693424279673473,-1.2632094003871286,-1.6745222025018176,-2.1088013721631302,-1.3958699500550085,-1.1811178556621906,-1.5607452863888776,-1.3238724834965276,-2.0990991516385704,-1.9147240750903418,-1.62111055005356,-2.1794963904528304,-0.9882168222281794,-1.7435124288152526,-1.9740443244988233,-1.8720656910323192,-1.262231790985453,-1.1619067138128614,-1.4281040397476337,-1.595387222322535,-1.4384895095281125,-2.0790272294880983
2012-08-27,300ETF,IS,-0.5234028894996722,-1.7649039298497478,-0.0079524797775663,0.0065688872072739,0.0078878586009522,0.0074480081430141,0.008768140347937,0.0065688872072739,0.0078878586009522,0.0074480081430141,0.0013189713936781,0.002199253140663,0.0008802817469848,0.0013201322049229,0.0005286141016574,0.0005429573373449,1435.0,0.0,False,-1.0,0,-0.0,0.0008791209357401293,0.0008791209357401293,0.4102391724179066,0.0005124264351727986,0.3333333333333333,-0.0013201322049229552,0.8499999999999944,1.7649039298497478,-0.013145018841158507,0.0,-0.0015515639943009419,-0.0009329531053891393,4.892512541031716e-05,-0.0,-6.764706397254764e-07,-0.8006013322016716,-1.3443567152626654,-3.0,-1.5004684556654921,-1.3286743712635989,-0.9980193333998494,-0.8717915957078755,-1.6659655683919372,-1.8460436693761457,-0.8490974366470194,-1.4589158675897185,-1.793423553641703,-2.0579787759979604,-1.6315725424682277,-1.6138553027686595,-2.3072130650846447,-1.0286672321863046,-0.9556630571734029,-2.005816636547188,-1.866249811169439,-1.3417989158022017,-1.3767338858133416,-1.4827748386488222,-1.0471186701123438,-1.5014337419543817,-1.7585806348842687
2012-09-06,300ETF,IS,0.5175565840507612,1.5562155239158812,-0.0001829797649815,-0.0066919723301696,-0.0057971176843258,-0.0044563353605609,-0.0008896797739865,-0.0066919723301696,-0.0057971176843258,-0.0044563353605609,0.0008948546458439,0.005802292556183,0.0049074379103392,0.0035666555865743,0.0004847752432446,0.0004735882294803,1435.0,0.0,False,-1.0,0,0.0,0.001788109551085514,0.001788109551085514,0.35596450002663327,0.00044753164951693626,0.25833333333333336,-0.004456335360560905,0.41176470588233605,1.5562155239158812,-0.006935018267880149,0.0,0.0027826838418615342,0.000754414759147344,2.982167292682991e-05,0.0,-1.9943511147124727e-06,1.5629877747093517,1.8005398645145478,0.8422396912880148,1.6687127687544336,1.7927830570932586,1.8342016450461338,1.3779793462109335,1.2888577767791125,1.4721186632234045,1.542066610067789,1.4296192824296303,1.6197906661475088,1.1787364720245688,1.4996072807425143,1.5110011010151436,1.3379483707691808,1.2235533208978755,0.9435148781656851,1.040441366968322,1.5857129548056603,1.9283227695685603,1.1697214522871806,1.6274042441810967,1.003142580906108,1.7511802942783672,0.7371813811158539
2012-09-07,300ETF,IS,0.500351754093914,1.5079571186307927,0.028705034525672,0.0305597269079865,0.0394224141658318,0.0326770260263004,0.0335226920386436,0.0305597269079865,0.0394224141658318,0.0326770260263004,0.0088626872578453,0.0029629651306571,-0.0058997221271882,0.0008456660123432,0.0010748826996623,0.000707808157756,1305.0,0.0058997221271882,False,-1.0,0,0.0004197271834966851,-0.008005098572753312,-0.007585371389256724,2.199129515750059,0.00108127024918729,0.4583333333333333,-0.008844024796452772,0.7835051546391761,1.5079571186307927,0.04927555401204337,0.0006329305942366793,-0.012071345378124557,0.0016208770186488496,0.0009986009915289075,-3.3599574775550813e-06,-9.56278089547906e-06,2.481223929606854,1.4923227132831205,0.8621480234538729,1.9243559757113313,1.8875637022977598,2.0654157461918192,2.9256897224252705,2.063411057877175,1.711853951772279,2.1672659551582805,2.30308950001032,1.8800572157876692,1.6524437578672373,2.0074076874112143,1.437580556098943,1.3053591591025577,2.10013608859812,2.516454542432337,1.2778209823770226,1.462267946978696,1.606923754326866,2.1617536479942965,1.6339328157647726,2.2310140208583156,2.01294839567012,2.106579739076436
2012-09-11,300ETF,IS,-0.5938463396930851,-1.8299705395262915,0.0009119634874844,-0.0012817775734836,0.0008554320453209,0.0012834226360614,-0.0012817775734836,-0.0012817775734836,0.0008554320453209,0.0012834226360614,0.0021372096188046,0.0,-0.0021372096188045,-0.002565200209545,0.0005734765190159,0.0004468550867132,1330.0,0.002565200209545,False,-1.0,1,-0.0,0.001283422636061436,0.001283422636061436,0.7949440114209878,0.000572529881899896,0.2833333333333333,-0.002142704912360483,0.7058823529411811,1.8299705395262915,-0.0023486256137535354,0.0,-0.0023486256137536013,-0.001049445134909186,-1.6450623522047066e-06,-0.0,-1.2267625904200742e-06,-1.3225180247710862,-1.2970490961852632,-2.9736673677362204,-1.468720865692853,-1.2976132731326917,-1.1687623883160343,-0.9704996131524061,-1.7632077940542399,-1.4420965499684002,-1.3300128445732218,-1.6308654300349184,-1.3760339772521326,-1.927210132248054,-1.8741912128180718,-1.6165411563272432,-2.1392280140928723,-1.5247254471815757,-1.1535113697641328,-2.6919344915401937,-1.9931800903728487,-1.2925132192372792,-1.16485564571378,-1.4548999462560361,-1.123475122137621,-1.468166926799206,-1.7146046203208758
2012-09-12,300ETF,IS,0.6793928708910226,1.6796961790366842,-0.0041901964651449,-0.0093657559876419,-0.0085106896679086,-0.0068027473227525,-0.0033955890011382,-0.0093657559876419,-0.0085106896679086,-0.0068027473227525,0.0008550663197332,0.0059701669865036,0.0051151006667703,0.0034071583216142,0.0006649034449111,0.0005660859455708,1435.0,0.0,False,-1.0,0,0.0004278074931556812,0.002563008664889327,0.0029908161580451263,0.5010443600237434,0.0006281890120157452,0.35833333333333334,-0.008919150229130254,0.2999999999999941,1.6796961790366842,-0.011426548684979406,0.0007185866116168601,0.004305075861252516,0.0011168357758455031,6.371287147048413e-05,1.0964743118625924e-06,-5.602912170457341e-06,1.0095081141784579,2.181584728148967,1.146518538265941,1.0929113460128943,2.2143674343947564,1.9723019295843207,0.802662890601332,1.7512815415999958,2.0345012485993483,1.9637779542166005,1.3421337669254862,2.1975393710687583,1.885583443140168,1.7650929107084727,1.1255947908120945,1.3447042401045353,0.7016162206633517,1.3230532324284725,1.0371237938107782,1.2119306419069553,2.4405105344939506,0.5808660207469453,2.064689875650352,1.4106547106076865,1.1590216894907646,1.1949833697261867
2012-10-09,300ETF,IS,0.787267441148904,1.7273942378487257,0.0055463297636832,0.0089305292663968,0.0072356136064054,0.0055378203293111,0.0034115171680021,0.0089305292663968,0.0072356136064054,0.0055378203293111,-0.0016949156599914,-0.0055190120983947,-0.0038240964384032,-0.002126303161309,0.0012252212354528,0.0014472384164297,1125.0,0.0055190120983947,False,-1.0,1,0.0004232804296001803,-0.0038159893666858133,-0.003392708937085579,0.20043041697758832,0.0010868906175345789,0.45,-0.005929708183674171,0.5333333333333373,1.7273942378487257,0.009565998927093526,0.0007311721750854846,-0.006591718043705082,0.002116440102211063,4.945566652295994e-05,-1.615233618480491e-06,-6.444944189553466e-06,1.4160582668230697,2.30878031543217,1.2102233832335123,2.7245470333008805,1.497268678502006,1.0025224512937576,2.4369363090713487,2.111025041011587,2.4497273430674955,1.187970278193963,1.595273506609841,1.473450611868755,2.440911839085864,1.674067302330046,2.149735648597228,2.1010727592553886,1.0853362657081054,1.9397592335122908,0.5548817318731148,1.2686076153182158,2.4512131234389036,1.0149458386111074,2.3613225895687906,1.7650504340157172,2.534014733179675,1.468023730991075
