date,etf,asset_type,scheme,z_composite,z_th,position,is_trade,trade_return,raw_pnl,fee,net_pnl,cum_pnl
2022-01-04,300ETF,Future (IF88 (CSI 300 Futures)),score,-0.7789,1.3,0.0,0,0.00362,0.0,0.0,0.0,0.0
2022-01-05,300ETF,Future (IF88 (CSI 300 Futures)),score,-0.5484,1.3,0.0,0,-0.004212,-0.0,0.0,-0.0,0.0
2022-01-06,300ETF,Future (IF88 (CSI 300 Futures)),score,-0.349,1.3,0.0,0,-0.00526,-0.0,0.0,-0.0,0.0
2022-01-07,300ETF,Future (IF88 (CSI 300 Futures)),score,0.9584,1.3,0.0,0,-0.003136,-0.0,0.0,-0.0,0.0
2022-01-10,300ETF,Future (IF88 (CSI 300 Futures)),score,-0.2137,1.3,0.0,0,0.004177,0.0,0.0,0.0,0.0
2022-01-11,300ETF,Future (IF88 (CSI 300 Futures)),score,-0.3096,1.3,0.0,0,-0.00605,-0.0,0.0,-0.0,0.0
2022-01-12,300ETF,Future (IF88 (CSI 300 Futures)),score,-0.129,1.3,0.0,0,0.006447,0.0,0.0,0.0,0.0
2022-01-13,300ETF,Future (IF88 (CSI 300 Futures)),score,-0.6544,1.3,0.0,0,-0.012848,-0.0,0.0,-0.0,0.0
2022-01-14,300ETF,Future (IF88 (CSI 300 Futures)),score,-0.7204,1.3,0.0,0,-0.000928,-0.0,0.0,-0.0,0.0
2022-01-17,300ETF,Future (IF88 (CSI 300 Futures)),score,0.8758,1.3,0.0,0,0.002604,0.0,0.0,0.0,0.0
2022-01-18,300ETF,Future (IF88 (CSI 300 Futures)),score,0.5367,1.3,0.0,0,0.004749,0.0,0.0,0.0,0.0
2022-01-19,300ETF,Future (IF88 (CSI 300 Futures)),score,-0.1094,1.3,0.0,0,-0.004591,-0.0,0.0,-0.0,0.0
2022-01-20,300ETF,Future (IF88 (CSI 300 Futures)),score,1.2528,1.3,0.0,0,0.001037,0.0,0.0,0.0,0.0
2022-01-21,300ETF,Future (IF88 (CSI 300 Futures)),score,-0.8604,1.3,0.0,0,-0.004243,-0.0,0.0,-0.0,0.0
2022-01-24,300ETF,Future (IF88 (CSI 300 Futures)),score,0.0343,1.3,0.0,0,0.003174,0.0,0.0,0.0,0.0
2022-01-25,300ETF,Future (IF88 (CSI 300 Futures)),score,-0.2154,1.3,0.0,0,-0.014499,-0.0,0.0,-0.0,0.0
2022-01-26,300ETF,Future (IF88 (CSI 300 Futures)),score,0.695,1.3,0.0,0,0.002291,0.0,0.0,0.0,0.0
2022-01-27,300ETF,Future (IF88 (CSI 300 Futures)),score,-0.6001,1.3,0.0,0,-0.013897,-0.0,0.0,-0.0,0.0
2022-01-28,300ETF,Future (IF88 (CSI 300 Futures)),score,0.2536,1.3,0.0,0,-0.007697,-0.0,0.0,-0.0,0.0
2022-02-07,300ETF,Future (IF88 (CSI 300 Futures)),score,1.404,1.3,1.0,1,-0.001858,-0.001858,0.0008,-0.002658,-0.002658
2022-02-08,300ETF,Future (IF88 (CSI 300 Futures)),score,-0.9181,1.3,0.0,0,-0.000478,-0.0,0.0008,-0.0008,-0.003458
2022-02-09,300ETF,Future (IF88 (CSI 300 Futures)),score,0.0915,1.3,0.0,0,0.011712,0.0,0.0,0.0,-0.003458
2022-02-10,300ETF,Future (IF88 (CSI 300 Futures)),score,-0.8796,1.3,0.0,0,0.000821,0.0,0.0,0.0,-0.003458
2022-02-11,300ETF,Future (IF88 (CSI 300 Futures)),score,0.64,1.3,0.0,0,-0.010146,-0.0,0.0,-0.0,-0.003458
2022-02-14,300ETF,Future (IF88 (CSI 300 Futures)),score,-0.329,1.3,0.0,0,-0.012,-0.0,0.0,-0.0,-0.003458
2022-02-15,300ETF,Future (IF88 (CSI 300 Futures)),score,0.4777,1.3,0.0,0,0.001529,0.0,0.0,0.0,-0.003458
2022-02-16,300ETF,Future (IF88 (CSI 300 Futures)),score,-0.0101,1.3,0.0,0,-0.003377,-0.0,0.0,-0.0,-0.003458
2022-02-17,300ETF,Future (IF88 (CSI 300 Futures)),score,-0.3067,1.3,0.0,0,-0.001124,-0.0,0.0,-0.0,-0.003458
2022-02-18,300ETF,Future (IF88 (CSI 300 Futures)),score,-0.1719,1.3,0.0,0,0.004883,0.0,0.0,0.0,-0.003458
2022-02-21,300ETF,Future (IF88 (CSI 300 Futures)),score,-0.6874,1.3,0.0,0,0.00013,0.0,0.0,0.0,-0.003458
2022-02-22,300ETF,Future (IF88 (CSI 300 Futures)),score,-1.1547,1.3,-1.0,1,0.002811,-0.002811,0.0008,-0.003611,-0.007069
2022-02-23,300ETF,Future (IF88 (CSI 300 Futures)),score,0.4867,1.3,0.0,0,0.006788,0.0,0.0008,-0.0008,-0.007869
2022-02-24,300ETF,Future (IF88 (CSI 300 Futures)),score,-0.4638,1.3,0.0,0,-0.01706,-0.0,0.0,-0.0,-0.007869
2022-02-25,300ETF,Future (IF88 (CSI 300 Futures)),score,1.2466,1.3,0.0,0,-0.009502,-0.0,0.0,-0.0,-0.007869
2022-02-28,300ETF,Future (IF88 (CSI 300 Futures)),score,-0.1697,1.3,0.0,0,0.004262,0.0,0.0,0.0,-0.007869
2022-03-01,300ETF,Future (IF88 (CSI 300 Futures)),score,0.5414,1.3,0.0,0,0.003559,0.0,0.0,0.0,-0.007869
2022-03-02,300ETF,Future (IF88 (CSI 300 Futures)),score,-1.0053,1.3,-1.0,1,0.003148,-0.003148,0.0008,-0.003948,-0.011817
2022-03-03,300ETF,Future (IF88 (CSI 300 Futures)),score,-0.3341,1.3,0.0,0,-0.004653,-0.0,0.0008,-0.0008,-0.012617
2022-03-04,300ETF,Future (IF88 (CSI 300 Futures)),score,-1.1026,1.3,-1.0,1,-0.004494,0.004494,0.0008,0.003694,-0.008923
2022-03-07,300ETF,Future (IF88 (CSI 300 Futures)),score,-1.2859,1.3,-1.0,1,-0.010623,0.010623,0.0,0.010623,0.0017
2022-03-08,300ETF,Future (IF88 (CSI 300 Futures)),score,0.5385,1.3,0.0,0,-0.01832,-0.0,0.0008,-0.0008,0.0009
2022-03-09,300ETF,Future (IF88 (CSI 300 Futures)),score,-0.0176,1.3,0.0,0,-0.019109,-0.0,0.0,-0.0,0.0009
2022-03-10,300ETF,Future (IF88 (CSI 300 Futures)),score,0.096,1.3,0.0,0,-0.002617,-0.0,0.0,-0.0,0.0009
2022-03-11,300ETF,Future (IF88 (CSI 300 Futures)),score,-1.1191,1.3,-1.0,1,0.01698,-0.01698,0.0008,-0.01778,-0.01688
2022-03-14,300ETF,Future (IF88 (CSI 300 Futures)),score,-0.8746,1.3,0.0,0,-0.018591,-0.0,0.0008,-0.0008,-0.01768
2022-03-15,300ETF,Future (IF88 (CSI 300 Futures)),score,-1.635,1.3,-1.0,1,-0.013969,0.013969,0.0008,0.013169,-0.004511
2022-03-16,300ETF,Future (IF88 (CSI 300 Futures)),score,-0.2395,1.3,0.0,0,0.031527,0.0,0.0008,-0.0008,-0.005311
2022-03-17,300ETF,Future (IF88 (CSI 300 Futures)),score,0.858,1.3,0.0,0,0.006999,0.0,0.0,0.0,-0.005311
2022-03-18,300ETF,Future (IF88 (CSI 300 Futures)),score,-0.1957,1.3,0.0,0,0.0102,0.0,0.0,0.0,-0.005311
2022-03-21,300ETF,Future (IF88 (CSI 300 Futures)),score,-0.6354,1.3,0.0,0,-0.005356,-0.0,0.0,-0.0,-0.005311
2022-03-22,300ETF,Future (IF88 (CSI 300 Futures)),score,0.1223,1.3,0.0,0,-0.003178,-0.0,0.0,-0.0,-0.005311
2022-03-23,300ETF,Future (IF88 (CSI 300 Futures)),score,-0.8118,1.3,0.0,0,0.005386,0.0,0.0,0.0,-0.005311
2022-03-24,300ETF,Future (IF88 (CSI 300 Futures)),score,-0.9105,1.3,0.0,0,0.006069,0.0,0.0,0.0,-0.005311
2022-03-25,300ETF,Future (IF88 (CSI 300 Futures)),score,-0.1579,1.3,0.0,0,-0.018087,-0.0,0.0,-0.0,-0.005311
2022-03-28,300ETF,Future (IF88 (CSI 300 Futures)),score,-1.1418,1.3,-1.0,1,0.009316,-0.009316,0.0008,-0.010116,-0.015427
2022-03-29,300ETF,Future (IF88 (CSI 300 Futures)),score,0.6654,1.3,0.0,0,-0.00943,-0.0,0.0008,-0.0008,-0.016227
2022-03-30,300ETF,Future (IF88 (CSI 300 Futures)),score,1.1265,1.3,0.0,0,0.015734,0.0,0.0,0.0,-0.016227
2022-03-31,300ETF,Future (IF88 (CSI 300 Futures)),score,-0.4205,1.3,0.0,0,-0.00019,-0.0,0.0,-0.0,-0.016227
2022-04-01,300ETF,Future (IF88 (CSI 300 Futures)),score,0.1935,1.3,0.0,0,0.010988,0.0,0.0,0.0,-0.016227
2022-04-06,300ETF,Future (IF88 (CSI 300 Futures)),score,-0.1902,1.3,0.0,0,-0.005048,-0.0,0.0,-0.0,-0.016227
2022-04-07,300ETF,Future (IF88 (CSI 300 Futures)),score,0.4998,1.3,0.0,0,-0.009238,-0.0,0.0,-0.0,-0.016227
2022-04-08,300ETF,Future (IF88 (CSI 300 Futures)),score,0.2006,1.3,0.0,0,0.003515,0.0,0.0,0.0,-0.016227
2022-04-11,300ETF,Future (IF88 (CSI 300 Futures)),score,-1.2439,1.3,-1.0,1,-0.011933,0.011933,0.0008,0.011133,-0.005094
2022-04-12,300ETF,Future (IF88 (CSI 300 Futures)),score,0.3789,1.3,0.0,0,0.014474,0.0,0.0008,-0.0008,-0.005894
2022-04-13,300ETF,Future (IF88 (CSI 300 Futures)),score,-0.7444,1.3,0.0,0,0.001346,0.0,0.0,0.0,-0.005894
2022-04-14,300ETF,Future (IF88 (CSI 300 Futures)),score,-0.0846,1.3,0.0,0,0.007601,0.0,0.0,0.0,-0.005894
2022-04-15,300ETF,Future (IF88 (CSI 300 Futures)),score,-0.334,1.3,0.0,0,0.002778,0.0,0.0,0.0,-0.005894
2022-04-18,300ETF,Future (IF88 (CSI 300 Futures)),score,-1.2124,1.3,-1.0,1,0.000676,-0.000676,0.0008,-0.001476,-0.00737
2022-04-19,300ETF,Future (IF88 (CSI 300 Futures)),score,0.4689,1.3,0.0,0,-0.007211,-0.0,0.0008,-0.0008,-0.00817
2022-04-20,300ETF,Future (IF88 (CSI 300 Futures)),score,-0.7713,1.3,0.0,0,-0.006677,-0.0,0.0,-0.0,-0.00817
2022-04-21,300ETF,Future (IF88 (CSI 300 Futures)),score,0.5088,1.3,0.0,0,-0.016735,-0.0,0.0,-0.0,-0.00817
2022-04-22,300ETF,Future (IF88 (CSI 300 Futures)),score,0.1207,1.3,0.0,0,0.004801,0.0,0.0,0.0,-0.00817
2022-04-25,300ETF,Future (IF88 (CSI 300 Futures)),score,-1.1784,1.3,-1.0,1,-0.021402,0.021402,0.0008,0.020602,0.012433
2022-04-26,300ETF,Future (IF88 (CSI 300 Futures)),score,0.186,1.3,0.0,0,-0.001949,-0.0,0.0008,-0.0008,0.011633
2022-04-27,300ETF,Future (IF88 (CSI 300 Futures)),score,1.4112,1.3,1.0,1,0.015999,0.015999,0.0008,0.015199,0.026831
2022-04-28,300ETF,Future (IF88 (CSI 300 Futures)),score,0.1,1.3,0.0,0,0.004729,0.0,0.0008,-0.0008,0.026031
2022-04-29,300ETF,Future (IF88 (CSI 300 Futures)),score,-0.2795,1.3,0.0,0,0.026209,0.0,0.0,0.0,0.026031
2022-05-05,300ETF,Future (IF88 (CSI 300 Futures)),score,-0.1447,1.3,0.0,0,-0.000901,-0.0,0.0,-0.0,0.026031
2022-05-06,300ETF,Future (IF88 (CSI 300 Futures)),score,-1.5334,1.3,-1.0,1,-0.008445,0.008445,0.0008,0.007645,0.033677
2022-05-09,300ETF,Future (IF88 (CSI 300 Futures)),score,0.1761,1.3,0.0,0,-0.010616,-0.0,0.0008,-0.0008,0.032877
2022-05-10,300ETF,Future (IF88 (CSI 300 Futures)),score,-0.5276,1.3,0.0,0,0.021306,0.0,0.0,0.0,0.032877
2022-05-11,300ETF,Future (IF88 (CSI 300 Futures)),score,1.3444,1.3,1.0,1,0.008236,0.008236,0.0008,0.007436,0.040313
2022-05-12,300ETF,Future (IF88 (CSI 300 Futures)),score,-0.1464,1.3,0.0,0,0.001674,0.0,0.0008,-0.0008,0.039513
2022-05-13,300ETF,Future (IF88 (CSI 300 Futures)),score,0.2788,1.3,0.0,0,-0.004325,-0.0,0.0,-0.0,0.039513
2022-05-16,300ETF,Future (IF88 (CSI 300 Futures)),score,-0.2751,1.3,0.0,0,-0.007358,-0.0,0.0,-0.0,0.039513
2022-05-17,300ETF,Future (IF88 (CSI 300 Futures)),score,0.5482,1.3,0.0,0,0.006471,0.0,0.0,0.0,0.039513
2022-05-18,300ETF,Future (IF88 (CSI 300 Futures)),score,-0.8859,1.3,0.0,0,0.002929,0.0,0.0,0.0,0.039513
2022-05-19,300ETF,Future (IF88 (CSI 300 Futures)),score,-0.6235,1.3,0.0,0,0.010555,0.0,0.0,0.0,0.039513
2022-05-20,300ETF,Future (IF88 (CSI 300 Futures)),score,1.7712,1.3,1.0,1,0.001435,0.001435,0.0008,0.000635,0.040148
2022-05-23,300ETF,Future (IF88 (CSI 300 Futures)),score,-0.9836,1.3,0.0,0,-0.002932,-0.0,0.0008,-0.0008,0.039348
2022-05-24,300ETF,Future (IF88 (CSI 300 Futures)),score,-0.749,1.3,0.0,0,-0.011522,-0.0,0.0,-0.0,0.039348
2022-05-25,300ETF,Future (IF88 (CSI 300 Futures)),score,0.5924,1.3,0.0,0,-0.003949,-0.0,0.0,-0.0,0.039348
2022-05-26,300ETF,Future (IF88 (CSI 300 Futures)),score,-0.6726,1.3,0.0,0,0.014218,0.0,0.0,0.0,0.039348
2022-05-27,300ETF,Future (IF88 (CSI 300 Futures)),score,1.1146,1.3,0.0,0,-0.008403,-0.0,0.0,-0.0,0.039348
2022-05-30,300ETF,Future (IF88 (CSI 300 Futures)),score,-0.2225,1.3,0.0,0,0.00195,0.0,0.0,0.0,0.039348
2022-05-31,300ETF,Future (IF88 (CSI 300 Futures)),score,0.4337,1.3,0.0,0,0.016444,0.0,0.0,0.0,0.039348
2022-06-01,300ETF,Future (IF88 (CSI 300 Futures)),score,-0.4347,1.3,0.0,0,-0.00266,-0.0,0.0,-0.0,0.039348
2022-06-02,300ETF,Future (IF88 (CSI 300 Futures)),score,-0.3352,1.3,0.0,0,0.00464,0.0,0.0,0.0,0.039348
