date,etf,asset_type,scheme,z_composite,z_th,position,is_trade,trade_return,raw_pnl,fee,net_pnl,cum_pnl
2022-01-04,300ETF,Future (IF88 (CSI 300 Futures)),rank,-0.8023,1.4,-1.0,1,0.00362,-0.00362,0.0008,-0.00442,-0.00442
2022-01-05,300ETF,Future (IF88 (CSI 300 Futures)),rank,-0.5491,1.4,0.0,0,-0.004212,-0.0,0.0008,-0.0008,-0.00522
2022-01-06,300ETF,Future (IF88 (CSI 300 Futures)),rank,-0.4011,1.4,0.0,0,-0.00526,-0.0,0.0,-0.0,-0.00522
2022-01-07,300ETF,Future (IF88 (CSI 300 Futures)),rank,0.9428,1.4,0.0,0,-0.003136,-0.0,0.0,-0.0,-0.00522
2022-01-10,300ETF,Future (IF88 (CSI 300 Futures)),rank,-0.2215,1.4,0.0,0,0.004177,0.0,0.0,0.0,-0.00522
2022-01-11,300ETF,Future (IF88 (CSI 300 Futures)),rank,-0.333,1.4,0.0,0,-0.00605,-0.0,0.0,-0.0,-0.00522
2022-01-12,300ETF,Future (IF88 (CSI 300 Futures)),rank,-0.1984,1.4,0.0,0,0.006447,0.0,0.0,0.0,-0.00522
2022-01-13,300ETF,Future (IF88 (CSI 300 Futures)),rank,-0.7138,1.4,0.0,0,-0.012848,-0.0,0.0,-0.0,-0.00522
2022-01-14,300ETF,Future (IF88 (CSI 300 Futures)),rank,-0.7144,1.4,0.0,0,-0.000928,-0.0,0.0,-0.0,-0.00522
2022-01-17,300ETF,Future (IF88 (CSI 300 Futures)),rank,0.9017,1.4,0.0,0,0.002604,0.0,0.0,0.0,-0.00522
2022-01-18,300ETF,Future (IF88 (CSI 300 Futures)),rank,0.5988,1.4,0.0,0,0.004749,0.0,0.0,0.0,-0.00522
2022-01-19,300ETF,Future (IF88 (CSI 300 Futures)),rank,-0.1302,1.4,0.0,0,-0.004591,-0.0,0.0,-0.0,-0.00522
2022-01-20,300ETF,Future (IF88 (CSI 300 Futures)),rank,1.3048,1.4,0.0,0,0.001037,0.0,0.0,0.0,-0.00522
2022-01-21,300ETF,Future (IF88 (CSI 300 Futures)),rank,-0.8418,1.4,-1.0,1,-0.004243,0.004243,0.0008,0.003443,-0.001778
2022-01-24,300ETF,Future (IF88 (CSI 300 Futures)),rank,0.0644,1.4,0.0,0,0.003174,0.0,0.0008,-0.0008,-0.002578
2022-01-25,300ETF,Future (IF88 (CSI 300 Futures)),rank,-0.2443,1.4,0.0,0,-0.014499,-0.0,0.0,-0.0,-0.002578
2022-01-26,300ETF,Future (IF88 (CSI 300 Futures)),rank,0.6468,1.4,0.0,0,0.002291,0.0,0.0,0.0,-0.002578
2022-01-27,300ETF,Future (IF88 (CSI 300 Futures)),rank,-0.6243,1.4,0.0,0,-0.013897,-0.0,0.0,-0.0,-0.002578
2022-01-28,300ETF,Future (IF88 (CSI 300 Futures)),rank,0.2551,1.4,0.0,0,-0.007697,-0.0,0.0,-0.0,-0.002578
2022-02-07,300ETF,Future (IF88 (CSI 300 Futures)),rank,1.4259,1.4,1.0,1,-0.001858,-0.001858,0.0008,-0.002658,-0.005235
2022-02-08,300ETF,Future (IF88 (CSI 300 Futures)),rank,-0.9342,1.4,-1.0,1,-0.000478,0.000478,0.0016,-0.001122,-0.006357
2022-02-09,300ETF,Future (IF88 (CSI 300 Futures)),rank,0.0802,1.4,0.0,0,0.011712,0.0,0.0008,-0.0008,-0.007157
2022-02-10,300ETF,Future (IF88 (CSI 300 Futures)),rank,-0.8962,1.4,-1.0,1,0.000821,-0.000821,0.0008,-0.001621,-0.008777
2022-02-11,300ETF,Future (IF88 (CSI 300 Futures)),rank,0.7517,1.4,0.0,0,-0.010146,-0.0,0.0008,-0.0008,-0.009577
2022-02-14,300ETF,Future (IF88 (CSI 300 Futures)),rank,-0.316,1.4,0.0,0,-0.012,-0.0,0.0,-0.0,-0.009577
2022-02-15,300ETF,Future (IF88 (CSI 300 Futures)),rank,0.4876,1.4,0.0,0,0.001529,0.0,0.0,0.0,-0.009577
2022-02-16,300ETF,Future (IF88 (CSI 300 Futures)),rank,-0.0003,1.4,0.0,0,-0.003377,-0.0,0.0,-0.0,-0.009577
2022-02-17,300ETF,Future (IF88 (CSI 300 Futures)),rank,-0.3148,1.4,0.0,0,-0.001124,-0.0,0.0,-0.0,-0.009577
2022-02-18,300ETF,Future (IF88 (CSI 300 Futures)),rank,-0.1651,1.4,0.0,0,0.004883,0.0,0.0,0.0,-0.009577
2022-02-21,300ETF,Future (IF88 (CSI 300 Futures)),rank,-0.6831,1.4,0.0,0,0.00013,0.0,0.0,0.0,-0.009577
2022-02-22,300ETF,Future (IF88 (CSI 300 Futures)),rank,-1.1695,1.4,-1.0,1,0.002811,-0.002811,0.0008,-0.003611,-0.013189
2022-02-23,300ETF,Future (IF88 (CSI 300 Futures)),rank,0.4381,1.4,0.0,0,0.006788,0.0,0.0008,-0.0008,-0.013989
2022-02-24,300ETF,Future (IF88 (CSI 300 Futures)),rank,-0.4944,1.4,0.0,0,-0.01706,-0.0,0.0,-0.0,-0.013989
