date,etf,asset_type,scheme,z_composite,z_th,position,is_trade,trade_return,raw_pnl,fee,net_pnl,cum_pnl
2022-01-04,300ETF,Future (IF88 (CSI 300 Futures)),icw,-0.7705,1.3,0.0,0,0.00362,0.0,0.0,0.0,0.0
2022-01-05,300ETF,Future (IF88 (CSI 300 Futures)),icw,-0.5651,1.3,0.0,0,-0.004212,-0.0,0.0,-0.0,0.0
2022-01-06,300ETF,Future (IF88 (CSI 300 Futures)),icw,-0.3304,1.3,0.0,0,-0.00526,-0.0,0.0,-0.0,0.0
2022-01-07,300ETF,Future (IF88 (CSI 300 Futures)),icw,0.9815,1.3,0.0,0,-0.003136,-0.0,0.0,-0.0,0.0
2022-01-10,300ETF,Future (IF88 (CSI 300 Futures)),icw,-0.2152,1.3,0.0,0,0.004177,0.0,0.0,0.0,0.0
2022-01-11,300ETF,Future (IF88 (CSI 300 Futures)),icw,-0.3175,1.3,0.0,0,-0.00605,-0.0,0.0,-0.0,0.0
2022-01-12,300ETF,Future (IF88 (CSI 300 Futures)),icw,-0.1009,1.3,0.0,0,0.006447,0.0,0.0,0.0,0.0
2022-01-13,300ETF,Future (IF88 (CSI 300 Futures)),icw,-0.6368,1.3,0.0,0,-0.012848,-0.0,0.0,-0.0,0.0
2022-01-14,300ETF,Future (IF88 (CSI 300 Futures)),icw,-0.7424,1.3,0.0,0,-0.000928,-0.0,0.0,-0.0,0.0
2022-01-17,300ETF,Future (IF88 (CSI 300 Futures)),icw,0.9005,1.3,0.0,0,0.002604,0.0,0.0,0.0,0.0
2022-01-18,300ETF,Future (IF88 (CSI 300 Futures)),icw,0.5135,1.3,0.0,0,0.004749,0.0,0.0,0.0,0.0
2022-01-19,300ETF,Future (IF88 (CSI 300 Futures)),icw,-0.0885,1.3,0.0,0,-0.004591,-0.0,0.0,-0.0,0.0
2022-01-20,300ETF,Future (IF88 (CSI 300 Futures)),icw,1.2678,1.3,0.0,0,0.001037,0.0,0.0,0.0,0.0
2022-01-21,300ETF,Future (IF88 (CSI 300 Futures)),icw,-0.8669,1.3,0.0,0,-0.004243,-0.0,0.0,-0.0,0.0
2022-01-24,300ETF,Future (IF88 (CSI 300 Futures)),icw,0.012,1.3,0.0,0,0.003174,0.0,0.0,0.0,0.0
2022-01-25,300ETF,Future (IF88 (CSI 300 Futures)),icw,-0.2129,1.3,0.0,0,-0.014499,-0.0,0.0,-0.0,0.0
2022-01-26,300ETF,Future (IF88 (CSI 300 Futures)),icw,0.7416,1.3,0.0,0,0.002291,0.0,0.0,0.0,0.0
2022-01-27,300ETF,Future (IF88 (CSI 300 Futures)),icw,-0.6035,1.3,0.0,0,-0.013897,-0.0,0.0,-0.0,0.0
2022-01-28,300ETF,Future (IF88 (CSI 300 Futures)),icw,0.2607,1.3,0.0,0,-0.007697,-0.0,0.0,-0.0,0.0
2022-02-07,300ETF,Future (IF88 (CSI 300 Futures)),icw,1.4522,1.3,1.0,1,-0.001858,-0.001858,0.0008,-0.002658,-0.002658
2022-02-08,300ETF,Future (IF88 (CSI 300 Futures)),icw,-0.925,1.3,0.0,0,-0.000478,-0.0,0.0,-0.0,-0.002658
2022-02-09,300ETF,Future (IF88 (CSI 300 Futures)),icw,0.0977,1.3,0.0,0,0.011712,0.0,0.0,0.0,-0.002658
2022-02-10,300ETF,Future (IF88 (CSI 300 Futures)),icw,-0.8895,1.3,0.0,0,0.000821,0.0,0.0,0.0,-0.002658
2022-02-11,300ETF,Future (IF88 (CSI 300 Futures)),icw,0.5906,1.3,0.0,0,-0.010146,-0.0,0.0,-0.0,-0.002658
2022-02-14,300ETF,Future (IF88 (CSI 300 Futures)),icw,-0.3507,1.3,0.0,0,-0.012,-0.0,0.0,-0.0,-0.002658
2022-02-15,300ETF,Future (IF88 (CSI 300 Futures)),icw,0.4925,1.3,0.0,0,0.001529,0.0,0.0,0.0,-0.002658
2022-02-16,300ETF,Future (IF88 (CSI 300 Futures)),icw,-0.0068,1.3,0.0,0,-0.003377,-0.0,0.0,-0.0,-0.002658
