date,etf,asset_type,scheme,z_composite,z_th,position,is_trade,trade_return,raw_pnl,fee,net_pnl,cum_pnl
2022-01-04,300ETF,Future (IF88 (CSI 300 Futures)),ew,-0.7349,1.2,0.0,0,0.00362,0.0,0.0,0.0,0.0
2022-01-05,300ETF,Future (IF88 (CSI 300 Futures)),ew,-0.5159,1.2,0.0,0,-0.004212,-0.0,0.0,-0.0,0.0
2022-01-06,300ETF,Future (IF88 (CSI 300 Futures)),ew,-0.2956,1.2,0.0,0,-0.00526,-0.0,0.0,-0.0,0.0
2022-01-07,300ETF,Future (IF88 (CSI 300 Futures)),ew,0.8966,1.2,0.0,0,-0.003136,-0.0,0.0,-0.0,0.0
2022-01-10,300ETF,Future (IF88 (CSI 300 Futures)),ew,-0.2305,1.2,0.0,0,0.004177,0.0,0.0,0.0,0.0
2022-01-11,300ETF,Future (IF88 (CSI 300 Futures)),ew,-0.2814,1.2,0.0,0,-0.00605,-0.0,0.0,-0.0,0.0
2022-01-12,300ETF,Future (IF88 (CSI 300 Futures)),ew,-0.0873,1.2,0.0,0,0.006447,0.0,0.0,0.0,0.0
2022-01-13,300ETF,Future (IF88 (CSI 300 Futures)),ew,-0.5907,1.2,0.0,0,-0.012848,-0.0,0.0,-0.0,0.0
2022-01-14,300ETF,Future (IF88 (CSI 300 Futures)),ew,-0.6986,1.2,0.0,0,-0.000928,-0.0,0.0,-0.0,0.0
2022-01-17,300ETF,Future (IF88 (CSI 300 Futures)),ew,0.7739,1.2,0.0,0,0.002604,0.0,0.0,0.0,0.0
2022-01-18,300ETF,Future (IF88 (CSI 300 Futures)),ew,0.4467,1.2,0.0,0,0.004749,0.0,0.0,0.0,0.0
2022-01-19,300ETF,Future (IF88 (CSI 300 Futures)),ew,-0.1309,1.2,0.0,0,-0.004591,-0.0,0.0,-0.0,0.0
2022-01-20,300ETF,Future (IF88 (CSI 300 Futures)),ew,1.1369,1.2,0.0,0,0.001037,0.0,0.0,0.0,0.0
2022-01-21,300ETF,Future (IF88 (CSI 300 Futures)),ew,-0.8093,1.2,-1.0,1,-0.004243,0.004243,0.0004,0.003843,0.003843
2022-01-24,300ETF,Future (IF88 (CSI 300 Futures)),ew,-0.0193,1.2,0.0,0,0.003174,0.0,0.0004,-0.0004,0.003443
2022-01-25,300ETF,Future (IF88 (CSI 300 Futures)),ew,-0.1933,1.2,0.0,0,-0.014499,-0.0,0.0,-0.0,0.003443
2022-01-26,300ETF,Future (IF88 (CSI 300 Futures)),ew,0.671,1.2,0.0,0,0.002291,0.0,0.0,0.0,0.003443
2022-01-27,300ETF,Future (IF88 (CSI 300 Futures)),ew,-0.5479,1.2,0.0,0,-0.013897,-0.0,0.0,-0.0,0.003443
2022-01-28,300ETF,Future (IF88 (CSI 300 Futures)),ew,0.2034,1.2,0.0,0,-0.007697,-0.0,0.0,-0.0,0.003443
2022-02-07,300ETF,Future (IF88 (CSI 300 Futures)),ew,1.3187,1.2,1.0,1,-0.001858,-0.001858,0.0004,-0.002258,0.001185
2022-02-08,300ETF,Future (IF88 (CSI 300 Futures)),ew,-0.8653,1.2,-1.0,1,-0.000478,0.000478,0.0008,-0.000322,0.000863
2022-02-09,300ETF,Future (IF88 (CSI 300 Futures)),ew,0.0717,1.2,0.0,0,0.011712,0.0,0.0004,-0.0004,0.000463
2022-02-10,300ETF,Future (IF88 (CSI 300 Futures)),ew,-0.797,1.2,0.0,0,0.000821,0.0,0.0,0.0,0.000463
2022-02-11,300ETF,Future (IF88 (CSI 300 Futures)),ew,0.502,1.2,0.0,0,-0.010146,-0.0,0.0,-0.0,0.000463
2022-02-14,300ETF,Future (IF88 (CSI 300 Futures)),ew,-0.3306,1.2,0.0,0,-0.012,-0.0,0.0,-0.0,0.000463
2022-02-15,300ETF,Future (IF88 (CSI 300 Futures)),ew,0.4057,1.2,0.0,0,0.001529,0.0,0.0,0.0,0.000463
2022-02-16,300ETF,Future (IF88 (CSI 300 Futures)),ew,-0.0414,1.2,0.0,0,-0.003377,-0.0,0.0,-0.0,0.000463
2022-02-17,300ETF,Future (IF88 (CSI 300 Futures)),ew,-0.3006,1.2,0.0,0,-0.001124,-0.0,0.0,-0.0,0.000463
2022-02-18,300ETF,Future (IF88 (CSI 300 Futures)),ew,-0.1823,1.2,0.0,0,0.004883,0.0,0.0,0.0,0.000463
2022-02-21,300ETF,Future (IF88 (CSI 300 Futures)),ew,-0.6543,1.2,0.0,0,0.00013,0.0,0.0,0.0,0.000463
2022-02-22,300ETF,Future (IF88 (CSI 300 Futures)),ew,-1.0597,1.2,-1.0,1,0.002811,-0.002811,0.0004,-0.003211,-0.002748
2022-02-23,300ETF,Future (IF88 (CSI 300 Futures)),ew,0.4882,1.2,0.0,0,0.006788,0.0,0.0004,-0.0004,-0.003148
2022-02-24,300ETF,Future (IF88 (CSI 300 Futures)),ew,-0.3958,1.2,0.0,0,-0.01706,-0.0,0.0,-0.0,-0.003148
2022-02-25,300ETF,Future (IF88 (CSI 300 Futures)),ew,1.1617,1.2,0.0,0,-0.009502,-0.0,0.0,-0.0,-0.003148
2022-02-28,300ETF,Future (IF88 (CSI 300 Futures)),ew,-0.1938,1.2,0.0,0,0.004262,0.0,0.0,0.0,-0.003148
2022-03-01,300ETF,Future (IF88 (CSI 300 Futures)),ew,0.5412,1.2,0.0,0,0.003559,0.0,0.0,0.0,-0.003148
2022-03-02,300ETF,Future (IF88 (CSI 300 Futures)),ew,-0.9415,1.2,-1.0,1,0.003148,-0.003148,0.0004,-0.003548,-0.006696
2022-03-03,300ETF,Future (IF88 (CSI 300 Futures)),ew,-0.3142,1.2,0.0,0,-0.004653,-0.0,0.0004,-0.0004,-0.007096
2022-03-04,300ETF,Future (IF88 (CSI 300 Futures)),ew,-1.0365,1.2,-1.0,1,-0.004494,0.004494,0.0004,0.004094,-0.003003
2022-03-07,300ETF,Future (IF88 (CSI 300 Futures)),ew,-1.2047,1.2,-1.0,1,-0.010623,0.010623,0.0,0.010623,0.007621
2022-03-08,300ETF,Future (IF88 (CSI 300 Futures)),ew,0.4802,1.2,0.0,0,-0.01832,-0.0,0.0004,-0.0004,0.007221
2022-03-09,300ETF,Future (IF88 (CSI 300 Futures)),ew,-0.0784,1.2,0.0,0,-0.019109,-0.0,0.0,-0.0,0.007221
2022-03-10,300ETF,Future (IF88 (CSI 300 Futures)),ew,0.01,1.2,0.0,0,-0.002617,-0.0,0.0,-0.0,0.007221
2022-03-11,300ETF,Future (IF88 (CSI 300 Futures)),ew,-1.108,1.2,-1.0,1,0.01698,-0.01698,0.0004,-0.01738,-0.010159
2022-03-14,300ETF,Future (IF88 (CSI 300 Futures)),ew,-0.9117,1.2,-1.0,1,-0.018591,0.018591,0.0,0.018591,0.008432
2022-03-15,300ETF,Future (IF88 (CSI 300 Futures)),ew,-1.4736,1.2,-1.0,1,-0.013969,0.013969,0.0,0.013969,0.022401
2022-03-16,300ETF,Future (IF88 (CSI 300 Futures)),ew,-0.2943,1.2,0.0,0,0.031527,0.0,0.0004,-0.0004,0.022001
2022-03-17,300ETF,Future (IF88 (CSI 300 Futures)),ew,0.8216,1.2,0.0,0,0.006999,0.0,0.0,0.0,0.022001
2022-03-18,300ETF,Future (IF88 (CSI 300 Futures)),ew,-0.2338,1.2,0.0,0,0.0102,0.0,0.0,0.0,0.022001
2022-03-21,300ETF,Future (IF88 (CSI 300 Futures)),ew,-0.6178,1.2,0.0,0,-0.005356,-0.0,0.0,-0.0,0.022001
2022-03-22,300ETF,Future (IF88 (CSI 300 Futures)),ew,0.052,1.2,0.0,0,-0.003178,-0.0,0.0,-0.0,0.022001
2022-03-23,300ETF,Future (IF88 (CSI 300 Futures)),ew,-0.7521,1.2,0.0,0,0.005386,0.0,0.0,0.0,0.022001
2022-03-24,300ETF,Future (IF88 (CSI 300 Futures)),ew,-0.8716,1.2,-1.0,1,0.006069,-0.006069,0.0004,-0.006469,0.015532
2022-03-25,300ETF,Future (IF88 (CSI 300 Futures)),ew,-0.1349,1.2,0.0,0,-0.018087,-0.0,0.0004,-0.0004,0.015132
2022-03-28,300ETF,Future (IF88 (CSI 300 Futures)),ew,-1.0058,1.2,-1.0,1,0.009316,-0.009316,0.0004,-0.009716,0.005416
2022-03-29,300ETF,Future (IF88 (CSI 300 Futures)),ew,0.5989,1.2,0.0,0,-0.00943,-0.0,0.0004,-0.0004,0.005016
2022-03-30,300ETF,Future (IF88 (CSI 300 Futures)),ew,1.0547,1.2,0.0,0,0.015734,0.0,0.0,0.0,0.005016
2022-03-31,300ETF,Future (IF88 (CSI 300 Futures)),ew,-0.4056,1.2,0.0,0,-0.00019,-0.0,0.0,-0.0,0.005016
2022-04-01,300ETF,Future (IF88 (CSI 300 Futures)),ew,0.117,1.2,0.0,0,0.010988,0.0,0.0,0.0,0.005016
2022-04-06,300ETF,Future (IF88 (CSI 300 Futures)),ew,-0.2384,1.2,0.0,0,-0.005048,-0.0,0.0,-0.0,0.005016
2022-04-07,300ETF,Future (IF88 (CSI 300 Futures)),ew,0.3977,1.2,0.0,0,-0.009238,-0.0,0.0,-0.0,0.005016
2022-04-08,300ETF,Future (IF88 (CSI 300 Futures)),ew,0.2052,1.2,0.0,0,0.003515,0.0,0.0,0.0,0.005016
2022-04-11,300ETF,Future (IF88 (CSI 300 Futures)),ew,-1.1571,1.2,-1.0,1,-0.011933,0.011933,0.0004,0.011533,0.016549
2022-04-12,300ETF,Future (IF88 (CSI 300 Futures)),ew,0.3253,1.2,0.0,0,0.014474,0.0,0.0004,-0.0004,0.016149
