date,etf,scheme,z_composite,z_th,position,is_trade,trade_return,raw_pnl,fee,net_pnl,cum_pnl
2022-09-20,159915ETF,score,0.8667,0.9,0.0,0,-0.007816,-0.0,0.0,-0.0,0.067082
2022-09-21,159915ETF,score,-1.0201,0.9,0.0,0,0.001764,0.0,0.0,0.0,0.067082
2022-09-22,159915ETF,score,0.3224,0.9,0.0,0,-0.007077,-0.0,0.0,-0.0,0.067082
2022-09-23,159915ETF,score,0.1397,0.9,0.0,0,0.000446,0.0,0.0,0.0,0.067082
2022-09-26,159915ETF,score,1.0842,0.9,1.0,1,0.000444,0.000444,0.0008,-0.000356,0.066726
2022-09-27,159915ETF,score,-0.0671,0.9,0.0,0,0.013118,0.0,0.0008,-0.0008,0.065926
2022-09-28,159915ETF,score,-1.1233,0.9,0.0,0,-0.006627,-0.0,0.0,-0.0,0.065926
2022-09-29,159915ETF,score,-0.0586,0.9,0.0,0,-0.008368,-0.0,0.0,-0.0,0.065926
2022-09-30,159915ETF,score,-0.7314,0.9,0.0,0,-0.008473,-0.0,0.0,-0.0,0.065926
2022-10-10,159915ETF,score,-0.6888,0.9,0.0,0,-0.017344,-0.0,0.0,-0.0,0.065926
2022-10-11,159915ETF,score,-0.0278,0.9,0.0,0,-0.001824,-0.0,0.0,-0.0,0.065926
2022-10-12,159915ETF,score,0.0344,0.9,0.0,0,0.036449,0.0,0.0,0.0,0.065926
2022-10-13,159915ETF,score,1.3905,0.9,1.0,1,-0.0048,-0.0048,0.0008,-0.0056,0.060326
2022-10-14,159915ETF,score,0.3266,0.9,0.0,0,0.017942,0.0,0.0008,-0.0008,0.059526
2022-10-17,159915ETF,score,0.7619,0.9,0.0,0,0.007643,0.0,0.0,0.0,0.059526
2022-10-18,159915ETF,score,-0.4243,0.9,0.0,0,0.002107,0.0,0.0,0.0,0.059526
2022-10-19,159915ETF,score,0.7189,0.9,0.0,0,-0.006762,-0.0,0.0,-0.0,0.059526
2022-10-20,159915ETF,score,-1.3822,0.9,0.0,0,0.010332,0.0,0.0,0.0,0.059526
2022-10-21,159915ETF,score,0.2431,0.9,0.0,0,0.004312,0.0,0.0,0.0,0.059526
2022-10-24,159915ETF,score,0.6702,0.9,0.0,0,-0.019215,-0.0,0.0,-0.0,0.059526
2022-10-25,159915ETF,score,-0.6088,0.9,0.0,0,-0.001335,-0.0,0.0,-0.0,0.059526
2022-10-26,159915ETF,score,1.2179,0.9,1.0,1,0.006552,0.006552,0.0008,0.005752,0.065278
2022-10-27,159915ETF,score,-0.8729,0.9,0.0,0,-0.009624,-0.0,0.0008,-0.0008,0.064478
2022-10-28,159915ETF,score,-0.3053,0.9,0.0,0,-0.023967,-0.0,0.0,-0.0,0.064478
2022-10-31,159915ETF,score,1.5051,0.9,1.0,1,-0.006369,-0.006369,0.0008,-0.007169,0.057308
2022-11-01,159915ETF,score,0.5218,0.9,0.0,0,0.023319,0.0,0.0008,-0.0008,0.056508
2022-11-02,159915ETF,score,1.0245,0.9,1.0,1,0.00916,0.00916,0.0008,0.00836,0.064869
2022-11-03,159915ETF,score,0.337,0.9,0.0,0,0.004782,0.0,0.0008,-0.0008,0.064069
2022-11-04,159915ETF,score,1.2789,0.9,1.0,1,0.016536,0.016536,0.0008,0.015736,0.079805
2022-11-07,159915ETF,score,0.8879,0.9,0.0,0,-0.00126,-0.0,0.0008,-0.0008,0.079005
2022-11-08,159915ETF,score,-0.0543,0.9,0.0,0,-0.007202,-0.0,0.0,-0.0,0.079005
2022-11-09,159915ETF,score,-0.8762,0.9,0.0,0,-0.002566,-0.0,0.0,-0.0,0.079005
2022-11-10,159915ETF,score,-0.2291,0.9,0.0,0,-0.008707,-0.0,0.0,-0.0,0.079005
2022-11-11,159915ETF,score,0.1417,0.9,0.0,0,-0.002561,-0.0,0.0,-0.0,0.079005
2022-11-14,159915ETF,score,0.2412,0.9,0.0,0,-0.015966,-0.0,0.0,-0.0,0.079005
2022-11-15,159915ETF,score,-0.7639,0.9,0.0,0,0.022772,0.0,0.0,0.0,0.079005
2022-11-16,159915ETF,score,-0.8595,0.9,0.0,0,-0.006838,-0.0,0.0,-0.0,0.079005
2022-11-17,159915ETF,score,-1.3418,0.9,0.0,0,0.001741,0.0,0.0,0.0,0.079005
2022-11-18,159915ETF,score,0.1234,0.9,0.0,0,-0.004294,-0.0,0.0,-0.0,0.079005
2022-11-21,159915ETF,score,-0.3749,0.9,0.0,0,0.007377,0.0,0.0,0.0,0.079005
2022-11-22,159915ETF,score,-1.0085,0.9,0.0,0,-0.017065,-0.0,0.0,-0.0,0.079005
2022-11-23,159915ETF,score,-0.6836,0.9,0.0,0,0.005303,0.0,0.0,0.0,0.079005
2022-11-24,159915ETF,score,0.245,0.9,0.0,0,-0.001765,-0.0,0.0,-0.0,0.079005
2022-11-25,159915ETF,score,-1.1893,0.9,0.0,0,-0.002228,-0.0,0.0,-0.0,0.079005
2022-11-28,159915ETF,score,-0.6345,0.9,0.0,0,0.007666,0.0,0.0,0.0,0.079005
2022-11-29,159915ETF,score,0.7443,0.9,0.0,0,0.012875,0.0,0.0,0.0,0.079005
2022-11-30,159915ETF,score,-0.8908,0.9,0.0,0,0.000442,0.0,0.0,0.0,0.079005
2022-12-01,159915ETF,score,0.8567,0.9,0.0,0,-0.002585,-0.0,0.0,-0.0,0.079005
2022-12-02,159915ETF,score,0.6635,0.9,0.0,0,-0.003875,-0.0,0.0,-0.0,0.079005
2022-12-05,159915ETF,score,-0.7317,0.9,0.0,0,0.001736,0.0,0.0,0.0,0.079005
2022-12-06,159915ETF,score,0.4851,0.9,0.0,0,0.005188,0.0,0.0,0.0,0.079005
2022-12-07,159915ETF,score,0.7439,0.9,0.0,0,0.003423,0.0,0.0,0.0,0.079005
2022-12-08,159915ETF,score,-0.7974,0.9,0.0,0,-0.002133,-0.0,0.0,-0.0,0.079005
2022-12-09,159915ETF,score,-0.8413,0.9,0.0,0,0.009831,0.0,0.0,0.0,0.079005
2022-12-12,159915ETF,score,-0.7582,0.9,0.0,0,-0.002142,-0.0,0.0,-0.0,0.079005
2022-12-13,159915ETF,score,-0.9106,0.9,0.0,0,-0.004755,-0.0,0.0,-0.0,0.079005
2022-12-14,159915ETF,score,0.0284,0.9,0.0,0,-0.003045,-0.0,0.0,-0.0,0.079005
2022-12-15,159915ETF,score,0.5051,0.9,0.0,0,0.010385,0.0,0.0,0.0,0.079005
2022-12-16,159915ETF,score,-0.8537,0.9,0.0,0,-0.00348,-0.0,0.0,-0.0,0.079005
2022-12-19,159915ETF,score,0.4526,0.9,0.0,0,-0.014867,-0.0,0.0,-0.0,0.079005
2022-12-20,159915ETF,score,-1.0455,0.9,0.0,0,-0.004437,-0.0,0.0,-0.0,0.079005
2022-12-21,159915ETF,score,-0.5612,0.9,0.0,0,-0.004914,-0.0,0.0,-0.0,0.079005
2022-12-22,159915ETF,score,-0.4896,0.9,0.0,0,-0.011623,-0.0,0.0,-0.0,0.079005
2022-12-23,159915ETF,score,-0.4137,0.9,0.0,0,-0.007194,-0.0,0.0,-0.0,0.079005
2022-12-26,159915ETF,score,0.7631,0.9,0.0,0,0.007993,0.0,0.0,0.0,0.079005
2022-12-27,159915ETF,score,0.0434,0.9,0.0,0,0.011855,0.0,0.0,0.0,0.079005
2022-12-28,159915ETF,score,-1.1745,0.9,0.0,0,0.004413,0.0,0.0,0.0,0.079005
2022-12-29,159915ETF,score,0.298,0.9,0.0,0,0.007464,0.0,0.0,0.0,0.079005
2022-12-30,159915ETF,score,0.5151,0.9,0.0,0,-0.005245,-0.0,0.0,-0.0,0.079005
2023-01-03,159915ETF,score,-1.2262,0.9,0.0,0,0.017614,0.0,0.0,0.0,0.079005
2023-01-04,159915ETF,score,-0.8628,0.9,0.0,0,-0.005279,-0.0,0.0,-0.0,0.079005
2023-01-05,159915ETF,score,0.7394,0.9,0.0,0,0.01904,0.0,0.0,0.0,0.079005
2023-01-06,159915ETF,score,0.7215,0.9,0.0,0,0.001277,0.0,0.0,0.0,0.079005
2023-01-09,159915ETF,score,0.6367,0.9,0.0,0,-0.001265,-0.0,0.0,-0.0,0.079005
2023-01-10,159915ETF,score,-0.3337,0.9,0.0,0,0.011735,0.0,0.0,0.0,0.079005
2023-01-11,159915ETF,score,-0.8523,0.9,0.0,0,-0.006714,-0.0,0.0,-0.0,0.079005
2023-01-12,159915ETF,score,0.6345,0.9,0.0,0,-0.005853,-0.0,0.0,-0.0,0.079005
2023-01-13,159915ETF,score,-0.3424,0.9,0.0,0,0.002495,0.0,0.0,0.0,0.079005
2023-01-16,159915ETF,score,1.0765,0.9,1.0,1,0.011387,0.011387,0.0008,0.010587,0.089592
