date,etf,asset_type,scheme,z_composite,z_th,position,is_trade,trade_return,raw_pnl,fee,net_pnl,cum_pnl
2022-01-04,500ETF,Spot ETF,ensemble,-0.5733,1.2,0.0,0,0.001398,0.0,0.0,0.0,0.0
2022-01-05,500ETF,Spot ETF,ensemble,-1.0312,1.2,0.0,0,-0.006532,0.0,0.0,0.0,0.0
2022-01-06,500ETF,Spot ETF,ensemble,-0.2455,1.2,0.0,0,0.002745,0.0,0.0,0.0,0.0
2022-01-07,500ETF,Spot ETF,ensemble,0.7487,1.2,0.0,0,-0.010681,0.0,0.0,0.0,0.0
2022-01-10,500ETF,Spot ETF,ensemble,-0.9726,1.2,0.0,0,0.005297,0.0,0.0,0.0,0.0
2022-01-11,500ETF,Spot ETF,ensemble,0.39,1.2,0.0,0,-0.00844,0.0,0.0,0.0,0.0
2022-01-12,500ETF,Spot ETF,ensemble,0.4529,1.2,0.0,0,0.003935,0.0,0.0,0.0,0.0
2022-01-13,500ETF,Spot ETF,ensemble,-1.2051,1.2,0.0,0,-0.006838,0.0,0.0,0.0,0.0
2022-01-14,500ETF,Spot ETF,ensemble,-0.6784,1.2,0.0,0,0.00023,0.0,0.0,0.0,0.0
2022-01-17,500ETF,Spot ETF,ensemble,0.7794,1.2,0.0,0,0.005787,0.0,0.0,0.0,0.0
2022-01-18,500ETF,Spot ETF,ensemble,-0.4963,1.2,0.0,0,-0.003008,0.0,0.0,0.0,0.0
2022-01-19,500ETF,Spot ETF,ensemble,0.658,1.2,0.0,0,-0.009514,0.0,0.0,0.0,0.0
2022-01-20,500ETF,Spot ETF,ensemble,0.0893,1.2,0.0,0,-0.006493,0.0,0.0,0.0,0.0
2022-01-21,500ETF,Spot ETF,ensemble,-1.1064,1.2,0.0,0,-0.005028,0.0,0.0,0.0,0.0
2022-01-24,500ETF,Spot ETF,ensemble,0.1875,1.2,0.0,0,0.003186,0.0,0.0,0.0,0.0
2022-01-25,500ETF,Spot ETF,ensemble,-0.3025,1.2,0.0,0,-0.021122,0.0,0.0,0.0,0.0
2022-01-26,500ETF,Spot ETF,ensemble,0.8538,1.2,0.0,0,0.003795,0.0,0.0,0.0,0.0
2022-01-27,500ETF,Spot ETF,ensemble,-0.4853,1.2,0.0,0,-0.015741,0.0,0.0,0.0,0.0
2022-01-28,500ETF,Spot ETF,ensemble,-0.9541,1.2,0.0,0,0.00591,0.0,0.0,0.0,0.0
2022-02-07,500ETF,Spot ETF,ensemble,1.0271,1.2,0.0,0,-0.002989,0.0,0.0,0.0,0.0
2022-02-08,500ETF,Spot ETF,ensemble,-0.7699,1.2,0.0,0,0.004553,0.0,0.0,0.0,0.0
2022-02-09,500ETF,Spot ETF,ensemble,0.8498,1.2,0.0,0,0.014388,0.0,0.0,0.0,0.0
2022-02-10,500ETF,Spot ETF,ensemble,0.2362,1.2,0.0,0,-0.001402,0.0,0.0,0.0,0.0
2022-02-11,500ETF,Spot ETF,ensemble,0.1942,1.2,0.0,0,-0.01052,0.0,0.0,0.0,0.0
2022-02-14,500ETF,Spot ETF,ensemble,0.1027,1.2,0.0,0,-0.012567,0.0,0.0,0.0,0.0
2022-02-15,500ETF,Spot ETF,ensemble,-0.1636,1.2,0.0,0,0.001156,0.0,0.0,0.0,0.0
2022-02-16,500ETF,Spot ETF,ensemble,-0.6651,1.2,0.0,0,-0.002921,0.0,0.0,0.0,0.0
2022-02-17,500ETF,Spot ETF,ensemble,-1.1158,1.2,0.0,0,0.001675,0.0,0.0,0.0,0.0
2022-02-18,500ETF,Spot ETF,ensemble,1.0742,1.2,0.0,0,0.004937,0.0,0.0,0.0,0.0
2022-02-21,500ETF,Spot ETF,ensemble,-0.3661,1.2,0.0,0,0.000761,0.0,0.0,0.0,0.0
2022-02-22,500ETF,Spot ETF,ensemble,-1.4303,1.2,0.0,0,0.000627,0.0,0.0,0.0,0.0
2022-02-23,500ETF,Spot ETF,ensemble,1.1733,1.2,0.0,0,0.007364,0.0,0.0,0.0,0.0
2022-02-24,500ETF,Spot ETF,ensemble,-0.1255,1.2,0.0,0,-0.022444,0.0,0.0,0.0,0.0
2022-02-25,500ETF,Spot ETF,ensemble,1.3731,1.2,0.6664,1,-0.009009,0.0,0.0,0.0,0.0
2022-02-28,500ETF,Spot ETF,ensemble,-0.6378,1.2,0.0,0,0.006156,0.0,0.0,0.0,0.0
2022-03-01,500ETF,Spot ETF,ensemble,0.6374,1.2,0.0,0,-0.001616,0.0,0.0,0.0,0.0
2022-03-02,500ETF,Spot ETF,ensemble,-0.6996,1.2,0.0,0,0.004522,0.0,0.0,0.0,0.0
2022-03-03,500ETF,Spot ETF,ensemble,-0.7897,1.2,0.0,0,-0.002885,0.0,0.0,0.0,0.0
2022-03-04,500ETF,Spot ETF,ensemble,-0.8687,1.2,0.0,0,-0.007584,0.0,0.0,0.0,0.0
