date,etf,asset_type,scheme,z_composite,z_th,position,is_trade,trade_return,raw_pnl,fee,net_pnl,cum_pnl
2025-01-02,300ETF,Spot ETF,icw,-1.1988,1.6,0.0,0,-0.021304,0.0,0.0,0.0,0.0
2025-01-03,300ETF,Spot ETF,icw,-0.6417,1.6,0.0,0,-0.007734,0.0,0.0,0.0,0.0
2025-01-06,300ETF,Spot ETF,icw,-0.3441,1.6,0.0,0,0.000522,0.0,0.0,0.0,0.0
2025-01-07,300ETF,Spot ETF,icw,0.8032,1.6,0.0,0,0.003879,0.0,0.0,0.0,0.0
2025-01-08,300ETF,Spot ETF,icw,-0.8276,1.6,0.0,0,0.001293,0.0,0.0,0.0,0.0
2025-01-09,300ETF,Spot ETF,icw,-0.5214,1.6,0.0,0,0.001807,0.0,0.0,0.0,0.0
2025-01-10,300ETF,Spot ETF,icw,-0.4705,1.6,0.0,0,-0.003382,0.0,0.0,0.0,0.0
2025-01-13,300ETF,Spot ETF,icw,1.2747,1.6,0.0,0,-0.003152,0.0,0.0,0.0,0.0
2025-01-14,300ETF,Spot ETF,icw,0.6439,1.6,0.0,0,0.01318,0.0,0.0,0.0,0.0
2025-01-15,300ETF,Spot ETF,icw,-0.6563,1.6,0.0,0,-0.003086,0.0,0.0,0.0,0.0
2025-01-16,300ETF,Spot ETF,icw,1.4439,1.6,0.0,0,-0.007448,0.0,0.0,0.0,0.0
2025-01-17,300ETF,Spot ETF,icw,-0.0065,1.6,0.0,0,0.00514,0.0,0.0,0.0,0.0
2025-01-20,300ETF,Spot ETF,icw,1.0335,1.6,0.0,0,-0.006617,0.0,0.0,0.0,0.0
2025-01-21,300ETF,Spot ETF,icw,-1.5982,1.6,-0.8667,1,0.003066,-0.006349,0.000938,-0.007288,-0.007288
2025-01-22,300ETF,Spot ETF,icw,-1.0106,1.6,0.0,0,0.001031,0.0,0.0,0.0,-0.007288
2025-01-23,300ETF,Spot ETF,icw,0.4959,1.6,0.0,0,-0.008934,0.0,0.0,0.0,-0.007288
2025-01-24,300ETF,Spot ETF,icw,0.7075,1.6,0.0,0,0.003314,0.0,0.0,0.0,-0.007288
2025-01-27,300ETF,Spot ETF,icw,0.7639,1.6,0.0,0,-0.00051,0.0,0.0,0.0,-0.007288
2025-02-05,300ETF,Spot ETF,icw,-2.0488,1.6,-1.0,1,-0.002827,0.007707,0.001233,0.006474,-0.000814
2025-02-06,300ETF,Spot ETF,icw,0.5477,1.6,0.0,0,0.010996,0.0,0.0,0.0,-0.000814
2025-02-07,300ETF,Spot ETF,icw,-0.2358,1.6,0.0,0,0.002525,0.0,0.0,0.0,-0.000814
2025-02-10,300ETF,Spot ETF,icw,-0.7786,1.6,0.0,0,-0.000752,0.0,0.0,0.0,-0.000814
2025-02-11,300ETF,Spot ETF,icw,-1.519,1.6,-0.7899,1,-0.000503,-0.001902,0.00117,-0.003072,-0.003886
2025-02-12,300ETF,Spot ETF,icw,-0.039,1.6,0.0,0,0.001005,0.0,0.0,0.0,-0.003886
2025-02-13,300ETF,Spot ETF,icw,0.0556,1.6,0.0,0,-0.001246,0.0,0.0,0.0,-0.003886
2025-02-14,300ETF,Spot ETF,icw,0.595,1.6,0.0,0,0.006726,0.0,0.0,0.0,-0.003886
2025-02-17,300ETF,Spot ETF,icw,-0.388,1.6,0.0,0,0.000744,0.0,0.0,0.0,-0.003886
2025-02-18,300ETF,Spot ETF,icw,-0.25,1.6,0.0,0,-0.00946,0.0,0.0,0.0,-0.003886
2025-02-19,300ETF,Spot ETF,icw,0.1601,1.6,0.0,0,0.00348,0.0,0.0,0.0,-0.003886
2025-02-20,300ETF,Spot ETF,icw,-0.7827,1.6,0.0,0,0.001988,0.0,0.0,0.0,-0.003886
2025-02-21,300ETF,Spot ETF,icw,0.3711,1.6,0.0,0,0.013334,0.0,0.0,0.0,-0.003886
2025-02-24,300ETF,Spot ETF,icw,0.2914,1.6,0.0,0,-0.003687,0.0,0.0,0.0,-0.003886
