date,etf,period,position,z_composite,trade_return_target,r_1125,r_1305,r_1330,r_1435,pnl_at_1125,pnl_at_1305,pnl_at_1330,lunch_move,hold_benefit_1125,hold_benefit_1305,hold_benefit_1330,morning_vol,first30_vol,best_exit,gain_vs_1435,stop_hit,stop_minute
2010-11-25,159915ETF,IS,0.0,0.0,-0.01783539098745987,,,,,,,,,,,,,,,,,
2010-11-26,159915ETF,IS,0.0,0.0,-0.0030873210816926176,,,,,,,,,,,,,,,,,
2010-11-29,159915ETF,IS,0.0,0.0,0.013034474093717026,,,,,,,,,,,,,,,,,
2010-11-30,159915ETF,IS,0.0,0.0,-0.030197870381808767,,,,,,,,,,,,,,,,,
2010-12-01,159915ETF,IS,0.0,0.0,0.002735926102273391,,,,,,,,,,,,,,,,,
2010-12-02,159915ETF,IS,0.0,0.0,-0.004459242645642882,,,,,,,,,,,,,,,,,
2010-12-03,159915ETF,IS,0.0,0.0,-0.01199337363398397,,,,,,,,,,,,,,,,,
2010-12-06,159915ETF,IS,0.0,0.0,-0.00970488757317751,,,,,,,,,,,,,,,,,
2010-12-07,159915ETF,IS,0.0,0.0,0.02746364112570176,,,,,,,,,,,,,,,,,
2010-12-08,159915ETF,IS,0.0,0.0,-0.0059652383587244,,,,,,,,,,,,,,,,,
2010-12-09,159915ETF,IS,0.0,0.0,-0.003141560543044919,,,,,,,,,,,,,,,,,
2010-12-10,159915ETF,IS,0.0,0.0,0.013035035503444597,,,,,,,,,,,,,,,,,
2010-12-13,159915ETF,IS,0.0,0.0,0.009668306867954219,,,,,,,,,,,,,,,,,
2010-12-14,159915ETF,IS,0.0,0.0,0.003128746621516476,,,,,,,,,,,,,,,,,
2010-12-15,159915ETF,IS,0.0,0.0,-0.0029292152972684895,,,,,,,,,,,,,,,,,
2010-12-16,159915ETF,IS,0.0,0.0,0.0017517018327415622,,,,,,,,,,,,,,,,,
2010-12-17,159915ETF,IS,0.0,0.0,-0.0024691579690592196,,,,,,,,,,,,,,,,,
2010-12-20,159915ETF,IS,0.0,0.0,-0.012375859969208132,,,,,,,,,,,,,,,,,
2010-12-21,159915ETF,IS,0.0,0.0,0.0013783659960874084,,,,,,,,,,,,,,,,,
2010-12-22,159915ETF,IS,0.0,0.0,-0.0026699033112359983,,,,,,,,,,,,,,,,,
2010-12-23,159915ETF,IS,0.0,0.0,-0.008006181452573107,,,,,,,,,,,,,,,,,
2010-12-24,159915ETF,IS,0.0,0.0,-0.018012252317569533,,,,,,,,,,,,,,,,,
2010-12-27,159915ETF,IS,0.0,0.0,-0.036973464143093784,,,,,,,,,,,,,,,,,
2010-12-28,159915ETF,IS,0.0,0.0,0.0025834773050060606,,,,,,,,,,,,,,,,,
2010-12-29,159915ETF,IS,0.0,0.0,0.01225715690920609,,,,,,,,,,,,,,,,,
2010-12-30,159915ETF,IS,0.0,0.0,0.00669998780741254,,,,,,,,,,,,,,,,,
2010-12-31,159915ETF,IS,0.0,0.0,0.006916813954246434,,,,,,,,,,,,,,,,,
2011-01-04,159915ETF,IS,0.0,0.0,0.009815842799283603,,,,,,,,,,,,,,,,,
2011-01-05,159915ETF,IS,0.0,0.0,0.002655808619025962,,,,,,,,,,,,,,,,,
2011-01-06,159915ETF,IS,0.0,0.0,-0.011727934799194088,,,,,,,,,,,,,,,,,
2011-01-07,159915ETF,IS,0.0,0.0,-0.010224135867911127,,,,,,,,,,,,,,,,,
2011-01-10,159915ETF,IS,0.0,0.0,-0.02206202032381344,,,,,,,,,,,,,,,,,
2011-01-11,159915ETF,IS,0.0,0.0,-0.008316283535871391,,,,,,,,,,,,,,,,,
2011-01-12,159915ETF,IS,0.0,0.0,-0.013002725656846946,,,,,,,,,,,,,,,,,
2011-01-13,159915ETF,IS,0.0,0.0,-0.0002520858519112833,,,,,,,,,,,,,,,,,
2011-01-14,159915ETF,IS,0.0,0.0,-0.004173259250264059,,,,,,,,,,,,,,,,,
2011-01-17,159915ETF,IS,0.0,0.0,-0.03002624991042507,,,,,,,,,,,,,,,,,
2011-01-18,159915ETF,IS,0.0,0.0,0.001491258837879802,,,,,,,,,,,,,,,,,
2011-01-19,159915ETF,IS,0.0,0.0,0.015707961979625266,,,,,,,,,,,,,,,,,
2011-01-20,159915ETF,IS,0.0,0.0,-0.016503616567339043,,,,,,,,,,,,,,,,,
2011-01-21,159915ETF,IS,0.0,0.0,-0.0025570588474706922,,,,,,,,,,,,,,,,,
2011-01-24,159915ETF,IS,0.0,0.0,-0.02190221501316656,,,,,,,,,,,,,,,,,
2011-01-25,159915ETF,IS,0.0,0.0,-0.011560728920874473,,,,,,,,,,,,,,,,,
2011-01-26,159915ETF,IS,0.0,0.0,0.0023842354933232353,,,,,,,,,,,,,,,,,
2011-01-27,159915ETF,IS,0.0,0.0,0.02320435336776791,,,,,,,,,,,,,,,,,
2011-01-28,159915ETF,IS,0.0,0.0,0.006411158751310512,,,,,,,,,,,,,,,,,
2011-01-31,159915ETF,IS,0.0,0.0,0.01103618832041253,,,,,,,,,,,,,,,,,
2011-02-01,159915ETF,IS,0.0,0.0,0.00299329272777289,,,,,,,,,,,,,,,,,
2011-02-09,159915ETF,IS,0.0,0.0,-0.004948691253817262,,,,,,,,,,,,,,,,,
2011-02-10,159915ETF,IS,0.0,0.0,0.026673064885742098,,,,,,,,,,,,,,,,,
2011-02-11,159915ETF,IS,0.0,0.0,0.003017052540756482,,,,,,,,,,,,,,,,,
2011-02-14,159915ETF,IS,0.0,0.0,0.00963654855726108,,,,,,,,,,,,,,,,,
2011-02-15,159915ETF,IS,0.0,0.0,0.004501284155657228,,,,,,,,,,,,,,,,,
2011-02-16,159915ETF,IS,0.0,0.0,0.010656761977561586,,,,,,,,,,,,,,,,,
2011-02-17,159915ETF,IS,0.0,0.0,-0.001249679450465033,,,,,,,,,,,,,,,,,
2011-02-18,159915ETF,IS,0.0,0.0,-0.008760425348379178,,,,,,,,,,,,,,,,,
2011-02-21,159915ETF,IS,0.0,0.0,0.010434248427439907,,,,,,,,,,,,,,,,,
2011-02-22,159915ETF,IS,0.0,0.0,-0.024336158219516235,,,,,,,,,,,,,,,,,
2011-02-23,159915ETF,IS,0.0,0.0,0.005112883983534177,,,,,,,,,,,,,,,,,
2011-02-24,159915ETF,IS,0.0,0.0,-0.0056525513403697415,,,,,,,,,,,,,,,,,
2011-02-25,159915ETF,IS,0.0,0.0,0.002007402947062794,,,,,,,,,,,,,,,,,
2011-02-28,159915ETF,IS,0.0,0.0,0.008149640784267833,,,,,,,,,,,,,,,,,
2011-03-01,159915ETF,IS,0.0,0.0,-0.003476983623916956,,,,,,,,,,,,,,,,,
2011-03-02,159915ETF,IS,0.0,0.0,-0.006247374494295389,,,,,,,,,,,,,,,,,
2011-03-03,159915ETF,IS,0.0,0.0,-0.020714085152921155,,,,,,,,,,,,,,,,,
2011-03-04,159915ETF,IS,0.0,0.0,0.0057855370326811515,,,,,,,,,,,,,,,,,
2011-03-07,159915ETF,IS,0.0,0.0,0.0018306438623878554,,,,,,,,,,,,,,,,,
2011-03-08,159915ETF,IS,0.0,0.0,0.005410250785853968,,,,,,,,,,,,,,,,,
2011-03-09,159915ETF,IS,0.0,0.0,0.005204632713819593,,,,,,,,,,,,,,,,,
2011-03-10,159915ETF,IS,0.0,0.0,-0.0021648822218656104,,,,,,,,,,,,,,,,,
2011-03-11,159915ETF,IS,0.0,0.0,0.00612161959152684,,,,,,,,,,,,,,,,,
2011-03-14,159915ETF,IS,0.0,0.0,0.006503548900294927,,,,,,,,,,,,,,,,,
2011-03-15,159915ETF,IS,0.0,0.0,-0.006444842283594979,,,,,,,,,,,,,,,,,
2011-03-16,159915ETF,IS,0.0,0.0,0.00531456321375894,,,,,,,,,,,,,,,,,
2011-03-17,159915ETF,IS,0.0,0.0,-0.010733021610490431,,,,,,,,,,,,,,,,,
2011-03-18,159915ETF,IS,0.0,0.0,-0.0005791204255708741,,,,,,,,,,,,,,,,,
2011-03-21,159915ETF,IS,0.0,0.0,-0.01025129407867876,,,,,,,,,,,,,,,,,
2011-03-22,159915ETF,IS,0.0,0.0,-0.0007827819208534479,,,,,,,,,,,,,,,,,
2011-03-23,159915ETF,IS,0.0,0.0,0.006382696667061239,,,,,,,,,,,,,,,,,
2011-03-24,159915ETF,IS,0.0,0.0,0.0017628736969623076,,,,,,,,,,,,,,,,,
2011-03-25,159915ETF,IS,0.0,0.0,-0.003592564282508685,,,,,,,,,,,,,,,,,
2011-03-28,159915ETF,IS,0.0,0.0,-0.011761825941706584,,,,,,,,,,,,,,,,,
2011-03-29,159915ETF,IS,0.0,0.0,-0.014842333075934872,,,,,,,,,,,,,,,,,
2011-03-30,159915ETF,IS,0.0,0.0,-0.004777399217560536,,,,,,,,,,,,,,,,,
2011-03-31,159915ETF,IS,0.0,0.0,-0.009977142533623248,,,,,,,,,,,,,,,,,
2011-04-01,159915ETF,IS,0.0,0.0,0.0065385052118557725,,,,,,,,,,,,,,,,,
2011-04-06,159915ETF,IS,0.0,0.0,-0.009547737383477067,,,,,,,,,,,,,,,,,
2011-04-07,159915ETF,IS,0.0,0.0,0.006776615481213351,,,,,,,,,,,,,,,,,
2011-04-08,159915ETF,IS,0.0,0.0,0.009280026395263086,,,,,,,,,,,,,,,,,
2011-04-11,159915ETF,IS,0.0,0.0,-0.007550094050144318,,,,,,,,,,,,,,,,,
2011-04-12,159915ETF,IS,0.0,0.0,-0.00874890199083306,,,,,,,,,,,,,,,,,
2011-04-13,159915ETF,IS,0.0,0.0,0.013673869825711213,,,,,,,,,,,,,,,,,
2011-04-14,159915ETF,IS,0.0,0.0,-0.0036733483806726383,,,,,,,,,,,,,,,,,
2011-04-15,159915ETF,IS,0.0,0.0,-0.00607688983447088,,,,,,,,,,,,,,,,,
2011-04-18,159915ETF,IS,0.0,0.0,-0.0036574127162716185,,,,,,,,,,,,,,,,,
2011-04-19,159915ETF,IS,0.0,0.0,0.0038176606882993703,,,,,,,,,,,,,,,,,
2011-04-20,159915ETF,IS,0.0,0.0,0.014840875262368602,,,,,,,,,,,,,,,,,
2011-04-21,159915ETF,IS,0.0,0.0,0.00038490995165632727,,,,,,,,,,,,,,,,,
2011-04-22,159915ETF,IS,0.0,0.0,-0.00034564042683565594,,,,,,,,,,,,,,,,,
2011-04-25,159915ETF,IS,0.0,0.0,-0.010898652107272123,,,,,,,,,,,,,,,,,
2011-04-26,159915ETF,IS,0.0,0.0,-0.013307796859986301,,,,,,,,,,,,,,,,,
2011-04-27,159915ETF,IS,0.0,0.0,-0.0197663807790079,,,,,,,,,,,,,,,,,
2011-04-28,159915ETF,IS,0.0,0.0,-0.025542362648184665,,,,,,,,,,,,,,,,,
2011-04-29,159915ETF,IS,0.0,0.0,0.012692329858019857,,,,,,,,,,,,,,,,,
2011-05-03,159915ETF,IS,0.0,0.0,0.012071745942254367,,,,,,,,,,,,,,,,,
2011-05-04,159915ETF,IS,0.0,0.0,-0.01115803802714841,,,,,,,,,,,,,,,,,
2011-05-05,159915ETF,IS,0.0,0.0,0.00939776086683809,,,,,,,,,,,,,,,,,
2011-05-06,159915ETF,IS,0.0,0.0,0.005879363265340192,,,,,,,,,,,,,,,,,
2011-05-09,159915ETF,IS,0.0,0.0,-0.0012891458626600066,,,,,,,,,,,,,,,,,
2011-05-10,159915ETF,IS,0.0,0.0,-0.000771315547003096,,,,,,,,,,,,,,,,,
2011-05-11,159915ETF,IS,0.0,0.0,-0.001480683426355986,,,,,,,,,,,,,,,,,
2011-05-12,159915ETF,IS,0.0,0.0,-0.004849082380652065,,,,,,,,,,,,,,,,,
2011-05-13,159915ETF,IS,0.0,0.0,0.0017875790216691214,,,,,,,,,,,,,,,,,
2011-05-16,159915ETF,IS,0.0,0.0,-0.005665113873810467,,,,,,,,,,,,,,,,,
2011-05-17,159915ETF,IS,0.0,0.0,-0.0024746519282095604,,,,,,,,,,,,,,,,,
2011-05-18,159915ETF,IS,0.0,0.0,-0.0038545145880528957,,,,,,,,,,,,,,,,,
2011-05-19,159915ETF,IS,0.0,0.0,-0.00882187173517737,,,,,,,,,,,,,,,,,
2011-05-20,159915ETF,IS,0.0,0.0,-0.0067848973474183925,,,,,,,,,,,,,,,,,
2011-05-23,159915ETF,IS,0.0,0.0,-0.02328938862965231,,,,,,,,,,,,,,,,,
2011-05-24,159915ETF,IS,0.0,0.0,0.04574527938344177,,,,,,,,,,,,,,,,,
2011-05-25,159915ETF,IS,0.0,0.0,-0.02314517116507601,,,,,,,,,,,,,,,,,
2011-05-26,159915ETF,IS,0.0,0.0,-0.015547920385780924,,,,,,,,,,,,,,,,,
2011-05-27,159915ETF,IS,0.0,0.0,-0.007393635825274049,,,,,,,,,,,,,,,,,
2011-05-30,159915ETF,IS,0.0,0.0,0.0007429579317098059,,,,,,,,,,,,,,,,,
2011-05-31,159915ETF,IS,0.0,0.0,0.006685927745288856,,,,,,,,,,,,,,,,,
2011-06-01,159915ETF,IS,0.0,0.0,0.003165822150020225,,,,,,,,,,,,,,,,,
2011-06-02,159915ETF,IS,0.0,0.0,-0.005296014948030817,,,,,,,,,,,,,,,,,
2011-06-03,159915ETF,IS,0.0,0.0,0.007561103883602693,,,,,,,,,,,,,,,,,
2011-06-07,159915ETF,IS,0.0,0.0,0.0006833951999150086,,,,,,,,,,,,,,,,,
2011-06-08,159915ETF,IS,0.0,0.0,0.001087008312702775,,,,,,,,,,,,,,,,,
2011-06-09,159915ETF,IS,0.0,0.0,-0.007303674691802432,,,,,,,,,,,,,,,,,
2011-06-10,159915ETF,IS,0.0,0.0,-0.0055848253881615,,,,,,,,,,,,,,,,,
2011-06-13,159915ETF,IS,0.0,0.0,0.0203826835091534,,,,,,,,,,,,,,,,,
2011-06-14,159915ETF,IS,0.0,0.0,0.005947239729223953,,,,,,,,,,,,,,,,,
2011-06-15,159915ETF,IS,0.0,0.0,-0.007090417090293755,,,,,,,,,,,,,,,,,
2011-06-16,159915ETF,IS,0.0,0.0,-0.011228153859760885,,,,,,,,,,,,,,,,,
2011-06-17,159915ETF,IS,0.0,0.0,-0.006576311545889012,,,,,,,,,,,,,,,,,
2011-06-20,159915ETF,IS,0.0,0.0,-0.0021103781947584854,,,,,,,,,,,,,,,,,
2011-06-21,159915ETF,IS,0.0,0.0,-0.003333768249300166,,,,,,,,,,,,,,,,,
2011-06-22,159915ETF,IS,0.0,0.0,-0.0038884576159854364,,,,,,,,,,,,,,,,,
2011-06-23,159915ETF,IS,0.0,0.0,0.035989976658930244,,,,,,,,,,,,,,,,,
2011-06-24,159915ETF,IS,0.0,0.0,0.019521111189136693,,,,,,,,,,,,,,,,,
2011-06-27,159915ETF,IS,0.0,0.0,0.0024111747250338293,,,,,,,,,,,,,,,,,
2011-06-28,159915ETF,IS,0.0,0.0,0.004254710771715006,,,,,,,,,,,,,,,,,
2011-06-29,159915ETF,IS,0.0,0.0,-0.011676496508642518,,,,,,,,,,,,,,,,,
2011-06-30,159915ETF,IS,0.0,0.0,0.007541194778430681,,,,,,,,,,,,,,,,,
2011-07-01,159915ETF,IS,0.0,0.0,0.004945514759959924,,,,,,,,,,,,,,,,,
2011-07-04,159915ETF,IS,0.0,0.0,0.009656302510099236,,,,,,,,,,,,,,,,,
2011-07-05,159915ETF,IS,0.0,0.0,-0.002391903834234997,,,,,,,,,,,,,,,,,
2011-07-06,159915ETF,IS,0.0,0.0,0.012596486297743254,,,,,,,,,,,,,,,,,
2011-07-07,159915ETF,IS,0.0,0.0,0.01076370052803336,,,,,,,,,,,,,,,,,
2011-07-08,159915ETF,IS,0.0,0.0,-0.003558669335352872,,,,,,,,,,,,,,,,,
2011-07-11,159915ETF,IS,0.0,0.0,0.01001743240541122,,,,,,,,,,,,,,,,,
2011-07-12,159915ETF,IS,0.0,0.0,0.001808020758473594,,,,,,,,,,,,,,,,,
2011-07-13,159915ETF,IS,0.0,0.0,0.018073413186896793,,,,,,,,,,,,,,,,,
2011-07-14,159915ETF,IS,0.0,0.0,0.013136059609231312,,,,,,,,,,,,,,,,,
2011-07-15,159915ETF,IS,0.0,0.0,0.007276598920215279,,,,,,,,,,,,,,,,,
2011-07-18,159915ETF,IS,0.0,0.0,-0.009086855105025025,,,,,,,,,,,,,,,,,
2011-07-19,159915ETF,IS,0.0,0.0,-0.000355869823780173,,,,,,,,,,,,,,,,,
2011-07-20,159915ETF,IS,0.0,0.0,-0.008223704966960925,,,,,,,,,,,,,,,,,
2011-07-21,159915ETF,IS,0.0,0.0,-0.005399013453402161,,,,,,,,,,,,,,,,,
2011-07-22,159915ETF,IS,0.0,0.0,0.0045871799479541365,,,,,,,,,,,,,,,,,
2011-07-25,159915ETF,IS,0.0,0.0,-0.028016880013158114,,,,,,,,,,,,,,,,,
2011-07-26,159915ETF,IS,0.0,0.0,0.002269990741202502,,,,,,,,,,,,,,,,,
2011-07-27,159915ETF,IS,0.0,0.0,0.02421722416832095,,,,,,,,,,,,,,,,,
2011-07-28,159915ETF,IS,0.0,0.0,0.006663696375301726,,,,,,,,,,,,,,,,,
2011-07-29,159915ETF,IS,0.0,0.0,-0.002109945430435024,,,,,,,,,,,,,,,,,
2011-08-01,159915ETF,IS,0.0,0.0,0.009692976713812291,,,,,,,,,,,,,,,,,
2011-08-02,159915ETF,IS,0.0,0.0,0.016254268541626,,,,,,,,,,,,,,,,,
2011-08-03,159915ETF,IS,0.0,0.0,0.0029759492551823174,,,,,,,,,,,,,,,,,
2011-08-04,159915ETF,IS,0.0,0.0,-0.0059249483192790305,,,,,,,,,,,,,,,,,
2011-08-05,159915ETF,IS,0.0,0.0,0.008041693969339332,,,,,,,,,,,,,,,,,
2011-08-08,159915ETF,IS,0.0,0.0,-0.040526466453803894,,,,,,,,,,,,,,,,,
2011-08-09,159915ETF,IS,0.0,0.0,0.035273041565163296,,,,,,,,,,,,,,,,,
2011-08-10,159915ETF,IS,0.0,0.0,0.0004521942860374289,,,,,,,,,,,,,,,,,
2011-08-11,159915ETF,IS,0.0,0.0,0.023249170675855496,,,,,,,,,,,,,,,,,
2011-08-12,159915ETF,IS,0.0,0.0,-0.0027328001541276434,,,,,,,,,,,,,,,,,
2011-08-15,159915ETF,IS,0.0,0.0,0.0043962570197153454,,,,,,,,,,,,,,,,,
2011-08-16,159915ETF,IS,0.0,0.0,-0.0116740275668877,,,,,,,,,,,,,,,,,
2011-08-17,159915ETF,IS,0.0,0.0,0.009181731818070568,,,,,,,,,,,,,,,,,
2011-08-18,159915ETF,IS,0.0,0.0,-0.017587705921731166,,,,,,,,,,,,,,,,,
2011-08-19,159915ETF,IS,0.0,0.0,0.005572311636496258,,,,,,,,,,,,,,,,,
2011-08-22,159915ETF,IS,0.0,0.0,-0.012673378411140369,,,,,,,,,,,,,,,,,
2011-08-23,159915ETF,IS,0.0,0.0,0.01524520328313442,,,,,,,,,,,,,,,,,
2011-08-24,159915ETF,IS,0.0,0.0,-0.008064706840764435,,,,,,,,,,,,,,,,,
2011-08-25,159915ETF,IS,0.0,0.0,0.006588179859966924,,,,,,,,,,,,,,,,,
2011-08-26,159915ETF,IS,0.0,0.0,0.0033192642279205055,,,,,,,,,,,,,,,,,
2011-08-29,159915ETF,IS,0.0,0.0,0.0010692725289525701,,,,,,,,,,,,,,,,,
2011-08-30,159915ETF,IS,0.0,0.0,-0.01857309368511544,,,,,,,,,,,,,,,,,
2011-08-31,159915ETF,IS,0.0,0.0,0.0006545285685184057,,,,,,,,,,,,,,,,,
2011-09-01,159915ETF,IS,0.0,0.0,-0.0034973206430431243,,,,,,,,,,,,,,,,,
2011-09-02,159915ETF,IS,0.0,0.0,-0.002689246566523633,,,,,,,,,,,,,,,,,
2011-09-05,159915ETF,IS,0.0,0.0,-0.005388467226251179,,,,,,,,,,,,,,,,,
2011-09-06,159915ETF,IS,0.0,0.0,-0.009815692316376802,,,,,,,,,,,,,,,,,
2011-09-07,159915ETF,IS,0.0,0.0,0.01489662987315361,,,,,,,,,,,,,,,,,
2011-09-08,159915ETF,IS,0.0,0.0,-0.010650978812559444,,,,,,,,,,,,,,,,,
2011-09-09,159915ETF,IS,0.0,0.4677306617367885,-0.00558176264999906,,,,,,,,,,,,,,,,,
2011-09-14,159915ETF,IS,0.0,0.6943838251652522,0.0004965159314844177,,,,,,,,,,,,,,,,,
2011-09-15,159915ETF,IS,0.0,0.2884875543562386,-0.0009435997986379216,,,,,,,,,,,,,,,,,
2011-09-16,159915ETF,IS,0.0,0.5218997912032575,-0.00672145148036772,,,,,,,,,,,,,,,,,
2011-09-20,159915ETF,IS,0.0,-0.019299989908030845,0.004992212620936662,,,,,,,,,,,,,,,,,
2011-09-21,159915ETF,IS,0.0,-1.0076956124681793,0.028676457646988025,,,,,,,,,,,,,,,,,
2011-09-22,159915ETF,IS,0.0,-0.04951296602302582,-0.021791507473156776,,,,,,,,,,,,,,,,,
2011-09-23,159915ETF,IS,0.0,-0.9237499397194048,0.0026101067592269036,,,,,,,,,,,,,,,,,
2011-09-26,159915ETF,IS,0.0,0.5909234293156687,-0.016491577736551473,,,,,,,,,,,,,,,,,
2011-09-27,159915ETF,IS,0.0,0.3615260274672424,-0.002966210876119739,,,,,,,,,,,,,,,,,
2011-09-28,159915ETF,IS,0.0,0.447872097416903,-0.01793876334005785,,,,,,,,,,,,,,,,,
2011-09-30,159915ETF,IS,0.0,0.402970731361779,-0.004381009957332931,,,,,,,,,,,,,,,,,
2011-10-10,159915ETF,IS,0.0,0.267018658806747,-0.0018899383338493111,,,,,,,,,,,,,,,,,
2011-10-11,159915ETF,IS,0.0,-0.07975489095121968,-0.0225020763195991,,,,,,,,,,,,,,,,,
2011-10-12,159915ETF,IS,0.0,-0.6175571795255115,0.04179200066759719,,,,,,,,,,,,,,,,,
2011-10-14,159915ETF,IS,0.0,0.08650216214995278,-0.0028989010873062054,,,,,,,,,,,,,,,,,
