date,etf,asset_type,scheme,z_composite,z_th,position,is_trade,trade_return,raw_pnl,fee,net_pnl,cum_pnl
2024-01-02,159915ETF,Spot ETF,icw,-1.0763,1.2,0.0,0,-0.005501,0.0,0.0,0.0,0.0
2024-01-03,159915ETF,Spot ETF,icw,-0.4632,1.2,0.0,0,-0.005574,0.0,0.0,0.0,0.0
2024-01-04,159915ETF,Spot ETF,icw,-1.1444,1.2,0.0,0,-0.006248,0.0,0.0,0.0,0.0
2024-01-05,159915ETF,Spot ETF,icw,0.4402,1.2,0.0,0,-0.01895,0.0,0.0,0.0,0.0
2024-01-08,159915ETF,Spot ETF,icw,-0.1662,1.2,0.0,0,-0.011108,0.0,0.0,0.0,0.0
2024-01-09,159915ETF,Spot ETF,icw,-0.2219,1.2,0.0,0,0.001759,0.0,0.0,0.0,0.0
2024-01-10,159915ETF,Spot ETF,icw,-0.2365,1.2,0.0,0,-0.005277,0.0,0.0,0.0,0.0
2024-01-11,159915ETF,Spot ETF,icw,0.5134,1.2,0.0,0,0.015152,0.0,0.0,0.0,0.0
2024-01-12,159915ETF,Spot ETF,icw,-0.6347,1.2,0.0,0,-0.004643,0.0,0.0,0.0,0.0
2024-01-15,159915ETF,Spot ETF,icw,-0.9099,1.2,0.0,0,-0.001174,0.0,0.0,0.0,0.0
2024-01-16,159915ETF,Spot ETF,icw,0.3298,1.2,0.0,0,-0.005299,0.0,0.0,0.0,0.0
2024-01-17,159915ETF,Spot ETF,icw,-1.1086,1.2,0.0,0,-0.013103,0.0,0.0,0.0,0.0
2024-01-18,159915ETF,Spot ETF,icw,0.102,1.2,0.0,0,0.003614,0.0,0.0,0.0,0.0
2024-01-19,159915ETF,Spot ETF,icw,0.6544,1.2,0.0,0,-0.009507,0.0,0.0,0.0,0.0
2024-01-22,159915ETF,Spot ETF,icw,-0.974,1.2,0.0,0,-0.014003,0.0,0.0,0.0,0.0
2024-01-23,159915ETF,Spot ETF,icw,0.5958,1.2,0.0,0,0.006693,0.0,0.0,0.0,0.0
2024-01-24,159915ETF,Spot ETF,icw,-0.5046,1.2,0.0,0,0.005493,0.0,0.0,0.0,0.0
2024-01-25,159915ETF,Spot ETF,icw,-0.9088,1.2,0.0,0,0.021155,0.0,0.0,0.0,0.0
2024-01-26,159915ETF,Spot ETF,icw,-0.2816,1.2,0.0,0,-0.012747,0.0,0.0,0.0,0.0
2024-01-29,159915ETF,Spot ETF,icw,-0.6959,1.2,0.0,0,-0.013665,0.0,0.0,0.0,0.0
2024-01-30,159915ETF,Spot ETF,icw,0.3614,1.2,0.0,0,-0.016,0.0,0.0,0.0,0.0
2024-01-31,159915ETF,Spot ETF,icw,0.8829,1.2,0.0,0,-0.006485,0.0,0.0,0.0,0.0
2024-02-01,159915ETF,Spot ETF,icw,-0.1009,1.2,0.0,0,0.01496,0.0,0.0,0.0,0.0
2024-02-02,159915ETF,Spot ETF,icw,-0.1613,1.2,0.0,0,-0.014417,0.0,0.0,0.0,0.0
2024-02-05,159915ETF,Spot ETF,icw,-0.5693,1.2,0.0,0,0.031665,0.0,0.0,0.0,0.0
2024-02-06,159915ETF,Spot ETF,icw,2.2055,1.2,1.0,1,0.028366,0.037811,0.001327,0.036484,0.036484
2024-02-07,159915ETF,Spot ETF,icw,2.4479,1.2,1.0,1,-0.006039,-0.015463,0.001598,-0.01706,0.019424
2024-02-08,159915ETF,Spot ETF,icw,2.0319,1.2,1.0,1,-0.014815,-0.006858,0.001117,-0.007975,0.011449
2024-02-19,159915ETF,Spot ETF,icw,-0.4673,1.2,0.0,0,0.004133,0.0,0.0,0.0,0.011449
2024-02-20,159915ETF,Spot ETF,icw,-0.5586,1.2,0.0,0,0.003546,0.0,0.0,0.0,0.011449
2024-02-21,159915ETF,Spot ETF,icw,-0.2149,1.2,0.0,0,0.016471,0.0,0.0,0.0,0.011449
2024-02-22,159915ETF,Spot ETF,icw,0.1406,1.2,0.0,0,-0.000586,0.0,0.0,0.0,0.011449
2024-02-23,159915ETF,Spot ETF,icw,-0.436,1.2,0.0,0,0.0,0.0,0.0,0.0,0.011449
2024-02-26,159915ETF,Spot ETF,icw,-0.2927,1.2,0.0,0,0.006469,0.0,0.0,0.0,0.011449
2024-02-27,159915ETF,Spot ETF,icw,0.0075,1.2,0.0,0,0.022094,0.0,0.0,0.0,0.011449
2024-02-28,159915ETF,Spot ETF,icw,1.5546,1.2,1.0,1,-0.02682,-0.025095,0.001313,-0.026408,-0.014959
2024-02-29,159915ETF,Spot ETF,icw,1.9513,1.2,1.0,1,0.013793,-0.000174,0.00185,-0.002024,-0.016983
