rsi_thresh,rsi_low,bb_offset,trend_sma50,roc10_thresh,vol_regime,macd_hist_check,placement_rate,total_pnl,win_rate,sharpe,max_dd,score
999.0,35.0,0.0,True,999.0,False,False,0.4222222222222222,878.6959700000139,0.35555555555555557,0.041324995394441316,-10912.995630000009,50.111955094441456
999.0,30.0,0.0,True,999.0,False,False,0.4222222222222222,878.6959700000139,0.35555555555555557,0.041324995394441316,-10912.995630000009,50.111955094441456
80.0,30.0,0.5,True,999.0,False,False,0.4222222222222222,878.6959700000139,0.35555555555555557,0.041324995394441316,-10912.995630000009,50.111955094441456
999.0,0.0,0.0,True,999.0,False,False,0.4222222222222222,878.6959700000139,0.35555555555555557,0.041324995394441316,-10912.995630000009,50.111955094441456
80.0,35.0,0.0,True,999.0,False,False,0.4222222222222222,878.6959700000139,0.35555555555555557,0.041324995394441316,-10912.995630000009,50.111955094441456
80.0,35.0,0.5,True,999.0,False,False,0.4222222222222222,878.6959700000139,0.35555555555555557,0.041324995394441316,-10912.995630000009,50.111955094441456
80.0,0.0,0.0,True,999.0,False,False,0.4222222222222222,878.6959700000139,0.35555555555555557,0.041324995394441316,-10912.995630000009,50.111955094441456
80.0,25.0,0.0,True,999.0,False,False,0.4222222222222222,878.6959700000139,0.35555555555555557,0.041324995394441316,-10912.995630000009,50.111955094441456
999.0,25.0,0.0,True,999.0,False,False,0.4222222222222222,878.6959700000139,0.35555555555555557,0.041324995394441316,-10912.995630000009,50.111955094441456
80.0,0.0,0.5,True,999.0,False,False,0.4222222222222222,878.6959700000139,0.35555555555555557,0.041324995394441316,-10912.995630000009,50.111955094441456
80.0,25.0,0.5,True,999.0,False,False,0.4222222222222222,878.6959700000139,0.35555555555555557,0.041324995394441316,-10912.995630000009,50.111955094441456
80.0,30.0,0.0,True,999.0,False,False,0.4222222222222222,878.6959700000139,0.35555555555555557,0.041324995394441316,-10912.995630000009,50.111955094441456
999.0,35.0,-0.5,True,999.0,False,False,0.37777777777777777,780.8559700000101,0.35555555555555557,0.03670570458265395,-10929.535630000011,44.514264282654054
999.0,25.0,-0.5,True,999.0,False,False,0.37777777777777777,780.8559700000101,0.35555555555555557,0.03670570458265395,-10929.535630000011,44.514264282654054
80.0,25.0,-0.5,True,999.0,False,False,0.37777777777777777,780.8559700000101,0.35555555555555557,0.03670570458265395,-10929.535630000011,44.514264282654054
80.0,0.0,-0.5,True,999.0,False,False,0.37777777777777777,780.8559700000101,0.35555555555555557,0.03670570458265395,-10929.535630000011,44.514264282654054
80.0,35.0,-0.5,True,999.0,False,False,0.37777777777777777,780.8559700000101,0.35555555555555557,0.03670570458265395,-10929.535630000011,44.514264282654054
999.0,0.0,-0.5,True,999.0,False,False,0.37777777777777777,780.8559700000101,0.35555555555555557,0.03670570458265395,-10929.535630000011,44.514264282654054
999.0,30.0,-0.5,True,999.0,False,False,0.37777777777777777,780.8559700000101,0.35555555555555557,0.03670570458265395,-10929.535630000011,44.514264282654054
80.0,30.0,-0.5,True,999.0,False,False,0.37777777777777777,780.8559700000101,0.35555555555555557,0.03670570458265395,-10929.535630000011,44.514264282654054
80.0,35.0,0.5,True,7.0,False,False,0.4,-88.52402999998822,0.35555555555555557,-0.004130674773940185,-11880.215630000006,-5.015915073940068
80.0,30.0,0.5,True,7.0,False,False,0.4,-88.52402999998822,0.35555555555555557,-0.004130674773940185,-11880.215630000006,-5.015915073940068
75.0,35.0,0.0,True,7.0,False,False,0.4,-88.52402999998822,0.35555555555555557,-0.004130674773940185,-11880.215630000006,-5.015915073940068
75.0,35.0,0.0,True,999.0,False,False,0.4,-88.52402999998822,0.35555555555555557,-0.004130674773940185,-11880.215630000006,-5.015915073940068
75.0,25.0,0.0,True,7.0,False,False,0.4,-88.52402999998822,0.35555555555555557,-0.004130674773940185,-11880.215630000006,-5.015915073940068
75.0,30.0,0.5,True,999.0,False,False,0.4,-88.52402999998822,0.35555555555555557,-0.004130674773940185,-11880.215630000006,-5.015915073940068
999.0,25.0,0.0,True,7.0,False,False,0.4,-88.52402999998822,0.35555555555555557,-0.004130674773940185,-11880.215630000006,-5.015915073940068
75.0,25.0,0.0,True,999.0,False,False,0.4,-88.52402999998822,0.35555555555555557,-0.004130674773940185,-11880.215630000006,-5.015915073940068
75.0,25.0,0.5,True,7.0,False,False,0.4,-88.52402999998822,0.35555555555555557,-0.004130674773940185,-11880.215630000006,-5.015915073940068
75.0,25.0,0.5,True,999.0,False,False,0.4,-88.52402999998822,0.35555555555555557,-0.004130674773940185,-11880.215630000006,-5.015915073940068
75.0,0.0,0.0,True,999.0,False,False,0.4,-88.52402999998822,0.35555555555555557,-0.004130674773940185,-11880.215630000006,-5.015915073940068
75.0,30.0,0.0,True,999.0,False,False,0.4,-88.52402999998822,0.35555555555555557,-0.004130674773940185,-11880.215630000006,-5.015915073940068
75.0,30.0,0.5,True,7.0,False,False,0.4,-88.52402999998822,0.35555555555555557,-0.004130674773940185,-11880.215630000006,-5.015915073940068
75.0,0.0,0.5,True,999.0,False,False,0.4,-88.52402999998822,0.35555555555555557,-0.004130674773940185,-11880.215630000006,-5.015915073940068
75.0,0.0,0.0,True,7.0,False,False,0.4,-88.52402999998822,0.35555555555555557,-0.004130674773940185,-11880.215630000006,-5.015915073940068
75.0,0.0,0.5,True,7.0,False,False,0.4,-88.52402999998822,0.35555555555555557,-0.004130674773940185,-11880.215630000006,-5.015915073940068
80.0,30.0,0.0,True,7.0,False,False,0.4,-88.52402999998822,0.35555555555555557,-0.004130674773940185,-11880.215630000006,-5.015915073940068
80.0,25.0,0.5,True,7.0,False,False,0.4,-88.52402999998822,0.35555555555555557,-0.004130674773940185,-11880.215630000006,-5.015915073940068
999.0,0.0,0.0,True,7.0,False,False,0.4,-88.52402999998822,0.35555555555555557,-0.004130674773940185,-11880.215630000006,-5.015915073940068
999.0,35.0,0.0,True,7.0,False,False,0.4,-88.52402999998822,0.35555555555555557,-0.004130674773940185,-11880.215630000006,-5.015915073940068
80.0,25.0,0.0,True,7.0,False,False,0.4,-88.52402999998822,0.35555555555555557,-0.004130674773940185,-11880.215630000006,-5.015915073940068
80.0,35.0,0.0,True,7.0,False,False,0.4,-88.52402999998822,0.35555555555555557,-0.004130674773940185,-11880.215630000006,-5.015915073940068
75.0,30.0,0.0,True,7.0,False,False,0.4,-88.52402999998822,0.35555555555555557,-0.004130674773940185,-11880.215630000006,-5.015915073940068
75.0,35.0,0.5,True,999.0,False,False,0.4,-88.52402999998822,0.35555555555555557,-0.004130674773940185,-11880.215630000006,-5.015915073940068
75.0,35.0,0.5,True,7.0,False,False,0.4,-88.52402999998822,0.35555555555555557,-0.004130674773940185,-11880.215630000006,-5.015915073940068
999.0,30.0,0.0,True,7.0,False,False,0.4,-88.52402999998822,0.35555555555555557,-0.004130674773940185,-11880.215630000006,-5.015915073940068
