rsi_thresh,rsi_low,bb_offset,trend_sma50,roc10_thresh,vol_regime,macd_hist_check,placement_rate,total_pnl,win_rate,sharpe,max_dd,score
999.0,30.0,-0.5,False,7.0,False,False,0.8529411764705882,3821.1952859999747,0.45588235294117646,0.0605966489166026,-20002.000672000006,98.80860177660236
80.0,30.0,-0.5,False,7.0,False,False,0.8529411764705882,3821.1952859999747,0.45588235294117646,0.0605966489166026,-20002.000672000006,98.80860177660236
75.0,30.0,-0.5,False,7.0,False,False,0.8455882352941176,3534.0952859999743,0.45588235294117646,0.05613722255355467,-20002.000672000006,91.47817541355441
72.0,30.0,-0.5,False,7.0,False,False,0.8455882352941176,3534.0952859999743,0.45588235294117646,0.05613722255355467,-20002.000672000006,91.47817541355441
999.0,25.0,-0.5,False,7.0,False,False,0.8676470588235294,3498.779749999975,0.45588235294117646,0.05544073317863854,-20415.556208,90.42853067863828
80.0,25.0,-0.5,False,7.0,False,False,0.8676470588235294,3498.779749999975,0.45588235294117646,0.05544073317863854,-20415.556208,90.42853067863828
70.0,30.0,999.0,False,7.0,False,False,0.8897058823529411,3364.0020019999747,0.4485294117647059,0.05338717758391131,-20895.838076000007,87.02719760391105
70.0,30.0,1.0,False,7.0,False,False,0.8897058823529411,3364.0020019999747,0.4485294117647059,0.05338717758391131,-20895.838076000007,87.02719760391105
70.0,30.0,0.5,False,7.0,False,False,0.8823529411764706,3355.502001999973,0.4485294117647059,0.053251949828333485,-20895.838076000007,86.80696984833321
70.0,30.0,0.0,False,7.0,False,False,0.8823529411764706,3355.502001999973,0.4485294117647059,0.053251949828333485,-20895.838076000007,86.80696984833321
75.0,25.0,-0.5,False,7.0,False,False,0.8602941176470589,3211.6797499999766,0.45588235294117646,0.05097621749584308,-20415.556208,83.09301499584285
72.0,25.0,-0.5,False,7.0,False,False,0.8602941176470589,3211.6797499999766,0.45588235294117646,0.05097621749584308,-20415.556208,83.09301499584285
999.0,30.0,0.0,False,7.0,False,False,0.9117647058823529,3073.1394059999684,0.45588235294117646,0.04841737902952539,-20366.602611999995,79.14877308952508
80.0,30.0,0.0,False,7.0,False,False,0.9117647058823529,3073.1394059999684,0.45588235294117646,0.04841737902952539,-20366.602611999995,79.14877308952508
70.0,25.0,999.0,False,7.0,False,False,0.9044117647058824,3041.586465999977,0.4485294117647059,0.04823304683501061,-21309.393612,78.64891149501038
70.0,25.0,1.0,False,7.0,False,False,0.9044117647058824,3041.586465999977,0.4485294117647059,0.04823304683501061,-21309.393612,78.64891149501038
70.0,25.0,0.0,False,7.0,False,False,0.8970588235294118,3033.086465999975,0.4485294117647059,0.04809795877927036,-21309.393612,78.4288234392701
70.0,25.0,0.5,False,7.0,False,False,0.8970588235294118,3033.086465999975,0.4485294117647059,0.04809795877927036,-21309.393612,78.4288234392701
999.0,30.0,1.0,False,7.0,False,False,0.9264705882352942,2975.3594059999677,0.45588235294117646,0.046871820160424627,-20366.602611999995,76.6254142204243
80.0,30.0,1.0,False,7.0,False,False,0.9264705882352942,2975.3594059999677,0.45588235294117646,0.046871820160424627,-20366.602611999995,76.6254142204243
68.0,30.0,999.0,False,7.0,False,False,0.8676470588235294,2959.182001999974,0.4411764705882353,0.04697884324303106,-20895.838076000007,76.5706632630308
68.0,30.0,1.0,False,7.0,False,False,0.8676470588235294,2959.182001999974,0.4411764705882353,0.04697884324303106,-20895.838076000007,76.5706632630308
68.0,30.0,0.0,False,7.0,False,False,0.8676470588235294,2959.182001999974,0.4411764705882353,0.04697884324303106,-20895.838076000007,76.5706632630308
68.0,30.0,0.5,False,7.0,False,False,0.8676470588235294,2959.182001999974,0.4411764705882353,0.04697884324303106,-20895.838076000007,76.5706632630308
999.0,30.0,0.5,False,7.0,False,False,0.9191176470588235,2966.8594059999677,0.45588235294117646,0.04673763329550593,-20366.602611999995,76.4062273555056
80.0,30.0,0.5,False,7.0,False,False,0.9191176470588235,2966.8594059999677,0.45588235294117646,0.04673763329550593,-20366.602611999995,76.4062273555056
999.0,30.0,999.0,False,7.0,False,False,0.9338235294117647,2806.9194059999672,0.45588235294117646,0.044209862211614,-20535.042611999997,72.27905627161368
80.0,30.0,999.0,False,7.0,False,False,0.9338235294117647,2806.9194059999672,0.45588235294117646,0.044209862211614,-20535.042611999997,72.27905627161368
999.0,25.0,0.0,False,7.0,False,False,0.9264705882352942,2750.723869999969,0.45588235294117646,0.043304748565747724,-20689.018147999996,70.8119872657474
80.0,25.0,0.0,False,7.0,False,False,0.9264705882352942,2750.723869999969,0.45588235294117646,0.043304748565747724,-20689.018147999996,70.8119872657474
75.0,30.0,1.0,False,7.0,False,False,0.9044117647058824,2703.4394059999713,0.45588235294117646,0.042673246526750044,-20744.802611999996,69.70764058674976
72.0,30.0,1.0,False,7.0,False,False,0.9044117647058824,2703.4394059999713,0.45588235294117646,0.042673246526750044,-20744.802611999996,69.70764058674976
72.0,30.0,999.0,False,7.0,False,False,0.9044117647058824,2703.4394059999713,0.45588235294117646,0.042673246526750044,-20744.802611999996,69.70764058674976
75.0,30.0,999.0,False,7.0,False,False,0.9044117647058824,2703.4394059999713,0.45588235294117646,0.042673246526750044,-20744.802611999996,69.70764058674976
75.0,30.0,0.0,False,7.0,False,False,0.8970588235294118,2694.9394059999695,0.45588235294117646,0.04253881866670518,-20744.802611999996,69.48821272670487
75.0,30.0,0.5,False,7.0,False,False,0.8970588235294118,2694.9394059999695,0.45588235294117646,0.04253881866670518,-20744.802611999996,69.48821272670487
72.0,30.0,0.0,False,7.0,False,False,0.8970588235294118,2694.9394059999695,0.45588235294117646,0.04253881866670518,-20744.802611999996,69.48821272670487
72.0,30.0,0.5,False,7.0,False,False,0.8970588235294118,2694.9394059999695,0.45588235294117646,0.04253881866670518,-20744.802611999996,69.48821272670487
60.0,30.0,0.5,False,999.0,False,False,0.7573529411764706,2574.4631219999756,0.39705882352941174,0.04285386195675754,-18139.358076000004,68.5984931767573
60.0,30.0,0.0,False,999.0,False,False,0.7573529411764706,2574.4631219999756,0.39705882352941174,0.04285386195675754,-18139.358076000004,68.5984931767573
60.0,30.0,0.5,False,7.0,False,False,0.7573529411764706,2574.4631219999756,0.39705882352941174,0.04285386195675754,-18139.358076000004,68.5984931767573
60.0,30.0,999.0,False,999.0,False,False,0.7573529411764706,2574.4631219999756,0.39705882352941174,0.04285386195675754,-18139.358076000004,68.5984931767573
60.0,30.0,0.0,False,7.0,False,False,0.7573529411764706,2574.4631219999756,0.39705882352941174,0.04285386195675754,-18139.358076000004,68.5984931767573
60.0,30.0,999.0,False,7.0,False,False,0.7573529411764706,2574.4631219999756,0.39705882352941174,0.04285386195675754,-18139.358076000004,68.5984931767573
60.0,30.0,1.0,False,999.0,False,False,0.7573529411764706,2574.4631219999756,0.39705882352941174,0.04285386195675754,-18139.358076000004,68.5984931767573
60.0,30.0,1.0,False,7.0,False,False,0.7573529411764706,2574.4631219999756,0.39705882352941174,0.04285386195675754,-18139.358076000004,68.5984931767573
70.0,30.0,-0.5,False,7.0,False,False,0.8382352941176471,2640.2578819999744,0.4485294117647059,0.041983816235442076,-20895.838076000007,68.38639505544182
80.0,25.0,1.0,False,7.0,False,False,0.9411764705882353,2652.9438699999682,0.45588235294117646,0.04176094434308834,-20689.018147999996,68.29038304308803
999.0,25.0,1.0,False,7.0,False,False,0.9411764705882353,2652.9438699999682,0.45588235294117646,0.04176094434308834,-20689.018147999996,68.29038304308803
68.0,25.0,1.0,False,7.0,False,False,0.8823529411764706,2636.7664659999764,0.4411764705882353,0.04182799805297141,-21309.393612000003,68.19566271297117
68.0,25.0,0.0,False,7.0,False,False,0.8823529411764706,2636.7664659999764,0.4411764705882353,0.04182799805297141,-21309.393612000003,68.19566271297117
68.0,25.0,0.5,False,7.0,False,False,0.8823529411764706,2636.7664659999764,0.4411764705882353,0.04182799805297141,-21309.393612000003,68.19566271297117
68.0,25.0,999.0,False,7.0,False,False,0.8823529411764706,2636.7664659999764,0.4411764705882353,0.04182799805297141,-21309.393612000003,68.19566271297117
80.0,25.0,0.5,False,7.0,False,False,0.9338235294117647,2644.4438699999682,0.45588235294117646,0.04162689297418551,-20689.018147999996,68.07133167418519
