trial,objective,screen_fdr,screen_fallback_k,stability_b,stability_pi,stability_q,ess_divisor,model_type,k_weight,alpha,n_screened,n_css,n_vif,k_selected,active_k,val_ic,val_tail_ic,lb_ic,lb_tail_ic,lb_mono,ess_pct,gini,gamma
169,0.35770456465825495,0.5046944186963853,78,25,0.6649259249708875,9,4.644479748698936,skglm_mcp,0.8990442571947505,0.01079947266919077,80,3,3,3,3,0.2067037377449141,0.5028224055579679,0.11148947019999812,0.20117214796113878,0.6,0.49245296744413153,0.4257736078791383,9.056602747856164
166,0.35677178612642885,0.499260808825072,75,25,0.6622194942433065,10,4.5643332873946765,skglm_mcp,0.9579423618823935,0.012885057481324388,80,3,3,3,3,0.2064168815301281,0.501411202778984,0.11161932895974641,0.2027951220611771,0.6,0.4554622206577035,0.4255692916744449,9.594895717481764
199,0.3566412694338627,0.4658880584218009,79,27,0.6702974231798304,9,4.233910519132874,skglm_mcp,0.8909112491210069,0.008894350740277316,71,3,3,3,3,0.20750158272714686,0.5006513243595311,0.11152633333179765,0.20208281676171586,0.5515151515151515,0.49768243834029796,0.4166639759490971,8.903802840411812
195,0.35647010780823946,0.4653648835224186,85,24,0.6606432661578584,8,4.953148002071715,skglm_mcp,0.9233827300753273,0.008860520007586746,71,3,3,3,3,0.20845080081397513,0.49989144594007817,0.11140275806042425,0.20005409913666794,0.5636363636363636,0.4769754809002544,0.40870308973147185,8.702734262724645
175,0.3561713419051978,0.48474876300967173,76,25,0.6775999434420403,9,4.526146775623702,skglm_mcp,0.892109732058204,0.008264909969326344,80,3,3,3,3,0.20810623883003396,0.49956578376031263,0.11128644370895074,0.2000811487050019,0.5636363636363636,0.4969100597292878,0.41232710763788694,9.081293331004447
186,0.35552523670996233,0.494577844457582,82,25,0.6611006528638959,9,5.315832607536506,skglm_mcp,0.9304004311144676,0.010168364241396957,80,3,3,3,3,0.20747231168482175,0.4988059053408597,0.11112279374505289,0.20227216374005366,0.5515151515151515,0.47256203584892803,0.4155652177600029,9.182357062035681
185,0.3554662764675647,0.49341967375337953,81,25,0.6620282665573446,9,4.999426552532864,skglm_mcp,0.9215396125134249,0.00997398237204073,80,3,3,3,3,0.20727577754349608,0.4988059053408597,0.11139424044284936,0.2026057750828393,0.5515151515151515,0.4781383425690407,0.41610557283609095,8.971425976363328
162,0.3552635030422417,0.5087690724983857,74,24,0.6627838163309481,10,4.712100053636393,skglm_mcp,0.947830078922914,0.012005535791220677,81,3,3,3,3,0.20703408236544024,0.49858879722101607,0.11157192353078453,0.20311070035840678,0.6484848484848484,0.46169891357421877,0.4228299753455931,9.681100551792449
167,0.35524388271032437,0.5007611893251168,74,25,0.6643332114535196,10,4.574512744883479,skglm_mcp,0.9552358329746481,0.011850130710780084,80,3,3,3,3,0.20740289749873653,0.4983716891011724,0.11136359098288724,0.20287627076617903,0.5636363636363636,0.4571267061455305,0.4199911010559585,9.204147257910833
165,0.35514151769373603,0.49977357150506946,73,24,0.6632870095763101,10,4.586649089607197,skglm_mcp,0.9564025615791509,0.011604561525389596,80,3,3,3,3,0.20706168077677534,0.4983716891011724,0.11131206637821292,0.2027049568333972,0.5636363636363636,0.45640876237736194,0.41869987487394056,9.580360853082812
184,0.354506902176986,0.492689124070655,76,25,0.6627468607484618,9,4.971580632920379,skglm_mcp,0.9176859991866185,0.009357475468289645,80,3,3,3,3,0.20798580939875352,0.4968519322622666,0.11118213780192712,0.2004688591844555,0.5636363636363636,0.48057463889898255,0.41272247263686523,9.018300936107053
146,0.35448818617701694,0.5281809148048899,57,25,0.6517434915306743,9,5.006359180207918,skglm_mcp,0.9494222489562809,0.010989616316547088,86,3,3,3,3,0.20705499025281532,0.49728614850195396,0.11124266873993882,0.20301151860784888,0.5515151515151515,0.4607138345407885,0.41695362291988003,9.828917398060716
171,0.35448793528236844,0.5017526598851946,80,23,0.6589080347664029,9,5.199091074712547,skglm_mcp,0.9594339673458275,0.01128960067953927,80,3,3,3,3,0.20705415393732032,0.49728614850195396,0.11110373383031565,0.20227216374005366,0.5515151515151515,0.4545464449150618,0.41575724996274843,9.064567531525562
172,0.35446901708506234,0.5002988314429947,73,23,0.6614124701659402,9,5.257121296200673,skglm_mcp,0.9650762564565336,0.011014971923114347,80,3,3,3,3,0.2078595257590081,0.4968519322622666,0.11117969422311465,0.2004688591844555,0.5636363636363636,0.4510921034702035,0.4130273375060036,9.109482328100677
159,0.35441065973063013,0.51329126456394,73,22,0.6500333635943256,10,4.621956345947915,skglm_mcp,0.9512480201671638,0.01198123959899714,81,3,3,3,3,0.2067965687648594,0.49728614850195396,0.11150168809406046,0.20273200640173117,0.6484848484848484,0.4595853938612827,0.42198999796775616,9.67698390673762
168,0.3543779423276565,0.5028280430942161,75,25,0.6628595888445358,10,4.532391085797558,skglm_mcp,0.9570053019340383,0.01084904533102005,80,3,3,3,3,0.20755594323432205,0.4968519322622666,0.11105304702409131,0.20091066880057706,0.5515151515151515,0.4560380802598111,0.4138039235240183,9.094544948566911
177,0.35411550652532464,0.48335857414100336,77,22,0.6771240650054132,9,4.545047410752719,skglm_mcp,0.8299048722679316,0.0072572344526133205,77,3,3,3,3,0.20668115722654903,0.4968519322622666,0.11105004491297885,0.2030025020850709,0.5636363636363636,0.5377544669217842,0.41929631609055984,9.002084142051888
178,0.3539835359402132,0.48490305813605256,77,22,0.6772765167599691,7,4.5247916029356325,skglm_mcp,0.8125610329720399,0.007174645488701987,80,3,3,3,3,0.2062412552761775,0.4968519322622666,0.11143780596224878,0.2039492369767599,0.6484848484848484,0.5493956454964571,0.42275887076082186,9.0709133238293
181,0.35353287767616004,0.48593549671164565,77,22,0.671942178615516,7,4.54527974841424,skglm_mcp,0.7980490053906384,0.006642497130618837,80,3,3,3,3,0.20625881790157258,0.49609205384281374,0.11100606049435441,0.20248856028672543,0.5636363636363636,0.5592114825581396,0.4226897159917584,9.096168484796586
151,0.34808277302718205,0.49827551794977737,70,18,0.6550147029201422,10,5.656925258760963,skglm_mcp,0.8507885878187855,0.01208571955835513,80,3,3,3,3,0.21219080370762805,0.48404255319148937,0.1132494752938127,0.1991344138133129,0.6606060606060606,0.5238767402116642,0.40425885026029285,9.64630552461677
145,0.3475016513979312,0.5080065331357707,71,25,0.6523749089652183,11,5.537670461532809,skglm_mcp,0.9879621885141385,0.010453951239548082,81,3,3,3,3,0.20960240725059412,0.4843682153712549,0.110615157700897,0.19798931542050807,0.5878787878787879,0.4372413812681686,0.3980680729926809,9.803763322499368
49,0.34719877100785634,0.4512892428781908,68,50,0.6847697799615158,10,15.043906059470055,skglm_mcp,1.0875554794060944,0.015264708072063324,70,3,3,3,3,0.20902702219003214,0.4841511072514112,0.11017838544230268,0.1965106056849176,0.5757575757575758,0.3801324888717296,0.4020772684291478,7.571023276744023
180,0.34702399668449696,0.5144577663101741,75,25,0.674861275265068,9,4.9847861016365895,skglm_mcp,0.9552823763883574,0.008439376009803112,81,3,3,3,3,0.2097470898312296,0.48349978289188017,0.1107450164606453,0.20061312354890337,0.5878787878787879,0.4570980338163154,0.40029653413341193,8.736861869820672
156,0.34628606404791024,0.4993575887334763,66,23,0.6620369680313556,10,4.753292356794264,skglm_mcp,1.0026836945050466,0.011652239019438656,80,3,3,3,3,0.20880707121484637,0.48273990447242726,0.11082446768031927,0.20077542095890719,0.5878787878787879,0.42847101965615914,0.40454210162791027,9.754846990763834
173,0.345786682598725,0.5089943911493225,80,24,0.6581514209802901,9,5.203502533340436,skglm_mcp,0.9623316120742323,0.010072745383090304,81,3,3,3,3,0.2080108988636036,0.4823056882327399,0.11088918761058093,0.19968442170277031,0.5757575757575758,0.4527704992959666,0.40844910684669,9.211933663018817
128,0.3446880103028827,0.5201619499472908,67,38,0.6876402202692438,12,11.379804311188133,skglm_mcp,1.1102809924438355,0.01405795939093159,82,3,3,3,3,0.20977636087355472,0.47959183673469385,0.10988362002098154,0.19600568040935012,0.5757575757575758,0.3678551962209302,0.39846119789712153,9.414580749600228
153,0.3443899428304067,0.4928134739060392,75,18,0.6508758721176132,10,4.022321624498412,skglm_mcp,0.9486507566236577,0.012660018514597858,80,3,3,3,3,0.21421050562806004,0.47687798523664787,0.11314586755216405,0.1970245474832631,0.5151515151515151,0.4611909733262173,0.3898277734512623,9.229190657590054
179,0.3373741113348718,0.48164064234105824,80,28,0.6804438265689963,9,5.1765592258753514,skglm_huber_l1,0.8885828326119931,0.00786729526825898,75,3,3,3,3,0.207541725870907,0.4685193226226661,0.10876711395329607,0.18844081779861596,0.6242424242424243,0.499184754837391,0.40465315934302004,
93,0.3363201993851311,0.5454050398053016,116,42,0.7412079204724616,14,11.73736083427827,skglm_mcp,1.3282839799432706,0.02511909730549247,87,3,3,3,3,0.2085879565551556,0.46623968736430743,0.10887728444946965,0.18740391767914705,0.6848484848484848,0.2648870423782704,0.39581098290709793,7.5622246827787505
64,0.334435465821433,0.44405375663305413,84,44,0.7390361305448296,12,15.072736072259428,skglm_mcp,1.2238697812047978,0.004451777850786995,70,3,3,3,3,0.2175030797318864,0.45864090316977857,0.10873053008764655,0.16757658409034557,0.6606060606060606,0.3108517314112464,0.33784655758469184,7.266474799340135
131,0.33416430573781764,0.5383293153310518,70,43,0.6929730460039046,12,11.917418046722073,skglm_mcp,1.1648826133764183,0.014932928769832727,87,3,3,3,3,0.20856621235228553,0.46265740338688666,0.1089258069430315,0.18359894506683497,0.6121212121212121,0.3395410227221112,0.38831972021158667,9.996678411678218
117,0.33335295928985453,0.4887294118615662,70,36,0.697081605235904,13,12.565174382432328,skglm_mcp,1.1968156106949137,0.01484034465269111,80,3,3,3,3,0.2097696703495947,0.4607034303082935,0.10908896819116687,0.1810653021662196,0.7818181818181819,0.32376442842705305,0.3803908533481215,9.693953576695744
94,0.3323151018195838,0.5413025852209004,118,41,0.7386500445018583,13,10.988883549316192,skglm_mcp,1.3964774141824075,0.02345526765985297,87,3,3,3,3,0.21412603776306474,0.45679548415110727,0.10805226242584287,0.17300453080269593,0.6363636363636364,0.2381081692008085,0.3572130407780769,6.041801542672581
144,0.3321581447203135,0.5108340501453157,66,31,0.6504288494301683,11,4.8026493191573145,skglm_mcp,1.096249408098736,0.009999152873715953,81,3,3,3,3,0.21056333375435243,0.45831524099001303,0.10903856065109253,0.18158826048734306,0.7090909090909091,0.3754016964934593,0.3788492138787274,9.828050535047398
141,0.3319400161720978,0.532183582936922,68,37,0.6649647476436931,11,4.22933607173344,skglm_mcp,1.088984370910507,0.00889618697897907,86,3,3,3,3,0.21070467107300792,0.45788102475032566,0.10899234210326814,0.17972184027229898,0.7090909090909091,0.3793521260106286,0.3761070455763018,9.350620893317055
108,0.33042736029813785,0.47279076311781776,103,40,0.7227786844176931,13,11.47779034344189,skglm_mcp,1.2753266699416215,0.0060640751219518205,71,3,3,3,3,0.21977451261631425,0.450825010855406,0.10737371549788921,0.1577756238306697,0.6848484848484848,0.28743626794149707,0.3153587568004572,8.799781136354797
112,0.3299486523827868,0.47470921738188854,127,40,0.7307649934296274,12,11.534290481045021,skglm_mcp,1.2408131871129173,0.006487344491094117,75,3,3,3,3,0.2192643601643625,0.4502822405557968,0.10823497230447798,0.16157157992020377,0.6484848484848484,0.30297645746275437,0.32620494985062765,8.29484246707372
133,0.32986235110578227,0.5616930892581012,63,39,0.6683850605668895,12,11.920529775741564,skglm_mcp,1.1588203986676844,0.010569545696054247,88,3,3,3,3,0.21137790504648524,0.45408163265306123,0.10914649701806611,0.17582670243220702,0.6121212121212121,0.34260147449582123,0.3716466009846293,9.965475162938116
134,0.32978883897377154,0.5603857432385778,64,39,0.6724721610593232,12,10.770598014758512,skglm_mcp,1.156779269598366,0.01092175065326963,88,3,3,3,3,0.2111328646064494,0.45408163265306123,0.1090493123978674,0.17679147036945203,0.6121212121212121,0.34363662364871,0.37375328876949965,9.911543773863983
142,0.3297620924930277,0.5072905578422888,68,31,0.6772570224925449,11,4.2884523623317765,skglm_mcp,1.097107491948024,0.00836626041444804,81,3,3,3,3,0.2123463583896986,0.4534303082935302,0.10911452104389155,0.17590785113720894,0.6121212121212121,0.3749371550803961,0.3669340384280606,9.359932054391402
140,0.3296816058601931,0.5147285020563432,67,37,0.6640368069848964,11,4.561770786102745,skglm_mcp,1.114400488037173,0.008995109018176316,81,3,3,3,3,0.21164385337389616,0.45364741641337386,0.1089874549456432,0.17576358677276108,0.6121212121212121,0.36566052104151525,0.36808559137688746,9.41306825516376
107,0.32894482011610066,0.4746483041380755,102,40,0.7100330851716242,13,11.366177065827005,skglm_mcp,1.2340087512921425,0.0073048848381182295,75,3,3,3,3,0.21917487440639719,0.44865392965696915,0.10840162437948833,0.16243716610689088,0.696969696969697,0.30611959058184957,0.3253552552700909,8.943302714487547
72,0.3288478222077651,0.5651687142487287,85,48,0.7254135555079397,13,13.256346467336266,skglm_mcp,1.311326300992236,0.013056598600303664,88,3,3,3,3,0.2212397373635593,0.44745983499782893,0.10687990312815814,0.14981403421770395,0.6121212121212121,0.27193837720294334,0.3025608872338579,7.239922260243324
71,0.32867139272053475,0.5478943343003031,93,42,0.7203369369143457,13,13.845782740952345,skglm_mcp,1.3097589217880194,0.012566941819037511,87,3,3,3,3,0.2210858553124788,0.4472427268779852,0.10703315042796865,0.15116651263440253,0.6121212121212121,0.2725981778876726,0.3035036182950055,7.06453318577508
33,0.3269260123414916,0.48447544289280653,92,41,0.7076618022497485,14,14.93614075507434,skglm_mcp,1.371827995201592,0.003910685555046054,79,3,3,3,3,0.22308381303004068,0.44333478072079896,0.10537263390009029,0.13850731465410365,0.6121212121212121,0.24749966998432957,0.2834438378272337,7.528719081594345
91,0.3269006214326587,0.5407914672527201,107,48,0.727677543831245,12,12.201306460599026,skglm_mcp,1.35351513863289,0.017499653233742866,87,3,3,3,3,0.2234333929069519,0.44311767260095525,0.10556078946865033,0.13812862069742804,0.6,0.2546869677166606,0.28292529841266845,6.568030574340004
103,0.3266867084701446,0.47729167062263783,104,40,0.7302955263196089,11,11.460985782832482,skglm_mcp,1.3582068478463212,0.005841320113565208,75,3,3,3,3,0.22293745781841517,0.4430091185410334,0.10549969999833862,0.1399950409124721,0.6121212121212121,0.25282839398051415,0.2884288180446659,8.174625645866856
45,0.3262783484509967,0.5129570847975019,109,45,0.6840069624524462,12,14.861258752600733,skglm_mcp,1.4265683846576287,0.008133043423577844,81,3,3,3,3,0.22613552827130623,0.44072948328267475,0.10394558387360885,0.12363005207041905,0.7454545454545455,0.22707627762195676,0.2614508278506886,7.332808604481082
34,0.3261803571501926,0.5022719400636008,91,42,0.7067104549377788,11,15.12731347936547,skglm_mcp,1.175873951886753,0.0045178081588572545,80,3,3,3,3,0.2162561333288371,0.4455058619192358,0.10936977030498823,0.1710930279737619,0.6848484848484848,0.33404530369958213,0.34547331039825635,7.6525076785138335
35,0.3260885297088413,0.40041236920856393,90,43,0.7043323163730191,9,13.494643249492926,skglm_mcp,1.1667627347980467,0.0037822231968852047,64,3,3,3,3,0.21595004185766606,0.4455058619192358,0.10906411350381719,0.1698577643531772,0.6121212121212121,0.33859614882358285,0.346958496940343,7.607384235395306
73,0.3259863594814988,0.5727506268361471,106,48,0.7234248813968829,12,11.932726662625246,skglm_mcp,1.3348786821596497,0.016396311854227647,88,3,3,3,3,0.22255693426818887,0.44203213200173685,0.10658723220296196,0.14889434889434888,0.6606060606060606,0.26218753193700034,0.29783022476401366,6.499879617633863
78,0.325052423871053,0.518192388857942,101,39,0.7011149796894846,13,14.170017474567713,skglm_mcp,1.4653799705605086,0.001571940719121141,82,3,3,3,3,0.22573995104216987,0.43888406426400345,0.10370730003112444,0.12461285305322002,0.7575757575757576,0.21353330390397893,0.2584507571396082,7.27985564712716
114,0.32480229487065726,0.4743040617966582,133,38,0.7467107661299316,13,11.990484184093814,skglm_mcp,1.2690866748877139,0.01845289087566,75,3,3,3,3,0.2097086193184595,0.44648284845853237,0.10896043594563105,0.17880215494894394,0.7696969696969697,0.29019621028456577,0.3812617296620733,9.30532913955569
77,0.32446241797841335,0.5647690122816363,86,41,0.7126427467649683,16,15.985268763766658,skglm_mcp,1.4131097847630745,0.004829611802711725,88,3,3,3,3,0.22616145405165133,0.4376899696048632,0.10469932321244906,0.1267587854743818,0.7333333333333333,0.2319522591524346,0.26519518859424496,7.976330740102084
81,0.324157288796616,0.46621377724364144,89,44,0.6967115089368203,10,13.518735680873665,skglm_mcp,1.146351877510738,0.0033366579682256206,71,3,3,3,3,0.2147231670264968,0.4429005644811116,0.10896958191204342,0.17292338209769403,0.7090909090909091,0.34896158617596296,0.3528651522195583,7.635747913350492
76,0.3239802582734429,0.5440531316376954,78,51,0.7296822471871329,14,13.759941023070082,skglm_mcp,1.3098725699751819,0.01989695547107415,87,3,3,3,3,0.21326463280321176,0.44333478072079896,0.10847877165342483,0.1749611162455199,0.7090909090909091,0.2725502191587936,0.3625338961309419,6.807143956939867
97,0.32375771472022263,0.5121150917403924,114,48,0.7350545229363334,14,11.234569268458076,skglm_mcp,1.3530773446378235,0.022587101374534926,81,3,3,3,3,0.2125228209591442,0.44333478072079896,0.10815496255250404,0.17471767013051417,0.7090909090909091,0.254861024368641,0.3672233769830777,6.21203670315069
31,0.32367114865839863,0.5270762624277622,93,41,0.7168022557458023,15,13.987281273195359,skglm_mcp,1.2949816329487278,0.0057584594664208035,85,3,3,3,3,0.2209185922134782,0.43899261832392533,0.10706484713599324,0.1539165520816897,0.6121212121212121,0.278885331264762,0.3095851782790233,7.322909141177712
62,0.32338512875910763,0.537566425979797,95,39,0.7129006393120741,13,15.596183244963987,skglm_mcp,1.3164109998862497,0.002711541806687415,87,3,3,3,3,0.2199651925491749,0.43899261832392533,0.10693994535040736,0.15383540337668777,0.6121212121212121,0.26980743408203123,0.31099361297627026,7.388518285759136
121,0.32308450549485795,0.4876094071034806,127,40,0.7157266298238194,12,12.863205351147842,skglm_mcp,1.2811981601581013,0.016943775106003662,80,3,3,3,3,0.2204828718405817,0.4382327399044724,0.10752661371501222,0.1556657575006199,0.6848484848484848,0.28485923589662066,0.31188608542892426,4.71839563345145
32,0.32298268726083246,0.517099446396753,95,40,0.7057526560118527,14,14.577691230889751,skglm_mcp,1.4174614363291882,0.004857088767882532,82,3,3,3,3,0.22622250508278655,0.4351932262266609,0.10453043700823875,0.12697518202105357,0.7333333333333333,0.23036545154660248,0.2650606749392046,7.091201933870568
111,0.322039325234492,0.48224100279446336,102,40,0.7365226368883797,13,11.605319477775891,skglm_mcp,1.2989174066214968,0.005713689724664821,77,3,3,3,3,0.22090688379654816,0.4362787668258793,0.10704920823159343,0.1537272051033519,0.6121212121212121,0.277199004417242,0.30822137767010105,8.889006771183476
25,0.32195632965517246,0.535989322573814,77,36,0.7276906893300465,16,15.990774608119182,skglm_huber_l1,1.3526963620181724,0.0020542351733072277,87,3,3,3,3,0.22019601562579572,0.43649587494572295,0.10672093087227272,0.15185176836552983,0.6121212121212121,0.2550124767214753,0.3063106997308618,
136,0.3218682721156284,0.5872129625986722,60,34,0.6586422122344348,10,11.981248744298112,skglm_mcp,1.1571450524890885,0.010068918196935847,88,3,3,3,3,0.21230370629945344,0.4402952670429874,0.10909085323767935,0.17579063634109507,0.6121212121212121,0.343450927734375,0.3655257885719796,9.708491422208853
42,0.31095506029929043,0.4834391999283645,89,31,0.6973144566159004,13,13.69116962395228,skglm_mcp,1.42947951284775,0.003952949027442984,77,4,4,4,4,0.21646186694060782,0.4233608336951802,0.11705154429293818,0.09248719087369005,0.9515151515151515,0.22603390715843022,0.18322921667583913,6.947777236242957
110,0.31044736352963825,0.4293834181301459,100,35,0.7111078679097349,14,12.390674526133507,skglm_mcp,1.2208080941821469,0.0110100086637864,69,5,5,5,5,0.18387650630881025,0.4421406860616587,0.12387129349238689,0.11344163704385389,0.793939393939394,0.31229219658430235,0.13284525555084703,9.0906491181152
61,0.3100066766759344,0.4869991285176251,91,42,0.7194236945123421,15,14.136319040039558,skglm_mcp,1.4548830435383864,0.005705563545573298,80,4,4,4,4,0.2154716693945244,0.4222752930959618,0.11645035408853352,0.08327679209450659,0.9515151515151515,0.2171210532964662,0.17562761837394603,7.303678079877945
27,0.30616547954347156,0.454308096447928,105,37,0.6677429905804552,14,14.536907714420384,skglm_mcp,1.3583078641455852,0.020735440328769932,70,5,5,5,5,0.18784064175512394,0.43302214502822406,0.12298252897002346,0.11439739061271678,0.793939393939394,0.2527885259583939,0.11607760876832351,6.323544107844219
119,0.30506199525604194,0.45901782682813513,63,36,0.6993528977008524,14,9.98238621026169,skglm_mcp,1.1880570679819413,0.014755416856395314,70,5,5,5,5,0.18351103643749397,0.4333478072079896,0.12432461227036846,0.11584454578066485,0.793939393939394,0.3280339085778525,0.1367357348055267,8.634356442478106
120,0.304867400255451,0.4954605047427899,71,35,0.6904309681092586,15,11.108356319986425,skglm_mcp,1.2307113461989294,0.009667707717573259,80,5,5,5,5,0.18416503515458624,0.4326964828484585,0.12395779618234823,0.11409082814723245,0.806060606060606,0.3076522117437318,0.13166581872460648,9.652287542710564
85,0.3043521637460987,0.4467087069163182,75,37,0.7042010912059783,13,15.758622496662497,skglm_mcp,1.085580230704799,0.008522087912549017,70,5,5,5,5,0.1815791476440373,0.4331306990881459,0.12490737090887337,0.1205196233793008,0.7818181818181819,0.3812131305073583,0.1481337163687133,7.166456928439498
129,0.30359315503302653,0.48776655174065303,136,38,0.6795997593086819,16,11.426277802795457,skglm_mcp,1.112949341641692,0.008249654202626217,80,5,5,5,5,0.18165441603858756,0.4318280503690838,0.12466503770721403,0.11839171920711548,0.806060606060606,0.36643250931140986,0.14496914766342894,9.313195886583115
113,0.3031523726367225,0.4593534362464138,128,42,0.7240945744967369,12,11.342140743629711,skglm_mcp,1.2363745425751933,0.00682352931049771,70,4,4,4,4,0.20760444953303223,0.41478506296135476,0.1209134460647004,0.12814732998219236,0.7575757575757576,0.30502376112827034,0.23484944771092042,8.852169916827892
80,0.30236004548473394,0.5036684049780612,95,30,0.6851817668015814,14,13.187083197342263,skglm_mcp,1.2465611021763057,0.0028218843330706698,80,4,4,4,4,0.2071344402248406,0.41369952236213636,0.12081032703881425,0.12528486640896155,0.8181818181818182,0.30034169041833214,0.23174830026521698,6.343194261074436
105,0.30188800599616694,0.49382161063412483,115,44,0.7297799031704841,15,12.15250599255074,skglm_mcp,1.3698783429040144,0.01187608932871898,80,4,4,4,4,0.21294265133763565,0.41000868432479376,0.1174794498512701,0.10295990568722073,0.9151515151515152,0.24825623978015987,0.20179689019092417,7.224736681388854
135,0.30178083824810514,0.5629480786446434,62,36,0.6740058854951908,12,10.826691446959801,skglm_mcp,0.9730436898285214,0.006534294376249676,88,4,4,4,4,0.19565099216295592,0.41847590099869736,0.12348723271960436,0.13992290873024818,0.793939393939394,0.44624073117278346,0.2841730807891387,9.952220147401997
126,0.30108515238107814,0.45016895660411554,74,52,0.7311427175492095,13,12.507578677225759,skglm_mcp,1.2489828270866248,0.019987282136128538,70,4,4,4,4,0.1994110666284889,0.4154363873208858,0.1217568298376894,0.13560399431959064,0.8424242424242424,0.29923727346021073,0.2886376914147415,8.921283938476956
87,0.3008667627520885,0.4251384976997514,79,44,0.6811698765956924,11,14.61335554339232,skglm_mcp,1.3389176010948527,0.01614468118618685,68,4,4,4,4,0.21149248026930065,0.4090316977854972,0.11845960422121983,0.10795957883754596,0.9151515151515152,0.2605459168899891,0.20870444740931338,6.77654070399338
26,0.3006605769743436,0.5234490263418202,98,37,0.6716365396821198,14,14.385098706931888,skglm_mcp,1.3636529485145035,0.00847655865865441,85,4,4,4,4,0.21145651870301552,0.40870603560573165,0.11818327036579844,0.10855467068230966,0.9151515151515152,0.2506858293400254,0.2089325352280611,6.035938741042423
63,0.2994449988844367,0.5017244484094651,99,47,0.7055377718142188,15,13.987518971852325,skglm_mcp,1.0415967482883879,0.007070417835540831,80,4,4,4,4,0.19980580754213026,0.4125054277029961,0.1224014459284185,0.13743434844352276,0.8787878787878788,0.40582938970521437,0.272422174341477,5.540739958564409
24,0.29883943011549874,0.5335640824272658,77,34,0.7284168072427966,16,13.8772781646705,skglm_huber_l1,1.3360309729153568,0.0015204022606775914,86,4,4,4,4,0.20885975909103155,0.4069691706469822,0.11898427550052552,0.11634045565130126,0.8545454545454545,0.26171827094499456,0.22275205541116017,
37,0.29854147114978247,0.40389175421402224,98,44,0.7136354381697874,11,13.472117264575497,skglm_mcp,1.1683460101540362,0.0035239999921564315,68,4,4,4,4,0.20374150826161386,0.4090316977854972,0.12165077851722829,0.13525265480875334,0.8787878787878788,0.3378019465956577,0.25258785711657894,7.690469675460529
