trial,objective,screen_fdr,screen_fallback_k,stability_b,stability_pi,stability_q,ess_divisor,model_type,k_weight,alpha,n_screened,n_css,n_vif,k_selected,active_k,val_ic,val_tail_ic,lb_ic,lb_tail_ic,lb_mono,ess_pct,gini,gamma
197,0.375404409754592,0.536733751959672,122,25,0.7256712561166118,10,10.260456541489535,skglm_huber_l1,1.2594383499386366,0.0007427677688125641,55,4,4,4,4,0.22761710876067737,0.525198795210648,0.09285041214410866,0.08900740714386687,0.9272727272727272,0.3148731320403343,0.10497378566475857,
183,0.37537279702227133,0.5298671128240113,118,30,0.6945666416920244,9,9.520606842026645,skglm_huber_l1,1.2488722922368298,0.0005938549251717187,54,4,4,4,4,0.22751173298627514,0.525198795210648,0.09270243543240948,0.08900740714386687,0.9272727272727272,0.31988617653070495,0.10465963086925445,
198,0.37535924870841963,0.5359650524639328,123,25,0.7253677653321992,10,10.333378240754671,skglm_huber_l1,1.2500823364724176,0.0007515093531340623,55,4,4,4,4,0.22746657194010275,0.525198795210648,0.09277295040236284,0.08900740714386687,0.9272727272727272,0.3193092878474746,0.10481155553297894,
82,0.37509031734567944,0.5714858455610206,108,32,0.7455189272546009,10,11.069177064221819,skglm_huber_l1,0.7805088440225322,0.004173749074946972,73,4,4,4,4,0.23188942736015203,0.5225391485627231,0.09925198453024273,0.11844661945453146,0.6484848484848484,0.5912411002225654,0.1212223964894843,
138,0.37500021705922515,0.5707966574507265,110,34,0.7195691685871112,10,13.190513989890302,skglm_huber_l1,0.701814788409371,0.0027717657112753297,73,4,4,4,4,0.23484580325310356,0.5209107934721569,0.1001004681241471,0.11643591674541102,0.6727272727272727,0.6435325445130814,0.12470179859946962,
74,0.3749486602582647,0.5621464881626891,97,35,0.7247415730705529,9,10.01778523028813,skglm_huber_l1,0.7540957940978668,0.001205812808842765,73,4,4,4,4,0.23163435108084504,0.5224305915566854,0.09924545665926188,0.11831137039337986,0.7212121212121212,0.6086972258811774,0.11938724937785583,
186,0.3746642731748156,0.5438111526674885,124,30,0.6639828782512264,8,9.92274901830179,skglm_huber_l1,1.3076979654741372,0.0006010534883927894,69,4,4,4,4,0.22764679796695736,0.523950389641214,0.09287659344483393,0.09293864652134,0.8909090909090909,0.29267650870389716,0.10586472456774976,
178,0.3746446049695145,0.5606207412252795,118,28,0.6786809987166434,9,9.38324590081644,skglm_huber_l1,1.3121344971654665,0.00064355569519344,70,4,4,4,4,0.22736412327054503,0.5240589466472517,0.0926788024449548,0.08939512111916813,0.8909090909090909,0.2906938419785611,0.1067764851855002,
174,0.37458338666248087,0.5591219253575332,82,25,0.6882506529167883,10,12.106447856449236,skglm_huber_l1,1.3211244244425202,0.0008685161797042179,70,4,4,4,4,0.22716006224709942,0.5240589466472517,0.09254496363564725,0.08975578528223906,0.9030303030303031,0.2867059397142987,0.10731178767400684,
158,0.37444952949138477,0.5559466110339457,126,27,0.7292569591280393,10,10.594947420948671,skglm_huber_l1,1.191260264581353,0.0019620916976928753,70,4,4,4,4,0.22725665670696812,0.5237875541321573,0.09306960199378059,0.09329029408033417,0.9030303030303031,0.3481810458870821,0.10576836192432548,
85,0.37412905102395433,0.5995493098401471,85,31,0.7039587019868047,9,11.934782702000668,skglm_huber_l1,1.3596439732522194,0.0004961031173294034,78,4,4,4,4,0.2273825222152819,0.5231904905989496,0.09195483711729976,0.0864737413982936,0.8666666666666667,0.2700711095055868,0.10948966609314303,
73,0.3737256082246417,0.5650527783188655,100,35,0.7234969452917536,9,9.515978620653751,skglm_huber_l1,0.7662399985206689,0.0023013122763137464,73,4,4,4,4,0.23211690522235368,0.5201508944298926,0.09926036254647479,0.11764414169169864,0.6484848484848484,0.600656553756359,0.11988914425488817,
165,0.37350792446673925,0.5499121461505035,115,27,0.7189458268407088,10,10.209598846998183,skglm_huber_l1,1.3755145222221583,0.0014708361748488384,70,4,4,4,4,0.22661478443035135,0.5225391485627231,0.09169616586613415,0.08526551645200599,0.8909090909090909,0.2634302538494731,0.11099229072303385,
84,0.3734944801476114,0.5942285667359878,94,31,0.7066038732567786,9,11.935778363283394,skglm_huber_l1,0.7794792592451527,0.00178688147897998,76,4,4,4,4,0.23178070632307035,0.5199337804178171,0.09908913683973156,0.11806792208330698,0.7212121212121212,0.5919191582258357,0.11855376936477491,
143,0.3732054494521081,0.5578930973124764,93,31,0.7893356599073438,11,12.899618658201563,skglm_huber_l1,0.8459310259372699,0.0037775009796530584,70,4,4,4,4,0.2308172706713928,0.5199337804178171,0.0985587036870377,0.12125078332240793,0.8303030303030303,0.5486177666242733,0.11709565722129534,
119,0.3731602315604387,0.5769995391980405,105,31,0.7423432745461855,9,10.27319142101825,skglm_huber_l1,1.0609757435167633,0.00013337089326928735,75,4,4,4,4,0.228603961251111,0.5209650719751757,0.09463363799070695,0.09735678251895888,0.8303030303030303,0.4179806021756904,0.10673781930702186,
171,0.37313036260670585,0.5489300758153606,122,28,0.7028871780631285,10,10.05893592605551,skglm_huber_l1,1.3638759335095012,0.00224479470476412,70,4,4,4,4,0.2270931569935107,0.5216706925144211,0.092063611694713,0.08588766213330334,0.8666666666666667,0.26828810226085575,0.11061754039708749,
152,0.3730037329005868,0.7445953949147811,117,31,0.7395952324449993,11,10.407772347406821,skglm_huber_l1,0.7542437570773691,0.0034676907374669936,83,4,4,4,4,0.2326416933051902,0.518685374848383,0.09958392851503811,0.11728347752862771,0.7333333333333333,0.6085992147756177,0.12204552597277063,
60,0.3725005878184916,0.5705609699015588,122,34,0.7614261901042758,11,10.737408804200165,skglm_huber_l1,1.1070918348315693,0.005291292001703483,73,4,4,4,4,0.22825061788059556,0.5200423374238549,0.09404829392329196,0.10188311776549905,0.8303030303030303,0.39237919297329216,0.11005402514734519,
153,0.3722310021902749,0.7397606291597121,114,31,0.745829399162958,11,10.397947639702341,skglm_huber_l1,0.742097231219014,0.0039360640910672436,83,4,4,4,4,0.2328884064277986,0.5172741337698922,0.09941294716710164,0.11837448662191727,0.7333333333333333,0.6166632363962573,0.12342601790951635,
131,0.37186266658867995,0.7425428685045246,103,32,0.735004462764795,10,10.85373158378831,skglm_mcp,0.8033161903129723,0.008429236566516118,83,4,4,4,4,0.23133495007103552,0.5174369692789488,0.09914704987693584,0.1218999788159356,0.7575757575757576,0.5762721926666969,0.11533375542594837,8.815148570268175
28,0.37180746005819904,0.714887532596236,63,34,0.8036964624631368,11,8.97016616173531,skglm_huber_l1,0.7702736600199374,0.018306634968106004,83,4,4,4,4,0.2322364983631435,0.51689418424876,0.09999029721069518,0.11306370682069784,0.5636363636363636,0.5979912336482558,0.13958292950401763,
26,0.37160005328676576,0.7088237266614188,62,33,0.7429948659987228,11,9.263449491842719,skglm_huber_l1,1.0297335552957487,0.005678748598999261,83,4,4,4,4,0.2278542042530824,0.5187396533514018,0.09558754495553172,0.10829392326408481,0.8424242424242424,0.4358552799668423,0.11230628941340903,
133,0.3715273825458442,0.7138147206757068,102,32,0.7386454073678239,9,10.859838545445745,skglm_mcp,0.9857131345559682,0.0035363739593936884,83,4,4,4,4,0.2289146525224636,0.5180883113151753,0.09552610616982979,0.10604878884896828,0.806060606060606,0.4617323054823764,0.10859594326681266,4.033766666616806
141,0.3710745675478911,0.7009721272661117,100,33,0.720046261018183,9,12.41682037207258,skglm_huber_l1,0.7500794204910747,0.006658098026400253,83,4,4,4,4,0.2330502335099163,0.5152658291581937,0.09939039634007696,0.11616541862310784,0.6727272727272727,0.6113615523937137,0.12632871038834503,
126,0.3706727645324424,0.5978902412017358,104,32,0.7315806502608782,10,11.014673410829728,skglm_mcp,0.8640000743737143,0.008180114475316247,78,4,4,4,4,0.23116810509489866,0.5155372216732881,0.0978156434640537,0.1171482284674761,0.8303030303030303,0.5370339681935865,0.11250482162092745,8.978233231846405
92,0.37054540286688487,0.587377066560013,88,32,0.7161454785669268,10,11.933231937046774,skglm_huber_l1,1.402508938617148,0.0003045178438360931,75,4,4,4,4,0.22596705794404556,0.5179254758061187,0.09149739743102793,0.08338104619996038,0.9030303030303031,0.25241892615029976,0.11223360841964514,
99,0.3705137901345642,0.5296503206438641,88,33,0.7312664393947713,12,8.67060088639452,skglm_huber_l1,1.4038385065966918,0.00033010194423338583,54,4,4,4,4,0.22586168216964334,0.5179254758061187,0.09157231085950315,0.08420155717094675,0.9030303030303031,0.25188584438590117,0.1123244290966452,
111,0.37049447124259044,0.520290155507264,84,34,0.7122265521740797,12,8.906278038197758,skglm_huber_l1,1.4088776312319256,0.0025770982031394015,54,4,4,4,4,0.2257972858630642,0.5179254758061187,0.09156145434680242,0.08394007565272033,0.8666666666666667,0.24987317462300146,0.11216692583899812,
122,0.37043424960613913,0.5924978537771358,97,31,0.7255036964211823,11,10.708470868759264,skglm_huber_l1,0.9440087722056025,0.00014293889654947925,76,4,4,4,4,0.22917892827413902,0.5161342852064957,0.09612007261228361,0.109240666692146,0.8424242424242424,0.4869498674259629,0.11013849816456678,
101,0.36915806886158276,0.5230452173600557,83,33,0.7133834098152244,12,8.83504201072589,skglm_huber_l1,1.4138584100486595,0.0024087385758690596,54,4,4,4,4,0.22546777748913976,0.5158628926914014,0.09148126974978117,0.08568929684361433,0.8666666666666667,0.2478958662166152,0.11404092621975415,
128,0.3688580043753348,0.5595203302585283,107,29,0.7546730547791533,9,9.044606248609384,skglm_huber_l1,0.9042588951918847,0.0004941165886158404,70,4,4,4,4,0.22946118481271643,0.513366081552533,0.09682714227387061,0.11130546902572706,0.8303030303030303,0.5115712010583212,0.11183352910768884,
67,0.3688115722511659,0.35142622292592257,123,27,0.7375413469987779,11,11.897276494951146,skglm_huber_l1,0.7304185228717253,0.014381660136492535,123,4,4,4,4,0.23397436232511049,0.5110321059227213,0.09999340405838125,0.11256779359647531,0.6242424242424243,0.6244354248046875,0.13681026861712686,
142,0.36772777926089323,0.5934263938927524,120,35,0.730076841571812,10,9.391928714942335,skglm_huber_l1,0.6267677735897638,0.004857758641170258,76,4,4,4,4,0.23633235435627792,0.5080467882566831,0.10158955578419727,0.1117292494173354,0.5636363636363636,0.693797976471657,0.13166208550315872,
87,0.36771716398949106,0.5882836968395189,85,31,0.7060492153961253,9,11.757059676336507,skglm_huber_l1,1.4274245378587442,0.0004038562617666182,75,4,4,4,4,0.22533271250845752,0.5135289170615897,0.09173299422915436,0.0811539449929974,0.8666666666666667,0.24257168437159338,0.11386969588295548,
45,0.36748470120454657,0.682736287986378,51,60,0.7514637133175043,11,4.300955728359149,skglm_huber_l1,0.07402733310144727,0.0031719140949475837,83,4,4,4,4,0.2508286320197788,0.5003935193310216,0.10859759182033138,0.11090873844634903,0.696969696969697,0.9730855542559956,0.18439102917978367,
56,0.3673002796590991,0.6696455712198418,52,75,0.7612200476238524,12,9.744617554566604,skglm_huber_l1,0.49890590379985705,0.006386242432849709,82,4,4,4,4,0.2377298378406123,0.5066355471781924,0.10329706530909809,0.11771627452431283,0.7090909090909091,0.7779938453851745,0.14398141040999324,
62,0.36712817280246357,0.5101398893950059,106,35,0.747723788529688,10,10.713055534216064,skglm_huber_l1,0.7434635895697831,0.010462959044606627,53,4,4,4,4,0.23357376711924804,0.5084267377778153,0.10012912792134103,0.11612033560272396,0.6606060606060606,0.6157550900481468,0.131806631290579,
27,0.3670728497929401,0.7057237818006334,64,33,0.8045326243908112,11,9.001667798829315,skglm_huber_l1,1.0125879632855475,0.00990374960001934,83,4,4,4,4,0.2278529497795776,0.511194941431778,0.09592709897173793,0.11134153544203415,0.8303030303030303,0.4458402766737827,0.11684663187066047,
106,0.3666402948441701,0.5707638718912468,101,25,0.7287896317895757,10,12.199473133494703,skglm_mcp,1.4582153965691151,0.00044941382331896684,73,4,4,4,4,0.22499985887185364,0.5119005619710234,0.09198754628900586,0.08021621816901299,0.8666666666666667,0.23081808755564134,0.11569867046814908,4.332272686381437
102,0.3666262447409165,0.5343303012180889,88,37,0.7286936103115439,10,7.8313980424501715,skglm_huber_l1,1.4615190768981234,0.0003163143179715251,54,4,4,4,4,0.22495302519434154,0.5119005619710234,0.09194457404741546,0.07997276985894011,0.8666666666666667,0.2295840063760447,0.11621740213526421,
144,0.3655784115070155,0.5574011803622916,103,31,0.7919386274611305,11,13.15455094382208,skglm_huber_l1,0.7995037526309745,0.03583050415875234,70,4,4,4,4,0.2323159483517801,0.5064727116691358,0.10088402209225283,0.10988986218567366,0.6848484848484848,0.5787668982217479,0.16861703323494504,
98,0.3655173977500805,0.5741668347897215,100,29,0.680206151005599,9,9.185803253118678,skglm_huber_l1,1.1410602008664184,0.0009953024130033438,75,5,5,5,5,0.2251010530679066,0.5133118030495142,0.10437112699005135,0.1048946635271413,0.8545454545454545,0.3741406817768895,0.18247962470407786,
190,0.3649288778077197,0.5285622851204529,123,30,0.6516935559136141,9,9.188239612413707,skglm_huber_l1,1.1869310603831342,0.0003226584862356167,54,5,5,5,5,0.22552757405953466,0.5121176759830989,0.10366171846559957,0.10077407546405594,0.9030303030303031,0.350372314453125,0.18419679032447944,
173,0.36478226298733096,0.539865196903963,126,29,0.7146894852587539,10,10.584628177225696,skglm_huber_l1,1.4354362020095923,0.001387382694924097,69,4,4,4,4,0.2251027256992463,0.5087524087959285,0.09192729438893679,0.08112689518076709,0.8666666666666667,0.2394693418990734,0.1147308388236381,
135,0.36428877674706095,0.5779230528625826,91,25,0.7264569323083664,10,11.084924225517998,skglm_mcp,0.6573246564723716,0.00024646279714353946,75,4,4,4,4,0.2348562571989768,0.5030531659789466,0.10059068679892698,0.11602115295787946,0.7454545454545455,0.6733326756676962,0.12431651351207607,4.813714318122374
91,0.3637366128998253,0.5739069896544233,86,30,0.705195950439532,9,11.551060721460761,skglm_huber_l1,1.4940763375637764,0.0001268264565585192,75,4,4,4,4,0.2240054795403913,0.5075582817295132,0.0920370464015771,0.07686204145245334,0.9030303030303031,0.21770154376362646,0.11783090932544638,
156,0.36344226214620234,0.5770467223735198,118,29,0.7603112864543574,12,9.954801396434819,skglm_huber_l1,0.7640642173734796,0.0025003228733903845,75,4,4,4,4,0.22595534952466756,0.5060927621480036,0.10207202479396245,0.10420038501322976,0.7575757575757576,0.6020954220793968,0.10342207752550459,
154,0.3630009411552665,0.7278479428874367,117,29,0.7515614452888267,11,10.350934107237256,skglm_huber_l1,0.6943170492969024,0.003872395505628279,83,4,4,4,4,0.2269810906937496,0.5048443565785694,0.10433799891753365,0.11660723222286971,0.6484848484848484,0.6485492085301598,0.10878410634371716,
70,0.3614336075344812,0.3779902832616919,126,29,0.7588864720616431,13,13.4639198601431,skglm_huber_l1,0.6729024983282132,0.005573709790260177,126,4,4,4,4,0.2267502675688685,0.5023475454397012,0.10443671987546838,0.11806792208330698,0.7696969696969697,0.662892399277798,0.11184459135986358,
81,0.36084687573188634,0.45031171646189916,104,35,0.7501755882514818,11,10.564345453369775,skglm_huber_l1,0.7301313178612606,0.0020210585866690476,46,4,4,4,4,0.2264228499841187,0.5015333678944179,0.10283170141580675,0.10704061529741332,0.7333333333333333,0.624626833893532,0.10485008258876194,
78,0.3601249338660644,0.6142450262397884,100,26,0.6650043542788784,8,11.473338904394932,skglm_huber_l1,0.7072214803548534,0.0002070585647773685,80,4,4,4,4,0.225970403206725,0.5005563548400782,0.10325688573958505,0.11114317015234515,0.696969696969697,0.6399173470430596,0.10366040086986872,
41,0.3579733123038514,0.6366743432540273,68,73,0.7743379427246139,12,5.83546975631953,skglm_huber_l1,0.6235482293272007,0.026758575596847176,81,4,4,4,4,0.23551611026249555,0.49219746537517123,0.10221661539076786,0.110115277287593,0.7818181818181819,0.6959515238917151,0.16747798124926994,
40,0.35779006075352593,0.6361619351158463,68,72,0.7707906243071638,12,6.148693376976229,skglm_huber_l1,0.641800803108889,0.025332298480300327,81,4,4,4,4,0.23468815774933513,0.492306022381209,0.10165438068479303,0.11057512409550843,0.7575757575757576,0.6837342018304869,0.1630681873805433,
159,0.35778272929382515,0.5558450894032436,126,23,0.7288180714209357,9,11.316155578813024,skglm_huber_l1,0.8379678582595279,0.0016875641339198122,70,4,4,4,4,0.224025132958633,0.49762531567705887,0.10165497412760947,0.10523729448205868,0.7696969696969697,0.5537511426349019,0.09937027551515731,
39,0.357479649950993,0.6326202364347984,68,71,0.7728549627176928,12,8.25596010770043,skglm_huber_l1,0.6295694804676298,0.023916651253954316,81,4,4,4,4,0.23408768309837638,0.4920889083691335,0.10176689046110973,0.11233336189047921,0.806060606060606,0.6919234874636628,0.16255974753937052,
72,0.3566258940687146,0.5265499622072687,128,38,0.7357292899454461,10,9.049203179464904,skglm_huber_l1,0.8383302386633978,0.018928859221743206,54,4,4,4,4,0.22689954991593836,0.4942600484898885,0.10242187678845394,0.10991691199790399,0.696969696969697,0.5535171508789063,0.11744972090875527,
193,0.3562140491616307,0.5542713190762647,129,28,0.6677417318901446,10,10.784894768204136,skglm_huber_l1,1.326118094613164,0.0009456271355728537,70,5,5,5,5,0.22470296680905372,0.498005265198191,0.10231407964626776,0.09599527530336613,0.9272727272727272,0.28450798212095746,0.197837080691748,
71,0.35597752531594296,0.5773296536053512,119,32,0.7976360911784048,11,12.409113447737438,skglm_huber_l1,0.9816952734454408,0.009512770486060664,75,4,4,4,4,0.2226757376253155,0.4952913400472472,0.10077580604925507,0.10160360303911907,0.806060606060606,0.46413283237191133,0.1019404547530458,
51,0.3555507854302738,0.6242823295431281,68,75,0.7703435525603064,12,4.051187783162041,skglm_huber_l1,0.5516233467327792,0.030074018382267743,81,4,4,4,4,0.24014219039032056,0.48584688052196273,0.10331832452528701,0.10293806044248151,0.5878787878787879,0.7437196953352108,0.18164895259309177,
175,0.35547483992262074,0.5354956029905078,82,26,0.684716608357708,10,12.12784997932236,skglm_huber_l1,1.326371868840542,0.0007597132504542285,55,5,5,5,5,0.22484430415725987,0.496702581125738,0.10226485880090429,0.0942190043002418,0.8909090909090909,0.2843966816746911,0.19749829174053124,
61,0.3552443694266152,0.4517325849426975,123,36,0.760678366340303,11,9.7428314017226,skglm_huber_l1,1.0898128556766389,0.005769478828041236,46,4,4,4,4,0.2220773537635314,0.4943686054959263,0.0997247140961381,0.09283044727241872,0.8181818181818182,0.40185990444449493,0.09606641107523672,
162,0.35415357994602664,0.535854177441988,113,25,0.7119202838629541,10,9.72435654222322,skglm_huber_l1,1.2423204104687802,0.0011421802406233247,55,5,5,5,5,0.2258679545371673,0.4939886559747942,0.10306879927517476,0.09800597801248656,0.9030303030303031,0.3230222835097202,0.1894935820982937,
199,0.3541508422849052,0.5251581806033657,122,24,0.7221601112472191,11,10.325595380264604,skglm_huber_l1,1.2626624453447575,0.000837541041875512,54,5,5,5,5,0.22618450001820892,0.49382582046573753,0.102577393714762,0.09578789340960034,0.9515151515151515,0.31335445670194406,0.19291975347853052,
181,0.35372934888356644,0.5797598951045845,119,29,0.6598372518186325,9,10.160336649209759,skglm_huber_l1,1.3478768831818053,0.0004275111667536436,75,5,5,5,5,0.22369395195336883,0.4943686054959263,0.10182253445225116,0.09324521105995029,0.8181818181818182,0.27507494549418604,0.20246910930429496,
195,0.35337470769117585,0.562373877120409,121,22,0.6998862845401926,11,10.03798834980566,skglm_huber_l1,1.2920039691925924,0.0005685271022725527,73,4,4,4,4,0.22083877025647022,0.49187179435705797,0.09830952752093511,0.07627596218746309,0.8424242424242424,0.2997685986895894,0.09855908430272353,
184,0.3532660919387507,0.5284080687736482,118,29,0.6945485319127623,10,9.547227910622585,skglm_huber_l1,1.238005875314449,0.00070214677470386,54,5,5,5,5,0.22551502932448678,0.49268597190234115,0.1031464355589254,0.09891665502424066,0.8545454545454545,0.3250989337300145,0.1885421575315971,
94,0.3532441753774112,0.6007471085997853,81,24,0.696763744806477,10,12.510877859710815,skglm_huber_l1,1.3434062827444087,0.0002695843100495047,78,5,5,5,5,0.22413929004756875,0.49333731393856767,0.1020170440624394,0.0957698602014468,0.8787878787878788,0.2769940221032431,0.20044711330104348,
182,0.3528416640390377,0.5586504230217435,114,27,0.6811414963212544,10,8.999720404247489,skglm_huber_l1,1.3832501407084665,0.0019698191098132018,70,5,5,5,5,0.22290614259236166,0.49328303543554874,0.1009925523108593,0.0945886850673895,0.8545454545454545,0.2602382926053779,0.20780776446359916,
24,0.3528271916999677,0.6531901538191709,62,22,0.7949977778536994,14,11.181636841517413,skglm_mcp,1.2736589303004269,0.00045749897067924746,81,4,4,4,4,0.2205335150369717,0.4911118953147937,0.0985388058984865,0.07789895092128227,0.8303030303030303,0.30821302547011264,0.09749567908818824,7.4427969648335885
176,0.35273249522781114,0.5700435597990158,78,25,0.6718276456952217,9,11.712460755363375,skglm_huber_l1,1.3765200425580795,0.0005033954700920592,73,6,6,6,6,0.23051159729405934,0.4926316933993223,0.11372720680043012,0.07059502422086826,0.7818181818181819,0.2630136356797329,0.16155906437252,
54,0.3525006904275903,0.6981498001614762,66,49,0.7435370684302527,11,5.326469127193581,skglm_huber_l1,0.9775134747813223,0.06340137491822395,83,4,4,4,4,0.22921530800577788,0.48622683004309486,0.1041176919990308,0.11361371966938101,0.696969696969697,0.46663821907930597,0.1854236091206687,
177,0.3523604064294715,0.5867574858480324,112,23,0.6869984725225373,10,11.177831696330124,skglm_huber_l1,1.2851332226343626,0.0011189064266447306,75,5,5,5,5,0.223147419663116,0.4923603008842279,0.10766930762181637,0.09191075365658785,0.7454545454545455,0.3029118027797965,0.18375718665088803,
189,0.3521961244577924,0.5418807535545861,128,24,0.6629758576006984,7,8.996392093674771,skglm_huber_l1,1.2241419546637138,0.0004458780538586729,69,5,5,5,5,0.22216558506670153,0.49257741489630336,0.10868070872303384,0.10209049965926482,0.7575757575757576,0.3318335954533067,0.17446182579299063,
185,0.3520629880939401,0.5350781306682958,116,27,0.6767127450113837,11,9.395110955428498,skglm_huber_l1,1.2724623039927154,0.00028731650355837216,55,5,5,5,5,0.22302448125964672,0.49192607286007684,0.10785603265858895,0.09433622015323985,0.7818181818181819,0.3087696164153343,0.1809961695089286,
31,0.3513726428834467,0.6926813076457004,63,42,0.804882832411706,14,9.276922718356895,skglm_huber_l1,1.0458137020146154,0.008798164713526848,83,4,4,4,4,0.22263266736831777,0.48763807112158564,0.10007721912910307,0.09702316816811828,0.793939393939394,0.4266030599904615,0.09944672937267396,
167,0.3510800331203629,0.5442183973188177,115,21,0.7112534444352262,10,10.104289373375273,skglm_huber_l1,1.4617266416814123,0.0013673866686368969,69,4,4,4,4,0.22068028843703194,0.4881265776487555,0.09721438116579777,0.07500462101263806,0.8303030303030303,0.2295066656068314,0.10382544507130831,
107,0.35100524431888847,0.6239426346738226,111,29,0.7429177909343204,11,11.820999628638937,skglm_huber_l1,1.4119193767455613,0.0014175758777511805,81,4,4,4,4,0.2201053214140039,0.48828941315781216,0.09789184850336471,0.07462592364141359,0.8181818181818182,0.24866421721702398,0.10280351436369872,
163,0.3509885230962805,0.5478834073223323,110,23,0.7072041989602001,9,9.551423898281689,skglm_huber_l1,1.359362374051385,0.001038944547733209,70,4,4,4,4,0.22135226807776365,0.48763807112158564,0.09803968558146005,0.07295785188721055,0.8424242424242424,0.2701900748319404,0.10121025389354199,
166,0.35089270018555546,0.5299050047609194,116,27,0.7168559369272485,10,9.199302472578443,skglm_huber_l1,1.373586634287274,0.0008363651973700904,54,5,5,5,5,0.223574358812579,0.48970065423630293,0.10645236585570508,0.09055826304507188,0.7818181818181819,0.26423031119413154,0.19526592520265829,
172,0.35074958209111307,0.5163852405086945,120,27,0.6917234943695743,9,10.532022334123614,skglm_huber_l1,1.3393763464341182,0.0027119344060527882,54,5,5,5,5,0.223965754546073,0.48926642621215194,0.10171550529488628,0.0941198216553973,0.8181818181818182,0.27873237077579943,0.20325604130458896,
169,0.3506335226439179,0.5672945972029803,84,24,0.6978598623572725,11,9.844466814985589,skglm_huber_l1,1.2714906585879135,0.0015637985157365105,73,6,6,6,6,0.22492626309290606,0.49192607286007684,0.11864594013028709,0.07907959128030208,0.793939393939394,0.3092220572538154,0.14408421175194963,
112,0.3503495830152974,0.49961486786274306,71,35,0.7346793248957638,12,8.721568146497082,skglm_huber_l1,1.389214318489132,0.0011910714066666714,51,4,4,4,4,0.2205251518802731,0.4869867290853591,0.09754887346386375,0.07432837570688007,0.8424242424242424,0.25779731218204943,0.10210052216013321,
