trial,objective,screen_fdr,screen_fallback_k,stability_b,stability_pi,stability_q,ess_divisor,model_type,k_weight,alpha,gamma,n_screened,n_css,n_vif,k_selected,active_k,val_ic,val_tail_ic,lb_ic,lb_tail_ic,lb_mono,ess_pct,gini
105,0.2601366929780033,0.364225808234676,58,41,0.9315124532220073,24,10.685831352308774,skglm_mcp,1.288198537658037,0.00013121127708582672,9.120687972615995,58,4,4,4,4,0.14663882562629493,0.37357507548352475,0.08790431480453918,0.07324137962144618,0.6848484848484848,0.2696074552314226,0.12314857989568373
190,0.259979468784413,0.397630379091979,62,35,0.937212732132195,25,11.819883661301219,skglm_mcp,1.3536304828601402,0.0002974117195768721,7.643284031094103,62,4,4,4,4,0.1480689302058423,0.3725979828711006,0.08896400058695071,0.07614019822889355,0.7333333333333333,0.23894222170807594,0.11422031534125576
181,0.2598670121399327,0.38618907538129404,63,28,0.9492993932653999,26,10.665588326534968,skglm_mcp,1.3677304951949694,0.0006580021046389763,6.2567217647097335,63,5,5,5,5,0.1471953955664638,0.37618065578332266,0.08867935577637674,0.07785784968991602,0.7818181818181819,0.23267721131790517,0.28117900909215554
64,0.2595762796511968,0.4172796793238199,50,57,0.9075344142020098,21,8.333743837176678,skglm_mcp,1.228549774986246,0.0037716013679455593,8.705181641515857,50,4,4,4,4,0.1467249664284548,0.3725979828711006,0.08807187613526705,0.07520247774623562,0.696969696969697,0.29982136571130086,0.13102732628156777
63,0.2595590933066882,0.392229223511709,55,58,0.9084222754598761,21,8.246559026001862,skglm_mcp,1.2225566704712894,0.0046988126475087655,8.333489873268851,55,4,4,4,4,0.14666767861342617,0.3725979828711006,0.08801591763252606,0.07641069452196796,0.696969696969697,0.30297386701716933,0.1317887147300132
103,0.25933328430903596,0.35943904735080123,51,45,0.9293916683268866,22,10.701530499372566,skglm_mcp,1.2848921225977936,0.00014881029582662332,9.11693807244984,51,4,4,4,4,0.1467835087211848,0.3721637194878009,0.08802481932822097,0.07358400825934043,0.6848484848484848,0.2712263595226199,0.12365616881826469
157,0.25861854388591043,0.384286998655914,61,31,0.9452753120325238,27,9.859627704437306,skglm_mcp,1.4198363290785472,0.0006967973978523222,7.238058242844582,61,5,5,5,5,0.14650794178611998,0.3744436022501241,0.08829721121648547,0.09306875790380001,0.6363636363636364,0.21058083467705305,0.22749215767384467
195,0.2585125226987718,0.42076503646943936,58,37,0.9249718465239533,24,11.630432666315222,skglm_mcp,1.4971964576397045,0.0012125369950438114,8.207511162502819,58,4,4,4,4,0.14969306066986626,0.3693410074963532,0.0911127302932617,0.08836212240430538,0.7333333333333333,0.18080577406772347,0.09351875290173028
172,0.25848797282636216,0.3975191133001761,63,30,0.9494707356276282,26,10.398976381624232,skglm_mcp,1.4578675954646558,0.0006885555379537939,6.659203155924888,63,5,5,5,5,0.14932968029570642,0.3728151145627504,0.09127397316547672,0.08344359814190246,0.7696969696969697,0.1954950022142987,0.27666516659159957
173,0.25846334717287855,0.4099745108418762,60,27,0.9389280431700645,25,10.634521261710992,skglm_mcp,1.4964228533146475,0.00046308130622556623,6.561519185196577,60,4,4,4,4,0.14952914225022224,0.3693410074963532,0.09112082909091355,0.08836212240430538,0.7333333333333333,0.18108586156091025,0.09355758249024881
158,0.258236193128884,0.39523494005773685,65,28,0.9376965592911016,26,9.967466014079168,skglm_mcp,1.4773269217580862,0.00024684593860453295,7.567695901699493,65,5,5,5,5,0.15022746817064447,0.3719465877961511,0.09176286825648586,0.08482763750813316,0.7454545454545455,0.1881121790686319,0.2710125366847371
168,0.25821370586323517,0.4039655125276075,65,29,0.941643515672758,27,10.473946493555845,skglm_mcp,1.472414010519993,0.0004004723085910409,7.346165063576759,65,5,5,5,5,0.15036964231013164,0.37183802195032617,0.09165391848290216,0.08651373106829695,0.7454545454545455,0.1899548375329306,0.27207480899905345
102,0.25802880211994417,0.36445963248653646,47,45,0.9327035404313408,21,10.630269357574205,skglm_mcp,1.2716973595303482,0.0002786764088567531,9.189211361046047,47,4,4,4,4,0.14634360520724218,0.3702095342629525,0.08796540487303371,0.0731421976473189,0.6606060606060606,0.2777523129485374,0.12535948756425452
133,0.2566486270819731,0.36813918502600645,57,34,0.9040126749296171,24,11.316554439436667,skglm_mcp,1.216932705283328,0.00018490156109368918,8.670903733976417,57,5,5,5,5,0.16312517157753298,0.3628517926811888,0.09754841192041365,0.0976903968697995,0.6848484848484848,0.30595156647438226,0.15635991647518255
186,0.25661523481903814,0.3797799453447696,57,30,0.9496017564506004,25,10.826080803296422,skglm_mcp,1.464295016086657,0.00020608944457451672,7.050925844263647,57,5,5,5,5,0.14694742714082884,0.3708850111279825,0.08869509955974304,0.09564298095955809,0.6242424242424243,0.19303141749182412,0.22375609762562543
112,0.2561521233008033,0.3680801141244444,59,33,0.9324952614062533,25,11.743968953243218,skglm_mcp,1.2772390205624444,0.00010535218596602038,8.88141820859479,59,5,5,5,5,0.14501762227690748,0.37107806102955176,0.08574591541310075,0.08003534484916497,0.7696969696969697,0.2749986870344295,0.23817964072776654
110,0.2561202595671888,0.3720090586458215,59,32,0.9310694044840546,25,10.74569771214265,skglm_mcp,1.2742470768696212,0.000114250897792955,8.904967955622798,59,5,5,5,5,0.1449114098315259,0.37107806102955176,0.08563012355184568,0.08035092385775178,0.7696969696969697,0.2764830478402071,0.23821761607752112
113,0.2560538655819925,0.3690244109858632,59,32,0.9209715963293582,25,11.535925603646156,skglm_mcp,1.2797930551044585,0.00010267982003847485,8.859976169825055,59,5,5,5,5,0.14490722823918803,0.37096949518372685,0.08544758642718402,0.07884516115963759,0.7333333333333333,0.27373580932617186,0.23840022580301246
114,0.25528787246332013,0.3501915648602502,59,30,0.9181775786270299,24,10.864692962955896,skglm_mcp,1.2867325586510223,0.00026860970764805257,9.123843442550651,59,5,5,5,5,0.14495949814341125,0.3696667050338279,0.08570018513325627,0.0778894075907747,0.6848484848484848,0.2703244408895803,0.23704704805574806
135,0.25498227266104584,0.38420736686092033,61,36,0.9420308009379801,27,12.872990366464018,skglm_mcp,1.370490463494336,0.0003640193701081197,6.792277585246798,61,5,5,5,5,0.14654641243562827,0.36836391488392894,0.08784298037577067,0.0883305645034467,0.7090909090909091,0.23146514892578124,0.23120849238814256
175,0.25484816899477075,0.3942468612195391,62,26,0.9226688581652293,25,10.005827913761362,skglm_mcp,1.3678181160042377,0.0008182182593222215,7.155172696334708,62,5,5,5,5,0.1460994002147113,0.36836391488392894,0.08760319312977696,0.08697808303807468,0.7090909090909091,0.23263862077579942,0.23221701619716262
184,0.25405260231714083,0.4044082326773556,62,29,0.9337170040478528,28,9.838367990865791,skglm_mcp,1.347463868924146,0.00040974822424200006,7.59106479107038,62,5,5,5,5,0.14583595989742626,0.36716969057985493,0.0873926592994395,0.08266817543508917,0.6363636363636364,0.24172047459801962,0.23275559282899083
111,0.25398988144348084,0.37227782308442436,59,33,0.9234978375424998,25,11.52383076927348,skglm_mcp,1.2685963176630914,0.00010310685833559014,8.880520006547636,59,5,5,5,5,0.1447583635519603,0.3676039539631546,0.0854179490168115,0.07819597005625901,0.7696969696969697,0.2793013284372729,0.23858909867848044
183,0.25385094929668617,0.3949094421870743,61,26,0.9429553283387061,27,10.993558166231795,skglm_mcp,1.4172155347830941,0.0005546587364685864,7.397146354642343,61,6,6,6,6,0.14553363077139914,0.3703181001087774,0.0901327757773882,0.09491714923980844,0.6727272727272727,0.21165267589480377,0.3327594097549329
143,0.25270637813538827,0.37273601045510873,62,28,0.9084650436778829,24,11.447813150230736,skglm_mcp,1.3101341913628801,0.0002330413256023239,8.977298364021474,62,5,5,5,5,0.14503978471629814,0.3653240712008314,0.08677009913856432,0.08075666829736337,0.7212121212121212,0.2590359177700309,0.23550163576600736
101,0.2518225456472057,0.3596631620512601,46,45,0.9307820853747704,22,9.936338230531295,skglm_mcp,1.121375440724872,0.00014896496550149027,9.519926858346277,46,4,4,4,4,0.14671785772148044,0.35967864721793597,0.08609182483522211,0.07099626038892863,0.696969696969697,0.35929256705350654,0.1437395797099712
97,0.251822388084641,0.37307395644598973,46,40,0.9485905632464771,21,9.192964343743954,skglm_mcp,1.1131650021135897,0.0001390977864243474,9.564094437054766,46,4,4,4,4,0.14693446420458148,0.35957008137211105,0.0859028296176053,0.07132085594061792,0.696969696969697,0.36410884413608285,0.14467395322713994
99,0.251822388084641,0.3606010870226134,46,43,0.9392250275967952,22,9.57987189565099,skglm_mcp,1.1126238643249242,0.00017171691022102497,9.582972066278984,46,4,4,4,4,0.14693446420458148,0.35957008137211105,0.08587989466046192,0.07132085594061792,0.696969696969697,0.36442753991415333,0.144729017713638
95,0.251706316782471,0.3867032817510172,46,44,0.9469218856360262,21,9.24354924034884,skglm_mcp,1.108882929638227,0.00016544898993375975,9.522988126837678,46,4,4,4,4,0.14676469155566446,0.35946151552628614,0.08577129397298391,0.07160938531989727,0.696969696969697,0.366634706009266,0.14514603953508765
93,0.25165262513685294,0.3931772937729791,46,44,0.9485910526049378,21,9.246228066960402,skglm_mcp,1.1007263871250403,0.0009620309192911216,9.528071415212091,46,4,4,4,4,0.14658571940360415,0.35946151552628614,0.08550462709685262,0.0720511959319188,0.7575757575757576,0.37147230991097385,0.14605697331886236
94,0.25163280438917146,0.39063967845606157,46,44,0.9397364497502806,21,9.079654876953223,skglm_mcp,1.1064807452176664,0.0009158715110232705,9.553553962868992,46,4,4,4,4,0.14651965024466598,0.35946151552628614,0.08570042949353027,0.07152823643197495,0.696969696969697,0.3680558670398801,0.14542327151291334
96,0.2516252775229633,0.38582494086846436,46,43,0.9490621469605638,21,9.341839095034905,skglm_mcp,1.1006490957554618,0.0003349204795941649,9.452381948558891,46,4,4,4,4,0.14649456069063885,0.35946151552628614,0.08549987952581532,0.0720511959319188,0.7575757575757576,0.37151826370594115,0.1460594201346488
89,0.2516242739408022,0.39155955310120233,46,48,0.9419747357122635,21,8.704299250273303,skglm_mcp,1.1060484265145496,0.0016231547661619316,9.567814269739756,46,4,4,4,4,0.14649121541676857,0.35946151552628614,0.08566649832405787,0.0720511959319188,0.7575757575757576,0.3683119308116824,0.14568600206950477
91,0.25160922020838594,0.3924170037393083,46,48,0.947311128874081,21,9.488592181379845,skglm_mcp,1.1074807176294537,0.0014935511759031994,9.344282974225377,46,4,4,4,4,0.14644103630871427,0.35946151552628614,0.0857058752367789,0.07183479889745928,0.696969696969697,0.36746386150981103,0.14532024839671354
92,0.2510553301656264,0.39043472288897957,45,48,0.947387929034649,22,9.214290108626265,skglm_mcp,1.1194269428858585,0.0010112697838770375,9.41444292925572,45,4,4,4,4,0.14654892139103098,0.3584844229138619,0.08595892775478857,0.07105937619064599,0.696969696969697,0.3604323631109193,0.14397189209614591
90,0.25059543261749306,0.3893977541907261,46,48,0.94973208807409,21,9.213192935985775,skglm_mcp,1.1146754194755832,0.0011415667423730228,9.500326404973247,46,4,4,4,4,0.14675298309711846,0.3576158961472626,0.08596318660527791,0.07132085594061792,0.696969696969697,0.36322021484375,0.1445100091365148
142,0.24773463709860416,0.35728517729260256,55,30,0.9220665652906642,23,10.815850333282848,skglm_mcp,1.3771521117130623,0.00012838501472642783,9.313739316677646,55,6,6,6,6,0.15733910225963918,0.3542215107011874,0.08108303266504971,0.10073732781245937,0.696969696969697,0.22855884640715843,0.2730556534318227
106,0.2477158091050084,0.36200638381472333,51,41,0.9291942375887711,23,10.487519834841986,skglm_mcp,1.3200951786619117,0.00013210483070569121,9.163661806844456,51,5,5,5,5,0.1597284641214911,0.3496621164476018,0.08477625893734489,0.09303269173139009,0.7575757575757576,0.2543321476426236,0.21744626649625598
72,0.24770941533326069,0.43408416672650235,50,52,0.8932916085043767,19,8.256949958519538,skglm_mcp,1.062822621845033,0.0023870212889021756,8.644581105392447,50,4,4,4,4,0.14538392976570383,0.3534903940059159,0.08424920873498459,0.0725110396301453,0.6363636363636364,0.39439232404841934,0.15055504562181654
67,0.24768106413721003,0.395789720265812,48,52,0.9044115535023961,22,8.785977847335436,skglm_mcp,1.0658471445737936,0.0031360406984539896,9.371850828138722,48,4,4,4,4,0.14528942577886825,0.3534903940059159,0.08422822866003304,0.07186184852676672,0.6363636363636364,0.3925374940384266,0.1501878251798392
73,0.24767830428626703,0.4029370411873472,49,52,0.8942758885416445,19,8.177350135528073,skglm_mcp,1.0624382826335905,0.002419897247747456,8.493276954009538,49,4,4,4,4,0.14528022627572496,0.3534903940059159,0.08424885964887892,0.0725110396301453,0.6363636363636364,0.3946283384811046,0.150603452655673
71,0.24765773085196474,0.4310943401673277,49,52,0.9088860657357105,19,7.2715205634662885,skglm_mcp,1.0653769693663333,0.0036856557370034673,8.531567899301239,49,4,4,4,4,0.14521164816138407,0.3534903940059159,0.08424142411482786,0.07186184852676672,0.6363636363636364,0.3928254948105923,0.15025255414105265
74,0.2465826253953246,0.41713547552704616,43,57,0.871064747033703,19,7.371438892719511,skglm_mcp,0.9042821203256458,0.002382577880328391,8.615391576983342,43,6,6,6,6,0.15979536959889684,0.3510733575260926,0.0957972563798651,0.07854814641480994,0.6848484848484848,0.4970654864643895,0.22520471176999668
178,0.24553460791268844,0.40341093907852327,60,32,0.9431321823609962,26,11.235043710267593,skglm_mcp,1.3455032847632067,0.00029814227544864154,5.673307689176126,60,6,6,6,6,0.15651909200218528,0.35096480052005485,0.07985571573468918,0.09626061416207798,0.7090909090909091,0.24260857160701307,0.27234934284516443
176,0.24388114728524823,0.3818774487438686,60,30,0.9381076696775934,27,10.500199281595098,skglm_mcp,1.4258541662957256,0.00042073340476553723,7.827251635587241,60,7,7,7,7,0.15420039905084315,0.3527017126166589,0.08342204920756857,0.09980862387290391,0.793939393939394,0.20813548953034158,0.34243057941038635
87,0.24331621534396797,0.4721715989955436,53,51,0.9121859087808447,20,9.632490072862428,skglm_mcp,0.9877332087263394,0.0015275484036540892,9.865685631498318,53,4,4,4,4,0.1452877531419331,0.3462164823356468,0.08299012496900689,0.07403032714291319,0.7696969696969697,0.4417788483375727,0.15943155811677556
86,0.24330868847775983,0.4742219474595904,53,51,0.917410090220781,20,7.791279299409748,skglm_mcp,0.9931563230976401,0.0015861318452920815,9.941219198530927,53,4,4,4,4,0.14526266358790593,0.3462164823356468,0.0829975255944474,0.07305654048784534,0.6727272727272727,0.43827511099881905,0.1588627768612827
85,0.2433047995968856,0.4676919595367466,53,51,0.8698066124925015,19,7.638044641892594,skglm_mcp,0.9771853922729048,0.0024610897489900376,9.747067744175096,53,4,4,4,4,0.1452497006516586,0.3462164823356468,0.08277320286293544,0.07357048344468671,0.6727272727272727,0.4486272057821584,0.16053151286900325
75,0.24291797386915243,0.41241248027258265,56,57,0.8697021221278819,19,7.472596148879675,skglm_mcp,0.8909968605259876,0.002216171985970532,8.495153829849052,56,4,4,4,4,0.1461315984757128,0.34513082387739763,0.08136896909421473,0.07388155418172228,0.7212121212121212,0.5060765466024709,0.1729529379639816
76,0.24283994535612796,0.4478756813221012,56,56,0.8699537227468768,19,7.453056045352541,skglm_mcp,0.8855674701452244,0.0020455590820482165,8.473760778032585,56,4,4,4,4,0.14587150343229804,0.34513082387739763,0.08119020209949443,0.07483730775058517,0.7212121212121212,0.5097733963367551,0.17357647912454244
82,0.24283994535612796,0.45455898451949206,49,56,0.8395256088250759,17,7.543316679696848,skglm_mcp,0.8855396835994388,0.002323378467086779,8.402343592314228,49,4,4,4,4,0.14587150343229804,0.34513082387739763,0.08119020209949443,0.07483730775058517,0.7212121212121212,0.5097924165947493,0.17358081893177646
65,0.2428005258117672,0.4169714602620445,50,58,0.9072058859008708,22,8.27986793508877,skglm_mcp,1.0745999350341486,0.0037001572448371323,8.806335217417057,50,5,5,5,5,0.16407857463056455,0.3392949223709964,0.09650761169631958,0.08178510727837153,0.696969696969697,0.38719461130541427,0.14497068799119583
79,0.24174207865585756,0.4038344027640181,47,49,0.8674106635822778,19,7.173772713737311,skglm_mcp,0.9639874778260195,0.00044753146452512695,8.969383411373009,47,4,4,4,4,0.14525179144782752,0.3436109020358489,0.08238788161948246,0.07501313034108353,0.6,0.45725686716478925,0.1619149510318394
139,0.24139014986770835,0.3819259838000393,60,37,0.9423397599452303,26,11.146619927059923,skglm_mcp,1.3171846827023974,0.00010168489798791584,8.395165355122998,60,6,6,6,6,0.15725087066131038,0.3436914811155254,0.07863021405207819,0.09867704771354266,0.7454545454545455,0.25570024002430053,0.27236650755431935
170,0.24118176548048847,0.388920181008605,74,28,0.9416805302140246,27,9.767940861062858,skglm_mcp,1.3842640241016322,0.0003487398158239821,7.033513234476374,74,7,7,7,7,0.14162007850239805,0.3544929032162818,0.08752248442214304,0.052697542526701106,0.6484848484848484,0.22548613437386447,0.33979833788221736
132,0.24041744462854842,0.4015526638839426,55,31,0.9283387071342515,25,11.631346527762457,skglm_mcp,1.3318429224585062,0.00024954129906115034,8.297335275005839,55,7,7,7,7,0.16979397503794855,0.3391320868619398,0.09060669507446352,0.09306487897841483,0.7212121212121212,0.24886249276094657,0.29761652765413427
48,0.23161321516428907,0.4280242848660244,82,61,0.8864449570433905,23,8.425455508814926,skglm_mcp,1.2253072269509862,0.013562591922391638,7.282226737555126,82,3,3,3,3,0.14347168758960147,0.3242861814790144,0.04964468707333813,0.06573059921708023,0.5393939393939394,0.30152445948401163,0.1420217775119026
66,0.2315230551307923,0.398624104509203,51,52,0.9038152986800669,22,8.833673232746591,skglm_mcp,1.0660965339508812,0.0028653337833733764,9.29885512446169,51,6,6,6,6,0.17820482986631567,0.3167693436181627,0.08598395722856605,0.09771744668202981,0.5878787878787879,0.3923847287200218,0.212605043583457
