date,0,1
2015-01-05,9.827007,2.1820502
2015-01-06,1.1377748,1.2509891
2015-01-07,7.5831194,3.986502
2015-01-08,-5.066162,0.81686366
2015-01-09,11.35589,3.3460298
2015-01-12,-4.87605,0.80147594
2015-01-13,1.7626288,1.1638516
2015-01-14,3.4235754,2.5864384
2015-01-15,11.329898,3.5111887
2015-01-16,7.540567,2.5129967
2015-01-19,-4.7010036,1.0113462
2015-01-20,9.016665,4.533427
2015-01-21,12.4785795,3.9930415
2015-01-22,-1.8915423,-0.9644174
2015-01-23,8.000149,3.8597803
2015-01-26,-3.38356,-0.7954047
2015-01-27,-4.705263,0.75051904
2015-01-28,5.7038827,0.0624883
2015-01-29,2.781126,0.36692065
2015-01-30,-3.85178,0.25042704
2015-02-02,7.967783,3.7333016
2015-02-03,3.897675,-1.384285
2015-02-04,2.2565334,2.0497165
2015-02-05,-4.9244375,0.7281538
2015-02-06,2.2239604,1.9060692
2015-02-09,11.13186,3.3743694
2015-02-10,9.881448,4.447168
2015-02-11,5.058674,0.27238545
2015-02-12,3.0200965,-1.54207
2015-02-13,8.712894,2.893395
2015-02-16,3.862624,-0.6246349
2015-02-17,7.689257,4.036346
2015-02-25,-3.6092365,0.0568904
2015-02-26,11.3864355,3.4267652
2015-02-27,3.949052,2.0215788
2015-03-02,-1.7955351,-0.6283676
2015-03-03,-4.583367,0.56252587
2015-03-04,1.0013406,-0.021004545
2015-03-05,-1.3860524,0.16763857
2015-03-06,6.728576,3.5866666
2015-03-09,11.419576,3.3795273
2015-03-10,-1.0705034,-1.3154293
2015-03-11,8.145974,4.2367935
2015-03-12,11.0928,3.392689
2015-03-13,5.38201,3.1554883
2015-03-16,10.003225,2.7495334
2015-03-17,2.5808024,-0.8524635
2015-03-18,10.5986395,3.5908363
2015-03-19,-0.95807844,-0.54092354
2015-03-20,9.640651,2.013461
2015-03-23,6.8380327,2.187138
2015-03-24,-4.194092,0.030246936
2015-03-25,-1.8103769,0.48349583
2015-03-26,11.995392,4.5649304
2015-03-27,2.9457657,-1.4217781
2015-03-30,11.283218,3.462025
2015-03-31,-3.2137988,0.7275169
2015-04-01,10.579121,3.4299438
2015-04-02,-4.677862,0.51629335
2015-04-03,9.387088,3.9609377
2015-04-07,8.979069,2.2983658
2015-04-08,9.922436,2.4759667
2015-04-09,-0.6999446,1.0132736
2015-04-10,10.188596,2.8905032
2015-04-13,1.7476373,-1.2364969
2015-04-14,4.8387113,0.005300674
