date,0,1
2015-01-05,46.814922,16.516954
2015-01-06,-27.55559,-14.72363
2015-01-07,44.077534,-18.230911
2015-01-08,-79.31122,0.9597673
2015-01-09,65.823906,13.833768
2015-01-12,-78.990814,-2.1560605
2015-01-13,-16.719599,-16.218222
2015-01-14,-4.312872,-27.486088
2015-01-15,66.80357,10.789077
2015-01-16,30.298807,-7.3668537
2015-01-19,-77.922356,-3.9520617
2015-01-20,58.565136,-13.029003
2015-01-21,75.88845,11.013781
2015-01-22,-47.6234,11.822453
2015-01-23,44.955097,-14.140597
2015-01-26,-63.759945,11.57103
2015-01-27,-78.918304,-2.2632675
2015-01-28,17.055475,19.562859
2015-01-29,-14.361726,-0.31104138
2015-01-30,-64.236786,3.867603
2015-02-02,45.229187,-14.315101
2015-02-03,-3.2981877,25.009556
2015-02-04,-9.334767,-26.307177
2015-02-05,-77.29629,0.92933095
2015-02-06,-12.121561,-25.440409
2015-02-09,63.23387,10.599183
2015-02-10,61.390198,-5.4973817
2015-02-11,9.393001,12.285025
2015-02-12,-13.77193,21.198177
2015-02-13,44.296757,-0.6207414
2015-02-16,-2.1367912,12.135766
2015-02-17,45.586494,-17.783588
2015-02-25,-66.13697,2.9493423
2015-02-26,64.90292,12.446198
2015-02-27,3.4480534,-20.521065
2015-03-02,-49.55717,5.984111
2015-03-03,-73.94108,1.229205
2015-03-04,-24.070358,0.67219967
2015-03-05,-48.511623,-4.2529993
2015-03-06,33.298595,-19.698015
2015-03-09,67.40883,12.682704
2015-03-10,-44.50413,17.054634
2015-03-11,47.138622,-18.944395
2015-03-12,62.43378,11.810201
2015-03-13,21.641966,-24.75464
2015-03-16,52.624958,9.549879
2015-03-17,-11.317918,7.1785808
2015-03-18,59.046852,5.299162
2015-03-19,-42.532192,8.543402
2015-03-20,43.760376,16.613096
2015-03-23,26.676205,-8.436327
2015-03-24,-70.20709,4.6513147
2015-03-25,-57.382954,-5.9397283
2015-03-26,75.16885,3.1332552
2015-03-27,-12.971222,19.151518
2015-03-30,64.104225,11.156722
2015-03-31,-63.873894,-7.15493
2015-04-01,57.678463,7.7481294
2015-04-02,-74.83055,2.6010711
2015-04-03,54.74474,-5.8546333
2015-04-07,42.1298,7.675327
2015-04-08,44.652325,14.603589
2015-04-09,-38.03753,-14.513367
2015-04-10,52.31548,11.152931
2015-04-13,-24.456175,14.67098
2015-04-14,6.3373737,5.60368
2015-04-15,58.469067,2.5286484
2015-04-16,74.208626,8.39052
2015-04-17,-73.820366,5.849486
2015-04-20,-51.960423,-10.943308
2015-04-21,20.773962,5.441816
2015-04-22,51.598167,12.360191
2015-04-23,-53.986053,6.7842937
2015-04-24,-41.62654,23.696276
2015-04-27,51.835594,2.0151465
2015-04-28,-24.757189,-18.08719
2015-04-29,4.3021946,19.756704
2015-04-30,-44.393513,2.3902395
