date,gap_pct,intraday_return,day_range,am_return,pm_return,close_location,max_drawdown_intra,max_rally_intra,path_efficiency,first_30min_return,last_30min_return,high_time_idx,low_time_idx,am_pm_corr,volume_ratio_am_pm,volume_spike_open,volume_trend,volume_skew,realized_vol,range_vol_ratio,prev_day_vol,vol_of_vol
2015-01-19,-0.06682027649769583,-0.035390946502057735,0.04646697388632872,-0.024691358024691377,-0.010552975939215007,0.0,-0.047541649735879724,0.011508425811282032,0.46994535493445927,0.012757201646090408,0.0,485,512,,2.6671274345801383,5.55382308096425,-0.6496423647777928,2.59677620127044,0.017186898594302266,7.040246303430731,2.604,0.008754595467001577
2015-01-20,-0.001279863481228528,0.008543357539513036,0.035836177474402764,0.016232379325074674,-0.007983193277310792,0.5357142850765346,-0.030833333333333268,0.028718388339960516,0.05681818180204072,0.009824861170439849,0.003826530612245043,545,530,,1.3753188567146195,3.611805891935788,-0.4011783523039422,2.3778486189221986,0.026847957422534704,3.1287296223370094,2.344,0.006470414700431801
2015-01-21,0.0105887335874629,0.049036043587594294,0.06141465480728505,0.016345347862531306,0.030889621087314738,0.9034482752390026,-0.008032128514056231,0.05815423514293488,0.35999999988923254,0.002095557418273216,0.007243460764587622,620,577,,0.8844294952521821,1.8335382519749897,0.03820516774704022,0.49417192817723116,0.02156521955244333,6.723789617583217,2.361,0.004565962575893679
2015-01-22,0.0027966440271672685,-0.004382470119521784,0.02117459049141028,-0.009561752988047642,0.005229283990345897,0.6981132062299744,-0.015910898965791405,0.013742926434367628,0.04471544713629322,-0.0003984063745019482,0.00040032025620491987,631,645,,1.5742213413452526,3.7146785322485836,-0.43532976579705496,2.35625879706907,0.018981821740126845,2.7921450557480187,2.503,0.005991021383041487
2015-01-23,0.0060024009603840255,0.003977724741447984,0.028011204481792652,0.01670644391408125,-0.012519561815336474,0.35714285663265266,-0.02297507788162,0.021886191801755488,0.03378378377237094,0.004773269689737475,0.0027810885975367967,696,716,,1.015852202864892,2.4064068443268147,-0.051929402377346674,1.4195625423745546,0.02263889748845079,3.092023351689628,2.499,0.00859900509955743
2015-01-26,0.0027733755942948167,-0.00474120900829712,0.01822503961965145,-0.005136309758988678,0.0,0.7391304331758046,-0.011517077045273993,0.013258336680865443,0.053097345109249745,-0.005926511260371444,0.00438596491228075,720,738,,1.3707992807750313,1.5689226726919552,-0.27930664314552645,0.43490426646488833,0.017284341096901405,2.6613684303019176,2.524,0.005400816482655506
2015-01-27,0.003969829297340129,-0.02016607354685635,0.03811036125446609,-0.026492684855674072,0.006498781478472791,0.43749999954427315,-0.03367670364500791,0.020910209101233757,0.18478260862870133,-0.004349545274812227,0.00202183582693099,768,801,,0.8045880045126064,1.5535845645200825,0.08650113920240893,0.5886622188836734,0.020411106153451878,4.703321750812246,2.519,0.0058057804639508
2015-01-28,-0.010492332526230929,-0.0040783034257747906,0.02340597255851486,0.00040783034257744284,-0.004889975550122254,0.12068965496433055,-0.02006420545746381,0.02256873204667349,0.03802281367375485,0.0012234910277325096,-0.0032653061224489823,849,829,,1.2043958027174415,3.8644805729810368,-0.31976764270330965,3.5499104063219513,0.01931068115485486,3.0035191008819617,2.478,0.0063961731785105325
2015-01-29,-0.01597051597051603,-0.001248439450686689,0.017608517608517667,0.0008322929671243361,-0.002493765586035007,0.4883720918875029,-0.01734104046242785,0.013025210083486394,0.014634146334325292,0.005409904286308739,-0.0029081844619859233,868,882,,1.658424615909902,2.9092568666073655,-0.4658089458737737,1.3491930162028316,0.01625365442244556,2.645558876658729,2.442,0.005748115401127594
2015-01-30,0.006250000000000052,-0.019875776397515546,0.03124999999999989,-0.015320910973084854,-0.004206983592763899,0.11999999983999907,-0.024721878862793593,0.013924050632323845,0.20689655163496035,-0.0016563146997929622,-0.0037878787878787446,914,931,,1.7894364878136237,2.4466209221423796,-0.37341367632313377,0.6899641417973467,0.017842194965152665,4.203518666068232,2.4,0.005920368498235575
2015-02-02,-0.027883396704689412,-0.0008691873098653732,0.020701309674693677,0.01651455888744016,-0.01710132535271485,0.1224489793419366,-0.0179563916203505,0.01607298001667794,0.010152284258807149,0.0034767492394611067,-0.0034677069787602977,983,1004,,1.380086382345837,4.312963831828623,-0.2630423038566028,2.640053990596003,0.016258178007324847,3.0138678317174916,2.367,0.004701793079251673
2015-02-03,0.013049151805132775,0.01631601545727772,0.03392779469334506,-0.00729927007299285,0.02334630350194545,0.8589743578731088,-0.014976465554129285,0.03214596003335588,0.18095238086621265,-0.004293688278231099,0.00938166311300631,1052,1028,,0.6661637494103585,3.181742386000788,0.304973480943692,1.7955496096061163,0.01558912036733674,5.003489463272195,2.299,0.003948462312484823
2015-02-04,0.0033798056611744854,-0.01726315789473681,0.030840726658217132,0.000421052631578901,-0.0176767676767676,0.04109589035466475,-0.02871410736579274,0.016067653276276128,0.1990291261169771,0.0,-0.011854360711261653,1074,1103,,1.393062041830036,2.9182473459938403,-0.2760903572228976,1.4505444885518988,0.01705396075316263,4.280530524758547,2.367,0.00522205727499536
2015-02-05,0.036846615252784855,-0.04297520661157029,0.04841473864610111,-0.017768595041322378,-0.025252525252525276,0.026548672542874362,-0.037006237006236994,0.014418999151212005,0.35494880533960965,-0.019421487603305667,-0.015306122448979607,1104,1151,,1.803017172041322,6.5890094180513445,-0.41615380989113426,4.475712034126457,0.021354256155975634,5.291685116327983,2.334,0.0049184188212865465
2015-02-06,-0.002158894645941232,-0.0086542622241454,0.027202072538860176,-0.0004327131112072219,-0.007795582503248262,0.3333333328042305,-0.02572898799313896,0.010836584308156157,0.07518796989654543,0.009086975335352621,-0.0004363001745200218,1156,1197,,1.1301510330643973,2.0156104205155256,-0.22653265244706278,0.8025464734810529,0.020063928773542145,3.139963284213834,2.316,0.004296632058951903
2015-02-09,0.0,0.017459624618070727,0.03448275862068974,0.010039284155390717,0.007782101167315086,0.6455696194359883,-0.01486199575371556,0.03198948290832647,0.16460905343020227,-0.0008729812309034395,-0.006817213463996597,1238,1209,,0.9138790262011451,1.8464053179479347,0.1115108478566702,0.6586430741875536,0.019903796345918323,3.969092038026782,2.291,0.00664011943778345
2015-02-10,0.0,0.01630201630201641,0.02273702273702271,0.010296010296010306,0.006372132540356892,0.9056603756496993,-0.011378002528445062,0.018892228423405245,0.1507936507338137,0.006006006006006107,0.007656316461080493,1262,1248,,1.8857499912587514,2.214133637812074,-0.5989808195230641,0.5131476409948786,0.01826549831839563,2.901645429320578,2.331,0.004690244160402249
2015-02-11,0.0008442380751370956,0.0037958667229016857,0.012241452089489199,-0.0021088148460564715,0.006342494714587602,0.7241379285374543,-0.006307821698906696,0.010156580617428846,0.05999999995999934,0.0021088148460564715,0.002105263157894692,1329,1323,,0.8663731627819231,2.4229676499601815,0.08199344501670265,0.9965328675159968,0.011726827392511607,2.4729621049272215,2.369,0.0027614068763469513
2015-02-12,-0.0004201680672268445,0.0021017234131987784,0.016806722689075647,-0.004203446826397557,0.0063317855635287796,0.8249999979374972,-0.008006742520016909,0.015293118096206763,0.03703703700960109,-0.007145859604875958,-0.00251046025104612,1379,1357,,1.075761349738745,1.0236604175075426,-0.14706511197501168,0.7434667329903829,0.011531122687071517,3.46887295700704,2.38,0.0024923811250455964
2015-02-13,0.0025167785234900286,0.0,0.01971476510067102,0.011715481171548126,-0.011579818031430945,0.1702127655952932,-0.017298187808896134,0.018456375838152014,0.0,-0.002092050209205162,-0.0029203170629952748,1418,1396,,1.0067930824004074,2.272527106777201,0.04840157460401536,2.7047579481425044,0.011215000562331882,4.190815624100661,2.384,0.0016893623480844677
2015-02-16,0.0,0.0016736401673640182,0.010041841004184109,-0.00125523012552306,0.002512562814070447,0.6249999973958379,-0.006680584551148231,0.008827238335063969,0.0392156862360628,-0.0016736401673640182,-0.0008347245409014106,1478,1452,,0.930476633034309,1.764227988543351,-0.06999215157371276,0.6673411310040925,0.007855964189021394,3.0550037038151645,2.39,0.002253227083007797
2015-02-17,0.0029239766081869977,0.004164931278633999,0.011695906432748548,0.006247396917950906,-0.0020695364238410155,0.35714285586735484,-0.00947672023073759,0.007890365448177363,0.0854700853970361,0.01082882132444825,-0.0004145936981757421,1494,1488,,1.6766112428627966,3.1945901920226842,-0.49750342932517827,1.4370740069981809,0.009002617629823498,3.1102064799711298,2.394,0.0020305122863278555
2015-02-25,0.0,-0.017005391953546216,0.021567814184985504,-0.009954375777685617,-0.007121910347716759,0.21153846113165894,-0.01625677365568993,0.0062945866552121974,0.32799999973759236,-0.007880547490667826,0.0,1536,1581,,1.0872573272012587,2.0977775019358567,-0.18103069071311886,0.9637041274215992,0.011463671939407468,4.53606835761221,2.411,0.0032062014905007855
2015-02-26,-0.0008438818565401788,0.0346283783783785,0.043881856540084425,0.024070945945945922,0.010309278350515611,0.9807692298261856,-0.006762468300929845,0.04255319148755096,0.37272727255785376,-0.0054898648648648235,0.009060955518945734,1631,1593,,0.9808468937447166,0.4515006933005254,0.22586121470015014,2.7504887232803177,0.014942226024141943,6.960140954631169,2.37,0.0031505385310516094
2015-02-27,-0.0012244897959184137,-0.003677973028197751,0.015102040816326498,0.004903964037597062,-0.008943089430894226,0.27027026953981687,-0.010166734444896262,0.007374027037797147,0.06382978718877226,0.004495300367797352,-0.002862985685071441,1637,1675,,1.5473029816814263,1.9623479697809234,-0.4213813533807464,0.8187880275157603,0.011915438011546386,3.105215238720086,2.45,0.0033230418340137657
2015-03-02,0.007383100902378914,-0.006107491856677575,0.01476620180475801,-0.006921824104234489,0.0004098360655737254,0.4722222209104907,-0.012210012210012132,0.010695187165335369,0.09259259253543774,-0.008957654723126953,0.0028759244042726676,1680,1716,,1.4841951670737736,2.6642089329575445,-0.38663614925992296,1.3206168225231987,0.011919733596623275,3.0202017021738015,2.438,0.0038469804169448305
2015-03-03,-0.005735354362965912,-0.02595797280593332,0.0274477673084802,-0.012360939431396888,-0.01417848206839043,0.05970149244820663,-0.024772914946325372,0.004205214465760835,0.3841463412291776,-0.00741656365883817,-0.004631578947368472,1728,1774,,1.3800035782337194,1.769921920180822,-0.24420269061888983,1.1656844218147742,0.011212950982098645,5.975233416202533,2.441,0.003151263293977284
2015-03-04,0.0016920473773265668,-0.0025337837837836924,0.016497461928933886,-0.007179054054054014,0.00467886005954918,0.5128205115055928,-0.013036164844407122,0.009799744354077614,0.03846153843688231,-0.004222972972972883,0.0016963528413910108,1786,1801,,1.1796233072823434,1.6831808009795373,-0.28687853892085446,2.109259648886581,0.012525752282400254,3.113585420608986,2.364,0.0027511160751209655
2015-03-05,-0.007197290431837385,-0.004690831556503249,0.01651143099068592,-0.0042643923240939146,-0.0008561643835615496,0.5641025626561513,-0.015319148936170226,0.009883970777400832,0.056122448950958755,-0.00383795309168458,0.008643042350907527,1836,1862,,1.4831263536176649,2.4008352094616683,-0.36055512272850454,1.1215048002226415,0.016630529032453198,2.3450847347902264,2.362,0.008102919275443413
2015-03-06,0.0004284490145672193,0.001713062098501072,0.011996572407883472,0.005139186295503217,-0.002983802216538839,0.21428571352040024,-0.010178117048346065,0.006831767719605823,0.028368794306121443,0.008993576017130581,-0.0004273504273503803,1879,1914,,1.846573130612789,2.0950307507378394,-0.5778880457248223,1.3228344400557877,0.011098119424518629,2.522949941036475,2.334,0.0036302237941537277
2015-03-09,-0.016673792218897025,0.042173913043478256,0.05173150919196238,-0.0017391304347826103,0.04398954703832752,0.892561982733417,-0.007795582503248262,0.05150589262106037,0.38188976362917715,-0.0021739130434782145,-0.0033264033264033296,1963,1939,,0.6732222731266292,2.279197019462603,0.21121862609929393,1.0552500794479664,0.02254243818902961,5.367653598452358,2.339,0.013011033904046301
2015-03-10,-0.006675010429703803,-0.009239815203695842,0.014184397163120489,-0.0029399412011758396,-0.0067368421052631635,0.11764705847750942,-0.00965575146935354,0.010178117047914423,0.153846153738566,-0.006719865602687766,-0.00422119037568604,1999,1978,,1.5734508815454684,3.0861046384055206,-0.5220034660610484,1.4493760722682996,0.012091355559281014,2.8119262188687904,2.397,0.005555461443909985
2015-03-11,0.0016956337431114894,0.0046550994498519346,0.020347604917337874,0.006771053745239109,-0.0012620950778290576,0.24999999947916665,-0.014565126924677546,0.008392782206949534,0.07006369422288992,0.01184934405416844,0.0012652889076339576,2019,2060,,2.5337967300937643,4.384267399748805,-0.6171902696368892,2.1277674052780142,0.01514666976066251,3.169013416253369,2.359,0.005741845242205821
2015-03-12,0.012636899747261923,0.018302828618968404,0.03538331929233365,0.012063227953410947,0.005751848808545517,0.7142857134353742,-0.008120178643930174,0.030543933053115296,0.19909502253434624,-0.004575707154742147,-0.0036630036630036214,2090,2070,,1.5323477589862093,3.147598657470636,-0.4781603640253442,1.7510423571537816,0.016586011553190682,5.064508680954702,2.374,0.00560807150523754
2015-03-13,0.004084967320261533,-0.0012205044751831219,0.022467320261437974,-0.0020341741253052633,0.0008153281695883506,0.2727272722314064,-0.01965503409546728,0.015892420537249576,0.015228426388209527,0.009357200976403452,0.0028594771241830545,2124,2152,,2.841297445463032,4.613896991292927,-0.648705988202188,1.9987692298195698,0.015341902964388468,3.584952907678437,2.448,0.004743797132487789
2015-03-16,0.006924643584521346,0.015372168284789567,0.025254582484724983,0.010517799352750908,0.003999999999999915,0.9516129016909449,-0.005588822355289338,0.023654159868529534,0.2076502731105748,-0.004449838187702314,0.0015961691939345587,2204,2161,,1.4375692135551161,2.50101949285936,-0.35007159522136755,1.6835561239625898,0.014677957819712175,4.224020830359188,2.455,0.004282054954175454
2015-03-17,0.01075697211155384,0.0023649980291683987,0.011952191235059684,-0.0003941663381946748,0.0027602523659306455,0.7999999973333393,-0.008644400785854538,0.009520031733061492,0.04054054051314978,-0.0027591643673630737,0.005535784895215593,2238,2218,,1.5174722615015044,3.7352518450552363,-0.5210460398280148,2.5554674875505543,0.010289208924758514,2.9156760182256964,2.51,0.0033842852972074348
2015-03-18,0.0027526543452613735,0.023921568627451133,0.025167125442390897,0.009019607843137307,0.014374514374514518,0.9531249985107475,-0.005807200929152196,0.022309197650790223,0.3262032083817103,0.004705882352941181,0.008887171561051056,2303,2256,,1.3318638130376943,2.9111527486065985,-0.24683363396326918,0.9996293261454251,0.013248003535490903,4.830916548705231,2.543,0.003555908554637351
2015-03-19,-0.002680965147453128,-0.006528417818740363,0.0134048257372653,-0.002304147465437875,-0.0034668721109398677,0.3428571418775543,-0.011511895625479588,0.008513931888215327,0.10493827154016187,-0.006528417818740363,0.0,2304,2340,,1.4847428903805417,2.496343284298824,-0.5183880406155085,1.076185451932929,0.013423544590034399,2.607358995570194,2.611,0.0032805064376751967
2015-03-20,0.004638577502899114,0.01385148133897637,0.03556242752222655,-0.0034628703347442634,0.016981860285603858,0.6413043471290134,-0.013868065967016629,0.0345094998047883,0.12720848052041922,-0.0053866871873798515,-0.0026495079485238902,2387,2360,,0.6484921784787716,1.1336065093226353,0.3032550181073896,1.1875249426426366,0.01977497911498113,4.652343701595535,2.587,0.006605828741291127
2015-03-23,0.007969639468690837,0.007530120481927717,0.013662239089184075,0.006400602409638518,0.0007479431563202034,0.8055555533179105,-0.010824934677118297,0.011325028312143187,0.0934579438815616,0.004894578313252974,0.0022471910112360403,2426,2404,,1.5138389601757385,3.2399077903523645,-0.392430682773331,1.773546227967079,0.014625491879867562,2.4614556590339074,2.635,0.005626116460576335
2015-03-24,0.0,-0.014200298953662278,0.02615844544095659,-0.017189835575485896,0.003423354887789995,0.4285714279591819,-0.022089105204043325,0.011102603368640756,0.18095238086621476,-0.007847533632287126,-0.0007575757575758424,2462,2470,,2.1629780302552484,2.0509381871631356,-0.5699012391078597,1.6817060042039147,0.016610580775987337,4.214181341556427,2.676,0.00664899839499775
2015-03-25,-0.0030326004548900712,-0.009885931558935286,0.025398028809704386,-0.009885931558935286,-0.00038387715930897885,0.3283582084651398,-0.022289384208537863,0.012751159195797836,0.13131313124680968,0.0015209125475285185,-0.006486074017550516,2498,2526,,1.1078649775219682,2.033764484879588,-0.33016218030973904,1.3817564481163966,0.012917609222716491,5.186718248412741,2.638,0.0025615717168541463
2015-03-26,-0.005376344086021595,0.02046332046332044,0.03686635944700464,0.021235521235521297,-0.0011337868480726053,0.6874999992838519,-0.013904547162720752,0.0297987616087539,0.2030651340218148,0.007335907335907385,0.0018953752843062523,2558,2544,,2.6730472452367215,1.840871378091063,-0.6436271303975877,1.1519511420682027,0.01907220574564276,5.0335027199767906,2.604,0.007729601233245499
2015-03-27,0.0026485054861899804,-0.0003773584905659962,0.019674612183125256,0.0022641509433963124,-0.002635542168674743,0.5384615374260355,-0.009734181954324149,0.017523809523141882,0.004739336490644326,-0.008301886792452754,-0.0003773584905659962,2621,2598,,1.0089543733242399,1.393599460299484,-0.14346404717550654,0.8734349596841304,0.016749554894164728,3.1045600923795287,2.643,0.005573289905965138
2015-03-30,0.009437523593808951,0.024682124158564054,0.03435258588146461,0.013836948391922186,0.009952082565425777,0.8681318671778815,-0.004390779363336996,0.03190690690570919,0.31428571413605516,-0.001121914734480222,0.00036509675063904124,2684,2648,,1.301548324258417,2.3245185919257136,-0.08402161026810949,1.2731315323376717,0.01399102413321254,6.504169993786427,2.649,0.004824012680141135
2015-03-31,0.0156934306569342,-0.027308659719726937,0.04197080291970794,-0.010779734099892132,-0.015994183933115247,0.06086956516445853,-0.036337727110794395,0.008623787279603896,0.2533333332488904,0.0028745957599712567,-0.004047093451067006,2691,2733,,1.8811731129713585,3.0815241484230405,-0.4887272359037161,1.1668484978235947,0.020069094828787583,5.730203599517637,2.74,0.005841434283893692
2015-04-01,0.002216475803472563,0.014743826022852943,0.02105652013298853,0.014743826022852943,0.0003633720930233772,0.7543859635888,-0.009768451519536791,0.019174041297227946,0.15209125469502227,-0.00036859565057128265,-0.0007259528130670707,2763,2739,,1.20449221988811,1.8523472295416616,-0.07384115427337685,1.0781118632530953,0.015895867729065295,3.5858375656456145,2.707,0.0033708351237442947
2015-04-02,0.009807482746095057,-0.014748201438848895,0.02905920813657814,-0.012589928057553849,-0.002185792349726859,0.4374999994531233,-0.020968908170643466,0.01144756277653432,0.19617224870996708,-0.010791366906474751,0.00883977900552487,2784,2819,,1.4662281452731596,2.9671905303025046,-0.47558173404034,1.2808693832916067,0.014974714747644922,5.342338790015842,2.753,0.005023017256022395
2015-04-03,-0.004746257758305915,0.017241379310344883,0.01898503103322366,0.005135730007336844,0.011305616338439146,0.9423076904955681,-0.010488245931283875,0.014635931210587793,0.2303921567498088,0.00476889214966981,0.006168359941944974,2879,2832,,1.621739272039033,2.2834373940424824,-0.2647676952084213,0.7409567031785543,0.013881295779106444,3.746047952069653,2.739,0.004101020292256145
2015-04-07,0.009376126938333862,0.015362629510539532,0.02127659574468091,0.010003572704537344,0.004950495049505034,0.9152542357368593,-0.006763972944108269,0.018637992830873206,0.22164948442182947,0.001786352268667343,0.005661712668082099,2927,2889,,2.0046448415832074,3.6630103891310246,-0.5556999337435894,2.3116412524276986,0.013328142202906419,4.426723444206793,2.773,0.004932044442787617
2015-04-08,0.004574243490499613,0.015061295971979036,0.028501055594651638,0.006654991243432619,0.007649513212795634,0.83950617180308,-0.01237964236588722,0.024665257222527593,0.1257309941152839,0.005604203152364279,0.009052924791086436,2958,2945,,0.9375770849560026,1.0939279488140468,0.05247486246944556,1.0640663078777737,0.021910785704372927,3.6968094491542187,2.842,0.005357703095776169
2015-04-09,0.004485852311939234,-0.011679835108210324,0.038302277432712285,-0.0044658193060803505,-0.007931034482758666,0.09009009000892576,-0.0346334902488232,0.02059025394575876,0.08785529713492175,0.006183442116111231,-0.00034746351633090127,2984,3009,,1.8924637767647303,1.6255350731171148,-0.5373165258293976,1.4064829784164068,0.025994918539540928,4.270065297729298,2.898,0.011771300893723356
2015-04-10,0.00034758428919024473,0.020152883947185486,0.028154327424400407,0.01250868658790828,0.00720411663807887,0.8518518508001828,-0.009252912954078181,0.022608695651387505,0.2577777776632085,0.0024322446143153834,0.0017059024223814033,3070,3024,,1.1020275229329681,2.985838932881068,0.00034939177548697775,1.9243880053415163,0.014472092176972842,5.596979237679578,2.877,0.0055251338887666625
2015-04-13,0.018392370572207176,0.0003344481605350802,0.014986376021798378,-0.005351170568561877,0.005716207128446504,0.5909090895661208,-0.011980033277870228,0.011451667227637281,0.004444444442468653,-0.005685618729097106,0.0016744809109175798,3073,3089,,1.6383042136491222,4.319908615474902,-0.4313934409835496,2.4830683484997236,0.014566296857678455,3.020671631770211,2.9360000000000004,0.005077597529963985
2015-04-14,0.0,0.002674690738883319,0.019391507856903988,0.009361417586091617,-0.00695364238410593,0.5689655162604045,-0.01689301093077183,0.016498316497760977,0.031999999987200024,-0.0016716817118020372,0.0,3144,3154,,1.265432955528689,1.6761444644361398,-0.1988875097298393,5.358088339337728,0.016031280311188785,3.6179268600104844,2.991,0.004270931832880331
2015-04-15,0.0,0.004001333777925979,0.030343447815938562,0.003667889296432036,0.00033222591362137345,0.26373626344644463,-0.019218241042345187,0.022651565622163528,0.0358208955116951,0.007335778592864221,-0.018578878748370255,3209,3168,,1.4886804554710806,1.5294274629967886,-0.24187690935419764,0.7192167299848373,0.018578699437847065,4.898082334267891,2.999,0.005187264572538076
2015-04-16,0.0039853869146463,0.04035726099900757,0.054799070076386444,0.025471386040357247,0.017141009055627404,0.9878787872800747,-0.008988764044943828,0.04104601125319282,0.3910256409003132,0.0026463777704267308,0.015498869874071695,3263,3216,,1.0467515229811515,2.5807560249189097,-0.23748078219236202,1.1403540468191065,0.017819826691558568,9.259349259116354,3.011,0.003953014030341312
2015-04-17,0.030206677265500855,-0.016975308641975356,0.028298887122416523,-0.018518518518518535,0.0018873859704310247,0.3146067412195434,-0.016744186046511712,0.015767896562101383,0.1536312848732887,-0.009876543209876552,-0.007478965409784986,3264,3297,,1.7596456208667925,5.500328983796382,-0.4825301370136031,4.4450453840407045,0.0219898199363554,4.04732734751161,3.145,0.006330296188206267
2015-04-20,0.005651491365777015,-0.031220730565095115,0.04458398744113041,0.007180768029971943,-0.038127712337259693,0.09154929571017875,-0.03903345724907073,0.024761904761118763,0.2288329518927137,-0.0018732438339056458,0.0003223726627983024,3331,3353,,0.8011265078232535,1.6844313723826707,0.19027634083080952,0.6856143487812647,0.031002661966892907,4.5802518407488355,3.185,0.009158331951818822
2015-04-21,0.002255881405091741,0.009967845659164032,0.022881082823074356,0.008038585209003187,0.001913875598086197,0.8732394353898046,-0.016200762388818346,0.02075226977883425,0.09538461535526586,-0.0009646302250802797,0.006408202499198981,3382,3363,,1.0395392135691361,2.8334402017324396,-0.14288156568417235,1.4457540861251088,0.0199505699854987,3.5587955479832067,3.103,0.0067131483696144375
2015-04-22,0.009551098376313214,0.02207505518763806,0.032155364533588165,0.007568590350047311,0.013762902721301231,0.9306930683854516,-0.005935645110902883,0.029542566708083137,0.30172413780098134,0.0009460737937559488,0.00840074673304298,3453,3411,,0.743102583834955,1.904742888795614,0.3133819357034648,1.716586054107323,0.015519010033124083,6.508147048916736,3.141,0.006268488427277755
2015-04-23,0.0027769207034865464,-0.011692307692307634,0.0219068188830607,-0.004307692307692243,-0.007416563658838078,0.38028168960524045,-0.018438844499078073,0.015962441314054433,0.10555555552623291,-0.0015384615384615057,-0.0024844720496894433,3456,3499,,1.0910947588993591,2.427889826439402,-0.09554699807074254,1.1223314022552027,0.024457979979908583,2.902938009109095,3.241,0.01353411534417683
2015-04-24,-0.012453300124533011,-0.00031525851197992873,0.027708592777085917,-0.018600252206809633,0.018631545133311864,0.7640449429617433,-0.026026967701473874,0.02479072762315547,0.0030487804868763956,0.004413619167717462,-0.00031525851197992873,3509,3530,,1.2237362759316788,1.8837996002484296,-0.06258556445542632,1.145255918915284,0.02025909869544165,4.393087811982298,3.212,0.008377328338255571
