date,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19
2015-01-05,0.05936429220987836,0.051463420654189226,-0.004492844663303335,-0.009289273569634793,0.00853980400965638,0.0008742122891097727,0.004628357321770152,0.011130959030674122,-0.00740057783634493,0.0004099882980604544,0.003936442560376433,0.0031053516237260974,-0.0031582397888477,6.135304705161795e-05,0.0016919683032337938,-0.009363555795444286,0.004198522907461279,0.0026758792796455918,0.00019091454598534895,0.00022815086715539923
2015-01-06,-0.012295220635110094,-0.021622662661996535,-0.028935956394229335,-0.010804816234665804,-0.01259506174601491,-0.015045956321737556,-0.004354607111186185,-0.0037680291868730552,-0.003458403929548431,0.002252930864683711,0.006489945574717927,-0.008046133316855796,-0.005730400625318173,0.008818828785096624,-0.0008009778647700155,-0.004216314109028991,-0.00027663883980411146,-0.0006591655550636436,-0.0007051500795300729,-0.004293247358364389
2015-01-07,0.03150226299200377,-0.03403962385488076,-0.015581988619937908,0.013252644650776082,0.0032374591267122286,-0.007546913375809592,0.008876360694442843,0.002505068036639189,0.0022608185792579293,0.005042351003519508,0.0010664105378084484,-0.005606689444471068,0.003837540921985183,0.002490812227330874,0.0005080840086491954,-0.0014253792059215702,-0.0031667572354190697,0.0033183754110713425,-0.0007401157114236016,-2.2908258020014468e-05
2015-01-08,-0.16994459451290458,0.030004156827966557,0.001190368735420182,-0.007697159246891226,-0.0039410066430231065,0.020535203170692032,-0.0009265911654845705,0.005124246864766239,-0.004854162303157591,-0.004196832893981192,0.0017330640255194124,0.00048657740074207047,0.0031018252696863656,0.004917227495294337,-0.004192280477974018,-0.0038741817505593096,0.0006357405875894896,-0.0002793473995652801,-0.001023240371014924,-0.001993547455584135
2015-01-09,0.11501991209245005,0.05806583877931481,0.013881922126036004,-0.0523410116514719,-0.038789074237335144,0.01916323951625442,0.023363984584311225,0.004458801148569059,-0.010127777578849775,-0.0019611711606552533,0.004643388996122792,0.005924332002958526,-9.749711938739401e-06,-0.005841779509411305,-0.007425424899792187,0.006086448444950274,-0.0016179779682465954,-0.0009220913723218774,-0.0018935589314554785,-0.0038318698499295073
2015-01-12,-0.14736995207145487,0.005644051411498258,-0.0350064583844292,0.015082630020294556,-0.009936100660763864,-0.0004978524770100419,0.002297365295635375,-0.002687463723263841,-0.014970496889827605,0.0031320025814688813,0.004217549270453882,0.005499858792099527,-0.00210088403372158,-0.00047422225725311025,-0.007788731382939075,0.0058478224672771735,-0.006491541042505811,0.0007589583698037919,-0.004871885743179258,-0.0010001968086563878
2015-01-13,-0.02017525900084644,-0.014931748458778678,0.0036342965817643684,-0.002268688276806364,-0.00877362445468428,-0.005226816709750625,-0.008149267567121489,0.0011120980845990417,0.009083151564168288,-0.002335544408489167,0.0029143568852724767,-0.0003955101197145875,-0.0004447835262559142,0.0009479597440502255,0.0033979948549446226,-0.0016647182053951147,-0.0012595810244851685,-0.000467165494285603,-0.0034908828365986964,-0.002703435446999172
2015-01-14,0.0015809311218663402,-0.027393615316446095,0.005886243883154479,-0.006346528143706625,0.00691639386465381,0.001797607782415023,0.0014497463000055103,-0.013230488169278,-0.001525018374343434,-0.0028603453479073963,-0.002393613870627896,-0.00017512586748150656,0.006305344503432618,0.0026543112761264792,-0.0005099978844754684,0.0005288246423014167,0.0013526394404142713,-0.00013827025175969321,0.000864981211118379,-0.00017504428266326298
2015-01-15,0.09939363780258186,0.04637771683620711,-0.011198088928030168,0.019745770685312077,-0.007717646204821613,-0.007509275791623597,-0.0009601457601186999,0.013710330659202817,0.0018182172757872648,-0.0027798529909235756,-0.00288528081614671,0.0021760927716304975,0.003916888201950297,0.0016882225790776939,-0.004472741045187273,0.0013138008628908854,-0.003049254347587232,-0.001382552200269894,-0.001674426401651899,-0.0026416676894783627
2015-01-16,0.02847039056473722,-0.00053520258378059,0.00264915634669364,-0.01413383703583032,-0.009315292131842876,-0.0051148460932772385,0.0010757935865881023,0.004268926829335034,0.0025543402081369643,-0.0021204972108541326,0.008816884952160063,0.002212105196328444,0.005372498040898952,0.0018742328408168024,0.0035204164627380186,0.0004763202846949136,-0.0015057053048393514,0.0004864729415756631,0.0019089502327355335,0.0011764981526554417
2015-01-19,-0.14811181062415624,-0.05803560228439811,-0.04127787740322275,-0.00898962573124726,0.005612216073824636,0.0028235399439476673,-0.0033526709157519264,-0.001002941726451546,-0.007525437876421229,-0.0013070058430879696,-0.0009789503023133798,0.002686059048414753,0.001498524998288005,0.0013321126165158322,0.003469976857708435,0.0013374791914563754,0.001131344648956536,0.0006932821938074493,-0.002100503710458028,0.001183843529625706
2015-01-20,0.05872266129978632,-0.04493699919543426,-0.01148878131008826,0.03327703310208631,0.007224978544083936,-0.001272748290396703,0.012312337771429831,0.0063051780066813445,-0.006144507202838674,-0.00175078020353437,-0.01005122184080163,0.0015447925147735711,-0.0049249609968672085,0.000469155122018146,0.0008117604148693386,-0.007203518910534156,-0.005644315949694683,0.003176235660740404,0.0021613593977459944,-0.0012875614061502042
2015-01-21,0.1835686391148714,0.06221646051541927,0.0002197874176178166,-0.0040113179058613585,-0.01206817410684321,-0.01644542073828239,-0.010469950701711741,-0.006630652101677645,-0.0035445295607828132,0.004380452209776361,0.0017281749916144196,-0.0009541367685916523,-0.0045706781341755855,-0.0041956495347850896,-0.004058679109443074,-0.005653887301465742,-0.0007171734103737814,-0.0009948805636606976,0.0030724559500881314,-0.000644958132680254
2015-01-22,-0.044357837923493314,0.01546853045307602,-0.00907058772608353,-0.008127782937724417,-0.0018863641735140755,-0.007596220386955978,0.0028757564073503346,0.0022739087275718195,-0.008533537636547716,-0.005616994625650625,-0.00010570253749712149,0.0010798985325174495,0.0034567364452787104,-0.003066342111838246,0.001632693056572391,-0.0020669924323415446,-0.001705827576316513,-0.0009619443743980558,0.002770577161982688,0.002204271289817738
2015-01-23,0.03866802909897724,-0.024036002181730957,0.020411827530200925,-0.0010319368389833745,0.021784431934121225,0.00047657788493480875,0.007862466375392419,0.002512440768269437,0.0028750445636395285,-5.9062160061056414e-05,-0.007057051092489941,-0.00428781958519504,0.00343078125045145,0.0011026996132451653,-0.006445292252852561,-0.0010205511420629814,-0.0016939206460113067,0.001303894893708437,0.003238932560577739,-0.0004717361453856703
2015-01-26,-0.06298485833790791,0.026318475565502854,0.0002698272262217903,0.0012311170510974818,0.005940050511133836,-0.010084750615139675,0.0070590162608435555,-0.0016689225816818277,0.0009930847229447798,-0.003658885060764976,0.0012384071767015349,0.0003259047369239287,-5.571123698648478e-05,-0.0030114995051775556,0.0015982741383805076,6.306800422463597e-05,-0.0027252494914563304,0.0005744316185541936,-0.002834837328238907,-0.002020320059866351
