date,gap_pct,intraday_return,day_range,am_return,pm_return,close_location,max_drawdown_intra,max_rally_intra,path_efficiency,first_30min_return,last_30min_return,high_time_idx,low_time_idx,am_pm_corr,volume_ratio_am_pm,volume_spike_open,volume_trend,volume_skew,realized_vol,range_vol_ratio,prev_day_vol,vol_of_vol
2015-01-05,0.010745466756212083,0.005315614617940205,0.023505708529214183,0.0026578073089701024,0.002650762094102057,0.7714285692244891,-0.006020066889632187,0.023553162851712384,0.0851063828881851,-0.008637873754152758,-0.0032938076416338044,43,9,,0.9175126249003382,0.7287204138348065,-0.009778664426860728,2.777841848696683,0.014641464215662396,2.3904712838427926,,0.004876979514520475
2015-01-06,-0.00859220092531388,0.02400000000000002,0.031064111037673453,0.009999999999999934,0.015873015873015886,0.9787234021729312,-0.011849901250822921,0.02398401065796245,0.2879999997695997,0.010666666666666677,0.003265839320705497,92,48,,1.8294636002897704,1.181985000492952,-0.19614276034991943,1.8037509704295376,0.016657620125672824,2.8215314890876937,1.5130000000000001,0.006583619270923417
2015-01-07,0.008463541666666602,-0.0077469335054874185,0.017578124999999944,-0.010974822466107105,0.0026092628832354884,0.5555555534979405,-0.00911458333333334,0.009855453350206541,0.11764705870818942,-0.011620400258231127,0.0,96,129,,1.7654266917816481,0.5595088862702359,-0.28019271230808473,1.8750594302040777,0.015072699533414858,1.7913181219469985,1.536,0.004122907892790912
2015-01-08,-0.0006506180871827521,-0.008463541666666746,0.015614834092387782,-0.005208333333333338,-0.0026195153896529165,0.3333333319444444,-0.014294996751137115,0.013843111403174568,0.11403508761926823,0.000651041666666595,-0.008463541666666746,147,153,,3.119294269990288,0.46371735066772185,-0.39707032554217164,3.2491918603966594,0.013832358351443546,1.7350620347389407,1.537,0.007359245209583624
2015-01-09,-0.007879185817465537,0.002647253474520188,0.018384766907419584,0.015221707478491154,-0.013671875000000085,0.14285714234693878,-0.015594541910331399,0.011169513796900758,0.05128205121630521,0.011912640635340845,-0.014313597918022135,229,192,,2.21252069146644,1.4154890087195615,-0.2813842480371176,2.428570940489258,0.012797765438991627,2.1878819325679117,1.5230000000000001,0.004142864265710917
2015-01-12,-0.0019801980198019087,-0.012566137566137503,0.01716171617161718,-0.013888888888888827,0.0006702412868633458,0.26923076819527053,-0.014588859416445636,0.006729475100489274,0.1919191917253324,-0.005291005291005296,-0.000669344042837945,240,266,,0.7850767832014146,2.163456683778232,-0.0940284432213981,2.4363437643200085,0.012078703292631261,2.1525489247348846,1.515,0.00422254402871567
2015-01-13,-0.004688546550569402,0.018842530282637972,0.033489618218352335,0.014804845222072692,0.00397877984084881,0.87999999824,-0.007905138339920955,0.012675116743650695,0.3333333329365071,0.009421265141318986,0.005312084993359899,320,288,,1.6151621389426951,0.9558198186433344,-0.3306493512219796,1.1984817818079285,0.012785449274492988,3.910695552066414,1.493,0.004345481863909622
2015-01-14,-0.005944517833553579,0.0019933554817276504,0.013870541611624774,0.007973421926910307,-0.005932762030322938,0.476190473922905,-0.01054018445322794,0.003994673768042968,0.047619047543463175,0.005315614617940205,0.003994673768308925,349,380,,2.15897687377639,0.31824692289136486,-0.329094772511162,2.1428282636208915,0.010192060386899742,2.0604273323330484,1.514,0.0033255278516426327
2015-01-15,-0.0013262599469496034,0.017928286852589584,0.03381962864721481,0.005976095617529812,0.011213720316622627,0.9607843118415993,-0.00526662277814352,0.01523178807846141,0.40298507402539446,0.005312084993359899,0.00788954635108482,431,384,,1.2417384726872642,4.873133241891454,-0.06089768736572858,2.2561345912913504,0.008220138664784962,6.204274825442572,1.508,0.0029456513885976247
2015-01-16,-0.001956947162426544,0.011111111111111049,0.017612524461839474,0.005228758169934645,0.00585175552665793,0.9999999962962962,-0.004524886877827987,0.012434554973008148,0.28813559273197004,0.000653594771241758,0.0012944983818770238,460,432,,5.725962597927886,1.1888271432362478,-0.4460534981984234,1.8621053958187153,0.008020102662897523,3.36654040455777,1.5330000000000001,0.002424416365848543
