date,0,1,2,3,4,5,6,7
2015-11-02,-0.57981634,-0.5745472,0.14674515,0.22646484,0.11685251,-0.17225902,-0.2845201,0.0065530166
2015-11-03,-0.27642283,-0.40747172,0.2572948,0.080782875,0.13891333,0.027363237,-0.2308104,0.15773836
2015-11-04,-0.7035899,-0.67368793,0.11354971,0.09719862,0.23790754,-0.18680337,-0.44045922,0.24736309
2015-11-05,-0.12595439,-0.3231126,0.33616212,0.07345919,0.14462899,0.17798817,-0.15872519,0.17453593
2015-11-06,-0.59337723,-0.6116044,0.18292601,0.06804924,0.18363896,-0.12842065,-0.39161414,0.16210118
2015-11-09,-0.44829136,-0.5076036,0.1490393,0.06286889,0.19640419,-0.12869574,-0.33429593,0.26913214
2015-11-10,-0.481191,-0.5287627,0.2238933,0.2008169,0.17931314,0.029712796,-0.28036413,0.117394164
2015-11-11,-0.40422946,-0.49042296,0.20658706,0.06918709,0.19751115,-0.025683876,-0.30965737,0.23755544
2015-11-12,-0.16207668,-0.3441484,0.30316386,0.06174382,0.1827576,0.16763777,-0.20655277,0.25427327
2015-11-13,-0.22463727,-0.3848703,0.2947988,0.04896918,0.1470503,0.08963409,-0.22410429,0.17286214
2015-11-16,-0.58384776,-0.59511036,0.14813994,0.1282967,0.22274859,-0.10112186,-0.36679804,0.22439271
2015-11-17,-0.01743827,-0.24852914,0.34891716,0.15559667,0.08999136,0.1871085,-0.03470947,0.09489721
2015-11-18,-0.16443244,-0.31896302,0.24784113,0.17309156,0.12117837,0.06931102,-0.13213763,0.15468052
2015-11-19,-0.4873289,-0.5428658,0.21504594,0.08879924,0.21257964,-0.0041201143,-0.35433957,0.23482795
2015-11-20,-0.30328906,-0.4239537,0.24086268,0.057046168,0.15653,0.0036599115,-0.2687746,0.20937058
2015-11-23,-0.34681144,-0.43407136,0.22769119,0.21266086,0.118312865,0.008111136,-0.1886323,0.061975744
2015-11-24,-0.30933207,-0.4292438,0.23115043,0.055618323,0.17533791,0.008311503,-0.27603635,0.24216953
2015-11-25,-0.47728953,-0.5296534,0.17485848,0.07355291,0.19811426,-0.08796154,-0.3486224,0.245647
2015-11-26,-0.08812482,-0.28463596,0.2953546,0.103738606,0.11117911,0.10803823,-0.12137051,0.15540218
2015-11-27,-0.07741493,-0.26697427,0.32571617,0.28896716,0.052634366,0.15781319,0.012043051,-0.0059093162
2015-11-30,-0.18610598,-0.37403095,0.35275573,0.13441908,0.2293413,0.31965598,-0.19146284,0.28480694
2015-12-01,-0.26620877,-0.3880939,0.25103486,0.12789345,0.10439715,0.007410569,-0.20590001,0.116284944
2015-12-02,-0.08169485,-0.3022486,0.36163214,-0.0033783466,0.1682674,0.21249,-0.19169189,0.23753579
2015-12-03,-0.5439576,-0.5912682,0.22959532,0.022439301,0.18610929,-0.06476754,-0.39528888,0.17354745
2015-12-04,-0.29128402,-0.40164524,0.2291419,0.1793347,0.12379527,0.014701258,-0.18684703,0.110365614
2015-12-07,-0.39401305,-0.46444267,0.18264325,0.17332071,0.15557164,-0.051669985,-0.2412284,0.1523871
2015-12-08,-0.19538152,-0.3482567,0.24316226,0.087999515,0.13012174,0.02138881,-0.19214794,0.18883824
2015-12-09,-0.26033235,-0.38928604,0.23975404,0.14671771,0.14108431,0.040307518,-0.18747659,0.1463741
2015-12-10,-0.3557941,-0.45616847,0.24140154,0.07872028,0.15355988,-0.0018762387,-0.2817919,0.17707436
2015-12-11,-0.2677019,-0.39642805,0.26368552,0.105692126,0.1441385,0.059956107,-0.22810385,0.17444095
2015-12-14,-0.30141944,-0.43198097,0.25661898,0.053373463,0.21207896,0.09037134,-0.28323087,0.2831181
2015-12-15,-0.39976585,-0.47729117,0.21813293,0.1496576,0.14954057,-0.018382637,-0.2556388,0.12470394
2015-12-16,-0.30465665,-0.41738296,0.22254686,0.10068857,0.14503258,-0.014878985,-0.23946765,0.17890267
2015-12-17,-0.4301071,-0.50451016,0.21955256,0.0965534,0.16498782,-0.034364656,-0.30106807,0.16081838
2015-12-18,-0.18388847,-0.35138094,0.29405645,0.07113218,0.15481627,0.1188184,-0.20509258,0.20432754
2015-12-21,-0.23178187,-0.37830383,0.25677666,0.07602799,0.160492,0.060544234,-0.22512686,0.21985558
