date,0,1,2,3,4,5,6,7
2015-01-05,0.25526452,0.5764476,-0.32839137,0.24797866,0.008549698,0.74788076,0.22735931,-0.6489799
2015-01-06,0.100840166,0.41880375,-0.20897001,0.19009215,-0.080771655,0.53274363,0.15818772,-0.5114936
2015-01-07,0.08947914,0.44895917,-0.1958061,0.16754428,-0.121370494,0.5399826,0.17354153,-0.5678204
2015-01-08,0.110348254,0.27874216,-0.2203453,0.14628989,-0.047101364,0.3936333,0.116497055,-0.34848833
2015-01-09,0.24399108,0.5547715,-0.29836854,0.24511015,0.013154868,0.756007,0.23124756,-0.6483504
2015-01-12,0.05027896,0.38737664,-0.19221124,0.19534028,-0.107779704,0.459572,0.1350843,-0.45322716
2015-01-13,0.11079395,0.40608284,-0.19572599,0.14983737,-0.09539371,0.5278083,0.17370589,-0.53586453
2015-01-14,0.08625708,0.3666511,-0.1718784,0.120159425,-0.11657277,0.47746378,0.1585617,-0.5162458
2015-01-15,0.22127678,0.5419083,-0.30744538,0.22883016,-0.023766253,0.6818037,0.2267833,-0.6025829
2015-01-16,0.15268508,0.4549717,-0.2322065,0.1737324,-0.06886424,0.5902549,0.1919178,-0.5704533
2015-01-19,-0.10389002,0.16318537,-0.040784247,0.051046483,-0.22157598,0.20953181,0.07377166,-0.3334815
2015-01-20,0.11437978,0.54922616,-0.21391861,0.17327175,-0.14788744,0.63954294,0.23074374,-0.7029044
2015-01-21,0.2712127,0.64685136,-0.33219254,0.2631796,-0.004920032,0.83292276,0.27432075,-0.74667525
2015-01-22,0.13881189,0.42300782,-0.23619731,0.18387672,-0.059823953,0.5467085,0.16860238,-0.509782
2015-01-23,0.11425938,0.38707733,-0.1879343,0.107011326,-0.11491874,0.5004745,0.17385235,-0.5465052
2015-01-26,0.15498212,0.4072596,-0.24672401,0.17203575,-0.049722243,0.5353745,0.16952662,-0.49280483
2015-01-27,0.03597946,0.32382473,-0.19181155,0.18633267,-0.09897792,0.38644633,0.10977769,-0.36664093
2015-01-28,0.16227244,0.38616353,-0.21946514,0.12397561,-0.06492065,0.5359574,0.1856464,-0.5273208
2015-01-29,0.122437835,0.44145307,-0.2172778,0.18567097,-0.073086604,0.5694444,0.16608216,-0.55291677
2015-01-30,0.07432398,0.32324138,-0.18572108,0.16543776,-0.07132655,0.44350258,0.11607091,-0.42282355
2015-02-02,0.14222217,0.40024734,-0.2117022,0.12328457,-0.09003214,0.52604747,0.18746054,-0.5375379
