etf,side,constant,value,seed,status,screen_keep,screen_fallback,css_keep,css_fallback,final_features,active_features,val_ic,val_tail_ic,val_outer_ic,val_outer_tail_ic,condition_number,ess_pct,gini,lockbox_ic,lockbox_tail_ic,lockbox_mono,n_lockbox,elapsed_sec
300ETF,single,SCREEN_FDR,0.15,42,OK,50,True,30,False,17,15,0.08821098545880363,0.3295701259227095,0.04141869620948544,0.24782608695652175,14.181662559509277,0.7632303141050611,0.4287955617712209,0.03290147740742944,-0.02512476725992859,0.45454545454545453,556,17.3
300ETF,single,SCREEN_FDR,0.25,42,OK,50,True,30,False,30,30,0.06539321421665839,0.20950933564915328,0.028377357626808278,0.0034782608695652175,71.22626495361328,0.3785559882307537,0.4982287436560806,0.09624596309173133,0.1521000655957375,0.7818181818181819,556,3.3
300ETF,single,SCREEN_FDR,0.35,42,OK,50,True,30,False,30,30,0.06539321421665839,0.20950933564915328,0.028377357626808278,0.0034782608695652175,71.22626495361328,0.3785559882307537,0.4982287436560806,0.09624596309173133,0.1521000655957375,0.7818181818181819,556,1.6
300ETF,single,SCREEN_FDR,0.5,42,OK,50,True,30,False,30,30,0.06539321421665839,0.20950933564915328,0.028377357626808278,0.0034782608695652175,71.22626495361328,0.3785559882307537,0.4982287436560806,0.09624596309173133,0.1521000655957375,0.7818181818181819,556,1.6
300ETF,single,SCREEN_FDR,0.65,42,OK,55,False,33,False,33,33,0.08293463459594899,0.06545809813287017,0.004326130745284746,-0.18782608695652173,73.34864044189453,0.3785559882307537,0.48608840085334326,0.09911579450659362,0.2036697247706422,0.6242424242424243,556,1.3
300ETF,single,SCREEN_FDR,0.8,42,OK,67,False,25,False,25,25,0.0888750245434615,0.24240121580547114,0.10868545138253068,0.0808695652173913,29.006099700927734,0.3785559882307537,0.51926882494328,0.07958467350395455,0.1008723485787706,0.6363636363636364,556,1.2
